,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2023/08/22,Tue,Singapore,Nasi Lemak Burger Feast,12.90,9.49,Promotion Meals,Regular Menu
2,2023/08/22,Tue,Singapore,2x Value Meal: Nasi Lemak Burger Meal,20.60,15.16,Promotion Meals,Regular Menu
3,2023/08/22,Tue,Singapore,Nasi Lemak Burger Meal,10.30,7.58,Promotion Meals,Regular Menu
4,2023/08/22,Tue,Singapore,Bandung Frappé (S),5.55,4.08,Promotion Meals,Regular Menu
5,2023/08/22,Tue,Singapore,Potato Wedges,5.30,3.90,Promotion Meals,Regular Menu
6,2023/08/22,Tue,Singapore,Dinosaur McFlurry®,3.80,2.80,Promotion Meals,Regular Menu
7,2023/08/22,Tue,Singapore,Cocoa-nut Pie,2.10,1.55,Promotion Meals,Regular Menu
8,2023/08/22,Tue,Singapore,2pc McCrispy® Honey Soy Extra Value Meal,9.70,7.14,Promotion Meals,Regular Menu
9,2023/08/22,Tue,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.75,16.74,Chicken McCrispy®,Regular Menu
10,2023/08/22,Tue,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,9.70,7.14,Chicken McCrispy®,Regular Menu
11,2023/08/22,Tue,Singapore,6pc McCrispy® Honey Soy Value Bundle,22.75,16.74,Chicken McCrispy®,Regular Menu
12,2023/08/22,Tue,Singapore,2pc McCrispy® Honey Soy Extra Value Meal,9.70,7.14,Chicken McCrispy®,Regular Menu
13,2023/08/22,Tue,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.75,16.74,Sharing,Regular Menu
14,2023/08/22,Tue,Singapore,Chicken McCrispy® Spicy (6pc),19.30,14.20,Sharing,Regular Menu
15,2023/08/22,Tue,Singapore,6pc McCrispy® Honey Soy Value Bundle,22.75,16.74,Sharing,Regular Menu
16,2023/08/22,Tue,Singapore,Chicken McCrispy® Honey Soy (6pc),19.30,14.20,Sharing,Regular Menu
