,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2023/07/05,Wed,Singapore,IFC: 1-for-1 CMC(Spicy) 2pc ALC,7.60,5.63,Promotion Meals,Regular Menu
2,2023/07/05,Wed,Singapore,Sweet BBQ McSpicy® Feast,11.80,8.75,Promotion Meals,Regular Menu
3,2023/07/05,Wed,Singapore,2x Value Meal: Sweet BBQ McSpicy® EVM & McSpicy® EVM,19.00,14.08,Promotion Meals,Regular Menu
4,2023/07/05,Wed,Singapore,Sweet BBQ McSpicy® Meal,10.20,7.56,Promotion Meals,Regular Menu
5,2023/07/05,Wed,Singapore,Spicy Chicken McNuggets® (9pc) Upsized Meal,10.90,8.08,Promotion Meals,Regular Menu
6,2023/07/05,Wed,Singapore,McSpicy® Extra Value Meal,8.95,6.63,Promotion Meals,Regular Menu
7,2023/07/05,Wed,Singapore,Cocoa-nut Pie,2.10,1.56,Promotion Meals,Regular Menu
8,2023/07/05,Wed,Singapore,Grapefruit McFizz®,3.85,2.85,Promotion Meals,Regular Menu
9,2023/07/05,Wed,Singapore,Honey Butter McShaker™ Fries (L),5.15,3.82,Promotion Meals,Regular Menu
10,2023/07/05,Wed,Singapore,Lychee Oolong Frappé,5.55,4.11,Promotion Meals,Regular Menu
11,2023/07/05,Wed,Singapore,Box C: Spicy Chicken McNuggets® (12pc) + McWings® (8pc),16.65,12.34,Promotion Meals,Regular Menu
12,2023/07/05,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.75,16.86,Chicken McCrispy®,Regular Menu
13,2023/07/05,Wed,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,9.70,7.19,Chicken McCrispy®,Regular Menu
14,2023/07/05,Wed,Singapore,6pc McCrispy® Honey Soy Value Bundle,22.75,16.86,Chicken McCrispy®,Regular Menu
15,2023/07/05,Wed,Singapore,2pc McCrispy® Honey Soy Extra Value Meal,9.70,7.19,Chicken McCrispy®,Regular Menu
16,2023/07/05,Wed,Singapore,Box C: Spicy Chicken McNuggets® (12pc) + McWings® (8pc),16.65,12.34,Sharing,Regular Menu
17,2023/07/05,Wed,Singapore,Spicy Chicken McNuggets® (20pc),14.80,10.97,Sharing,Regular Menu
18,2023/07/05,Wed,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.75,16.86,Sharing,Regular Menu
19,2023/07/05,Wed,Singapore,Chicken McCrispy® Spicy (6pc),19.30,14.31,Sharing,Regular Menu
20,2023/07/05,Wed,Singapore,6pc McCrispy® Honey Soy Value Bundle,22.75,16.86,Sharing,Regular Menu
21,2023/07/05,Wed,Singapore,Chicken McCrispy® Honey Soy (6pc),19.30,14.31,Sharing,Regular Menu
