,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2023/09/17,Sun,Singapore,Black Pepper Cheese DBL Filet-O-Fish® Special,11.00,8.07,Promotion Meals,Regular Menu
2,2023/09/17,Sun,Singapore,2x Value Meal: BPC DBL FOF® EVM & McSpicy® EVM,18.85,13.83,Promotion Meals,Regular Menu
3,2023/09/17,Sun,Singapore,Black Pepper Cheese Double Filet-O-Fish® Meal,9.90,7.26,Promotion Meals,Regular Menu
4,2023/09/17,Sun,Singapore,Black Pepper Cheese Filet-O-Fish® Meal,7.30,5.35,Promotion Meals,Regular Menu
5,2023/09/17,Sun,Singapore,Potato Wedges,5.30,3.89,Promotion Meals,Regular Menu
6,2023/09/17,Sun,Singapore,Bandung Frappé (S),5.55,4.07,Promotion Meals,Regular Menu
7,2023/09/17,Sun,Singapore,Dinosaur McFlurry®,3.80,2.79,Promotion Meals,Regular Menu
8,2023/09/17,Sun,Singapore,1-for-1 Cocoa-nut Pie,2.10,1.54,Promotion Meals,Regular Menu
9,2023/09/17,Sun,Singapore,2pc McCrispy® Honey Soy Extra Value Meal,9.70,7.11,Promotion Meals,Regular Menu
10,2023/09/17,Sun,Singapore,Happy Sharing Box B + 2pc Chicken McCrispy (Spicy),15.95,11.70,Promotion Meals,Regular Menu
11,2023/09/17,Sun,Singapore,Happy Sharing Box B + 2pc Chicken McCrispy (Honey Soy),15.95,11.70,Promotion Meals,Regular Menu
12,2023/09/17,Sun,Singapore,6pc McCrispy® Spicy Meal Value Bundle,22.75,16.69,Chicken McCrispy®,Regular Menu
13,2023/09/17,Sun,Singapore,Chicken McCrispy® (2pc) Spicy Extra Value Meal,9.70,7.11,Chicken McCrispy®,Regular Menu
14,2023/09/17,Sun,Singapore,6pc McCrispy® Honey Soy Value Bundle,22.75,16.69,Chicken McCrispy®,Regular Menu
15,2023/09/17,Sun,Singapore,2pc McCrispy® Honey Soy Extra Value Meal,9.70,7.11,Chicken McCrispy®,Regular Menu
