,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2024/06/22,Sat,Pakistan,T20WC DEAL2 - Hot N Crispy Burger & Reg Drink,375.00,1.35,★What's New★,Regular
2,2024/06/22,Sat,Pakistan,Hot n Crispy Burger,332.00,1.19,Chicken & Fish,Regular
3,2024/06/22,Sat,Pakistan,Spicy Chicken Burger,332.00,1.19,Chicken & Fish,Regular
4,2024/06/22,Sat,Pakistan,Spicy McCrispy,522.00,1.87,Chicken & Fish,Regular
5,2024/06/22,Sat,Pakistan,Chicken Mac,659.00,2.37,Chicken & Fish,Regular
6,2024/06/22,Sat,Pakistan,McChicken ,478.00,1.72,Chicken & Fish,Regular
7,2024/06/22,Sat,Pakistan,Grand Chicken Spicy,823.00,2.96,Chicken & Fish,Regular
8,2024/06/22,Sat,Pakistan,McArabia,543.00,1.95,Chicken & Fish,Regular
9,2024/06/22,Sat,Pakistan,Chicken McNuggets 6 pcs,530.00,1.90,Chicken & Fish,Regular
10,2024/06/22,Sat,Pakistan,Chicken McNuggets 9 pcs,694.00,2.49,Chicken & Fish,Regular
11,2024/06/22,Sat,Pakistan,Chicken McNuggets 20 pcs,1151.00,4.13,Chicken & Fish,Regular
12,2024/06/22,Sat,Pakistan,Chicken Burger with Cheese,384.00,1.38,Chicken & Fish,Regular
13,2024/06/22,Sat,Pakistan,Mini McArabia,332.00,1.19,Chicken & Fish,Regular
14,2024/06/22,Sat,Pakistan,Filet-O-Fish ,616.00,2.21,Chicken & Fish,Regular
15,2024/06/22,Sat,Pakistan,Big Mac,703.00,2.52,Beef,Regular
16,2024/06/22,Sat,Pakistan,Quarter Pounder,703.00,2.52,Beef,Regular
17,2024/06/22,Sat,Pakistan,McRoyale ,703.00,2.52,Beef,Regular
18,2024/06/22,Sat,Pakistan,Double Cheese Burger,651.00,2.34,Beef,Regular
19,2024/06/22,Sat,Pakistan,Cheese Burger,392.00,1.41,Beef,Regular
20,2024/06/22,Sat,Pakistan,Spicy McCrispy Double,776.00,2.79,Double Patty Burgers,Regular
21,2024/06/22,Sat,Pakistan,Hot n Crispy Double,345.00,1.24,Double Patty Burgers,Regular
22,2024/06/22,Sat,Pakistan,McChicken Double,603.00,2.17,Double Patty Burgers,Regular
23,2024/06/22,Sat,Pakistan,Quarter Pounder Double,1034.00,3.71,Double Patty Burgers,Regular
24,2024/06/22,Sat,Pakistan,Filet-O-Fish Double,888.00,3.19,Double Patty Burgers,Regular
25,2024/06/22,Sat,Pakistan,2 Pieces Crispy Chicken - Spicy,634.00,2.28,Crispy Chicken,Regular
26,2024/06/22,Sat,Pakistan,2 Pieces Crispy Chicken,634.00,2.28,Crispy Chicken,Regular
27,2024/06/22,Sat,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,806.00,2.89,Crispy Chicken,Regular
28,2024/06/22,Sat,Pakistan,3 Pieces Crispy Chicken,806.00,2.89,Crispy Chicken,Regular
29,2024/06/22,Sat,Pakistan,9pcs Spicy Chicken Bucket Meal,2013.00,7.23,Crispy Chicken,Regular
30,2024/06/22,Sat,Pakistan,9pcs Crispy Chicken Bucket Meal,2013.00,7.23,Crispy Chicken,Regular
31,2024/06/22,Sat,Pakistan,Budget Share Bag,888.00,3.19,Share Bag,Regular
32,2024/06/22,Sat,Pakistan,9pcs Spicy Chicken Bucket Meal,2013.00,7.23,Share Bag,Regular
33,2024/06/22,Sat,Pakistan,9pcs Crispy Chicken Bucket Meal,2013.00,7.23,Share Bag,Regular
34,2024/06/22,Sat,Pakistan,McFlurry - Oreo,435.00,1.56,Desserts,Regular
35,2024/06/22,Sat,Pakistan,Chocolate Sundae,375.00,1.35,Desserts,Regular
36,2024/06/22,Sat,Pakistan,Apple Pie,375.00,1.35,Desserts,Regular
37,2024/06/22,Sat,Pakistan,Cardamom Tea,289.00,1.04,Beverages,Regular
38,2024/06/22,Sat,Pakistan,Regular Tea,254.00,0.91,Beverages,Regular
39,2024/06/22,Sat,Pakistan,Green Tea,203.00,0.73,Beverages,Regular
40,2024/06/22,Sat,Pakistan,Orange Juice,332.00,1.19,Beverages,Regular
41,2024/06/22,Sat,Pakistan,Vanila Shake,375.00,1.35,Beverages,Regular
42,2024/06/22,Sat,Pakistan,Chocolate Shake,375.00,1.35,Beverages,Regular
43,2024/06/22,Sat,Pakistan,Strawberry Shake,375.00,1.35,Beverages,Regular
44,2024/06/22,Sat,Pakistan,McFizz Strawberry,289.00,1.04,Beverages,Regular
45,2024/06/22,Sat,Pakistan,Coke,203.00,0.73,Beverages,Regular
46,2024/06/22,Sat,Pakistan,Sprite,203.00,0.73,Beverages,Regular
47,2024/06/22,Sat,Pakistan,Fanta,203.00,0.73,Beverages,Regular
48,2024/06/22,Sat,Pakistan,Coke Zero,203.00,0.73,Beverages,Regular
