,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2023/01/03,Tue,Pakistan,"Hot N Crispy Burger, Spicy Chicken Burger & 2 Regular Drinks",591.00,2.61,Delivery Exclusive,Regular
2,2023/01/03,Tue,Pakistan,Chicken Mac & Regular Drink,496.00,2.19,Delivery Exclusive,Midnight Menu
3,2023/01/03,Tue,Pakistan,Strawberry Sundae,254.00,1.12,Delivery Exclusive,Midnight Menu
4,2023/01/03,Tue,Pakistan,Spicy McCrispy,522.00,2.30,★What's New★,Regular
5,2023/01/03,Tue,Pakistan,McFlurry - Fudge Brownie,483.00,2.13,★What's New★,Regular
6,2023/01/03,Tue,Pakistan,Spicy McCrispy,522.00,2.30,Chicken & Fish,Regular
7,2023/01/03,Tue,Pakistan,Hot n Crispy Burger,332.00,1.46,Chicken & Fish,Regular
8,2023/01/03,Tue,Pakistan,Chicken Mac,659.00,2.91,Chicken & Fish,Regular
9,2023/01/03,Tue,Pakistan,McChicken ,478.00,2.11,Chicken & Fish,Regular
10,2023/01/03,Tue,Pakistan,Grand Chicken Spicy,823.00,3.63,Chicken & Fish,Regular
11,2023/01/03,Tue,Pakistan,McArabia,543.00,2.40,Chicken & Fish,Regular
12,2023/01/03,Tue,Pakistan,Chicken McNuggets 6 pcs,530.00,2.34,Chicken & Fish,Regular
13,2023/01/03,Tue,Pakistan,Chicken McNuggets 9 pcs,694.00,3.06,Chicken & Fish,Regular
14,2023/01/03,Tue,Pakistan,Chicken McNuggets 20 pcs,1151.00,5.08,Chicken & Fish,Regular
15,2023/01/03,Tue,Pakistan,Chicken Burger with Cheese,384.00,1.69,Chicken & Fish,Regular
16,2023/01/03,Tue,Pakistan,Value McArabia Chicken,332.00,1.46,Chicken & Fish,Regular
17,2023/01/03,Tue,Pakistan,Mini McRoyale,444.00,1.96,Chicken & Fish,Regular
18,2023/01/03,Tue,Pakistan,Cheese Burger,392.00,1.73,Chicken & Fish,Regular
19,2023/01/03,Tue,Pakistan,Filet-O-Fish ,616.00,2.72,Chicken & Fish,Regular
20,2023/01/03,Tue,Pakistan,Garlic Mayo Wrap,401.00,1.77,Chicken & Fish,Regular
21,2023/01/03,Tue,Pakistan,Chipotle Wrap,401.00,1.77,Chicken & Fish,Regular
22,2023/01/03,Tue,Pakistan,BBQ Wrap,401.00,1.77,Chicken & Fish,Regular
