,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/07/29,Fri,Pakistan,Chicken Wings 3pcs,237.00,0.99,Delivery Exclusive,Regular
2,2022/07/29,Fri,Pakistan,Budget Share Bag,888.00,3.72,Delivery Exclusive,Regular
3,2022/07/29,Fri,Pakistan,Family Share Bag,1664.00,6.96,Delivery Exclusive,Regular
4,2022/07/29,Fri,Pakistan,Hot n Crispy Burger,289.00,1.21,★What's New★,Regular
5,2022/07/29,Fri,Pakistan,Chicken Wings 3pcs,237.00,0.99,★What's New★,Regular
6,2022/07/29,Fri,Pakistan,Hot n Crispy Burger,289.00,1.21,Chicken & Fish,Regular
7,2022/07/29,Fri,Pakistan,Spicy McCrispy,504.00,2.11,Chicken & Fish,Regular
8,2022/07/29,Fri,Pakistan,Chicken Mac,608.00,2.54,Chicken & Fish,Regular
9,2022/07/29,Fri,Pakistan,McChicken ,461.00,1.93,Chicken & Fish,Regular
10,2022/07/29,Fri,Pakistan,Grand Chicken Spicy,797.00,3.33,Chicken & Fish,Regular
11,2022/07/29,Fri,Pakistan,McArabia,677.00,2.83,Chicken & Fish,Regular
12,2022/07/29,Fri,Pakistan,Chicken McNuggets 6 pcs,504.00,2.11,Chicken & Fish,Regular
13,2022/07/29,Fri,Pakistan,Chicken McNuggets 9 pcs,677.00,2.83,Chicken & Fish,Regular
14,2022/07/29,Fri,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.46,Chicken & Fish,Regular
15,2022/07/29,Fri,Pakistan,Chicken Wings 3pcs,237.00,0.99,Chicken & Fish,Regular
16,2022/07/29,Fri,Pakistan,Chicken Burger with Cheese,341.00,1.43,Chicken & Fish,Regular
17,2022/07/29,Fri,Pakistan,Value McArabia Chicken,392.00,1.64,Chicken & Fish,Regular
18,2022/07/29,Fri,Pakistan,Mini McRoyale,392.00,1.64,Chicken & Fish,Regular
19,2022/07/29,Fri,Pakistan,Cheese Burger,358.00,1.50,Chicken & Fish,Regular
20,2022/07/29,Fri,Pakistan,Filet-O-Fish ,504.00,2.11,Chicken & Fish,Regular
21,2022/07/29,Fri,Pakistan,Garlic Mayo Wrap,349.00,1.46,Chicken & Fish,Regular
22,2022/07/29,Fri,Pakistan,Chipotle Wrap,349.00,1.46,Chicken & Fish,Regular
23,2022/07/29,Fri,Pakistan,BBQ Wrap,349.00,1.46,Chicken & Fish,Regular
24,2022/07/29,Fri,Pakistan,Big Mac,634.00,2.65,Beef,Regular
25,2022/07/29,Fri,Pakistan,Quarter Pounder,634.00,2.65,Beef,Regular
26,2022/07/29,Fri,Pakistan,McRoyale ,634.00,2.65,Beef,Regular
27,2022/07/29,Fri,Pakistan,Double Cheese Burger,591.00,2.47,Beef,Regular
28,2022/07/29,Fri,Pakistan,Spicy McCrispy Double,763.00,3.19,Double Patty Burgers,Regular
29,2022/07/29,Fri,Pakistan,Hot n Crispy Double,345.00,1.44,Double Patty Burgers,Regular
30,2022/07/29,Fri,Pakistan,McChicken Double,634.00,2.65,Double Patty Burgers,Regular
31,2022/07/29,Fri,Pakistan,Double Big Mac,884.00,3.70,Double Patty Burgers,Regular
32,2022/07/29,Fri,Pakistan,Quarter Pounder Double,884.00,3.70,Double Patty Burgers,Regular
33,2022/07/29,Fri,Pakistan,Filet-O-Fish Double,711.00,2.97,Double Patty Burgers,Regular
34,2022/07/29,Fri,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.79,Crispy Fried Chicken,Regular
35,2022/07/29,Fri,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,1.79,Crispy Fried Chicken,Regular
36,2022/07/29,Fri,Pakistan,2 Pieces Crispy Chicken,616.00,2.58,Crispy Fried Chicken,Regular
37,2022/07/29,Fri,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,789.00,3.30,Crispy Fried Chicken,Regular
38,2022/07/29,Fri,Pakistan,3 Pieces Crispy Chicken,789.00,3.30,Crispy Fried Chicken,Regular
39,2022/07/29,Fri,Pakistan,9pcs Spicy Chicken Bucket Meal,1970.00,8.24,Crispy Fried Chicken,Regular
40,2022/07/29,Fri,Pakistan,9pcs Crispy Chicken Bucket Meal,1970.00,8.24,Crispy Fried Chicken,Regular
41,2022/07/29,Fri,Pakistan,Budget Share Bag,888.00,3.72,Share Bag,Regular
42,2022/07/29,Fri,Pakistan,Family Share Bag,1664.00,6.96,Share Bag,Regular
43,2022/07/29,Fri,Pakistan,Chicken Value Sharebag,1797.00,7.52,Share Bag,Regular
44,2022/07/29,Fri,Pakistan,Chicken Plus - Share Bag,2056.00,8.60,Share Bag,Regular
45,2022/07/29,Fri,Pakistan,9pcs Spicy Chicken Bucket Meal,1970.00,8.24,Share Bag,Regular
46,2022/07/29,Fri,Pakistan,9pcs Crispy Chicken Bucket Meal,1970.00,8.24,Share Bag,Regular
47,2022/07/29,Fri,Pakistan,Happy Meal Beef Burger ,418.00,1.75,Happy Meals,Regular
48,2022/07/29,Fri,Pakistan,Happy Meal Cheese Burger,504.00,2.11,Happy Meals,Regular
49,2022/07/29,Fri,Pakistan,Happy Meal Chicken Burger ,504.00,2.11,Happy Meals,Regular
50,2022/07/29,Fri,Pakistan,Happy Meal 4pcs Chicken McNuggets,504.00,2.11,Happy Meals,Regular
51,2022/07/29,Fri,Pakistan,Double Chocolate Pie,332.00,1.39,Desserts,Regular
52,2022/07/29,Fri,Pakistan,Apple Pie,289.00,1.21,Desserts,Regular
53,2022/07/29,Fri,Pakistan,Sundae Brownie,418.00,1.75,Desserts,Regular
54,2022/07/29,Fri,Pakistan,McFlurry Oreo,401.00,1.68,Desserts,Regular
55,2022/07/29,Fri,Pakistan,Hot Fudge Sundae,358.00,1.50,Desserts,Regular
56,2022/07/29,Fri,Pakistan,Strawberry Sundae,358.00,1.50,Desserts,Regular
57,2022/07/29,Fri,Pakistan,Cardamom Tea,272.00,1.14,Beverages,Regular
58,2022/07/29,Fri,Pakistan,Regular Tea,228.00,0.95,Beverages,Regular
59,2022/07/29,Fri,Pakistan,Green Tea,203.00,0.85,Beverages,Regular
60,2022/07/29,Fri,Pakistan,Orange Juice,306.00,1.28,Beverages,Regular
61,2022/07/29,Fri,Pakistan,Vanila Shake,358.00,1.50,Beverages,Regular
62,2022/07/29,Fri,Pakistan,Chocolate Shake,358.00,1.50,Beverages,Regular
63,2022/07/29,Fri,Pakistan,Strawberry Shake,358.00,1.50,Beverages,Regular
64,2022/07/29,Fri,Pakistan,McFizz Strawberry,272.00,1.14,Beverages,Regular
65,2022/07/29,Fri,Pakistan,Coke,203.00,0.85,Beverages,Regular
66,2022/07/29,Fri,Pakistan,Sprite,203.00,0.85,Beverages,Regular
67,2022/07/29,Fri,Pakistan,Fanta,203.00,0.85,Beverages,Regular
68,2022/07/29,Fri,Pakistan,Coke Zero,203.00,0.85,Beverages,Regular
69,2022/07/29,Fri,Pakistan,Bottled Water,39.00,0.16,Beverages,Regular
70,2022/07/29,Fri,Pakistan,Chicken Wings 3pcs,237.00,0.99,Fries & Sides,Regular
71,2022/07/29,Fri,Pakistan,Regular Fries,289.00,1.21,Fries & Sides,Regular
72,2022/07/29,Fri,Pakistan,Chicken McNuggets 6 pcs,504.00,2.11,Fries & Sides,Regular
73,2022/07/29,Fri,Pakistan,Chicken McNuggets 9 pcs,677.00,2.83,Fries & Sides,Regular
74,2022/07/29,Fri,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.46,Fries & Sides,Regular
75,2022/07/29,Fri,Pakistan,6pcs Donuts,1323.00,5.54,McCafé Bakery,Regular
76,2022/07/29,Fri,Pakistan,Boston Cream,263.00,1.10,McCafé Bakery,Regular
77,2022/07/29,Fri,Pakistan,Chocolate Fudge,263.00,1.10,McCafé Bakery,Regular
78,2022/07/29,Fri,Pakistan,Caramel Cream,263.00,1.10,McCafé Bakery,Regular
79,2022/07/29,Fri,Pakistan,Vanilla Sprinkle,263.00,1.10,McCafé Bakery,Regular
80,2022/07/29,Fri,Pakistan,Chocolate Sprinkle,263.00,1.10,McCafé Bakery,Regular
81,2022/07/29,Fri,Pakistan,Caramel Ring,263.00,1.10,McCafé Bakery,Regular
82,2022/07/29,Fri,Pakistan,Butter Croissant,375.00,1.57,McCafé Bakery,Regular
83,2022/07/29,Fri,Pakistan,Blueberry Muffin,375.00,1.57,McCafé Bakery,Regular
84,2022/07/29,Fri,Pakistan,Double Chocolate Muffin,358.00,1.50,McCafé Bakery,Regular
85,2022/07/29,Fri,Pakistan,Milk Chocolate Cookie,220.00,0.92,McCafé Bakery,Regular
86,2022/07/29,Fri,Pakistan,Double Chocolate Cookie,220.00,0.92,McCafé Bakery,Regular
87,2022/07/29,Fri,Pakistan,Tiramisu Cake,504.00,2.11,McCafé Bakery,Regular
88,2022/07/29,Fri,Pakistan,Babyccino,134.00,0.56,McCafé Drinks,Regular
89,2022/07/29,Fri,Pakistan,Espresso - Single Shot,177.00,0.74,McCafé Drinks,Regular
90,2022/07/29,Fri,Pakistan,Macchiato,177.00,0.74,McCafé Drinks,Regular
91,2022/07/29,Fri,Pakistan,Cappuccino,392.00,1.64,McCafé Drinks,Regular
92,2022/07/29,Fri,Pakistan,Latte,392.00,1.64,McCafé Drinks,Regular
93,2022/07/29,Fri,Pakistan,Mochaccino,444.00,1.86,McCafé Drinks,Regular
94,2022/07/29,Fri,Pakistan,Hazelnut Latte,375.00,1.57,McCafé Drinks,Regular
95,2022/07/29,Fri,Pakistan,Hot Chocolate,444.00,1.86,McCafé Drinks,Regular
96,2022/07/29,Fri,Pakistan,Caramel Latte,375.00,1.57,McCafé Drinks,Regular
97,2022/07/29,Fri,Pakistan,Americano,315.00,1.32,McCafé Drinks,Regular
98,2022/07/29,Fri,Pakistan,Vanilla Frappe,573.00,2.40,McCafé Drinks,Regular
99,2022/07/29,Fri,Pakistan,Chocolate Frappe,573.00,2.40,McCafé Drinks,Regular
100,2022/07/29,Fri,Pakistan,Chocolate Oreo Frappe,573.00,2.40,McCafé Drinks,Regular
101,2022/07/29,Fri,Pakistan,Mocha Frappe,599.00,2.51,McCafé Drinks,Regular
102,2022/07/29,Fri,Pakistan,Iced Latte,444.00,1.86,McCafé Drinks,Regular
103,2022/07/29,Fri,Pakistan,Caramel Iced Latte,444.00,1.86,McCafé Drinks,Regular
104,2022/07/29,Fri,Pakistan,Hazelnut Iced Latte,444.00,1.86,McCafé Drinks,Regular
105,2022/07/29,Fri,Pakistan,Ice Tea Rasberry,401.00,1.68,McCafé Drinks,Regular
106,2022/07/29,Fri,Pakistan,Ice Tea Peach,401.00,1.68,McCafé Drinks,Regular
107,2022/07/29,Fri,Pakistan,Ice Tea Lemon,401.00,1.68,McCafé Drinks,Regular
108,2022/07/29,Fri,Pakistan,Ice Tea Mango,401.00,1.68,McCafé Drinks,Regular
109,2022/07/29,Fri,Pakistan,Garlic Mayo Sauce,43.00,0.18,Condiments,Regular
110,2022/07/29,Fri,Pakistan,Cheesy Mayo Sauce,43.00,0.18,Condiments,Regular
111,2022/07/29,Fri,Pakistan,Chilli Mayo Sauce,43.00,0.18,Condiments,Regular
112,2022/07/29,Fri,Pakistan,BBQ Sauce,43.00,0.18,Condiments,Regular
113,2022/07/29,Fri,Pakistan,Hazelnut Latte,375.00,1.57,★What's New★,Breakfast
114,2022/07/29,Fri,Pakistan,Caramel Latte,375.00,1.57,★What's New★,Breakfast
115,2022/07/29,Fri,Pakistan,Chicken Sausage Muffin,418.00,1.75,Breakfast Meals,Breakfast
116,2022/07/29,Fri,Pakistan,Chicken Sausage Muffin with Egg,461.00,1.93,Breakfast Meals,Breakfast
117,2022/07/29,Fri,Pakistan,Egg Muffin,397.00,1.66,Breakfast Meals,Breakfast
118,2022/07/29,Fri,Pakistan,Egg & Cheese Muffin,315.00,1.32,Breakfast Meals,Breakfast
119,2022/07/29,Fri,Pakistan,Chicken Muffin,349.00,1.46,Breakfast Meals,Breakfast
120,2022/07/29,Fri,Pakistan,Omelette Muffin,353.00,1.48,Breakfast Meals,Breakfast
121,2022/07/29,Fri,Pakistan,Hot Cakes 3pc,504.00,2.11,Breakfast Meals,Breakfast
122,2022/07/29,Fri,Pakistan,Hot Cakes,397.00,1.66,Breakfast Meals,Breakfast
123,2022/07/29,Fri,Pakistan,Omelette N’ Tomato Wrap,332.00,1.39,Breakfast Wraps,Breakfast
124,2022/07/29,Fri,Pakistan,Egg N’ Hashbrown Wrap,440.00,1.84,Breakfast Wraps,Breakfast
