,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
0,2022/04/18,Mon,Pakistan,"Ramadan Deal 1 - McChicken, 3pc Wings & Med. Drink",534.00,2.94,Delivery Exclusive,Regular
1,2022/04/18,Mon,Pakistan,"Ramadan Deal 2 - McCrispy, 3pc Wings & Med. Drink",621.00,3.42,Delivery Exclusive,Regular
2,2022/04/18,Mon,Pakistan,"Chicken Mac, McChicken & 2 Reg. Drinks",647.00,3.57,Delivery Exclusive,Regular
3,2022/04/18,Mon,Pakistan,Hot n Crispy Burger,259.00,1.43,★What's New★,Regular
4,2022/04/18,Mon,Pakistan,Chicken Wings 3pcs,237.00,1.31,★What's New★,Regular
5,2022/04/18,Mon,Pakistan,McFlurry KitKat,388.00,2.14,★What's New★,Regular
6,2022/04/18,Mon,Pakistan,KitKat Shake,366.00,2.02,★What's New★,Regular
7,2022/04/18,Mon,Pakistan,Hot n Crispy Burger,259.00,1.43,Chicken & Fish,Regular
8,2022/04/18,Mon,Pakistan,McCrispy - Mayonnaise,444.00,2.45,Chicken & Fish,Regular
9,2022/04/18,Mon,Pakistan,Chicken Mac,556.00,3.06,Chicken & Fish,Regular
10,2022/04/18,Mon,Pakistan,McChicken ,384.00,2.12,Chicken & Fish,Regular
11,2022/04/18,Mon,Pakistan,Grand Chicken Spicy,685.00,3.77,Chicken & Fish,Regular
12,2022/04/18,Mon,Pakistan,McArabia,625.00,3.44,Chicken & Fish,Regular
13,2022/04/18,Mon,Pakistan,Chicken McNuggets 6 pcs,453.00,2.50,Chicken & Fish,Regular
14,2022/04/18,Mon,Pakistan,Chicken McNuggets 9 pcs,591.00,3.26,Chicken & Fish,Regular
15,2022/04/18,Mon,Pakistan,Chicken McNuggets 20 pcs,927.00,5.11,Chicken & Fish,Regular
16,2022/04/18,Mon,Pakistan,Chicken Wings 3pcs,237.00,1.31,Chicken & Fish,Regular
17,2022/04/18,Mon,Pakistan,Chicken Burger with Cheese,306.00,1.69,Chicken & Fish,Regular
18,2022/04/18,Mon,Pakistan,Value McArabia Chicken,358.00,1.97,Chicken & Fish,Regular
19,2022/04/18,Mon,Pakistan,Mini McRoyale,358.00,1.97,Chicken & Fish,Regular
20,2022/04/18,Mon,Pakistan,Cheese Burger,323.00,1.78,Chicken & Fish,Regular
21,2022/04/18,Mon,Pakistan,Filet-O-Fish ,470.00,2.59,Chicken & Fish,Regular
22,2022/04/18,Mon,Pakistan,Chipotle Wrap,319.00,1.76,Chicken & Fish,Regular
23,2022/04/18,Mon,Pakistan,BBQ Wrap,319.00,1.76,Chicken & Fish,Regular
24,2022/04/18,Mon,Pakistan,Big Mac,556.00,3.06,Beef,Regular
25,2022/04/18,Mon,Pakistan,Quarter Pounder,556.00,3.06,Beef,Regular
26,2022/04/18,Mon,Pakistan,McRoyale ,556.00,3.06,Beef,Regular
27,2022/04/18,Mon,Pakistan,Double Cheese Burger,487.00,2.68,Beef,Regular
28,2022/04/18,Mon,Pakistan,Spicy McCrispy Double,668.00,3.68,Double Patty Burgers,Regular
29,2022/04/18,Mon,Pakistan,Hot n Crispy Double,345.00,1.90,Double Patty Burgers,Regular
30,2022/04/18,Mon,Pakistan,McChicken Double,573.00,3.16,Double Patty Burgers,Regular
31,2022/04/18,Mon,Pakistan,Double Big Mac,711.00,3.92,Double Patty Burgers,Regular
32,2022/04/18,Mon,Pakistan,Quarter Pounder Double,754.00,4.16,Double Patty Burgers,Regular
33,2022/04/18,Mon,Pakistan,Filet-O-Fish Double,582.00,3.21,Double Patty Burgers,Regular
34,2022/04/18,Mon,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,2.35,Crispy Fried Chicken,Regular
35,2022/04/18,Mon,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,2.35,Crispy Fried Chicken,Regular
36,2022/04/18,Mon,Pakistan,2 Pieces Crispy Chicken,573.00,3.16,Crispy Fried Chicken,Regular
37,2022/04/18,Mon,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,711.00,3.92,Crispy Fried Chicken,Regular
38,2022/04/18,Mon,Pakistan,3 Pieces Crispy Chicken,711.00,3.92,Crispy Fried Chicken,Regular
39,2022/04/18,Mon,Pakistan,9pcs Spicy Chicken Bucket Meal,1789.00,9.86,Crispy Fried Chicken,Regular
40,2022/04/18,Mon,Pakistan,9pcs Crispy Chicken Bucket Meal,1789.00,9.86,Crispy Fried Chicken,Regular
41,2022/04/18,Mon,Pakistan,Chicken Value Sharebag,1737.00,9.57,Share Bag,Regular
42,2022/04/18,Mon,Pakistan,Share Bag- CHICKEN PLUS,1909.00,10.52,Share Bag,Regular
43,2022/04/18,Mon,Pakistan,9pcs Spicy Chicken Bucket Meal,1789.00,9.86,Share Bag,Regular
44,2022/04/18,Mon,Pakistan,9pcs Crispy Chicken Bucket Meal,1789.00,9.86,Share Bag,Regular
45,2022/04/18,Mon,Pakistan,Happy Meal Beef Burger ,366.00,2.02,Happy Meals,Regular
46,2022/04/18,Mon,Pakistan,Happy Meal Cheese Burger,453.00,2.50,Happy Meals,Regular
47,2022/04/18,Mon,Pakistan,Happy Meal Chicken Burger ,453.00,2.50,Happy Meals,Regular
48,2022/04/18,Mon,Pakistan,Happy Meal 4pcs Chicken McNuggets,453.00,2.50,Happy Meals,Regular
49,2022/04/18,Mon,Pakistan,Double Chocolate Pie,241.00,1.33,Desserts,Regular
50,2022/04/18,Mon,Pakistan,McFlurry KitKat,388.00,2.14,Desserts,Regular
51,2022/04/18,Mon,Pakistan,Apple Pie,237.00,1.31,Desserts,Regular
52,2022/04/18,Mon,Pakistan,Sundae Brownie,349.00,1.92,Desserts,Regular
53,2022/04/18,Mon,Pakistan,McFlurry Oreo,349.00,1.92,Desserts,Regular
54,2022/04/18,Mon,Pakistan,Hot Fudge Sundae,323.00,1.78,Desserts,Regular
55,2022/04/18,Mon,Pakistan,Strawberry Sundae,323.00,1.78,Desserts,Regular
56,2022/04/18,Mon,Pakistan,Cardamom Tea,237.00,1.31,Beverages,Regular
57,2022/04/18,Mon,Pakistan,Regular Tea,194.00,1.07,Beverages,Regular
58,2022/04/18,Mon,Pakistan,Green Tea,177.00,0.98,Beverages,Regular
59,2022/04/18,Mon,Pakistan,Orange Juice,272.00,1.50,Beverages,Regular
60,2022/04/18,Mon,Pakistan,Vanila Shake,323.00,1.78,Beverages,Regular
61,2022/04/18,Mon,Pakistan,KitKat Shake,366.00,2.02,Beverages,Regular
62,2022/04/18,Mon,Pakistan,Chocolate Shake,323.00,1.78,Beverages,Regular
63,2022/04/18,Mon,Pakistan,Strawberry Shake,323.00,1.78,Beverages,Regular
64,2022/04/18,Mon,Pakistan,McFizz Strawberry,211.00,1.16,Beverages,Regular
65,2022/04/18,Mon,Pakistan,Coke,185.00,1.02,Beverages,Regular
66,2022/04/18,Mon,Pakistan,Sprite,185.00,1.02,Beverages,Regular
67,2022/04/18,Mon,Pakistan,Fanta,185.00,1.02,Beverages,Regular
