,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/10/05,Wed,Pakistan,McChicken & Regular Drink,302.00,1.32,Delivery Exclusive,Regular
2,2022/10/05,Wed,Pakistan,Chicken Wings 3pcs,237.00,1.03,Delivery Exclusive,Regular
3,2022/10/05,Wed,Pakistan,Mega Spicy McCrispy - Mayo,591.00,2.58,★What's New★,Regular
4,2022/10/05,Wed,Pakistan,Mega Spicy McCrispy - Chipotle,591.00,2.58,★What's New★,Regular
5,2022/10/05,Wed,Pakistan,Hot n Crispy Burger,323.00,1.41,★What's New★,Regular
6,2022/10/05,Wed,Pakistan,Chicken Wings 3pcs,237.00,1.03,★What's New★,Regular
7,2022/10/05,Wed,Pakistan,Cappuccino & Latte,547.00,2.38,★What's New★,Regular
8,2022/10/05,Wed,Pakistan,Any Donut with Coffee,547.00,2.38,★What's New★,Regular
9,2022/10/05,Wed,Pakistan,Hot n Crispy Burger,323.00,1.41,Chicken & Fish,Regular
10,2022/10/05,Wed,Pakistan,Spicy McCrispy,504.00,2.20,Chicken & Fish,Regular
11,2022/10/05,Wed,Pakistan,Chicken Mac,634.00,2.76,Chicken & Fish,Regular
12,2022/10/05,Wed,Pakistan,McChicken ,461.00,2.01,Chicken & Fish,Regular
13,2022/10/05,Wed,Pakistan,Grand Chicken Spicy,797.00,3.47,Chicken & Fish,Regular
14,2022/10/05,Wed,Pakistan,McArabia,677.00,2.95,Chicken & Fish,Regular
15,2022/10/05,Wed,Pakistan,Chicken McNuggets 6 pcs,504.00,2.20,Chicken & Fish,Regular
16,2022/10/05,Wed,Pakistan,Chicken McNuggets 9 pcs,677.00,2.95,Chicken & Fish,Regular
17,2022/10/05,Wed,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.64,Chicken & Fish,Regular
18,2022/10/05,Wed,Pakistan,Chicken Wings 3pcs,237.00,1.03,Chicken & Fish,Regular
19,2022/10/05,Wed,Pakistan,Chicken Burger with Cheese,366.00,1.59,Chicken & Fish,Regular
20,2022/10/05,Wed,Pakistan,Value McArabia Chicken,392.00,1.71,Chicken & Fish,Regular
21,2022/10/05,Wed,Pakistan,Mini McRoyale,418.00,1.82,Chicken & Fish,Regular
22,2022/10/05,Wed,Pakistan,Cheese Burger,375.00,1.63,Chicken & Fish,Regular
23,2022/10/05,Wed,Pakistan,Filet-O-Fish ,591.00,2.58,Chicken & Fish,Regular
24,2022/10/05,Wed,Pakistan,Garlic Mayo Wrap,366.00,1.59,Chicken & Fish,Regular
25,2022/10/05,Wed,Pakistan,Chipotle Wrap,366.00,1.59,Chicken & Fish,Regular
26,2022/10/05,Wed,Pakistan,BBQ Wrap,366.00,1.59,Chicken & Fish,Regular
27,2022/10/05,Wed,Pakistan,Big Mac,677.00,2.95,Beef,Regular
28,2022/10/05,Wed,Pakistan,Quarter Pounder,677.00,2.95,Beef,Regular
29,2022/10/05,Wed,Pakistan,McRoyale ,677.00,2.95,Beef,Regular
30,2022/10/05,Wed,Pakistan,Double Cheese Burger,625.00,2.72,Beef,Regular
31,2022/10/05,Wed,Pakistan,Spicy McCrispy Double,789.00,3.44,Double Patty Burgers,Regular
32,2022/10/05,Wed,Pakistan,Hot n Crispy Double,345.00,1.50,Double Patty Burgers,Regular
33,2022/10/05,Wed,Pakistan,McChicken Double,659.00,2.87,Double Patty Burgers,Regular
34,2022/10/05,Wed,Pakistan,Double Big Mac,935.00,4.07,Double Patty Burgers,Regular
35,2022/10/05,Wed,Pakistan,Quarter Pounder Double,978.00,4.26,Double Patty Burgers,Regular
36,2022/10/05,Wed,Pakistan,Filet-O-Fish Double,849.00,3.70,Double Patty Burgers,Regular
37,2022/10/05,Wed,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.86,Crispy Fried Chicken,Regular
38,2022/10/05,Wed,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,1.86,Crispy Fried Chicken,Regular
39,2022/10/05,Wed,Pakistan,2 Pieces Crispy Chicken,616.00,2.68,Crispy Fried Chicken,Regular
40,2022/10/05,Wed,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,789.00,3.44,Crispy Fried Chicken,Regular
41,2022/10/05,Wed,Pakistan,3 Pieces Crispy Chicken,789.00,3.44,Crispy Fried Chicken,Regular
42,2022/10/05,Wed,Pakistan,9pcs Spicy Chicken Bucket Meal,1970.00,8.58,Crispy Fried Chicken,Regular
43,2022/10/05,Wed,Pakistan,9pcs Crispy Chicken Bucket Meal,1970.00,8.58,Crispy Fried Chicken,Regular
44,2022/10/05,Wed,Pakistan,Chicken Value Sharebag,1815.00,7.91,Share Bag,Regular
45,2022/10/05,Wed,Pakistan,Chicken Plus - Share Bag,2073.00,9.03,Share Bag,Regular
46,2022/10/05,Wed,Pakistan,9pcs Spicy Chicken Bucket Meal,1970.00,8.58,Share Bag,Regular
47,2022/10/05,Wed,Pakistan,9pcs Crispy Chicken Bucket Meal,1970.00,8.58,Share Bag,Regular
48,2022/10/05,Wed,Pakistan,Happy Meal Beef Burger ,461.00,2.01,Happy Meals,Regular
49,2022/10/05,Wed,Pakistan,Happy Meal Cheese Burger,547.00,2.38,Happy Meals,Regular
50,2022/10/05,Wed,Pakistan,Happy Meal Chicken Burger ,547.00,2.38,Happy Meals,Regular
51,2022/10/05,Wed,Pakistan,Happy Meal 4pcs Chicken McNuggets,547.00,2.38,Happy Meals,Regular
52,2022/10/05,Wed,Pakistan,Double Chocolate Pie,375.00,1.63,Desserts,Regular
53,2022/10/05,Wed,Pakistan,Apple Pie,349.00,1.52,Desserts,Regular
54,2022/10/05,Wed,Pakistan,Sundae Brownie,418.00,1.82,Desserts,Regular
55,2022/10/05,Wed,Pakistan,McFlurry Oreo,418.00,1.82,Desserts,Regular
56,2022/10/05,Wed,Pakistan,Hot Fudge Sundae,371.00,1.62,Desserts,Regular
57,2022/10/05,Wed,Pakistan,Strawberry Sundae,371.00,1.62,Desserts,Regular
58,2022/10/05,Wed,Pakistan,Cardamom Tea,280.00,1.22,Beverages,Regular
59,2022/10/05,Wed,Pakistan,Regular Tea,246.00,1.07,Beverages,Regular
60,2022/10/05,Wed,Pakistan,Green Tea,203.00,0.88,Beverages,Regular
61,2022/10/05,Wed,Pakistan,Orange Juice,332.00,1.45,Beverages,Regular
62,2022/10/05,Wed,Pakistan,Vanila Shake,371.00,1.62,Beverages,Regular
63,2022/10/05,Wed,Pakistan,Chocolate Shake,371.00,1.62,Beverages,Regular
64,2022/10/05,Wed,Pakistan,Strawberry Shake,371.00,1.62,Beverages,Regular
65,2022/10/05,Wed,Pakistan,McFizz Strawberry,289.00,1.26,Beverages,Regular
66,2022/10/05,Wed,Pakistan,Coke,203.00,0.88,Beverages,Regular
67,2022/10/05,Wed,Pakistan,Sprite,203.00,0.88,Beverages,Regular
68,2022/10/05,Wed,Pakistan,Fanta,203.00,0.88,Beverages,Regular
