,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/09/17,Sat,Pakistan,McChicken & Regular Drink,302.00,1.26,Delivery Exclusive,Regular
2,2022/09/17,Sat,Pakistan,Chicken Wings 3pcs,237.00,0.99,Delivery Exclusive,Regular
3,2022/09/17,Sat,Pakistan,Budget Share Bag,888.00,3.72,Delivery Exclusive,Regular
4,2022/09/17,Sat,Pakistan,Family Share Bag,1664.00,6.96,Delivery Exclusive,Regular
5,2022/09/17,Sat,Pakistan,Hot n Crispy Burger,315.00,1.32,★What's New★,Regular
6,2022/09/17,Sat,Pakistan,Chicken Wings 3pcs,237.00,0.99,★What's New★,Regular
7,2022/09/17,Sat,Pakistan,Hot n Crispy Burger,315.00,1.32,Chicken & Fish,Regular
8,2022/09/17,Sat,Pakistan,Spicy McCrispy,504.00,2.11,Chicken & Fish,Regular
9,2022/09/17,Sat,Pakistan,Chicken Mac,616.00,2.58,Chicken & Fish,Regular
10,2022/09/17,Sat,Pakistan,McChicken ,461.00,1.93,Chicken & Fish,Regular
11,2022/09/17,Sat,Pakistan,Grand Chicken Spicy,797.00,3.33,Chicken & Fish,Regular
12,2022/09/17,Sat,Pakistan,McArabia,677.00,2.83,Chicken & Fish,Regular
13,2022/09/17,Sat,Pakistan,Chicken McNuggets 6 pcs,504.00,2.11,Chicken & Fish,Regular
14,2022/09/17,Sat,Pakistan,Chicken McNuggets 9 pcs,677.00,2.83,Chicken & Fish,Regular
15,2022/09/17,Sat,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.46,Chicken & Fish,Regular
16,2022/09/17,Sat,Pakistan,Chicken Wings 3pcs,237.00,0.99,Chicken & Fish,Regular
17,2022/09/17,Sat,Pakistan,Chicken Burger with Cheese,341.00,1.43,Chicken & Fish,Regular
18,2022/09/17,Sat,Pakistan,Value McArabia Chicken,392.00,1.64,Chicken & Fish,Regular
19,2022/09/17,Sat,Pakistan,Mini McRoyale,392.00,1.64,Chicken & Fish,Regular
