,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/05/30,Mon,Pakistan,Chicken Wings 3pcs,237.00,1.17,Delivery Exclusive,Regular
2,2022/05/30,Mon,Pakistan,Hot n Crispy Burger,259.00,1.28,★What's New★,Regular
3,2022/05/30,Mon,Pakistan,Chicken Wings 3pcs,237.00,1.17,★What's New★,Regular
4,2022/05/30,Mon,Pakistan,Hot n Crispy Burger,259.00,1.28,Chicken & Fish,Regular
5,2022/05/30,Mon,Pakistan,Spicy McCrispy,453.00,2.24,Chicken & Fish,Regular
6,2022/05/30,Mon,Pakistan,Chicken Mac,582.00,2.87,Chicken & Fish,Regular
7,2022/05/30,Mon,Pakistan,McChicken ,401.00,1.98,Chicken & Fish,Regular
8,2022/05/30,Mon,Pakistan,Grand Chicken Spicy,711.00,3.51,Chicken & Fish,Regular
9,2022/05/30,Mon,Pakistan,McArabia,625.00,3.09,Chicken & Fish,Regular
10,2022/05/30,Mon,Pakistan,Chicken McNuggets 6 pcs,453.00,2.24,Chicken & Fish,Regular
11,2022/05/30,Mon,Pakistan,Chicken McNuggets 9 pcs,616.00,3.04,Chicken & Fish,Regular
12,2022/05/30,Mon,Pakistan,Chicken McNuggets 20 pcs,961.00,4.75,Chicken & Fish,Regular
13,2022/05/30,Mon,Pakistan,Chicken Wings 3pcs,237.00,1.17,Chicken & Fish,Regular
14,2022/05/30,Mon,Pakistan,Chicken Burger with Cheese,306.00,1.51,Chicken & Fish,Regular
15,2022/05/30,Mon,Pakistan,Value McArabia Chicken,358.00,1.77,Chicken & Fish,Regular
16,2022/05/30,Mon,Pakistan,Mini McRoyale,358.00,1.77,Chicken & Fish,Regular
17,2022/05/30,Mon,Pakistan,Cheese Burger,332.00,1.64,Chicken & Fish,Regular
18,2022/05/30,Mon,Pakistan,Filet-O-Fish ,478.00,2.36,Chicken & Fish,Regular
19,2022/05/30,Mon,Pakistan,Garlic Mayo Wrap,323.00,1.60,Chicken & Fish,Regular
20,2022/05/30,Mon,Pakistan,Chipotle Wrap,323.00,1.60,Chicken & Fish,Regular
21,2022/05/30,Mon,Pakistan,BBQ Wrap,323.00,1.60,Chicken & Fish,Regular
22,2022/05/30,Mon,Pakistan,Big Mac,582.00,2.87,Beef,Regular
23,2022/05/30,Mon,Pakistan,Quarter Pounder,582.00,2.87,Beef,Regular
24,2022/05/30,Mon,Pakistan,McRoyale ,582.00,2.87,Beef,Regular
25,2022/05/30,Mon,Pakistan,Double Cheese Burger,513.00,2.53,Beef,Regular
26,2022/05/30,Mon,Pakistan,Spicy McCrispy Double,694.00,3.43,Double Patty Burgers,Regular
27,2022/05/30,Mon,Pakistan,Hot n Crispy Double,345.00,1.70,Double Patty Burgers,Regular
28,2022/05/30,Mon,Pakistan,McChicken Double,591.00,2.92,Double Patty Burgers,Regular
29,2022/05/30,Mon,Pakistan,Double Big Mac,754.00,3.72,Double Patty Burgers,Regular
30,2022/05/30,Mon,Pakistan,Quarter Pounder Double,797.00,3.94,Double Patty Burgers,Regular
31,2022/05/30,Mon,Pakistan,Filet-O-Fish Double,616.00,3.04,Double Patty Burgers,Regular
32,2022/05/30,Mon,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,2.11,Crispy Fried Chicken,Regular
33,2022/05/30,Mon,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,2.11,Crispy Fried Chicken,Regular
34,2022/05/30,Mon,Pakistan,2 Pieces Crispy Chicken,582.00,2.87,Crispy Fried Chicken,Regular
35,2022/05/30,Mon,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,754.00,3.72,Crispy Fried Chicken,Regular
36,2022/05/30,Mon,Pakistan,3 Pieces Crispy Chicken,754.00,3.72,Crispy Fried Chicken,Regular
37,2022/05/30,Mon,Pakistan,9pcs Spicy Chicken Bucket Meal,1832.00,9.05,Crispy Fried Chicken,Regular
38,2022/05/30,Mon,Pakistan,9pcs Crispy Chicken Bucket Meal,1832.00,9.05,Crispy Fried Chicken,Regular
39,2022/05/30,Mon,Pakistan,Chicken Value Sharebag,1737.00,8.58,Share Bag,Regular
40,2022/05/30,Mon,Pakistan,Share Bag- CHICKEN PLUS,1961.00,9.69,Share Bag,Regular
41,2022/05/30,Mon,Pakistan,9pcs Spicy Chicken Bucket Meal,1832.00,9.05,Share Bag,Regular
42,2022/05/30,Mon,Pakistan,9pcs Crispy Chicken Bucket Meal,1832.00,9.05,Share Bag,Regular
43,2022/05/30,Mon,Pakistan,Happy Meal Beef Burger ,384.00,1.90,Happy Meals,Regular
44,2022/05/30,Mon,Pakistan,Happy Meal Cheese Burger,470.00,2.32,Happy Meals,Regular
45,2022/05/30,Mon,Pakistan,Happy Meal Chicken Burger ,470.00,2.32,Happy Meals,Regular
46,2022/05/30,Mon,Pakistan,Happy Meal 4pcs Chicken McNuggets,470.00,2.32,Happy Meals,Regular
47,2022/05/30,Mon,Pakistan,Double Chocolate Pie,254.00,1.25,Desserts,Regular
48,2022/05/30,Mon,Pakistan,Apple Pie,237.00,1.17,Desserts,Regular
49,2022/05/30,Mon,Pakistan,Sundae Brownie,366.00,1.81,Desserts,Regular
50,2022/05/30,Mon,Pakistan,McFlurry Oreo,366.00,1.81,Desserts,Regular
51,2022/05/30,Mon,Pakistan,Hot Fudge Sundae,323.00,1.60,Desserts,Regular
