,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/07/22,Fri,Pakistan,Chicken Wings 3pcs,237.00,1.04,Delivery Exclusive,Regular
2,2022/07/22,Fri,Pakistan,Budget Share Bag,888.00,3.90,Delivery Exclusive,Regular
3,2022/07/22,Fri,Pakistan,Family Share Bag,1664.00,7.31,Delivery Exclusive,Regular
4,2022/07/22,Fri,Pakistan,Hot n Crispy Burger,289.00,1.27,★What's New★,Regular
5,2022/07/22,Fri,Pakistan,Chicken Wings 3pcs,237.00,1.04,★What's New★,Regular
6,2022/07/22,Fri,Pakistan,Hot n Crispy Burger,289.00,1.27,Chicken & Fish,Regular
7,2022/07/22,Fri,Pakistan,Spicy McCrispy,504.00,2.22,Chicken & Fish,Regular
8,2022/07/22,Fri,Pakistan,Chicken Mac,608.00,2.67,Chicken & Fish,Regular
9,2022/07/22,Fri,Pakistan,McChicken ,461.00,2.03,Chicken & Fish,Regular
10,2022/07/22,Fri,Pakistan,Grand Chicken Spicy,797.00,3.50,Chicken & Fish,Regular
11,2022/07/22,Fri,Pakistan,McArabia,677.00,2.98,Chicken & Fish,Regular
12,2022/07/22,Fri,Pakistan,Chicken McNuggets 6 pcs,504.00,2.22,Chicken & Fish,Regular
13,2022/07/22,Fri,Pakistan,Chicken McNuggets 9 pcs,677.00,2.98,Chicken & Fish,Regular
14,2022/07/22,Fri,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.68,Chicken & Fish,Regular
15,2022/07/22,Fri,Pakistan,Chicken Wings 3pcs,237.00,1.04,Chicken & Fish,Regular
16,2022/07/22,Fri,Pakistan,Chicken Burger with Cheese,341.00,1.50,Chicken & Fish,Regular
17,2022/07/22,Fri,Pakistan,Value McArabia Chicken,392.00,1.72,Chicken & Fish,Regular
18,2022/07/22,Fri,Pakistan,Mini McRoyale,392.00,1.72,Chicken & Fish,Regular
19,2022/07/22,Fri,Pakistan,Cheese Burger,358.00,1.57,Chicken & Fish,Regular
20,2022/07/22,Fri,Pakistan,Filet-O-Fish ,504.00,2.22,Chicken & Fish,Regular
21,2022/07/22,Fri,Pakistan,Garlic Mayo Wrap,349.00,1.53,Chicken & Fish,Regular
22,2022/07/22,Fri,Pakistan,Chipotle Wrap,349.00,1.53,Chicken & Fish,Regular
23,2022/07/22,Fri,Pakistan,BBQ Wrap,349.00,1.53,Chicken & Fish,Regular
24,2022/07/22,Fri,Pakistan,Big Mac,634.00,2.79,Beef,Regular
25,2022/07/22,Fri,Pakistan,Quarter Pounder,634.00,2.79,Beef,Regular
26,2022/07/22,Fri,Pakistan,McRoyale ,634.00,2.79,Beef,Regular
27,2022/07/22,Fri,Pakistan,Double Cheese Burger,591.00,2.60,Beef,Regular
28,2022/07/22,Fri,Pakistan,Spicy McCrispy Double,763.00,3.35,Double Patty Burgers,Regular
29,2022/07/22,Fri,Pakistan,Hot n Crispy Double,345.00,1.52,Double Patty Burgers,Regular
30,2022/07/22,Fri,Pakistan,McChicken Double,634.00,2.79,Double Patty Burgers,Regular
31,2022/07/22,Fri,Pakistan,Double Big Mac,884.00,3.89,Double Patty Burgers,Regular
32,2022/07/22,Fri,Pakistan,Quarter Pounder Double,884.00,3.89,Double Patty Burgers,Regular
33,2022/07/22,Fri,Pakistan,Filet-O-Fish Double,711.00,3.13,Double Patty Burgers,Regular
34,2022/07/22,Fri,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.88,Crispy Fried Chicken,Regular
35,2022/07/22,Fri,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,1.88,Crispy Fried Chicken,Regular
36,2022/07/22,Fri,Pakistan,2 Pieces Crispy Chicken,616.00,2.71,Crispy Fried Chicken,Regular
37,2022/07/22,Fri,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,789.00,3.47,Crispy Fried Chicken,Regular
38,2022/07/22,Fri,Pakistan,3 Pieces Crispy Chicken,789.00,3.47,Crispy Fried Chicken,Regular
39,2022/07/22,Fri,Pakistan,9pcs Spicy Chicken Bucket Meal,1970.00,8.66,Crispy Fried Chicken,Regular
40,2022/07/22,Fri,Pakistan,9pcs Crispy Chicken Bucket Meal,1970.00,8.66,Crispy Fried Chicken,Regular
41,2022/07/22,Fri,Pakistan,Budget Share Bag,888.00,3.90,Share Bag,Regular
42,2022/07/22,Fri,Pakistan,Family Share Bag,1664.00,7.31,Share Bag,Regular
43,2022/07/22,Fri,Pakistan,Chicken Value Sharebag,1797.00,7.90,Share Bag,Regular
44,2022/07/22,Fri,Pakistan,Chicken Plus - Share Bag,2056.00,9.04,Share Bag,Regular
45,2022/07/22,Fri,Pakistan,9pcs Spicy Chicken Bucket Meal,1970.00,8.66,Share Bag,Regular
46,2022/07/22,Fri,Pakistan,9pcs Crispy Chicken Bucket Meal,1970.00,8.66,Share Bag,Regular
47,2022/07/22,Fri,Pakistan,Happy Meal Beef Burger ,418.00,1.84,Happy Meals,Regular
48,2022/07/22,Fri,Pakistan,Happy Meal Cheese Burger,504.00,2.22,Happy Meals,Regular
49,2022/07/22,Fri,Pakistan,Happy Meal Chicken Burger ,504.00,2.22,Happy Meals,Regular
50,2022/07/22,Fri,Pakistan,Happy Meal 4pcs Chicken McNuggets,504.00,2.22,Happy Meals,Regular
51,2022/07/22,Fri,Pakistan,Double Chocolate Pie,332.00,1.46,Desserts,Regular
52,2022/07/22,Fri,Pakistan,Apple Pie,289.00,1.27,Desserts,Regular
53,2022/07/22,Fri,Pakistan,Sundae Brownie,418.00,1.84,Desserts,Regular
54,2022/07/22,Fri,Pakistan,McFlurry Oreo,401.00,1.76,Desserts,Regular
55,2022/07/22,Fri,Pakistan,Hot Fudge Sundae,358.00,1.57,Desserts,Regular
56,2022/07/22,Fri,Pakistan,Strawberry Sundae,358.00,1.57,Desserts,Regular
57,2022/07/22,Fri,Pakistan,Cardamom Tea,272.00,1.20,Beverages,Regular
58,2022/07/22,Fri,Pakistan,Regular Tea,228.00,1.00,Beverages,Regular
59,2022/07/22,Fri,Pakistan,Green Tea,203.00,0.89,Beverages,Regular
60,2022/07/22,Fri,Pakistan,Orange Juice,306.00,1.35,Beverages,Regular
61,2022/07/22,Fri,Pakistan,Vanila Shake,358.00,1.57,Beverages,Regular
62,2022/07/22,Fri,Pakistan,Chocolate Shake,358.00,1.57,Beverages,Regular
