,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/09/06,Tue,Pakistan,Chicken Wings 3pcs,237.00,1.08,Delivery Exclusive,Regular
2,2022/09/06,Tue,Pakistan,Budget Share Bag,888.00,4.05,Delivery Exclusive,Regular
3,2022/09/06,Tue,Pakistan,Family Share Bag,1664.00,7.59,Delivery Exclusive,Regular
4,2022/09/06,Tue,Pakistan,Hot n Crispy Burger,315.00,1.44,★What's New★,Regular
5,2022/09/06,Tue,Pakistan,Chicken Wings 3pcs,237.00,1.08,★What's New★,Regular
6,2022/09/06,Tue,Pakistan,Hot n Crispy Burger,315.00,1.44,Chicken & Fish,Regular
7,2022/09/06,Tue,Pakistan,Spicy McCrispy,504.00,2.30,Chicken & Fish,Regular
8,2022/09/06,Tue,Pakistan,Chicken Mac,616.00,2.81,Chicken & Fish,Regular
9,2022/09/06,Tue,Pakistan,McChicken ,461.00,2.10,Chicken & Fish,Regular
10,2022/09/06,Tue,Pakistan,Grand Chicken Spicy,797.00,3.63,Chicken & Fish,Regular
11,2022/09/06,Tue,Pakistan,McArabia,677.00,3.09,Chicken & Fish,Regular
12,2022/09/06,Tue,Pakistan,Chicken McNuggets 6 pcs,504.00,2.30,Chicken & Fish,Regular
13,2022/09/06,Tue,Pakistan,Chicken McNuggets 9 pcs,677.00,3.09,Chicken & Fish,Regular
14,2022/09/06,Tue,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.86,Chicken & Fish,Regular
15,2022/09/06,Tue,Pakistan,Chicken Wings 3pcs,237.00,1.08,Chicken & Fish,Regular
16,2022/09/06,Tue,Pakistan,Chicken Burger with Cheese,341.00,1.55,Chicken & Fish,Regular
17,2022/09/06,Tue,Pakistan,Value McArabia Chicken,392.00,1.79,Chicken & Fish,Regular
18,2022/09/06,Tue,Pakistan,Mini McRoyale,392.00,1.79,Chicken & Fish,Regular
19,2022/09/06,Tue,Pakistan,Cheese Burger,358.00,1.63,Chicken & Fish,Regular
20,2022/09/06,Tue,Pakistan,Filet-O-Fish ,504.00,2.30,Chicken & Fish,Regular
21,2022/09/06,Tue,Pakistan,Garlic Mayo Wrap,349.00,1.59,Chicken & Fish,Regular
22,2022/09/06,Tue,Pakistan,Chipotle Wrap,349.00,1.59,Chicken & Fish,Regular
23,2022/09/06,Tue,Pakistan,BBQ Wrap,349.00,1.59,Chicken & Fish,Regular
24,2022/09/06,Tue,Pakistan,Big Mac,634.00,2.89,Beef,Regular
25,2022/09/06,Tue,Pakistan,Quarter Pounder,634.00,2.89,Beef,Regular
26,2022/09/06,Tue,Pakistan,McRoyale ,634.00,2.89,Beef,Regular
27,2022/09/06,Tue,Pakistan,Double Cheese Burger,591.00,2.69,Beef,Regular
28,2022/09/06,Tue,Pakistan,Spicy McCrispy Double,763.00,3.48,Double Patty Burgers,Regular
29,2022/09/06,Tue,Pakistan,Hot n Crispy Double,345.00,1.57,Double Patty Burgers,Regular
30,2022/09/06,Tue,Pakistan,McChicken Double,634.00,2.89,Double Patty Burgers,Regular
31,2022/09/06,Tue,Pakistan,Double Big Mac,884.00,4.03,Double Patty Burgers,Regular
32,2022/09/06,Tue,Pakistan,Quarter Pounder Double,884.00,4.03,Double Patty Burgers,Regular
33,2022/09/06,Tue,Pakistan,Filet-O-Fish Double,711.00,3.24,Double Patty Burgers,Regular
34,2022/09/06,Tue,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.95,Crispy Fried Chicken,Regular
35,2022/09/06,Tue,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,1.95,Crispy Fried Chicken,Regular
36,2022/09/06,Tue,Pakistan,2 Pieces Crispy Chicken,616.00,2.81,Crispy Fried Chicken,Regular
37,2022/09/06,Tue,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,789.00,3.60,Crispy Fried Chicken,Regular
38,2022/09/06,Tue,Pakistan,3 Pieces Crispy Chicken,789.00,3.60,Crispy Fried Chicken,Regular
39,2022/09/06,Tue,Pakistan,9pcs Spicy Chicken Bucket Meal,1970.00,8.98,Crispy Fried Chicken,Regular
40,2022/09/06,Tue,Pakistan,9pcs Crispy Chicken Bucket Meal,1970.00,8.98,Crispy Fried Chicken,Regular
41,2022/09/06,Tue,Pakistan,Budget Share Bag,888.00,4.05,Share Bag,Regular
42,2022/09/06,Tue,Pakistan,Family Share Bag,1664.00,7.59,Share Bag,Regular
43,2022/09/06,Tue,Pakistan,Chicken Value Sharebag,1815.00,8.28,Share Bag,Regular
44,2022/09/06,Tue,Pakistan,Chicken Plus - Share Bag,2073.00,9.45,Share Bag,Regular
45,2022/09/06,Tue,Pakistan,9pcs Spicy Chicken Bucket Meal,1970.00,8.98,Share Bag,Regular
46,2022/09/06,Tue,Pakistan,9pcs Crispy Chicken Bucket Meal,1970.00,8.98,Share Bag,Regular
47,2022/09/06,Tue,Pakistan,Happy Meal Beef Burger ,435.00,1.98,Happy Meals,Regular
48,2022/09/06,Tue,Pakistan,Happy Meal Cheese Burger,522.00,2.38,Happy Meals,Regular
49,2022/09/06,Tue,Pakistan,Happy Meal Chicken Burger ,522.00,2.38,Happy Meals,Regular
50,2022/09/06,Tue,Pakistan,Happy Meal 4pcs Chicken McNuggets,522.00,2.38,Happy Meals,Regular
51,2022/09/06,Tue,Pakistan,Double Chocolate Pie,332.00,1.51,Desserts,Regular
52,2022/09/06,Tue,Pakistan,Apple Pie,289.00,1.32,Desserts,Regular
53,2022/09/06,Tue,Pakistan,Sundae Brownie,418.00,1.91,Desserts,Regular
54,2022/09/06,Tue,Pakistan,McFlurry Oreo,418.00,1.91,Desserts,Regular
55,2022/09/06,Tue,Pakistan,Hot Fudge Sundae,366.00,1.67,Desserts,Regular
56,2022/09/06,Tue,Pakistan,Strawberry Sundae,366.00,1.67,Desserts,Regular
57,2022/09/06,Tue,Pakistan,Cardamom Tea,280.00,1.28,Beverages,Regular
58,2022/09/06,Tue,Pakistan,Regular Tea,246.00,1.12,Beverages,Regular
59,2022/09/06,Tue,Pakistan,Green Tea,203.00,0.93,Beverages,Regular
