,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/09/29,Thu,Pakistan,McChicken & Regular Drink,302.00,1.30,Delivery Exclusive,Regular
2,2022/09/29,Thu,Pakistan,Chicken Wings 3pcs,237.00,1.02,Delivery Exclusive,Regular
3,2022/09/29,Thu,Pakistan,Hot n Crispy Burger,323.00,1.39,★What's New★,Regular
4,2022/09/29,Thu,Pakistan,Chicken Wings 3pcs,237.00,1.02,★What's New★,Regular
5,2022/09/29,Thu,Pakistan,Hot n Crispy Burger,323.00,1.39,Chicken & Fish,Regular
6,2022/09/29,Thu,Pakistan,Spicy McCrispy,504.00,2.17,Chicken & Fish,Regular
7,2022/09/29,Thu,Pakistan,Chicken Mac,634.00,2.73,Chicken & Fish,Regular
8,2022/09/29,Thu,Pakistan,McChicken ,461.00,1.99,Chicken & Fish,Regular
9,2022/09/29,Thu,Pakistan,Grand Chicken Spicy,797.00,3.43,Chicken & Fish,Regular
10,2022/09/29,Thu,Pakistan,McArabia,677.00,2.92,Chicken & Fish,Regular
11,2022/09/29,Thu,Pakistan,Chicken McNuggets 6 pcs,504.00,2.17,Chicken & Fish,Regular
12,2022/09/29,Thu,Pakistan,Chicken McNuggets 9 pcs,677.00,2.92,Chicken & Fish,Regular
13,2022/09/29,Thu,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.59,Chicken & Fish,Regular
14,2022/09/29,Thu,Pakistan,Chicken Wings 3pcs,237.00,1.02,Chicken & Fish,Regular
15,2022/09/29,Thu,Pakistan,Chicken Burger with Cheese,366.00,1.58,Chicken & Fish,Regular
16,2022/09/29,Thu,Pakistan,Value McArabia Chicken,392.00,1.69,Chicken & Fish,Regular
17,2022/09/29,Thu,Pakistan,Mini McRoyale,418.00,1.80,Chicken & Fish,Regular
18,2022/09/29,Thu,Pakistan,Cheese Burger,375.00,1.62,Chicken & Fish,Regular
19,2022/09/29,Thu,Pakistan,Filet-O-Fish ,591.00,2.55,Chicken & Fish,Regular
20,2022/09/29,Thu,Pakistan,Garlic Mayo Wrap,366.00,1.58,Chicken & Fish,Regular
21,2022/09/29,Thu,Pakistan,Chipotle Wrap,366.00,1.58,Chicken & Fish,Regular
22,2022/09/29,Thu,Pakistan,BBQ Wrap,366.00,1.58,Chicken & Fish,Regular
23,2022/09/29,Thu,Pakistan,Big Mac,677.00,2.92,Beef,Regular
24,2022/09/29,Thu,Pakistan,Quarter Pounder,677.00,2.92,Beef,Regular
25,2022/09/29,Thu,Pakistan,McRoyale ,677.00,2.92,Beef,Regular
26,2022/09/29,Thu,Pakistan,Double Cheese Burger,625.00,2.69,Beef,Regular
27,2022/09/29,Thu,Pakistan,Spicy McCrispy Double,789.00,3.40,Double Patty Burgers,Regular
28,2022/09/29,Thu,Pakistan,Hot n Crispy Double,345.00,1.49,Double Patty Burgers,Regular
29,2022/09/29,Thu,Pakistan,McChicken Double,659.00,2.84,Double Patty Burgers,Regular
30,2022/09/29,Thu,Pakistan,Double Big Mac,935.00,4.03,Double Patty Burgers,Regular
31,2022/09/29,Thu,Pakistan,Quarter Pounder Double,978.00,4.21,Double Patty Burgers,Regular
32,2022/09/29,Thu,Pakistan,Filet-O-Fish Double,849.00,3.66,Double Patty Burgers,Regular
33,2022/09/29,Thu,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.84,Crispy Fried Chicken,Regular
