,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2023/07/22,Sat,Pakistan,Mini McArabia,332.00,1.16,Delivery Exclusive,Regular
2,2023/07/22,Sat,Pakistan,1 Spicy McCrispy + 1 Regular Drink,302.00,1.06,★What's New★,Regular
3,2023/07/22,Sat,Pakistan,Any 2 Regular Shakes,345.00,1.21,★What's New★,Regular
4,2023/07/22,Sat,Pakistan,McFlurry - Fudge Brownie,483.00,1.69,★What's New★,Regular
5,2023/07/22,Sat,Pakistan,1 Spicy McCrispy + 1 Regular Drink,302.00,1.06,Chicken & Fish,Regular
6,2023/07/22,Sat,Pakistan,Hot n Crispy Burger,332.00,1.16,Chicken & Fish,Regular
7,2023/07/22,Sat,Pakistan,Spicy McCrispy,522.00,1.82,Chicken & Fish,Regular
8,2023/07/22,Sat,Pakistan,Chicken Mac,659.00,2.30,Chicken & Fish,Regular
9,2023/07/22,Sat,Pakistan,McChicken ,478.00,1.67,Chicken & Fish,Regular
10,2023/07/22,Sat,Pakistan,Grand Chicken Spicy,823.00,2.88,Chicken & Fish,Regular
11,2023/07/22,Sat,Pakistan,McArabia,543.00,1.90,Chicken & Fish,Regular
12,2023/07/22,Sat,Pakistan,Chicken McNuggets 6 pcs,530.00,1.85,Chicken & Fish,Regular
13,2023/07/22,Sat,Pakistan,Chicken McNuggets 9 pcs,694.00,2.43,Chicken & Fish,Regular
14,2023/07/22,Sat,Pakistan,Chicken McNuggets 20 pcs,1151.00,4.02,Chicken & Fish,Regular
15,2023/07/22,Sat,Pakistan,Chicken Burger with Cheese,384.00,1.34,Chicken & Fish,Regular
16,2023/07/22,Sat,Pakistan,Mini McArabia,332.00,1.16,Chicken & Fish,Regular
17,2023/07/22,Sat,Pakistan,Cheese Burger,392.00,1.37,Chicken & Fish,Regular
18,2023/07/22,Sat,Pakistan,Garlic Mayo Wrap,401.00,1.40,Chicken & Fish,Regular
19,2023/07/22,Sat,Pakistan,Chipotle Wrap,401.00,1.40,Chicken & Fish,Regular
20,2023/07/22,Sat,Pakistan,BBQ Wrap,401.00,1.40,Chicken & Fish,Regular
21,2023/07/22,Sat,Pakistan,Big Mac,703.00,2.46,Beef,Regular
22,2023/07/22,Sat,Pakistan,Quarter Pounder,703.00,2.46,Beef,Regular
23,2023/07/22,Sat,Pakistan,McRoyale ,703.00,2.46,Beef,Regular
24,2023/07/22,Sat,Pakistan,Double Cheese Burger,651.00,2.28,Beef,Regular
25,2023/07/22,Sat,Pakistan,Spicy McCrispy Double,776.00,2.71,Double Patty Burgers,Regular
26,2023/07/22,Sat,Pakistan,Hot n Crispy Double,345.00,1.21,Double Patty Burgers,Regular
27,2023/07/22,Sat,Pakistan,McChicken Double,603.00,2.11,Double Patty Burgers,Regular
28,2023/07/22,Sat,Pakistan,Double Big Mac,948.00,3.31,Double Patty Burgers,Regular
29,2023/07/22,Sat,Pakistan,Quarter Pounder Double,1034.00,3.61,Double Patty Burgers,Regular
30,2023/07/22,Sat,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.49,Crispy Chicken,Regular
31,2023/07/22,Sat,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,1.49,Crispy Chicken,Regular
32,2023/07/22,Sat,Pakistan,2 Pieces Crispy Chicken,634.00,2.22,Crispy Chicken,Regular
