,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
0,2022/02/05,Sat,Pakistan,"Chicken Mac, McChicken & 2 Reg. Drinks",647.00,3.71,Delivery Exclusive,Regular
1,2022/02/05,Sat,Pakistan,6pc Nuggets & Reg. Drink,259.00,1.49,Delivery Exclusive,Regular
2,2022/02/05,Sat,Pakistan,"Spicy Chicken Burger, 1pc Fried Chicken & Reg Drink",409.00,2.35,Delivery Exclusive,Regular
3,2022/02/05,Sat,Pakistan,"McChicken, 6pc Nuggets & Med. Drink",453.00,2.60,Delivery Exclusive,Midnight Menu
4,2022/02/05,Sat,Pakistan,Double McCrispy with Reg. Drink,539.00,3.09,Delivery Exclusive,Midnight Menu
5,2022/02/05,Sat,Pakistan,2 McCafe Coffee,453.00,2.60,Delivery Exclusive,Breakfast
6,2022/02/05,Sat,Pakistan,Mint Wrap,319.00,1.83,★What's New★,Regular
7,2022/02/05,Sat,Pakistan,Chipotle Wrap,319.00,1.83,★What's New★,Regular
8,2022/02/05,Sat,Pakistan,BBQ Wrap,319.00,1.83,★What's New★,Regular
9,2022/02/05,Sat,Pakistan,2 McCafe Coffee,453.00,2.60,★What's New★,Regular
10,2022/02/05,Sat,Pakistan,Any Cookie with McCafe Coffee,366.00,2.10,★What's New★,Regular
11,2022/02/05,Sat,Pakistan,Butter Croissant & Coffee,496.00,2.84,★What's New★,Regular
12,2022/02/05,Sat,Pakistan,Vanilla Latte,375.00,2.15,★What's New★,Regular
13,2022/02/05,Sat,Pakistan,Double Chocolate Pie,224.00,1.28,★What's New★,Regular
14,2022/02/05,Sat,Pakistan,Hazelnut Latte,375.00,2.15,★What's New★,Regular
15,2022/02/05,Sat,Pakistan,Caramel Latte,375.00,2.15,★What's New★,Regular
16,2022/02/05,Sat,Pakistan,McCrispy - Mayonnaise,409.00,2.35,Chicken & Fish,Regular
17,2022/02/05,Sat,Pakistan,McCrispy - Chipotle,405.00,2.32,Chicken & Fish,Regular
18,2022/02/05,Sat,Pakistan,Chicken Mac,530.00,3.04,Chicken & Fish,Regular
19,2022/02/05,Sat,Pakistan,McChicken ,366.00,2.10,Chicken & Fish,Regular
20,2022/02/05,Sat,Pakistan,Grand Chicken Spicy,651.00,3.73,Chicken & Fish,Regular
21,2022/02/05,Sat,Pakistan,McArabia,591.00,3.39,Chicken & Fish,Regular
22,2022/02/05,Sat,Pakistan,Chicken McNuggets 6 pcs,435.00,2.49,Chicken & Fish,Regular
23,2022/02/05,Sat,Pakistan,Chicken McNuggets 9 pcs,556.00,3.19,Chicken & Fish,Regular
24,2022/02/05,Sat,Pakistan,Chicken McNuggets 20 pcs,884.00,5.07,Chicken & Fish,Regular
25,2022/02/05,Sat,Pakistan,Chicken Burger with Cheese,297.00,1.70,Chicken & Fish,Regular
26,2022/02/05,Sat,Pakistan,Value McArabia Chicken,341.00,1.96,Chicken & Fish,Regular
27,2022/02/05,Sat,Pakistan,Mini McRoyale,341.00,1.96,Chicken & Fish,Regular
28,2022/02/05,Sat,Pakistan,Chicken Chapli Burger,272.00,1.56,Chicken & Fish,Regular
29,2022/02/05,Sat,Pakistan,Cheese Burger,289.00,1.66,Chicken & Fish,Regular
30,2022/02/05,Sat,Pakistan,Filet-O-Fish ,435.00,2.49,Chicken & Fish,Regular
31,2022/02/05,Sat,Pakistan,Mint Wrap,319.00,1.83,Chicken & Fish,Regular
32,2022/02/05,Sat,Pakistan,Chipotle Wrap,319.00,1.83,Chicken & Fish,Regular
33,2022/02/05,Sat,Pakistan,BBQ Wrap,319.00,1.83,Chicken & Fish,Regular
34,2022/02/05,Sat,Pakistan,Big Mac,530.00,3.04,Beef,Regular
35,2022/02/05,Sat,Pakistan,Quarter Pounder,530.00,3.04,Beef,Regular
