,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/10/06,Thu,Pakistan,McChicken & Regular Drink,302.00,1.35,Delivery Exclusive,Regular
2,2022/10/06,Thu,Pakistan,Chicken Wings 3pcs,237.00,1.06,Delivery Exclusive,Regular
3,2022/10/06,Thu,Pakistan,Mega Spicy McCrispy - Mayo,591.00,2.65,★What's New★,Regular
4,2022/10/06,Thu,Pakistan,Mega Spicy McCrispy - Chipotle,591.00,2.65,★What's New★,Regular
5,2022/10/06,Thu,Pakistan,Hot n Crispy Burger,323.00,1.45,★What's New★,Regular
6,2022/10/06,Thu,Pakistan,Chicken Wings 3pcs,237.00,1.06,★What's New★,Regular
7,2022/10/06,Thu,Pakistan,Cappuccino & Latte,547.00,2.45,★What's New★,Regular
8,2022/10/06,Thu,Pakistan,Any Donut with Coffee,547.00,2.45,★What's New★,Regular
9,2022/10/06,Thu,Pakistan,Hot n Crispy Burger,323.00,1.45,Chicken & Fish,Regular
10,2022/10/06,Thu,Pakistan,Spicy McCrispy,504.00,2.26,Chicken & Fish,Regular
11,2022/10/06,Thu,Pakistan,Chicken Mac,634.00,2.84,Chicken & Fish,Regular
12,2022/10/06,Thu,Pakistan,McChicken ,461.00,2.06,Chicken & Fish,Regular
13,2022/10/06,Thu,Pakistan,Grand Chicken Spicy,797.00,3.57,Chicken & Fish,Regular
14,2022/10/06,Thu,Pakistan,McArabia,677.00,3.03,Chicken & Fish,Regular
15,2022/10/06,Thu,Pakistan,Chicken McNuggets 6 pcs,504.00,2.26,Chicken & Fish,Regular
16,2022/10/06,Thu,Pakistan,Chicken McNuggets 9 pcs,677.00,3.03,Chicken & Fish,Regular
17,2022/10/06,Thu,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.77,Chicken & Fish,Regular
18,2022/10/06,Thu,Pakistan,Chicken Wings 3pcs,237.00,1.06,Chicken & Fish,Regular
19,2022/10/06,Thu,Pakistan,Chicken Burger with Cheese,366.00,1.64,Chicken & Fish,Regular
20,2022/10/06,Thu,Pakistan,Value McArabia Chicken,392.00,1.76,Chicken & Fish,Regular
21,2022/10/06,Thu,Pakistan,Mini McRoyale,418.00,1.87,Chicken & Fish,Regular
22,2022/10/06,Thu,Pakistan,Cheese Burger,375.00,1.68,Chicken & Fish,Regular
23,2022/10/06,Thu,Pakistan,Filet-O-Fish ,591.00,2.65,Chicken & Fish,Regular
24,2022/10/06,Thu,Pakistan,Garlic Mayo Wrap,366.00,1.64,Chicken & Fish,Regular
25,2022/10/06,Thu,Pakistan,Chipotle Wrap,366.00,1.64,Chicken & Fish,Regular
26,2022/10/06,Thu,Pakistan,BBQ Wrap,366.00,1.64,Chicken & Fish,Regular
27,2022/10/06,Thu,Pakistan,Big Mac,677.00,3.03,Beef,Regular
28,2022/10/06,Thu,Pakistan,Quarter Pounder,677.00,3.03,Beef,Regular
29,2022/10/06,Thu,Pakistan,McRoyale ,677.00,3.03,Beef,Regular
30,2022/10/06,Thu,Pakistan,Double Cheese Burger,625.00,2.80,Beef,Regular
31,2022/10/06,Thu,Pakistan,Spicy McCrispy Double,789.00,3.53,Double Patty Burgers,Regular
32,2022/10/06,Thu,Pakistan,Hot n Crispy Double,345.00,1.54,Double Patty Burgers,Regular
33,2022/10/06,Thu,Pakistan,McChicken Double,659.00,2.95,Double Patty Burgers,Regular
34,2022/10/06,Thu,Pakistan,Double Big Mac,935.00,4.19,Double Patty Burgers,Regular
35,2022/10/06,Thu,Pakistan,Quarter Pounder Double,978.00,4.38,Double Patty Burgers,Regular
36,2022/10/06,Thu,Pakistan,Filet-O-Fish Double,849.00,3.80,Double Patty Burgers,Regular
37,2022/10/06,Thu,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.91,Crispy Fried Chicken,Regular
38,2022/10/06,Thu,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,1.91,Crispy Fried Chicken,Regular
39,2022/10/06,Thu,Pakistan,2 Pieces Crispy Chicken,616.00,2.76,Crispy Fried Chicken,Regular
40,2022/10/06,Thu,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,789.00,3.53,Crispy Fried Chicken,Regular
41,2022/10/06,Thu,Pakistan,3 Pieces Crispy Chicken,789.00,3.53,Crispy Fried Chicken,Regular
