,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/10/08,Sat,Pakistan,Hot N Crispy & Regular Drink,258.00,1.16,Delivery Exclusive,Regular
2,2022/10/08,Sat,Pakistan,Chicken Wings 3pcs,237.00,1.07,Delivery Exclusive,Regular
3,2022/10/08,Sat,Pakistan,Mega Spicy McCrispy - Mayo,591.00,2.66,★What's New★,Regular
4,2022/10/08,Sat,Pakistan,Mega Spicy McCrispy - Chipotle,591.00,2.66,★What's New★,Regular
5,2022/10/08,Sat,Pakistan,Hot n Crispy Burger,323.00,1.46,★What's New★,Regular
6,2022/10/08,Sat,Pakistan,Chicken Wings 3pcs,237.00,1.07,★What's New★,Regular
7,2022/10/08,Sat,Pakistan,Cappuccino & Latte,547.00,2.47,★What's New★,Regular
8,2022/10/08,Sat,Pakistan,Any Donut with Coffee,547.00,2.47,★What's New★,Regular
9,2022/10/08,Sat,Pakistan,Hot n Crispy Burger,323.00,1.46,Chicken & Fish,Regular
10,2022/10/08,Sat,Pakistan,Spicy McCrispy,504.00,2.27,Chicken & Fish,Regular
11,2022/10/08,Sat,Pakistan,Chicken Mac,634.00,2.86,Chicken & Fish,Regular
12,2022/10/08,Sat,Pakistan,McChicken ,461.00,2.08,Chicken & Fish,Regular
13,2022/10/08,Sat,Pakistan,Grand Chicken Spicy,797.00,3.59,Chicken & Fish,Regular
14,2022/10/08,Sat,Pakistan,McArabia,677.00,3.05,Chicken & Fish,Regular
15,2022/10/08,Sat,Pakistan,Chicken McNuggets 6 pcs,504.00,2.27,Chicken & Fish,Regular
16,2022/10/08,Sat,Pakistan,Chicken McNuggets 9 pcs,677.00,3.05,Chicken & Fish,Regular
17,2022/10/08,Sat,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.80,Chicken & Fish,Regular
18,2022/10/08,Sat,Pakistan,Chicken Wings 3pcs,237.00,1.07,Chicken & Fish,Regular
19,2022/10/08,Sat,Pakistan,Chicken Burger with Cheese,366.00,1.65,Chicken & Fish,Regular
20,2022/10/08,Sat,Pakistan,Value McArabia Chicken,392.00,1.77,Chicken & Fish,Regular
21,2022/10/08,Sat,Pakistan,Mini McRoyale,418.00,1.88,Chicken & Fish,Regular
22,2022/10/08,Sat,Pakistan,Cheese Burger,375.00,1.69,Chicken & Fish,Regular
23,2022/10/08,Sat,Pakistan,Filet-O-Fish ,591.00,2.66,Chicken & Fish,Regular
24,2022/10/08,Sat,Pakistan,Garlic Mayo Wrap,366.00,1.65,Chicken & Fish,Regular
25,2022/10/08,Sat,Pakistan,Chipotle Wrap,366.00,1.65,Chicken & Fish,Regular
26,2022/10/08,Sat,Pakistan,BBQ Wrap,366.00,1.65,Chicken & Fish,Regular
27,2022/10/08,Sat,Pakistan,Big Mac,677.00,3.05,Beef,Regular
28,2022/10/08,Sat,Pakistan,Quarter Pounder,677.00,3.05,Beef,Regular
29,2022/10/08,Sat,Pakistan,McRoyale ,677.00,3.05,Beef,Regular
30,2022/10/08,Sat,Pakistan,Double Cheese Burger,625.00,2.82,Beef,Regular
31,2022/10/08,Sat,Pakistan,Spicy McCrispy Double,789.00,3.56,Double Patty Burgers,Regular
32,2022/10/08,Sat,Pakistan,Hot n Crispy Double,345.00,1.55,Double Patty Burgers,Regular
33,2022/10/08,Sat,Pakistan,McChicken Double,659.00,2.97,Double Patty Burgers,Regular
34,2022/10/08,Sat,Pakistan,Double Big Mac,935.00,4.21,Double Patty Burgers,Regular
35,2022/10/08,Sat,Pakistan,Quarter Pounder Double,978.00,4.41,Double Patty Burgers,Regular
36,2022/10/08,Sat,Pakistan,Filet-O-Fish Double,849.00,3.83,Double Patty Burgers,Regular
37,2022/10/08,Sat,Pakistan,2pcs Spicy Chicken With Regular Drink,427.00,1.92,Crispy Fried Chicken,Regular
38,2022/10/08,Sat,Pakistan,2pcs Crispy Chicken With Regular Drink,427.00,1.92,Crispy Fried Chicken,Regular
39,2022/10/08,Sat,Pakistan,2 Pieces Crispy Chicken,616.00,2.78,Crispy Fried Chicken,Regular
40,2022/10/08,Sat,Pakistan,3 Pieces Spicy Chicken with Regular Fries & Drink,789.00,3.56,Crispy Fried Chicken,Regular
