,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/06/01,Wed,Pakistan,Chicken Wings 3pcs,237.00,1.20,Delivery Exclusive,Regular
2,2022/06/01,Wed,Pakistan,Hot n Crispy Burger,259.00,1.31,★What's New★,Regular
3,2022/06/01,Wed,Pakistan,Chicken Wings 3pcs,237.00,1.20,★What's New★,Regular
4,2022/06/01,Wed,Pakistan,Hot n Crispy Burger,259.00,1.31,Chicken & Fish,Regular
5,2022/06/01,Wed,Pakistan,Spicy McCrispy,453.00,2.28,Chicken & Fish,Regular
6,2022/06/01,Wed,Pakistan,Chicken Mac,582.00,2.94,Chicken & Fish,Regular
7,2022/06/01,Wed,Pakistan,McChicken ,401.00,2.02,Chicken & Fish,Regular
8,2022/06/01,Wed,Pakistan,Grand Chicken Spicy,711.00,3.59,Chicken & Fish,Regular
9,2022/06/01,Wed,Pakistan,McArabia,625.00,3.15,Chicken & Fish,Regular
10,2022/06/01,Wed,Pakistan,Chicken McNuggets 6 pcs,453.00,2.28,Chicken & Fish,Regular
11,2022/06/01,Wed,Pakistan,Chicken McNuggets 9 pcs,616.00,3.11,Chicken & Fish,Regular
12,2022/06/01,Wed,Pakistan,Chicken McNuggets 20 pcs,961.00,4.85,Chicken & Fish,Regular
13,2022/06/01,Wed,Pakistan,Chicken Wings 3pcs,237.00,1.20,Chicken & Fish,Regular
14,2022/06/01,Wed,Pakistan,Chicken Burger with Cheese,306.00,1.54,Chicken & Fish,Regular
15,2022/06/01,Wed,Pakistan,Value McArabia Chicken,358.00,1.81,Chicken & Fish,Regular
16,2022/06/01,Wed,Pakistan,Mini McRoyale,358.00,1.81,Chicken & Fish,Regular
17,2022/06/01,Wed,Pakistan,Cheese Burger,332.00,1.67,Chicken & Fish,Regular
18,2022/06/01,Wed,Pakistan,Filet-O-Fish ,478.00,2.41,Chicken & Fish,Regular
19,2022/06/01,Wed,Pakistan,Garlic Mayo Wrap,323.00,1.63,Chicken & Fish,Regular
20,2022/06/01,Wed,Pakistan,Chipotle Wrap,323.00,1.63,Chicken & Fish,Regular
21,2022/06/01,Wed,Pakistan,BBQ Wrap,323.00,1.63,Chicken & Fish,Regular
22,2022/06/01,Wed,Pakistan,Big Mac,582.00,2.94,Beef,Regular
23,2022/06/01,Wed,Pakistan,Quarter Pounder,582.00,2.94,Beef,Regular
24,2022/06/01,Wed,Pakistan,McRoyale ,582.00,2.94,Beef,Regular
