,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2025/01/04,Sat,Pakistan,Spicy Chicken Burger,315.00,1.13,Happy Menu,Regular
2,2025/01/04,Sat,Pakistan,Hot n Crispy Burger,358.00,1.28,Happy Menu,Regular
3,2025/01/04,Sat,Pakistan,Mini McArabia,358.00,1.28,Happy Menu,Regular
4,2025/01/04,Sat,Pakistan,Chicken Tenders 3 pcs,375.00,1.35,Happy Menu,Regular
5,2025/01/04,Sat,Pakistan,BBQ - Chicken Tenders Wrap,375.00,1.35,Happy Menu,Regular
6,2025/01/04,Sat,Pakistan,CHIPOTLE - Chicken Tenders Wrap,375.00,1.35,Happy Menu,Regular
7,2025/01/04,Sat,Pakistan,GARLIC MAYO - Chicken Tenders Wrap,375.00,1.35,Happy Menu,Regular
8,2025/01/04,Sat,Pakistan,Chicken Mac & Drink,595.00,2.13,★What's New★,Regular
9,2025/01/04,Sat,Pakistan,Shakespresso 16 OZ,530.00,1.90,★What's New★,Regular
10,2025/01/04,Sat,Pakistan,Spicy McCrispy,595.00,2.13,Chicken & Fish,Regular
11,2025/01/04,Sat,Pakistan,Chicken Mac,638.00,2.29,Chicken & Fish,Regular
12,2025/01/04,Sat,Pakistan,McChicken ,509.00,1.83,Chicken & Fish,Regular
13,2025/01/04,Sat,Pakistan,Grand Chicken Spicy,940.00,3.37,Chicken & Fish,Regular
14,2025/01/04,Sat,Pakistan,McArabia,638.00,2.29,Chicken & Fish,Regular
15,2025/01/04,Sat,Pakistan,Filet-O-Fish ,707.00,2.54,Chicken & Fish,Regular
16,2025/01/04,Sat,Pakistan,Chicken McNuggets 6 pcs,552.00,1.98,Chicken & Fish,Regular
17,2025/01/04,Sat,Pakistan,Chicken McNuggets 9 pcs,810.00,2.91,Chicken & Fish,Regular
18,2025/01/04,Sat,Pakistan,Chicken McNuggets 20 pcs,1500.00,5.38,Chicken & Fish,Regular
19,2025/01/04,Sat,Pakistan,Chicken Tenders 3 pcs,375.00,1.35,Chicken & Fish,Regular
20,2025/01/04,Sat,Pakistan,Chicken Tenders 5 pcs,595.00,2.13,Chicken & Fish,Regular
21,2025/01/04,Sat,Pakistan,CHIPOTLE - Chicken Tenders Wrap,375.00,1.35,Chicken & Fish,Regular
22,2025/01/04,Sat,Pakistan,BBQ - Chicken Tenders Wrap,375.00,1.35,Chicken & Fish,Regular
23,2025/01/04,Sat,Pakistan,GARLIC MAYO - Chicken Tenders Wrap,375.00,1.35,Chicken & Fish,Regular
24,2025/01/04,Sat,Pakistan,Big Mac,940.00,3.37,Beef,Regular
25,2025/01/04,Sat,Pakistan,Quarter Pounder,940.00,3.37,Beef,Regular
26,2025/01/04,Sat,Pakistan,McRoyale ,940.00,3.37,Beef,Regular
27,2025/01/04,Sat,Pakistan,Double Cheese Burger,810.00,2.91,Beef,Regular
28,2025/01/04,Sat,Pakistan,Beef Burger,401.00,1.44,Beef,Regular
29,2025/01/04,Sat,Pakistan,Beef Cheese Burger,461.00,1.65,Beef,Regular
30,2025/01/04,Sat,Pakistan,Hot n Crispy Double,543.00,1.95,Double Patty Burgers,Regular
31,2025/01/04,Sat,Pakistan,McChicken Double,741.00,2.66,Double Patty Burgers,Regular
32,2025/01/04,Sat,Pakistan,Quarter Pounder Double,1371.00,4.92,Double Patty Burgers,Regular
33,2025/01/04,Sat,Pakistan,Filet-O-Fish Double,1052.00,3.77,Double Patty Burgers,Regular
34,2025/01/04,Sat,Pakistan,1pc Crispy Chicken,509.00,1.83,Crispy Chicken,Regular
35,2025/01/04,Sat,Pakistan,1pc Crispy Chicken - Spicy,509.00,1.83,Crispy Chicken,Regular
36,2025/01/04,Sat,Pakistan,2pcs Crispy Chicken with Fries & Drink,1052.00,3.77,Crispy Chicken,Regular
37,2025/01/04,Sat,Pakistan,2pcs Crispy Chicken with Fries & Drink - Spicy,1052.00,3.77,Crispy Chicken,Regular
38,2025/01/04,Sat,Pakistan,3pcs Crispy Chicken with Fries & Drink,1414.00,5.07,Crispy Chicken,Regular
39,2025/01/04,Sat,Pakistan,3pcs Crispy Chicken with Fries & Drink - Spicy,1414.00,5.07,Crispy Chicken,Regular
40,2025/01/04,Sat,Pakistan,Mix Crispy and Spicy Chicken 9pcs Bucket Meal,3371.00,12.09,Crispy Chicken,Regular
41,2025/01/04,Sat,Pakistan,9pcs Spicy Chicken Bucket Meal,3371.00,12.09,Crispy Chicken,Regular
42,2025/01/04,Sat,Pakistan,9pcs Crispy Chicken Bucket Meal,3371.00,12.09,Crispy Chicken,Regular
43,2025/01/04,Sat,Pakistan,Budget Share Bag,1845.00,6.62,Share Bag,Regular
44,2025/01/04,Sat,Pakistan,Jumbo Share Bag,2491.00,8.94,Share Bag,Regular
45,2025/01/04,Sat,Pakistan,9pcs Spicy Chicken Bucket Meal,3371.00,12.09,Share Bag,Regular
46,2025/01/04,Sat,Pakistan,9pcs Crispy Chicken Bucket Meal,3371.00,12.09,Share Bag,Regular
47,2025/01/04,Sat,Pakistan,Happy Meal - 4pc Nuggets Meal & Sundae,686.00,2.46,Happy Meals,Regular
48,2025/01/04,Sat,Pakistan,Happy Meal - Chicken Burger Meal & Sundae,686.00,2.46,Happy Meals,Regular
49,2025/01/04,Sat,Pakistan,Happy Meal - Beef Burger Meal & Sundae,643.00,2.31,Happy Meals,Regular
50,2025/01/04,Sat,Pakistan,Happy Meal - Cheese Burger Meal & Sundae,704.00,2.53,Happy Meals,Regular
51,2025/01/04,Sat,Pakistan,Happy Meal Beef Burger ,659.00,2.36,Happy Meals,Regular
52,2025/01/04,Sat,Pakistan,Happy Meal Cheese Burger,720.00,2.58,Happy Meals,Regular
53,2025/01/04,Sat,Pakistan,Happy Meal Chicken Burger ,703.00,2.52,Happy Meals,Regular
54,2025/01/04,Sat,Pakistan,Happy Meal 4pcs Chicken McNuggets,703.00,2.52,Happy Meals,Regular
55,2025/01/04,Sat,Pakistan,McFlurry Oreo,422.00,1.51,Desserts,Regular
56,2025/01/04,Sat,Pakistan,McFlurry Lotus,634.00,2.27,Desserts,Regular
57,2025/01/04,Sat,Pakistan,Vanilla Sundae without Topping,336.00,1.21,Desserts,Regular
58,2025/01/04,Sat,Pakistan,Chocolate Sundae,440.00,1.58,Desserts,Regular
59,2025/01/04,Sat,Pakistan,Strawberry Sundae,353.00,1.27,Desserts,Regular
60,2025/01/04,Sat,Pakistan,Apple Pie,422.00,1.51,Desserts,Regular
61,2025/01/04,Sat,Pakistan,Regular Vanila Shake,440.00,1.58,Beverages,Regular
62,2025/01/04,Sat,Pakistan,Regular Chocolate Shake,440.00,1.58,Beverages,Regular
63,2025/01/04,Sat,Pakistan,Regular Strawberry Shake,440.00,1.58,Beverages,Regular
64,2025/01/04,Sat,Pakistan,Cardamom Tea,353.00,1.27,Beverages,Regular
65,2025/01/04,Sat,Pakistan,Regular Tea,310.00,1.11,Beverages,Regular
66,2025/01/04,Sat,Pakistan,Green Tea,267.00,0.96,Beverages,Regular
67,2025/01/04,Sat,Pakistan,Orange Juice,448.00,1.61,Beverages,Regular
68,2025/01/04,Sat,Pakistan,Apple Juice 10 Oz,448.00,1.61,Beverages,Regular
69,2025/01/04,Sat,Pakistan,McFizz Strawberry,289.00,1.04,Beverages,Regular
70,2025/01/04,Sat,Pakistan,Coke,250.00,0.90,Beverages,Regular
71,2025/01/04,Sat,Pakistan,Sprite,250.00,0.90,Beverages,Regular
72,2025/01/04,Sat,Pakistan,Fanta,250.00,0.90,Beverages,Regular
73,2025/01/04,Sat,Pakistan,Coke Zero,250.00,0.90,Beverages,Regular
74,2025/01/04,Sat,Pakistan,Bottled Water,78.00,0.28,Beverages,Regular
