,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2022/08/21,Sun,Pakistan,Chicken Wings 3pcs,237.00,1.10,Delivery Exclusive,Regular
2,2022/08/21,Sun,Pakistan,Budget Share Bag,888.00,4.13,Delivery Exclusive,Regular
3,2022/08/21,Sun,Pakistan,Family Share Bag,1664.00,7.75,Delivery Exclusive,Regular
4,2022/08/21,Sun,Pakistan,Hot n Crispy Burger,315.00,1.47,★What's New★,Regular
5,2022/08/21,Sun,Pakistan,Chicken Wings 3pcs,237.00,1.10,★What's New★,Regular
6,2022/08/21,Sun,Pakistan,Hot n Crispy Burger,315.00,1.47,Chicken & Fish,Regular
7,2022/08/21,Sun,Pakistan,Spicy McCrispy,504.00,2.35,Chicken & Fish,Regular
8,2022/08/21,Sun,Pakistan,Chicken Mac,616.00,2.87,Chicken & Fish,Regular
9,2022/08/21,Sun,Pakistan,McChicken ,461.00,2.15,Chicken & Fish,Regular
10,2022/08/21,Sun,Pakistan,Grand Chicken Spicy,797.00,3.71,Chicken & Fish,Regular
11,2022/08/21,Sun,Pakistan,McArabia,677.00,3.15,Chicken & Fish,Regular
12,2022/08/21,Sun,Pakistan,Chicken McNuggets 6 pcs,504.00,2.35,Chicken & Fish,Regular
13,2022/08/21,Sun,Pakistan,Chicken McNuggets 9 pcs,677.00,3.15,Chicken & Fish,Regular
14,2022/08/21,Sun,Pakistan,Chicken McNuggets 20 pcs,1065.00,4.96,Chicken & Fish,Regular
15,2022/08/21,Sun,Pakistan,Chicken Wings 3pcs,237.00,1.10,Chicken & Fish,Regular
16,2022/08/21,Sun,Pakistan,Chicken Burger with Cheese,341.00,1.59,Chicken & Fish,Regular
17,2022/08/21,Sun,Pakistan,Value McArabia Chicken,392.00,1.83,Chicken & Fish,Regular
18,2022/08/21,Sun,Pakistan,Mini McRoyale,392.00,1.83,Chicken & Fish,Regular
19,2022/08/21,Sun,Pakistan,Cheese Burger,358.00,1.67,Chicken & Fish,Regular
20,2022/08/21,Sun,Pakistan,Filet-O-Fish ,504.00,2.35,Chicken & Fish,Regular
21,2022/08/21,Sun,Pakistan,Garlic Mayo Wrap,349.00,1.62,Chicken & Fish,Regular
22,2022/08/21,Sun,Pakistan,Chipotle Wrap,349.00,1.62,Chicken & Fish,Regular
