,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/02/13,Mon,Australia,Mighty McMuffin,8.25,5.70,Most Popular,Breakfast Menu
2,2023/02/13,Mon,Australia,Bacon & Egg McMuffin,5.95,4.11,Most Popular,Breakfast Menu
3,2023/02/13,Mon,Australia,Sausage & Egg McMuffin,6.30,4.35,Most Popular,Breakfast Menu
4,2023/02/13,Mon,Australia,Brekkie Bundle,29.95,20.70,Most Popular,Breakfast Menu
5,2023/02/13,Mon,Australia,Hotcakes with Butter & Syrup,7.20,4.98,Most Popular,Breakfast Menu
6,2023/02/13,Mon,Australia,Hash Brown,3.35,2.31,Most Popular,Breakfast Menu
7,2023/02/13,Mon,Australia,Big Mac,7.85,5.42,All Day Menu,Breakfast Menu
8,2023/02/13,Mon,Australia,Cheeseburger,4.70,3.25,All Day Menu,Breakfast Menu
9,2023/02/13,Mon,Australia,Double Cheeseburger,6.20,4.28,All Day Menu,Breakfast Menu
10,2023/02/13,Mon,Australia,Small Fries,3.40,2.35,All Day Menu,Breakfast Menu
11,2023/02/13,Mon,Australia,Chicken McNuggets - 3pc,5.40,3.73,All Day Menu,Breakfast Menu
12,2023/02/13,Mon,Australia,Chicken McNuggets - 6pc,8.10,5.60,All Day Menu,Breakfast Menu
13,2023/02/13,Mon,Australia,Chicken McNuggets - 20pc,15.25,10.54,All Day Menu,Breakfast Menu
14,2023/02/13,Mon,Australia,Chicken McNuggets - 40pc,29.45,20.35,All Day Menu,Breakfast Menu
15,2023/02/13,Mon,Australia,10pc Chicken McNuggets,10.00,6.91,All Day Menu,Breakfast Menu
16,2023/02/13,Mon,Australia,Mighty McMuffin,8.25,5.70,McMuffins,Breakfast Menu
17,2023/02/13,Mon,Australia,Double Bacon & Egg McMuffin,6.95,4.80,McMuffins,Breakfast Menu
18,2023/02/13,Mon,Australia,Double Sausage & Egg McMuffin,7.35,5.08,McMuffins,Breakfast Menu
19,2023/02/13,Mon,Australia,Bacon & Egg McMuffin,5.95,4.11,McMuffins,Breakfast Menu
20,2023/02/13,Mon,Australia,Sausage & Egg McMuffin,6.30,4.35,McMuffins,Breakfast Menu
21,2023/02/13,Mon,Australia,Sausage McMuffin,5.75,3.97,McMuffins,Breakfast Menu
22,2023/02/13,Mon,Australia,Double Sausage McMuffin,7.15,4.94,McMuffins,Breakfast Menu
23,2023/02/13,Mon,Australia,Big Brekkie Burger,9.35,6.46,McMuffins,Breakfast Menu
24,2023/02/13,Mon,Australia,Brekkie Bundle,29.95,20.70,McMuffins,Breakfast Menu
25,2023/02/13,Mon,Australia,Small Chocolate Shake,5.50,3.80,Shakes & Frappes,Breakfast Menu
26,2023/02/13,Mon,Australia,Small Strawberry Shake,5.50,3.80,Shakes & Frappes,Breakfast Menu
27,2023/02/13,Mon,Australia,Small Vanilla Shake,5.50,3.80,Shakes & Frappes,Breakfast Menu
28,2023/02/13,Mon,Australia,Medium Chocolate Frappé,6.10,4.22,Shakes & Frappes,Breakfast Menu
29,2023/02/13,Mon,Australia,Medium Coffee Frappé,6.10,4.22,Shakes & Frappes,Breakfast Menu
30,2023/02/13,Mon,Australia,Medium Salted Caramel Frappé,6.10,4.22,Shakes & Frappes,Breakfast Menu
31,2023/02/13,Mon,Australia,Small Coke®,4.20,2.90,Soft Drinks,Breakfast Menu
32,2023/02/13,Mon,Australia,Small Sprite® Zero Sugar,4.20,2.90,Soft Drinks,Breakfast Menu
33,2023/02/13,Mon,Australia,Small Fanta®,4.20,2.90,Soft Drinks,Breakfast Menu
34,2023/02/13,Mon,Australia,Small Coke® No Sugar,4.20,2.90,Soft Drinks,Breakfast Menu
35,2023/02/13,Mon,Australia,Small Vanilla Coke®,4.20,2.90,Soft Drinks,Breakfast Menu
36,2023/02/13,Mon,Australia,Small Sparkling Water,4.20,2.90,Soft Drinks,Breakfast Menu
37,2023/02/13,Mon,Australia,Small Frozen Coke®,4.20,2.90,Soft Drinks,Breakfast Menu
38,2023/02/13,Mon,Australia,Small Frozen Fanta® Flavours,4.20,2.90,Soft Drinks,Breakfast Menu
39,2023/02/13,Mon,Australia,OREO® McFlurry,6.55,4.53,Desserts,Breakfast Menu
40,2023/02/13,Mon,Australia,M&M'S® MINIS McFlurry,6.55,4.53,Desserts,Breakfast Menu
41,2023/02/13,Mon,Australia,Hot Apple Pie,3.45,2.38,Desserts,Breakfast Menu
42,2023/02/13,Mon,Australia,Strawberry Sundae,5.00,3.46,Desserts,Breakfast Menu
43,2023/02/13,Mon,Australia,Hot Fudge Sundae,5.00,3.46,Desserts,Breakfast Menu
44,2023/02/13,Mon,Australia,McDonaldland Cookies,1.90,1.31,Desserts,Breakfast Menu
45,2023/02/13,Mon,Australia,Caramel Sundae,5.00,3.46,Desserts,Breakfast Menu
46,2023/02/13,Mon,Australia,Big Brekkie Burger,9.35,6.46,More Brekkie Favourites,Breakfast Menu
47,2023/02/13,Mon,Australia,Hotcakes with Butter & Syrup,7.20,4.98,More Brekkie Favourites,Breakfast Menu
48,2023/02/13,Mon,Australia,Hash Brown,3.35,2.31,More Brekkie Favourites,Breakfast Menu
49,2023/02/13,Mon,Australia,Hot Cake Syrup,1.00,0.69,Breakfast Condiments,Breakfast Menu
50,2023/02/13,Mon,Australia,Sweet 'n Sour Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
51,2023/02/13,Mon,Australia,Barbecue Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
52,2023/02/13,Mon,Australia,McChicken Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
53,2023/02/13,Mon,Australia,Mustard Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
54,2023/02/13,Mon,Australia,Ketchup,0.30,0.21,Breakfast Condiments,Breakfast Menu
55,2023/02/13,Mon,Australia,Small Iced Latté McCafé,5.20,3.59,McCafe Drinks,Breakfast Menu
56,2023/02/13,Mon,Australia,Small Cappuccino McCafe,5.00,3.46,McCafe Drinks,Breakfast Menu
57,2023/02/13,Mon,Australia,Small Flat White McCafe,5.00,3.46,McCafe Drinks,Breakfast Menu
