,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/09/11,Sun,Australia,Mighty McMuffin,8.00,5.47,Most Popular,Breakfast Menu
2,2022/09/11,Sun,Australia,Bacon & Egg McMuffin,5.65,3.86,Most Popular,Breakfast Menu
3,2022/09/11,Sun,Australia,Sausage & Egg McMuffin,5.90,4.03,Most Popular,Breakfast Menu
4,2022/09/11,Sun,Australia,Brekkie Bundle,29.95,20.46,Most Popular,Breakfast Menu
5,2022/09/11,Sun,Australia,Hotcakes with Butter & Syrup,6.90,4.71,Most Popular,Breakfast Menu
6,2022/09/11,Sun,Australia,Hash Brown,3.20,2.19,Most Popular,Breakfast Menu
7,2022/09/11,Sun,Australia,Monopoly Hotcakes Bundle,12.60,8.61,Monopoly Bundles,Breakfast Menu
8,2022/09/11,Sun,Australia,Monopoly 10pc Chicken McNuggets Bundle,20.60,14.08,Monopoly Bundles,Breakfast Menu
9,2022/09/11,Sun,Australia,Monopoly 20pc Chicken McNugget Shared Bundle,41.20,28.15,Monopoly Bundles,Breakfast Menu
10,2022/09/11,Sun,Australia,Big Mac,7.45,5.09,All Day Menu,Breakfast Menu
11,2022/09/11,Sun,Australia,Cheeseburger,4.45,3.04,All Day Menu,Breakfast Menu
12,2022/09/11,Sun,Australia,Double Cheeseburger,6.15,4.20,All Day Menu,Breakfast Menu
13,2022/09/11,Sun,Australia,Small Fries,3.15,2.15,All Day Menu,Breakfast Menu
14,2022/09/11,Sun,Australia,Chicken McNuggets - 3pc,5.40,3.69,All Day Menu,Breakfast Menu
15,2022/09/11,Sun,Australia,Chicken McNuggets - 6pc,7.90,5.40,All Day Menu,Breakfast Menu
16,2022/09/11,Sun,Australia,Chicken McNuggets - 20pc,15.00,10.25,All Day Menu,Breakfast Menu
17,2022/09/11,Sun,Australia,Chicken McNuggets - 40pc,29.45,20.12,All Day Menu,Breakfast Menu
18,2022/09/11,Sun,Australia,Mighty McMuffin,8.00,5.47,McMuffins,Breakfast Menu
19,2022/09/11,Sun,Australia,Double Bacon & Egg McMuffin,6.60,4.51,McMuffins,Breakfast Menu
20,2022/09/11,Sun,Australia,Bacon & Egg McMuffin,5.65,3.86,McMuffins,Breakfast Menu
21,2022/09/11,Sun,Australia,Double Sausage & Egg McMuffin,7.00,4.78,McMuffins,Breakfast Menu
22,2022/09/11,Sun,Australia,Sausage & Egg McMuffin,5.90,4.03,McMuffins,Breakfast Menu
23,2022/09/11,Sun,Australia,Sausage McMuffin,5.45,3.72,McMuffins,Breakfast Menu
24,2022/09/11,Sun,Australia,Double Sausage McMuffin,6.75,4.61,McMuffins,Breakfast Menu
25,2022/09/11,Sun,Australia,Big Brekkie Burger,9.00,6.15,McMuffins,Breakfast Menu
26,2022/09/11,Sun,Australia,Brekkie Bundle,29.95,20.46,McMuffins,Breakfast Menu
27,2022/09/11,Sun,Australia,Big Brekkie Burger,9.00,6.15,More Brekkie Favourites,Breakfast Menu
28,2022/09/11,Sun,Australia,Hotcakes with Butter & Syrup,6.90,4.71,More Brekkie Favourites,Breakfast Menu
29,2022/09/11,Sun,Australia,Hash Brown,3.20,2.19,More Brekkie Favourites,Breakfast Menu
30,2022/09/11,Sun,Australia,Small Cappuccino McCafe,5.00,3.42,McCafe Drinks,Breakfast Menu
31,2022/09/11,Sun,Australia,Small Flat White McCafe,5.00,3.42,McCafe Drinks,Breakfast Menu
32,2022/09/11,Sun,Australia,Small Long Black McCafe,5.00,3.42,McCafe Drinks,Breakfast Menu
33,2022/09/11,Sun,Australia,Small Hot Chocolate McCafé,4.90,3.35,McCafe Drinks,Breakfast Menu
34,2022/09/11,Sun,Australia,Small Latté McCafe,5.00,3.42,McCafe Drinks,Breakfast Menu
35,2022/09/11,Sun,Australia,Small Mocha McCafe,5.25,3.59,McCafe Drinks,Breakfast Menu
36,2022/09/11,Sun,Australia,Espresso McCafé,3.95,2.70,McCafe Drinks,Breakfast Menu
