,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/10/08,Sat,Australia,Mighty McMuffin,8.00,5.10,Most Popular,Breakfast Menu
2,2022/10/08,Sat,Australia,Bacon & Egg McMuffin,5.65,3.61,Most Popular,Breakfast Menu
3,2022/10/08,Sat,Australia,Sausage & Egg McMuffin,5.90,3.76,Most Popular,Breakfast Menu
4,2022/10/08,Sat,Australia,Brekkie Bundle,29.95,19.11,Most Popular,Breakfast Menu
5,2022/10/08,Sat,Australia,Hotcakes with Butter & Syrup,6.90,4.40,Most Popular,Breakfast Menu
6,2022/10/08,Sat,Australia,Hash Brown,3.20,2.04,Most Popular,Breakfast Menu
7,2022/10/08,Sat,Australia,Monopoly Hotcakes Bundle,12.60,8.04,Monopoly Bundles,Breakfast Menu
8,2022/10/08,Sat,Australia,Monopoly 10pc Chicken McNuggets Bundle,20.60,13.14,Monopoly Bundles,Breakfast Menu
9,2022/10/08,Sat,Australia,Monopoly 20pc Chicken McNugget Shared Bundle,41.20,26.29,Monopoly Bundles,Breakfast Menu
10,2022/10/08,Sat,Australia,Big Mac,7.45,4.75,All Day Menu,Breakfast Menu
11,2022/10/08,Sat,Australia,Cheeseburger,4.45,2.84,All Day Menu,Breakfast Menu
12,2022/10/08,Sat,Australia,Double Cheeseburger,6.15,3.92,All Day Menu,Breakfast Menu
13,2022/10/08,Sat,Australia,Small Fries,3.15,2.01,All Day Menu,Breakfast Menu
14,2022/10/08,Sat,Australia,Chicken McNuggets - 3pc,5.40,3.45,All Day Menu,Breakfast Menu
15,2022/10/08,Sat,Australia,Chicken McNuggets - 6pc,7.90,5.04,All Day Menu,Breakfast Menu
16,2022/10/08,Sat,Australia,Chicken McNuggets - 20pc,15.00,9.57,All Day Menu,Breakfast Menu
17,2022/10/08,Sat,Australia,Chicken McNuggets - 40pc,29.45,18.79,All Day Menu,Breakfast Menu
18,2022/10/08,Sat,Australia,Mighty McMuffin,8.00,5.10,McMuffins,Breakfast Menu
19,2022/10/08,Sat,Australia,Double Bacon & Egg McMuffin,6.60,4.21,McMuffins,Breakfast Menu
20,2022/10/08,Sat,Australia,Double Sausage & Egg McMuffin,7.00,4.47,McMuffins,Breakfast Menu
21,2022/10/08,Sat,Australia,Bacon & Egg McMuffin,5.65,3.61,McMuffins,Breakfast Menu
22,2022/10/08,Sat,Australia,Sausage & Egg McMuffin,5.90,3.76,McMuffins,Breakfast Menu
23,2022/10/08,Sat,Australia,Sausage McMuffin,5.45,3.48,McMuffins,Breakfast Menu
24,2022/10/08,Sat,Australia,Double Sausage McMuffin,6.75,4.31,McMuffins,Breakfast Menu
25,2022/10/08,Sat,Australia,Big Brekkie Burger,9.00,5.74,McMuffins,Breakfast Menu
26,2022/10/08,Sat,Australia,Brekkie Bundle,29.95,19.11,McMuffins,Breakfast Menu
27,2022/10/08,Sat,Australia,Big Brekkie Burger,9.00,5.74,More Brekkie Favourites,Breakfast Menu
28,2022/10/08,Sat,Australia,Hotcakes with Butter & Syrup,6.90,4.40,More Brekkie Favourites,Breakfast Menu
29,2022/10/08,Sat,Australia,Hash Brown,3.20,2.04,More Brekkie Favourites,Breakfast Menu
30,2022/10/08,Sat,Australia,Chocolate Mud Muffin,4.15,2.65,More Brekkie Favourites,Breakfast Menu
31,2022/10/08,Sat,Australia,Blueberry Muffin,4.15,2.65,More Brekkie Favourites,Breakfast Menu
32,2022/10/08,Sat,Australia,Small Cappuccino McCafe,5.00,3.19,McCafe Drinks,Breakfast Menu
33,2022/10/08,Sat,Australia,Small Flat White McCafe,5.00,3.19,McCafe Drinks,Breakfast Menu
34,2022/10/08,Sat,Australia,Small Long Black McCafe,5.00,3.19,McCafe Drinks,Breakfast Menu
35,2022/10/08,Sat,Australia,Small Hot Chocolate McCafé,4.90,3.13,McCafe Drinks,Breakfast Menu
36,2022/10/08,Sat,Australia,Small Latté McCafe,5.00,3.19,McCafe Drinks,Breakfast Menu
37,2022/10/08,Sat,Australia,Small Mocha McCafe,5.25,3.35,McCafe Drinks,Breakfast Menu
38,2022/10/08,Sat,Australia,Espresso McCafé,3.95,2.52,McCafe Drinks,Breakfast Menu
39,2022/10/08,Sat,Australia,Macchiato McCafé,3.95,2.52,McCafe Drinks,Breakfast Menu
40,2022/10/08,Sat,Australia,Piccolo Latte,3.95,2.52,McCafe Drinks,Breakfast Menu
41,2022/10/08,Sat,Australia,Small Chai Latte McCafé,4.90,3.13,McCafe Drinks,Breakfast Menu
42,2022/10/08,Sat,Australia,Small McCafé Deluxe Iced Coffee,6.35,4.05,McCafe Drinks,Breakfast Menu
43,2022/10/08,Sat,Australia,Small Iced Chocolate McCafé,5.20,3.32,McCafe Drinks,Breakfast Menu
44,2022/10/08,Sat,Australia,Small Iced Mocha McCafé,5.50,3.51,McCafe Drinks,Breakfast Menu
45,2022/10/08,Sat,Australia,Small Iced Chai Latte McCafé,5.00,3.19,McCafe Drinks,Breakfast Menu
