,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/02/04,Sat,Australia,Mighty McMuffin,8.25,5.73,Most Popular,Breakfast Menu
2,2023/02/04,Sat,Australia,Bacon & Egg McMuffin,5.95,4.14,Most Popular,Breakfast Menu
3,2023/02/04,Sat,Australia,Sausage & Egg McMuffin,6.30,4.38,Most Popular,Breakfast Menu
4,2023/02/04,Sat,Australia,Brekkie Bundle,29.95,20.82,Most Popular,Breakfast Menu
5,2023/02/04,Sat,Australia,Hotcakes with Butter & Syrup,7.20,5.01,Most Popular,Breakfast Menu
6,2023/02/04,Sat,Australia,Hash Brown,3.35,2.33,Most Popular,Breakfast Menu
7,2023/02/04,Sat,Australia,Big Mac,7.85,5.46,All Day Menu,Breakfast Menu
8,2023/02/04,Sat,Australia,Cheeseburger,4.70,3.27,All Day Menu,Breakfast Menu
9,2023/02/04,Sat,Australia,Double Cheeseburger,6.20,4.31,All Day Menu,Breakfast Menu
10,2023/02/04,Sat,Australia,Small Fries,3.40,2.36,All Day Menu,Breakfast Menu
11,2023/02/04,Sat,Australia,Chicken McNuggets - 3pc,5.40,3.75,All Day Menu,Breakfast Menu
12,2023/02/04,Sat,Australia,Chicken McNuggets - 6pc,8.10,5.63,All Day Menu,Breakfast Menu
13,2023/02/04,Sat,Australia,Chicken McNuggets - 20pc,15.25,10.60,All Day Menu,Breakfast Menu
14,2023/02/04,Sat,Australia,Chicken McNuggets - 40pc,29.45,20.47,All Day Menu,Breakfast Menu
15,2023/02/04,Sat,Australia,Mighty McMuffin,8.25,5.73,McMuffins,Breakfast Menu
16,2023/02/04,Sat,Australia,Double Bacon & Egg McMuffin,6.95,4.83,McMuffins,Breakfast Menu
17,2023/02/04,Sat,Australia,Bacon & Egg McMuffin,5.95,4.14,McMuffins,Breakfast Menu
18,2023/02/04,Sat,Australia,Double Sausage & Egg McMuffin,7.35,5.11,McMuffins,Breakfast Menu
19,2023/02/04,Sat,Australia,Sausage & Egg McMuffin,6.30,4.38,McMuffins,Breakfast Menu
20,2023/02/04,Sat,Australia,Sausage McMuffin,5.75,4.00,McMuffins,Breakfast Menu
21,2023/02/04,Sat,Australia,Double Sausage McMuffin,7.15,4.97,McMuffins,Breakfast Menu
22,2023/02/04,Sat,Australia,Big Brekkie Burger,9.35,6.50,McMuffins,Breakfast Menu
23,2023/02/04,Sat,Australia,Brekkie Bundle,29.95,20.82,McMuffins,Breakfast Menu
24,2023/02/04,Sat,Australia,Small Chocolate Shake,5.50,3.82,Shakes & Frappes,Breakfast Menu
25,2023/02/04,Sat,Australia,Small Strawberry Shake,5.50,3.82,Shakes & Frappes,Breakfast Menu
26,2023/02/04,Sat,Australia,Small Vanilla Shake,5.50,3.82,Shakes & Frappes,Breakfast Menu
27,2023/02/04,Sat,Australia,Medium Chocolate Frappé,6.10,4.24,Shakes & Frappes,Breakfast Menu
28,2023/02/04,Sat,Australia,Medium Coffee Frappé,6.10,4.24,Shakes & Frappes,Breakfast Menu
29,2023/02/04,Sat,Australia,Medium Salted Caramel Frappé,6.10,4.24,Shakes & Frappes,Breakfast Menu
30,2023/02/04,Sat,Australia,Small Hokey Pokey Shake,5.50,3.82,Shakes & Frappes,Breakfast Menu
31,2023/02/04,Sat,Australia,Small Coke®,4.20,2.92,Soft Drinks,Breakfast Menu
32,2023/02/04,Sat,Australia,Small Sprite® Zero Sugar,4.20,2.92,Soft Drinks,Breakfast Menu
33,2023/02/04,Sat,Australia,Small Fanta®,4.20,2.92,Soft Drinks,Breakfast Menu
34,2023/02/04,Sat,Australia,Small Coke® No Sugar,4.20,2.92,Soft Drinks,Breakfast Menu
35,2023/02/04,Sat,Australia,Small Vanilla Coke®,4.20,2.92,Soft Drinks,Breakfast Menu
36,2023/02/04,Sat,Australia,Small Sparkling Water,4.20,2.92,Soft Drinks,Breakfast Menu
37,2023/02/04,Sat,Australia,Small Frozen Coke®,4.20,2.92,Soft Drinks,Breakfast Menu
38,2023/02/04,Sat,Australia,Cadbury® Caramilk® Hokey Pokey McFlurry,6.15,4.28,Desserts,Breakfast Menu
39,2023/02/04,Sat,Australia,OREO® McFlurry,6.55,4.55,Desserts,Breakfast Menu
40,2023/02/04,Sat,Australia,M&M'S® MINIS McFlurry,6.55,4.55,Desserts,Breakfast Menu
41,2023/02/04,Sat,Australia,Hot Apple Pie,3.45,2.40,Desserts,Breakfast Menu
42,2023/02/04,Sat,Australia,Chocolate Mud Muffin,4.50,3.13,Desserts,Breakfast Menu
43,2023/02/04,Sat,Australia,Strawberry Sundae,5.00,3.48,Desserts,Breakfast Menu
44,2023/02/04,Sat,Australia,Hot Fudge Sundae,5.00,3.48,Desserts,Breakfast Menu
45,2023/02/04,Sat,Australia,Caramel Sundae,5.00,3.48,Desserts,Breakfast Menu
46,2023/02/04,Sat,Australia,McDonaldland Cookies,1.90,1.32,Desserts,Breakfast Menu
47,2023/02/04,Sat,Australia,Big Brekkie Burger,9.35,6.50,More Brekkie Favourites,Breakfast Menu
48,2023/02/04,Sat,Australia,Hotcakes with Butter & Syrup,7.20,5.01,More Brekkie Favourites,Breakfast Menu
49,2023/02/04,Sat,Australia,Hash Brown,3.35,2.33,More Brekkie Favourites,Breakfast Menu
50,2023/02/04,Sat,Australia,Chocolate Mud Muffin,4.50,3.13,More Brekkie Favourites,Breakfast Menu
51,2023/02/04,Sat,Australia,Hot Cake Syrup,1.00,0.70,Breakfast Condiments,Breakfast Menu
52,2023/02/04,Sat,Australia,Sweet 'n Sour Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
53,2023/02/04,Sat,Australia,Barbecue Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
54,2023/02/04,Sat,Australia,McChicken Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
55,2023/02/04,Sat,Australia,Mustard Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
56,2023/02/04,Sat,Australia,Ketchup,0.30,0.21,Breakfast Condiments,Breakfast Menu
57,2023/02/04,Sat,Australia,Small Iced Latté McCafé,5.20,3.61,McCafe Drinks,Breakfast Menu
58,2023/02/04,Sat,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.89,McCafe Drinks,Breakfast Menu
59,2023/02/04,Sat,Australia,Small Cappuccino McCafe,5.00,3.48,McCafe Drinks,Breakfast Menu
60,2023/02/04,Sat,Australia,Small Flat White McCafe,5.00,3.48,McCafe Drinks,Breakfast Menu
61,2023/02/04,Sat,Australia,Small Long Black McCafe,5.00,3.48,McCafe Drinks,Breakfast Menu
62,2023/02/04,Sat,Australia,Small Hot Chocolate McCafé,4.90,3.41,McCafe Drinks,Breakfast Menu
63,2023/02/04,Sat,Australia,Small Latté McCafe,5.00,3.48,McCafe Drinks,Breakfast Menu
64,2023/02/04,Sat,Australia,Small Mocha McCafe,5.25,3.65,McCafe Drinks,Breakfast Menu
65,2023/02/04,Sat,Australia,Espresso McCafé,3.95,2.75,McCafe Drinks,Breakfast Menu
66,2023/02/04,Sat,Australia,Macchiato McCafé,3.95,2.75,McCafe Drinks,Breakfast Menu
67,2023/02/04,Sat,Australia,Piccolo Latte,3.95,2.75,McCafe Drinks,Breakfast Menu
68,2023/02/04,Sat,Australia,Small Chai Latte McCafé,4.90,3.41,McCafe Drinks,Breakfast Menu
69,2023/02/04,Sat,Australia,Small Iced Australiano Chai Coffee McCafé,6.40,4.45,McCafe Drinks,Breakfast Menu
70,2023/02/04,Sat,Australia,Small McCafé Deluxe Iced Coffee,7.60,5.28,McCafe Drinks,Breakfast Menu
71,2023/02/04,Sat,Australia,Small Iced Chocolate McCafé,5.20,3.61,McCafe Drinks,Breakfast Menu
72,2023/02/04,Sat,Australia,Small Iced Mocha McCafé,5.50,3.82,McCafe Drinks,Breakfast Menu
73,2023/02/04,Sat,Australia,Small Iced Chai Latte McCafé,5.00,3.48,McCafe Drinks,Breakfast Menu
74,2023/02/04,Sat,Australia,Zoetic Green Tea,4.25,2.95,McCafe Drinks,Breakfast Menu
75,2023/02/04,Sat,Australia,Zoetic English Breakfast Tea,4.25,2.95,McCafe Drinks,Breakfast Menu
76,2023/02/04,Sat,Australia,Zoetic Peppermint Tea,4.25,2.95,McCafe Drinks,Breakfast Menu
77,2023/02/04,Sat,Australia,Small Flavoured Iced Latte McCafé,6.40,4.45,McCafe Drinks,Breakfast Menu
78,2023/02/04,Sat,Australia,Small Orange Juice,4.85,3.37,Juice & Bottled Drinks,Breakfast Menu
79,2023/02/04,Sat,Australia,Apple Juice 250mL,4.60,3.20,Juice & Bottled Drinks,Breakfast Menu
80,2023/02/04,Sat,Australia,Bottled Water 250mL,4.15,2.88,Juice & Bottled Drinks,Breakfast Menu
81,2023/02/04,Sat,Australia,CalciYum™ Chocolate Flavoured Milk,4.90,3.41,Juice & Bottled Drinks,Breakfast Menu
82,2023/02/04,Sat,Australia,Bottled Water 600mL,5.00,3.48,Juice & Bottled Drinks,Breakfast Menu
83,2023/02/04,Sat,Australia,Bottled Water 600mL,5.00,3.48,RMHC Support,Breakfast Menu
84,2023/02/04,Sat,Australia,Meal For 2,29.95,20.82,Family & Sharing,Overnight Menu
85,2023/02/04,Sat,Australia,McValue Box,30.95,21.51,Family & Sharing,Overnight Menu
86,2023/02/04,Sat,Australia,McFavourites Box,47.95,33.33,Family & Sharing,Overnight Menu
87,2023/02/04,Sat,Australia,McFamily Box,57.95,40.28,Family & Sharing,Overnight Menu
88,2023/02/04,Sat,Australia,Chicken McNuggets - 20pc,15.25,10.60,Family & Sharing,Overnight Menu
89,2023/02/04,Sat,Australia,Chicken McNuggets - 10pc,10.00,6.95,Family & Sharing,Overnight Menu
90,2023/02/04,Sat,Australia,Chicken McNuggets - 40pc,29.45,20.47,Family & Sharing,Overnight Menu
91,2023/02/04,Sat,Australia,Big Mac,7.85,5.46,Beef,Overnight Menu
92,2023/02/04,Sat,Australia,Double Big Mac,9.70,6.74,Beef,Overnight Menu
93,2023/02/04,Sat,Australia,Double Cheeseburger,6.20,4.31,Beef,Overnight Menu
94,2023/02/04,Sat,Australia,Triple Cheeseburger,8.45,5.87,Beef,Overnight Menu
95,2023/02/04,Sat,Australia,Quarter Pounder,7.90,5.49,Beef,Overnight Menu
96,2023/02/04,Sat,Australia,Cheeseburger,4.70,3.27,Beef,Overnight Menu
97,2023/02/04,Sat,Australia,Double Quarter Pounder,10.35,7.19,Beef,Overnight Menu
98,2023/02/04,Sat,Australia,Hamburger,4.00,2.78,Beef,Overnight Menu
99,2023/02/04,Sat,Australia,McSpicy Deluxe,10.85,7.54,Chicken & Fish,Overnight Menu
100,2023/02/04,Sat,Australia,McSpicy Burger,9.85,6.85,Chicken & Fish,Overnight Menu
101,2023/02/04,Sat,Australia,McChicken,7.75,5.39,Chicken & Fish,Overnight Menu
102,2023/02/04,Sat,Australia,Double McChicken,10.00,6.95,Chicken & Fish,Overnight Menu
103,2023/02/04,Sat,Australia,Double Filet-O-Fish,8.80,6.12,Chicken & Fish,Overnight Menu
104,2023/02/04,Sat,Australia,Filet-O-Fish,6.70,4.66,Chicken & Fish,Overnight Menu
105,2023/02/04,Sat,Australia,Chicken 'n' Cheese,5.30,3.68,Chicken & Fish,Overnight Menu
106,2023/02/04,Sat,Australia,Chicken McNuggets - 20pc,15.25,10.60,Chicken & Fish,Overnight Menu
107,2023/02/04,Sat,Australia,Chicken McNuggets - 10pc,10.00,6.95,Chicken & Fish,Overnight Menu
108,2023/02/04,Sat,Australia,Chicken McNuggets - 6pc,8.10,5.63,Chicken & Fish,Overnight Menu
109,2023/02/04,Sat,Australia,Chicken McNuggets - 3pc,5.40,3.75,Chicken & Fish,Overnight Menu
110,2023/02/04,Sat,Australia,Chicken McNuggets - 40pc,29.45,20.47,Chicken & Fish,Overnight Menu
111,2023/02/04,Sat,Australia,McChicken Burger,7.65,5.32,Chicken & Fish,Overnight Menu
112,2023/02/04,Sat,Australia,Chicken McNuggets - 20pc,15.25,10.60,Chicken McNuggets,Overnight Menu
113,2023/02/04,Sat,Australia,Chicken McNuggets - 10pc,10.00,6.95,Chicken McNuggets,Overnight Menu
114,2023/02/04,Sat,Australia,Chicken McNuggets - 6pc,8.10,5.63,Chicken McNuggets,Overnight Menu
115,2023/02/04,Sat,Australia,Chicken McNuggets - 3pc,5.40,3.75,Chicken McNuggets,Overnight Menu
116,2023/02/04,Sat,Australia,Chicken McNuggets - 40pc,29.45,20.47,Chicken McNuggets,Overnight Menu
117,2023/02/04,Sat,Australia,Hash Brown,3.35,2.33,Snacks & Fries,Overnight Menu
118,2023/02/04,Sat,Australia,Small Fries,3.40,2.36,Snacks & Fries,Overnight Menu
119,2023/02/04,Sat,Australia,Cheeseburger,4.70,3.27,Snacks & Fries,Overnight Menu
120,2023/02/04,Sat,Australia,Hamburger,4.00,2.78,Snacks & Fries,Overnight Menu
121,2023/02/04,Sat,Australia,Hot Apple Pie,3.45,2.40,Snacks & Fries,Overnight Menu
122,2023/02/04,Sat,Australia,Chicken McNuggets - 6pc,8.10,5.63,Snacks & Fries,Overnight Menu
123,2023/02/04,Sat,Australia,Chicken McNuggets - 3pc,5.40,3.75,Snacks & Fries,Overnight Menu
124,2023/02/04,Sat,Australia,McDonaldland Cookies,1.90,1.32,Snacks & Fries,Overnight Menu
125,2023/02/04,Sat,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.89,McCafe Drinks,Overnight Menu
126,2023/02/04,Sat,Australia,Small Cappuccino McCafe,5.00,3.48,McCafe Drinks,Overnight Menu
127,2023/02/04,Sat,Australia,Small Flat White McCafe,5.00,3.48,McCafe Drinks,Overnight Menu
128,2023/02/04,Sat,Australia,Small Latté McCafe,5.00,3.48,McCafe Drinks,Overnight Menu
129,2023/02/04,Sat,Australia,Small Long Black McCafe,5.00,3.48,McCafe Drinks,Overnight Menu
130,2023/02/04,Sat,Australia,Small Chai Latte McCafé,4.90,3.41,McCafe Drinks,Overnight Menu
131,2023/02/04,Sat,Australia,Small Hot Chocolate McCafé,4.90,3.41,McCafe Drinks,Overnight Menu
132,2023/02/04,Sat,Australia,Small Mocha McCafe,5.25,3.65,McCafe Drinks,Overnight Menu
133,2023/02/04,Sat,Australia,Espresso McCafé,3.95,2.75,McCafe Drinks,Overnight Menu
134,2023/02/04,Sat,Australia,Macchiato McCafé,3.95,2.75,McCafe Drinks,Overnight Menu
135,2023/02/04,Sat,Australia,Piccolo Latte,3.95,2.75,McCafe Drinks,Overnight Menu
136,2023/02/04,Sat,Australia,Small Iced Australiano Chai Coffee McCafé,6.40,4.45,McCafe Drinks,Overnight Menu
137,2023/02/04,Sat,Australia,Small McCafé Deluxe Iced Coffee,7.60,5.28,McCafe Drinks,Overnight Menu
138,2023/02/04,Sat,Australia,Small Iced Chocolate McCafé,5.20,3.61,McCafe Drinks,Overnight Menu
139,2023/02/04,Sat,Australia,Small Iced Chai Latte McCafé,5.00,3.48,McCafe Drinks,Overnight Menu
140,2023/02/04,Sat,Australia,Small Iced Mocha McCafé,5.50,3.82,McCafe Drinks,Overnight Menu
141,2023/02/04,Sat,Australia,Small Iced Latté McCafé,5.20,3.61,McCafe Drinks,Overnight Menu
142,2023/02/04,Sat,Australia,Zoetic Earl Grey Tea,4.25,2.95,McCafe Drinks,Overnight Menu
143,2023/02/04,Sat,Australia,Zoetic Green Tea,4.25,2.95,McCafe Drinks,Overnight Menu
144,2023/02/04,Sat,Australia,Zoetic English Breakfast Tea,4.25,2.95,McCafe Drinks,Overnight Menu
145,2023/02/04,Sat,Australia,Zoetic Peppermint Tea,4.25,2.95,McCafe Drinks,Overnight Menu
146,2023/02/04,Sat,Australia,Small Flavoured Iced Latte McCafé,6.40,4.45,McCafe Drinks,Overnight Menu
147,2023/02/04,Sat,Australia,Chicken McNuggets 3pc Happy Meal,7.45,5.18,Happy Meals,Overnight Menu
148,2023/02/04,Sat,Australia,Chicken McNuggets 6pc Happy Meal,10.25,7.13,Happy Meals,Overnight Menu
149,2023/02/04,Sat,Australia,Cheeseburger Happy Meal,7.45,5.18,Happy Meals,Overnight Menu
150,2023/02/04,Sat,Australia,Cadbury® Caramilk® Hokey Pokey McFlurry,6.15,4.28,Desserts,Overnight Menu
151,2023/02/04,Sat,Australia,OREO® McFlurry,6.55,4.55,Desserts,Overnight Menu
152,2023/02/04,Sat,Australia,M&M'S® MINIS McFlurry,6.55,4.55,Desserts,Overnight Menu
153,2023/02/04,Sat,Australia,Hot Apple Pie,3.45,2.40,Desserts,Overnight Menu
154,2023/02/04,Sat,Australia,Chocolate Mud Muffin,4.50,3.13,Desserts,Overnight Menu
155,2023/02/04,Sat,Australia,Strawberry Sundae,5.00,3.48,Desserts,Overnight Menu
156,2023/02/04,Sat,Australia,Hot Fudge Sundae,5.00,3.48,Desserts,Overnight Menu
157,2023/02/04,Sat,Australia,Caramel Sundae,5.00,3.48,Desserts,Overnight Menu
158,2023/02/04,Sat,Australia,McDonaldland Cookies,1.90,1.32,Desserts,Overnight Menu
159,2023/02/04,Sat,Australia,Small Coke®,4.20,2.92,Soft Drinks,Overnight Menu
160,2023/02/04,Sat,Australia,Small Coke® No Sugar,4.20,2.92,Soft Drinks,Overnight Menu
161,2023/02/04,Sat,Australia,Small Vanilla Coke®,4.20,2.92,Soft Drinks,Overnight Menu
162,2023/02/04,Sat,Australia,Small Sprite® Zero Sugar,4.20,2.92,Soft Drinks,Overnight Menu
163,2023/02/04,Sat,Australia,Small Fanta®,4.20,2.92,Soft Drinks,Overnight Menu
164,2023/02/04,Sat,Australia,Small Sparkling Water,4.20,2.92,Soft Drinks,Overnight Menu
165,2023/02/04,Sat,Australia,Small Frozen Coke®,4.20,2.92,Soft Drinks,Overnight Menu
166,2023/02/04,Sat,Australia,Small Chocolate Shake,5.50,3.82,Shakes & Frappes,Overnight Menu
167,2023/02/04,Sat,Australia,Small Strawberry Shake,5.50,3.82,Shakes & Frappes,Overnight Menu
168,2023/02/04,Sat,Australia,Small Vanilla Shake,5.50,3.82,Shakes & Frappes,Overnight Menu
169,2023/02/04,Sat,Australia,Medium Chocolate Frappé,6.10,4.24,Shakes & Frappes,Overnight Menu
170,2023/02/04,Sat,Australia,Medium Coffee Frappé,6.10,4.24,Shakes & Frappes,Overnight Menu
171,2023/02/04,Sat,Australia,Medium Salted Caramel Frappé,6.10,4.24,Shakes & Frappes,Overnight Menu
172,2023/02/04,Sat,Australia,Small Hokey Pokey Shake,5.50,3.82,Shakes & Frappes,Overnight Menu
173,2023/02/04,Sat,Australia,Small Orange Juice,4.85,3.37,Juice & Bottled Drinks,Overnight Menu
174,2023/02/04,Sat,Australia,Bottled Water 250mL,4.15,2.88,Juice & Bottled Drinks,Overnight Menu
175,2023/02/04,Sat,Australia,Apple Juice 250mL,4.60,3.20,Juice & Bottled Drinks,Overnight Menu
176,2023/02/04,Sat,Australia,CalciYum™ Chocolate Flavoured Milk,4.90,3.41,Juice & Bottled Drinks,Overnight Menu
177,2023/02/04,Sat,Australia,Bottled Water 600mL,5.00,3.48,Juice & Bottled Drinks,Overnight Menu
178,2023/02/04,Sat,Australia,Sweet 'n Sour Sauce,0.75,0.52,Condiments,Overnight Menu
179,2023/02/04,Sat,Australia,Big Mac Special Sauce,0.75,0.52,Condiments,Overnight Menu
180,2023/02/04,Sat,Australia,Aioli Sauce Tub,0.75,0.52,Condiments,Overnight Menu
181,2023/02/04,Sat,Australia,Barbecue Sauce,0.75,0.52,Condiments,Overnight Menu
182,2023/02/04,Sat,Australia,Mustard Sauce,0.75,0.52,Condiments,Overnight Menu
183,2023/02/04,Sat,Australia,Ketchup,0.30,0.21,Condiments,Overnight Menu
184,2023/02/04,Sat,Australia,McChicken Sauce,0.75,0.52,Condiments,Overnight Menu
185,2023/02/04,Sat,Australia,Bottled Water 600mL,5.00,3.48,RMHC Support,Overnight Menu
186,2023/02/04,Sat,Australia,Chicken McNuggets - 10pc,10.00,6.95,Most Popular,Regular Menu
187,2023/02/04,Sat,Australia,Filet-O-Fish,6.70,4.66,Most Popular,Regular Menu
188,2023/02/04,Sat,Australia,Hash Brown,3.35,2.33,Most Popular,Regular Menu
189,2023/02/04,Sat,Australia,Small Fries,3.40,2.36,Most Popular,Regular Menu
190,2023/02/04,Sat,Australia,McValue Box,30.95,21.51,Family & Sharing,Regular Menu
191,2023/02/04,Sat,Australia,McFavourites Box,47.95,33.33,Family & Sharing,Regular Menu
192,2023/02/04,Sat,Australia,McFamily Box,57.95,40.28,Family & Sharing,Regular Menu
193,2023/02/04,Sat,Australia,Chicken McNuggets - 20pc,15.25,10.60,Family & Sharing,Regular Menu
194,2023/02/04,Sat,Australia,Chicken McNuggets - 10pc,10.00,6.95,Family & Sharing,Regular Menu
195,2023/02/04,Sat,Australia,Chicken McNuggets - 40pc,29.45,20.47,Family & Sharing,Regular Menu
196,2023/02/04,Sat,Australia,Aussie Angus Deluxe,11.55,8.03,Beef,Regular Menu
197,2023/02/04,Sat,Australia,Classic Angus,10.55,7.33,Beef,Regular Menu
198,2023/02/04,Sat,Australia,BBQ Bacon Angus,11.20,7.79,Beef,Regular Menu
199,2023/02/04,Sat,Australia,Big Mac,7.85,5.46,Beef,Regular Menu
200,2023/02/04,Sat,Australia,Double Big Mac,9.70,6.74,Beef,Regular Menu
201,2023/02/04,Sat,Australia,Quarter Pounder,7.90,5.49,Beef,Regular Menu
202,2023/02/04,Sat,Australia,Double Quarter Pounder,10.35,7.19,Beef,Regular Menu
203,2023/02/04,Sat,Australia,Triple Cheeseburger,8.45,5.87,Beef,Regular Menu
204,2023/02/04,Sat,Australia,Double Cheeseburger,6.20,4.31,Beef,Regular Menu
205,2023/02/04,Sat,Australia,Cheeseburger,4.70,3.27,Beef,Regular Menu
206,2023/02/04,Sat,Australia,Hamburger,4.00,2.78,Beef,Regular Menu
207,2023/02/04,Sat,Australia,McSpicy Deluxe,10.85,7.54,Chicken & Fish,Regular Menu
208,2023/02/04,Sat,Australia,McSpicy Burger,9.85,6.85,Chicken & Fish,Regular Menu
209,2023/02/04,Sat,Australia,Crispy Chicken Deluxe Burger,8.80,6.12,Chicken & Fish,Regular Menu
210,2023/02/04,Sat,Australia,Grilled Chicken Deluxe Burger,8.80,6.12,Chicken & Fish,Regular Menu
211,2023/02/04,Sat,Australia,McChicken,7.75,5.39,Chicken & Fish,Regular Menu
212,2023/02/04,Sat,Australia,Crispy Chicken Snack Wrap,5.50,3.82,Chicken & Fish,Regular Menu
213,2023/02/04,Sat,Australia,Double McChicken,10.00,6.95,Chicken & Fish,Regular Menu
214,2023/02/04,Sat,Australia,Double Filet-O-Fish,8.80,6.12,Chicken & Fish,Regular Menu
215,2023/02/04,Sat,Australia,Filet-O-Fish,6.70,4.66,Chicken & Fish,Regular Menu
216,2023/02/04,Sat,Australia,Chicken 'n' Cheese,5.30,3.68,Chicken & Fish,Regular Menu
217,2023/02/04,Sat,Australia,Chicken McNuggets - 20pc,15.25,10.60,Chicken & Fish,Regular Menu
218,2023/02/04,Sat,Australia,Chicken McNuggets - 10pc,10.00,6.95,Chicken & Fish,Regular Menu
219,2023/02/04,Sat,Australia,Chicken McNuggets - 6pc,8.10,5.63,Chicken & Fish,Regular Menu
220,2023/02/04,Sat,Australia,Chicken McNuggets - 3pc,5.40,3.75,Chicken & Fish,Regular Menu
221,2023/02/04,Sat,Australia,Chicken McNuggets - 40pc,29.45,20.47,Chicken & Fish,Regular Menu
