,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/04/09,Sun,Australia,Hash Brown,3.40,2.27,Most Popular,Breakfast Menu
2,2023/04/09,Sun,Australia,Bacon & Egg McMuffin,6.15,4.10,Most Popular,Breakfast Menu
3,2023/04/09,Sun,Australia,Sausage & Egg McMuffin,6.45,4.30,Most Popular,Breakfast Menu
4,2023/04/09,Sun,Australia,Mighty McMuffin,8.45,5.64,Most Popular,Breakfast Menu
5,2023/04/09,Sun,Australia,Hotcakes with Butter & Syrup,7.40,4.94,Most Popular,Breakfast Menu
6,2023/04/09,Sun,Australia,Brekkie Bundle,29.95,19.98,Most Popular,Breakfast Menu
7,2023/04/09,Sun,Australia,Double Cheeseburger,6.35,4.24,All Day Menu,Breakfast Menu
8,2023/04/09,Sun,Australia,Chicken McNuggets - 6pc,8.35,5.57,All Day Menu,Breakfast Menu
9,2023/04/09,Sun,Australia,Cheeseburger,4.80,3.20,All Day Menu,Breakfast Menu
10,2023/04/09,Sun,Australia,Big Mac,8.00,5.34,All Day Menu,Breakfast Menu
11,2023/04/09,Sun,Australia,Small Fries,3.40,2.27,All Day Menu,Breakfast Menu
12,2023/04/09,Sun,Australia,Chicken McNuggets - 20pc,15.45,10.31,All Day Menu,Breakfast Menu
13,2023/04/09,Sun,Australia,Chicken McNuggets - 3pc,5.40,3.60,All Day Menu,Breakfast Menu
14,2023/04/09,Sun,Australia,Chicken McNuggets - 40pc,29.45,19.65,All Day Menu,Breakfast Menu
15,2023/04/09,Sun,Australia,Bacon & Egg McMuffin,6.15,4.10,McMuffins,Breakfast Menu
16,2023/04/09,Sun,Australia,Sausage & Egg McMuffin,6.45,4.30,McMuffins,Breakfast Menu
17,2023/04/09,Sun,Australia,Mighty McMuffin,8.45,5.64,McMuffins,Breakfast Menu
18,2023/04/09,Sun,Australia,Brekkie Bundle,29.95,19.98,McMuffins,Breakfast Menu
19,2023/04/09,Sun,Australia,Sausage McMuffin,6.00,4.00,McMuffins,Breakfast Menu
20,2023/04/09,Sun,Australia,Big Brekkie Burger,9.35,6.24,McMuffins,Breakfast Menu
21,2023/04/09,Sun,Australia,Double Sausage & Egg McMuffin,7.50,5.00,McMuffins,Breakfast Menu
22,2023/04/09,Sun,Australia,Double Bacon & Egg McMuffin,7.20,4.80,McMuffins,Breakfast Menu
23,2023/04/09,Sun,Australia,Double Sausage McMuffin,7.40,4.94,McMuffins,Breakfast Menu
24,2023/04/09,Sun,Australia,Medium Coffee Frappé,6.10,4.07,Shakes & Frappes,Breakfast Menu
25,2023/04/09,Sun,Australia,Medium Chocolate Frappé,6.10,4.07,Shakes & Frappes,Breakfast Menu
26,2023/04/09,Sun,Australia,Medium Salted Caramel Frappé,6.10,4.07,Shakes & Frappes,Breakfast Menu
27,2023/04/09,Sun,Australia,Small Coke® No Sugar,4.30,2.87,Soft Drinks,Breakfast Menu
28,2023/04/09,Sun,Australia,Small Coke®,4.30,2.87,Soft Drinks,Breakfast Menu
29,2023/04/09,Sun,Australia,Small Frozen Coke®,4.30,2.87,Soft Drinks,Breakfast Menu
30,2023/04/09,Sun,Australia,Small Frozen Fanta® Flavours,4.30,2.87,Soft Drinks,Breakfast Menu
31,2023/04/09,Sun,Australia,Small Sprite® Zero Sugar,4.30,2.87,Soft Drinks,Breakfast Menu
32,2023/04/09,Sun,Australia,Small Fanta®,4.30,2.87,Soft Drinks,Breakfast Menu
33,2023/04/09,Sun,Australia,Small Vanilla Coke®,4.30,2.87,Soft Drinks,Breakfast Menu
34,2023/04/09,Sun,Australia,Small Sparkling Water,4.30,2.87,Soft Drinks,Breakfast Menu
35,2023/04/09,Sun,Australia,Blueberry Muffin,5.00,3.34,Desserts,Breakfast Menu
36,2023/04/09,Sun,Australia,Hot Apple Pie,3.65,2.44,Desserts,Breakfast Menu
37,2023/04/09,Sun,Australia,McDonaldland Cookies,1.90,1.27,Desserts,Breakfast Menu
38,2023/04/09,Sun,Australia,Hotcakes with Butter & Syrup,7.40,4.94,More Brekkie Favourites,Breakfast Menu
39,2023/04/09,Sun,Australia,Hash Brown,3.40,2.27,More Brekkie Favourites,Breakfast Menu
40,2023/04/09,Sun,Australia,Big Brekkie Burger,9.35,6.24,More Brekkie Favourites,Breakfast Menu
41,2023/04/09,Sun,Australia,Blueberry Muffin,5.00,3.34,More Brekkie Favourites,Breakfast Menu
42,2023/04/09,Sun,Australia,McChicken Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
43,2023/04/09,Sun,Australia,Ketchup,0.30,0.20,Breakfast Condiments,Breakfast Menu
44,2023/04/09,Sun,Australia,Sweet 'n Sour Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
45,2023/04/09,Sun,Australia,Barbecue Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
46,2023/04/09,Sun,Australia,Mustard Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
47,2023/04/09,Sun,Australia,Hot Cake Syrup,1.00,0.67,Breakfast Condiments,Breakfast Menu
48,2023/04/09,Sun,Australia,Cajun Sauce,0.50,0.33,Breakfast Condiments,Breakfast Menu
49,2023/04/09,Sun,Australia,Small Latté McCafe,5.00,3.34,McCafe Drinks,Breakfast Menu
50,2023/04/09,Sun,Australia,Small Iced Latté McCafé,5.20,3.47,McCafe Drinks,Breakfast Menu
51,2023/04/09,Sun,Australia,Small McCafé Deluxe Iced Coffee,7.60,5.07,McCafe Drinks,Breakfast Menu
52,2023/04/09,Sun,Australia,Small Hot Chocolate McCafé,4.90,3.27,McCafe Drinks,Breakfast Menu
53,2023/04/09,Sun,Australia,Small Flat White McCafe,5.00,3.34,McCafe Drinks,Breakfast Menu
54,2023/04/09,Sun,Australia,Small Iced Chocolate McCafé,5.20,3.47,McCafe Drinks,Breakfast Menu
55,2023/04/09,Sun,Australia,Small Chai Latte McCafé,4.90,3.27,McCafe Drinks,Breakfast Menu
56,2023/04/09,Sun,Australia,Small Cappuccino McCafe,5.00,3.34,McCafe Drinks,Breakfast Menu
57,2023/04/09,Sun,Australia,Small Iced Chai Latte McCafé,5.00,3.34,McCafe Drinks,Breakfast Menu
58,2023/04/09,Sun,Australia,Small Flavoured Iced Latte McCafé,6.40,4.27,McCafe Drinks,Breakfast Menu
59,2023/04/09,Sun,Australia,Small Mocha McCafe,5.25,3.50,McCafe Drinks,Breakfast Menu
60,2023/04/09,Sun,Australia,Small Iced Mocha McCafé,5.50,3.67,McCafe Drinks,Breakfast Menu
61,2023/04/09,Sun,Australia,Small Long Black McCafe,5.00,3.34,McCafe Drinks,Breakfast Menu
62,2023/04/09,Sun,Australia,Piccolo Latte,3.95,2.64,McCafe Drinks,Breakfast Menu
63,2023/04/09,Sun,Australia,Espresso McCafé,3.95,2.64,McCafe Drinks,Breakfast Menu
64,2023/04/09,Sun,Australia,Zoetic Peppermint Tea,4.25,2.84,McCafe Drinks,Breakfast Menu
65,2023/04/09,Sun,Australia,Macchiato McCafé,3.95,2.64,McCafe Drinks,Breakfast Menu
66,2023/04/09,Sun,Australia,Small Iced Long Black - McCafé,5.20,3.47,McCafe Drinks,Breakfast Menu
67,2023/04/09,Sun,Australia,Zoetic Green Tea,4.25,2.84,McCafe Drinks,Breakfast Menu
68,2023/04/09,Sun,Australia,Zoetic English Breakfast Tea,4.25,2.84,McCafe Drinks,Breakfast Menu
69,2023/04/09,Sun,Australia,Small Iced Australiano Chai Coffee McCafé,6.40,4.27,McCafe Drinks,Breakfast Menu
70,2023/04/09,Sun,Australia,Small Orange Juice,5.00,3.34,Juice & Bottled Drinks,Breakfast Menu
71,2023/04/09,Sun,Australia,Apple Juice 250mL,4.75,3.17,Juice & Bottled Drinks,Breakfast Menu
72,2023/04/09,Sun,Australia,CalciYum™ Chocolate Flavoured Milk,5.10,3.40,Juice & Bottled Drinks,Breakfast Menu
73,2023/04/09,Sun,Australia,Bottled Water 600mL,5.15,3.44,Juice & Bottled Drinks,Breakfast Menu
74,2023/04/09,Sun,Australia,Bottled Water 250mL,4.35,2.90,Juice & Bottled Drinks,Breakfast Menu
75,2023/04/09,Sun,Australia,Bottled Water 600mL,5.15,3.44,RMHC Support,Breakfast Menu
76,2023/04/09,Sun,Australia,Chicken McNuggets - 10pc,10.20,6.81,Family & Sharing,Overnight Menu
77,2023/04/09,Sun,Australia,Meal For 2,29.95,19.98,Family & Sharing,Overnight Menu
78,2023/04/09,Sun,Australia,McValue Box,30.95,20.65,Family & Sharing,Overnight Menu
79,2023/04/09,Sun,Australia,Chicken McNuggets - 20pc,15.45,10.31,Family & Sharing,Overnight Menu
80,2023/04/09,Sun,Australia,McFavourites Box,47.95,31.99,Family & Sharing,Overnight Menu
81,2023/04/09,Sun,Australia,McFamily Box,57.95,38.66,Family & Sharing,Overnight Menu
82,2023/04/09,Sun,Australia,Chicken McNuggets - 40pc,29.45,19.65,Family & Sharing,Overnight Menu
83,2023/04/09,Sun,Australia,Cheeseburger,4.80,3.20,Beef,Overnight Menu
84,2023/04/09,Sun,Australia,Quarter Pounder,8.00,5.34,Beef,Overnight Menu
85,2023/04/09,Sun,Australia,Double Cheeseburger,6.35,4.24,Beef,Overnight Menu
86,2023/04/09,Sun,Australia,Big Mac,8.00,5.34,Beef,Overnight Menu
87,2023/04/09,Sun,Australia,Double Quarter Pounder,10.55,7.04,Beef,Overnight Menu
88,2023/04/09,Sun,Australia,Triple Cheeseburger,8.70,5.80,Beef,Overnight Menu
89,2023/04/09,Sun,Australia,Double Big Mac,10.00,6.67,Beef,Overnight Menu
90,2023/04/09,Sun,Australia,Hamburger,4.30,2.87,Beef,Overnight Menu
91,2023/04/09,Sun,Australia,Chicken McNuggets - 10pc,10.20,6.81,Chicken & Fish,Overnight Menu
92,2023/04/09,Sun,Australia,Chicken McNuggets - 20pc,15.45,10.31,Chicken & Fish,Overnight Menu
93,2023/04/09,Sun,Australia,McChicken,7.95,5.30,Chicken & Fish,Overnight Menu
94,2023/04/09,Sun,Australia,Chicken McNuggets - 6pc,8.35,5.57,Chicken & Fish,Overnight Menu
95,2023/04/09,Sun,Australia,McSpicy Burger,10.10,6.74,Chicken & Fish,Overnight Menu
96,2023/04/09,Sun,Australia,Chicken 'n' Cheese,5.45,3.64,Chicken & Fish,Overnight Menu
97,2023/04/09,Sun,Australia,Filet-O-Fish,6.85,4.57,Chicken & Fish,Overnight Menu
98,2023/04/09,Sun,Australia,Double McChicken,10.20,6.81,Chicken & Fish,Overnight Menu
99,2023/04/09,Sun,Australia,Chicken McNuggets - 40pc,29.45,19.65,Chicken & Fish,Overnight Menu
100,2023/04/09,Sun,Australia,Chicken McNuggets - 3pc,5.40,3.60,Chicken & Fish,Overnight Menu
101,2023/04/09,Sun,Australia,Double Filet-O-Fish,9.10,6.07,Chicken & Fish,Overnight Menu
102,2023/04/09,Sun,Australia,Chicken McNuggets - 10pc,10.20,6.81,Chicken McNuggets,Overnight Menu
103,2023/04/09,Sun,Australia,Chicken McNuggets - 20pc,15.45,10.31,Chicken McNuggets,Overnight Menu
104,2023/04/09,Sun,Australia,Chicken McNuggets - 6pc,8.35,5.57,Chicken McNuggets,Overnight Menu
105,2023/04/09,Sun,Australia,Chicken McNuggets - 3pc,5.40,3.60,Chicken McNuggets,Overnight Menu
106,2023/04/09,Sun,Australia,Chicken McNuggets - 40pc,29.45,19.65,Chicken McNuggets,Overnight Menu
107,2023/04/09,Sun,Australia,Small Fries,3.40,2.27,Snacks & Fries,Overnight Menu
108,2023/04/09,Sun,Australia,Cheeseburger,4.80,3.20,Snacks & Fries,Overnight Menu
109,2023/04/09,Sun,Australia,Hash Brown,3.40,2.27,Snacks & Fries,Overnight Menu
110,2023/04/09,Sun,Australia,Chicken McNuggets - 6pc,8.35,5.57,Snacks & Fries,Overnight Menu
111,2023/04/09,Sun,Australia,Chicken McNuggets - 3pc,5.40,3.60,Snacks & Fries,Overnight Menu
112,2023/04/09,Sun,Australia,Hamburger,4.30,2.87,Snacks & Fries,Overnight Menu
