,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/05/02,Tue,Australia,Hash Brown,3.40,2.26,Most Popular,Breakfast Menu
2,2023/05/02,Tue,Australia,Bacon & Egg McMuffin,6.15,4.08,Most Popular,Breakfast Menu
3,2023/05/02,Tue,Australia,Mighty McMuffin,8.45,5.61,Most Popular,Breakfast Menu
4,2023/05/02,Tue,Australia,Sausage & Egg McMuffin,6.45,4.28,Most Popular,Breakfast Menu
5,2023/05/02,Tue,Australia,Hotcakes with Butter & Syrup,7.40,4.91,Most Popular,Breakfast Menu
6,2023/05/02,Tue,Australia,Brekkie Bundle,29.95,19.87,Most Popular,Breakfast Menu
7,2023/05/02,Tue,Australia,Double Cheeseburger,6.35,4.21,All Day Menu,Breakfast Menu
8,2023/05/02,Tue,Australia,Chicken McNuggets - 6pc,8.35,5.54,All Day Menu,Breakfast Menu
9,2023/05/02,Tue,Australia,Cheeseburger,4.80,3.19,All Day Menu,Breakfast Menu
10,2023/05/02,Tue,Australia,Big Mac,8.00,5.31,All Day Menu,Breakfast Menu
11,2023/05/02,Tue,Australia,Small Fries,3.40,2.26,All Day Menu,Breakfast Menu
12,2023/05/02,Tue,Australia,Chicken McNuggets - 20pc,15.45,10.25,All Day Menu,Breakfast Menu
13,2023/05/02,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.58,All Day Menu,Breakfast Menu
14,2023/05/02,Tue,Australia,Chicken McNuggets - 40pc,29.45,19.54,All Day Menu,Breakfast Menu
15,2023/05/02,Tue,Australia,Bacon & Egg McMuffin,6.15,4.08,McMuffins,Breakfast Menu
16,2023/05/02,Tue,Australia,Sausage & Egg McMuffin,6.45,4.28,McMuffins,Breakfast Menu
17,2023/05/02,Tue,Australia,Mighty McMuffin,8.45,5.61,McMuffins,Breakfast Menu
18,2023/05/02,Tue,Australia,Brekkie Bundle,29.95,19.87,McMuffins,Breakfast Menu
19,2023/05/02,Tue,Australia,Sausage McMuffin,6.00,3.98,McMuffins,Breakfast Menu
20,2023/05/02,Tue,Australia,Big Brekkie Burger,9.35,6.20,McMuffins,Breakfast Menu
21,2023/05/02,Tue,Australia,Double Sausage & Egg McMuffin,7.50,4.98,McMuffins,Breakfast Menu
22,2023/05/02,Tue,Australia,Double Bacon & Egg McMuffin,7.20,4.78,McMuffins,Breakfast Menu
23,2023/05/02,Tue,Australia,Double Sausage McMuffin,7.40,4.91,McMuffins,Breakfast Menu
24,2023/05/02,Tue,Australia,Small Chocolate Shake,5.65,3.75,Shakes & Frappes,Breakfast Menu
25,2023/05/02,Tue,Australia,Medium Coffee Frappé,6.10,4.05,Shakes & Frappes,Breakfast Menu
26,2023/05/02,Tue,Australia,Small Strawberry Shake,5.65,3.75,Shakes & Frappes,Breakfast Menu
27,2023/05/02,Tue,Australia,Medium Chocolate Frappé,6.10,4.05,Shakes & Frappes,Breakfast Menu
28,2023/05/02,Tue,Australia,Medium Salted Caramel Frappé,6.10,4.05,Shakes & Frappes,Breakfast Menu
29,2023/05/02,Tue,Australia,Small Vanilla Shake,5.65,3.75,Shakes & Frappes,Breakfast Menu
30,2023/05/02,Tue,Australia,Small Coke® No Sugar,4.30,2.85,Soft Drinks,Breakfast Menu
31,2023/05/02,Tue,Australia,Small Coke®,4.30,2.85,Soft Drinks,Breakfast Menu
32,2023/05/02,Tue,Australia,Small Sprite® Zero Sugar,4.30,2.85,Soft Drinks,Breakfast Menu
33,2023/05/02,Tue,Australia,Small Frozen Coke®,4.30,2.85,Soft Drinks,Breakfast Menu
34,2023/05/02,Tue,Australia,Small Vanilla Coke®,4.30,2.85,Soft Drinks,Breakfast Menu
35,2023/05/02,Tue,Australia,Small Fanta®,4.30,2.85,Soft Drinks,Breakfast Menu
36,2023/05/02,Tue,Australia,Small Frozen Fanta® Flavours,4.30,2.85,Soft Drinks,Breakfast Menu
37,2023/05/02,Tue,Australia,Small Sparkling Water,4.30,2.85,Soft Drinks,Breakfast Menu
38,2023/05/02,Tue,Australia,Hot Fudge Sundae,5.20,3.45,Desserts,Breakfast Menu
39,2023/05/02,Tue,Australia,Hot Apple Pie,3.65,2.42,Desserts,Breakfast Menu
40,2023/05/02,Tue,Australia,Maltesers® McFlurry®,6.75,4.48,Desserts,Breakfast Menu
41,2023/05/02,Tue,Australia,OREO® McFlurry,6.75,4.48,Desserts,Breakfast Menu
42,2023/05/02,Tue,Australia,Caramel Sundae,5.20,3.45,Desserts,Breakfast Menu
43,2023/05/02,Tue,Australia,Strawberry Sundae,5.20,3.45,Desserts,Breakfast Menu
44,2023/05/02,Tue,Australia,Apple Crumble Muffin,5.00,3.32,Desserts,Breakfast Menu
45,2023/05/02,Tue,Australia,Hotcakes with Butter & Syrup,7.40,4.91,More Brekkie Favourites,Breakfast Menu
46,2023/05/02,Tue,Australia,Hash Brown,3.40,2.26,More Brekkie Favourites,Breakfast Menu
47,2023/05/02,Tue,Australia,Big Brekkie Burger,9.35,6.20,More Brekkie Favourites,Breakfast Menu
48,2023/05/02,Tue,Australia,Apple Crumble Muffin,5.00,3.32,More Brekkie Favourites,Breakfast Menu
49,2023/05/02,Tue,Australia,AFL Captain Cards,2.00,1.33,More Brekkie Favourites,Breakfast Menu
50,2023/05/02,Tue,Australia,McChicken Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
51,2023/05/02,Tue,Australia,Sweet 'n Sour Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
52,2023/05/02,Tue,Australia,Ketchup,0.30,0.20,Breakfast Condiments,Breakfast Menu
53,2023/05/02,Tue,Australia,Barbecue Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
54,2023/05/02,Tue,Australia,Mustard Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
55,2023/05/02,Tue,Australia,Hot Cake Syrup,1.00,0.66,Breakfast Condiments,Breakfast Menu
56,2023/05/02,Tue,Australia,AFL Captain Cards,2.00,1.33,Breakfast Condiments,Breakfast Menu
57,2023/05/02,Tue,Australia,Cajun Sauce,0.50,0.33,Breakfast Condiments,Breakfast Menu
58,2023/05/02,Tue,Australia,Small Latté McCafe,5.00,3.32,McCafe Drinks,Breakfast Menu
59,2023/05/02,Tue,Australia,Small Iced Latté McCafé,5.20,3.45,McCafe Drinks,Breakfast Menu
60,2023/05/02,Tue,Australia,Small McCafé Deluxe Iced Coffee,7.60,5.04,McCafe Drinks,Breakfast Menu
61,2023/05/02,Tue,Australia,Small Hot Chocolate McCafé,4.90,3.25,McCafe Drinks,Breakfast Menu
62,2023/05/02,Tue,Australia,Small Flat White McCafe,5.00,3.32,McCafe Drinks,Breakfast Menu
63,2023/05/02,Tue,Australia,Small Iced Chocolate McCafé,5.20,3.45,McCafe Drinks,Breakfast Menu
64,2023/05/02,Tue,Australia,Small Cappuccino McCafe,5.00,3.32,McCafe Drinks,Breakfast Menu
65,2023/05/02,Tue,Australia,Small Chai Latte McCafé,4.90,3.25,McCafe Drinks,Breakfast Menu
66,2023/05/02,Tue,Australia,Small Iced Chai Latte McCafé,5.00,3.32,McCafe Drinks,Breakfast Menu
67,2023/05/02,Tue,Australia,Small Flavoured Iced Latte McCafé,6.40,4.25,McCafe Drinks,Breakfast Menu
68,2023/05/02,Tue,Australia,Small Iced Mocha McCafé,5.50,3.65,McCafe Drinks,Breakfast Menu
69,2023/05/02,Tue,Australia,Small Long Black McCafe,5.00,3.32,McCafe Drinks,Breakfast Menu
70,2023/05/02,Tue,Australia,Small Mocha McCafe,5.25,3.48,McCafe Drinks,Breakfast Menu
71,2023/05/02,Tue,Australia,Piccolo Latte,3.95,2.62,McCafe Drinks,Breakfast Menu
72,2023/05/02,Tue,Australia,Espresso McCafé,3.95,2.62,McCafe Drinks,Breakfast Menu
73,2023/05/02,Tue,Australia,Zoetic Peppermint Tea,4.25,2.82,McCafe Drinks,Breakfast Menu
74,2023/05/02,Tue,Australia,Macchiato McCafé,3.95,2.62,McCafe Drinks,Breakfast Menu
75,2023/05/02,Tue,Australia,Small Iced Long Black - McCafé,5.20,3.45,McCafe Drinks,Breakfast Menu
76,2023/05/02,Tue,Australia,Zoetic Green Tea,4.25,2.82,McCafe Drinks,Breakfast Menu
77,2023/05/02,Tue,Australia,Zoetic English Breakfast Tea,4.25,2.82,McCafe Drinks,Breakfast Menu
78,2023/05/02,Tue,Australia,Small Orange Juice,5.00,3.32,Juice & Bottled Drinks,Breakfast Menu
79,2023/05/02,Tue,Australia,Apple Juice 250mL,4.75,3.15,Juice & Bottled Drinks,Breakfast Menu
80,2023/05/02,Tue,Australia,CalciYum™ Chocolate Flavoured Milk,5.10,3.38,Juice & Bottled Drinks,Breakfast Menu
81,2023/05/02,Tue,Australia,Bottled Water 600mL,5.15,3.42,Juice & Bottled Drinks,Breakfast Menu
82,2023/05/02,Tue,Australia,Bottled Water 250mL,4.35,2.89,Juice & Bottled Drinks,Breakfast Menu
83,2023/05/02,Tue,Australia,Bottled Water 600mL,5.15,3.42,RMHC Support,Breakfast Menu
84,2023/05/02,Tue,Australia,Chicken McNuggets - 10pc,10.20,6.77,Family & Sharing,Overnight Menu
85,2023/05/02,Tue,Australia,Meal For 2,29.95,19.87,Family & Sharing,Overnight Menu
86,2023/05/02,Tue,Australia,Chicken McNuggets - 20pc,15.45,10.25,Family & Sharing,Overnight Menu
87,2023/05/02,Tue,Australia,Chicken McNuggets - 40pc,29.45,19.54,Family & Sharing,Overnight Menu
88,2023/05/02,Tue,Australia,Footy McValue Family Box,30.95,20.54,Family & Sharing,Overnight Menu
89,2023/05/02,Tue,Australia,Footy McFavourites Box,47.95,31.82,Family & Sharing,Overnight Menu
90,2023/05/02,Tue,Australia,Footy McFamily Box,57.95,38.45,Family & Sharing,Overnight Menu
91,2023/05/02,Tue,Australia,AFL Captain Cards,2.00,1.33,Family & Sharing,Overnight Menu
92,2023/05/02,Tue,Australia,Cheeseburger,4.80,3.19,Beef,Overnight Menu
93,2023/05/02,Tue,Australia,Quarter Pounder,8.00,5.31,Beef,Overnight Menu
94,2023/05/02,Tue,Australia,Double Cheeseburger,6.35,4.21,Beef,Overnight Menu
