,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/08/01,Mon,Australia,Mighty McMuffin,8.00,5.60,Most Popular,Breakfast Menu
2,2022/08/01,Mon,Australia,Bacon & Egg McMuffin,5.65,3.95,Most Popular,Breakfast Menu
3,2022/08/01,Mon,Australia,Sausage & Egg McMuffin,5.90,4.13,Most Popular,Breakfast Menu
4,2022/08/01,Mon,Australia,Brekkie Bundle,29.95,20.95,Most Popular,Breakfast Menu
5,2022/08/01,Mon,Australia,Hash Brown,3.20,2.24,Most Popular,Breakfast Menu
6,2022/08/01,Mon,Australia,Hotcakes with Butter & Syrup,6.90,4.83,Most Popular,Breakfast Menu
7,2022/08/01,Mon,Australia,Big Mac,7.45,5.21,All Day Menu,Breakfast Menu
8,2022/08/01,Mon,Australia,Cheeseburger,4.45,3.11,All Day Menu,Breakfast Menu
9,2022/08/01,Mon,Australia,Double Cheeseburger,6.15,4.30,All Day Menu,Breakfast Menu
10,2022/08/01,Mon,Australia,Small Fries,3.15,2.20,All Day Menu,Breakfast Menu
11,2022/08/01,Mon,Australia,Chicken McNuggets - 3pc,5.40,3.78,All Day Menu,Breakfast Menu
12,2022/08/01,Mon,Australia,Chicken McNuggets - 6pc,7.90,5.53,All Day Menu,Breakfast Menu
13,2022/08/01,Mon,Australia,Chicken McNuggets - 20pc,15.00,10.49,All Day Menu,Breakfast Menu
14,2022/08/01,Mon,Australia,Chicken McNuggets - 40pc,29.45,20.60,All Day Menu,Breakfast Menu
15,2022/08/01,Mon,Australia,Mighty McMuffin,8.00,5.60,McMuffins,Breakfast Menu
16,2022/08/01,Mon,Australia,Double Bacon & Egg McMuffin,6.60,4.62,McMuffins,Breakfast Menu
17,2022/08/01,Mon,Australia,Double Sausage & Egg McMuffin,7.00,4.90,McMuffins,Breakfast Menu
18,2022/08/01,Mon,Australia,Bacon & Egg McMuffin,5.65,3.95,McMuffins,Breakfast Menu
19,2022/08/01,Mon,Australia,Sausage & Egg McMuffin,5.90,4.13,McMuffins,Breakfast Menu
20,2022/08/01,Mon,Australia,Sausage McMuffin,5.45,3.81,McMuffins,Breakfast Menu
21,2022/08/01,Mon,Australia,Double Sausage McMuffin,6.75,4.72,McMuffins,Breakfast Menu
22,2022/08/01,Mon,Australia,Big Brekkie Burger,9.00,6.30,McMuffins,Breakfast Menu
23,2022/08/01,Mon,Australia,Brekkie Bundle,29.95,20.95,McMuffins,Breakfast Menu
24,2022/08/01,Mon,Australia,Big Brekkie Burger,9.00,6.30,More Brekkie Favourites,Breakfast Menu
25,2022/08/01,Mon,Australia,Hash Brown,3.20,2.24,More Brekkie Favourites,Breakfast Menu
26,2022/08/01,Mon,Australia,Hotcakes with Butter & Syrup,6.90,4.83,More Brekkie Favourites,Breakfast Menu
27,2022/08/01,Mon,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.92,McCafe Drinks,Breakfast Menu
28,2022/08/01,Mon,Australia,Small Cappuccino McCafe,5.00,3.50,McCafe Drinks,Breakfast Menu
29,2022/08/01,Mon,Australia,Small Flat White McCafe,5.00,3.50,McCafe Drinks,Breakfast Menu
30,2022/08/01,Mon,Australia,Small Long Black McCafe,5.00,3.50,McCafe Drinks,Breakfast Menu
31,2022/08/01,Mon,Australia,Small Hot Chocolate McCafé,4.90,3.43,McCafe Drinks,Breakfast Menu
32,2022/08/01,Mon,Australia,Small Latté McCafe,5.00,3.50,McCafe Drinks,Breakfast Menu
33,2022/08/01,Mon,Australia,Small Mocha McCafe,5.25,3.67,McCafe Drinks,Breakfast Menu
34,2022/08/01,Mon,Australia,Espresso McCafé,3.95,2.76,McCafe Drinks,Breakfast Menu
35,2022/08/01,Mon,Australia,Macchiato McCafé,3.95,2.76,McCafe Drinks,Breakfast Menu
36,2022/08/01,Mon,Australia,Piccolo Latte,3.95,2.76,McCafe Drinks,Breakfast Menu
37,2022/08/01,Mon,Australia,Small Chai Latte McCafé,4.90,3.43,McCafe Drinks,Breakfast Menu
38,2022/08/01,Mon,Australia,Small Iced Australiano Chai Coffee McCafé,6.40,4.48,McCafe Drinks,Breakfast Menu
39,2022/08/01,Mon,Australia,Small McCafé Deluxe Iced Coffee,6.35,4.44,McCafe Drinks,Breakfast Menu
40,2022/08/01,Mon,Australia,Small Iced Chocolate McCafé,5.20,3.64,McCafe Drinks,Breakfast Menu
41,2022/08/01,Mon,Australia,Small Iced Mocha McCafé,5.50,3.85,McCafe Drinks,Breakfast Menu
42,2022/08/01,Mon,Australia,Small Iced Chai Latte McCafé,5.00,3.50,McCafe Drinks,Breakfast Menu
43,2022/08/01,Mon,Australia,Small Iced Latté McCafé,5.20,3.64,McCafe Drinks,Breakfast Menu
44,2022/08/01,Mon,Australia,Zoetic Green Tea,4.25,2.97,McCafe Drinks,Breakfast Menu
45,2022/08/01,Mon,Australia,Zoetic English Breakfast Tea,4.25,2.97,McCafe Drinks,Breakfast Menu
46,2022/08/01,Mon,Australia,Zoetic Peppermint Tea,4.25,2.97,McCafe Drinks,Breakfast Menu
47,2022/08/01,Mon,Australia,Small Orange Juice,4.60,3.22,Juice & Bottled Drinks,Breakfast Menu
48,2022/08/01,Mon,Australia,Apple Juice 250mL,4.30,3.01,Juice & Bottled Drinks,Breakfast Menu
49,2022/08/01,Mon,Australia,Bottled Water 250mL,3.80,2.66,Juice & Bottled Drinks,Breakfast Menu
50,2022/08/01,Mon,Australia,CalciYum™ Chocolate Flavoured Milk,4.60,3.22,Juice & Bottled Drinks,Breakfast Menu
51,2022/08/01,Mon,Australia,Bottled Water 600mL,4.70,3.29,Juice & Bottled Drinks,Breakfast Menu
52,2022/08/01,Mon,Australia,Medium Chocolate Frappé,5.95,4.16,"Shakes, Frappes & Smoothies",Breakfast Menu
53,2022/08/01,Mon,Australia,Medium Coffee Frappé,5.95,4.16,"Shakes, Frappes & Smoothies",Breakfast Menu
54,2022/08/01,Mon,Australia,Medium Salted Caramel Frappé,5.95,4.16,"Shakes, Frappes & Smoothies",Breakfast Menu
55,2022/08/01,Mon,Australia,Small Coke®,3.95,2.76,Soft Drinks,Breakfast Menu
56,2022/08/01,Mon,Australia,Small Diet Coke®,3.95,2.76,Soft Drinks,Breakfast Menu
