,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/07/27,Wed,Australia,Mighty McMuffin,8.00,5.55,Most Popular,Breakfast Menu
2,2022/07/27,Wed,Australia,Bacon & Egg McMuffin,5.65,3.92,Most Popular,Breakfast Menu
3,2022/07/27,Wed,Australia,Sausage & Egg McMuffin,5.90,4.09,Most Popular,Breakfast Menu
4,2022/07/27,Wed,Australia,Brekkie Bundle,29.95,20.77,Most Popular,Breakfast Menu
5,2022/07/27,Wed,Australia,Hotcakes with Butter & Syrup,6.90,4.79,Most Popular,Breakfast Menu
6,2022/07/27,Wed,Australia,Hash Brown,3.20,2.22,Most Popular,Breakfast Menu
7,2022/07/27,Wed,Australia,Big Mac,7.45,5.17,All Day Menu,Breakfast Menu
8,2022/07/27,Wed,Australia,Cheeseburger,4.45,3.09,All Day Menu,Breakfast Menu
9,2022/07/27,Wed,Australia,Double Cheeseburger,6.15,4.26,All Day Menu,Breakfast Menu
10,2022/07/27,Wed,Australia,Small Fries,3.15,2.18,All Day Menu,Breakfast Menu
11,2022/07/27,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.74,All Day Menu,Breakfast Menu
12,2022/07/27,Wed,Australia,Chicken McNuggets - 6pc,7.90,5.48,All Day Menu,Breakfast Menu
13,2022/07/27,Wed,Australia,Chicken McNuggets - 20pc,15.00,10.40,All Day Menu,Breakfast Menu
14,2022/07/27,Wed,Australia,Chicken McNuggets - 40pc,29.45,20.42,All Day Menu,Breakfast Menu
15,2022/07/27,Wed,Australia,Mighty McMuffin,8.00,5.55,McMuffins,Breakfast Menu
16,2022/07/27,Wed,Australia,Double Bacon & Egg McMuffin,6.60,4.58,McMuffins,Breakfast Menu
17,2022/07/27,Wed,Australia,Bacon & Egg McMuffin,5.65,3.92,McMuffins,Breakfast Menu
18,2022/07/27,Wed,Australia,Double Sausage & Egg McMuffin,7.00,4.85,McMuffins,Breakfast Menu
19,2022/07/27,Wed,Australia,Sausage & Egg McMuffin,5.90,4.09,McMuffins,Breakfast Menu
20,2022/07/27,Wed,Australia,Sausage McMuffin,5.45,3.78,McMuffins,Breakfast Menu
21,2022/07/27,Wed,Australia,Double Sausage McMuffin,6.75,4.68,McMuffins,Breakfast Menu
22,2022/07/27,Wed,Australia,Big Brekkie Burger,9.00,6.24,McMuffins,Breakfast Menu
23,2022/07/27,Wed,Australia,Brekkie Bundle,29.95,20.77,McMuffins,Breakfast Menu
24,2022/07/27,Wed,Australia,Big Brekkie Burger,9.00,6.24,More Brekkie Favourites,Breakfast Menu
25,2022/07/27,Wed,Australia,Hotcakes with Butter & Syrup,6.90,4.79,More Brekkie Favourites,Breakfast Menu
26,2022/07/27,Wed,Australia,Hash Brown,3.20,2.22,More Brekkie Favourites,Breakfast Menu
27,2022/07/27,Wed,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.88,McCafe Drinks,Breakfast Menu
28,2022/07/27,Wed,Australia,Small Cappuccino McCafe,5.00,3.47,McCafe Drinks,Breakfast Menu
29,2022/07/27,Wed,Australia,Small Flat White McCafe,5.00,3.47,McCafe Drinks,Breakfast Menu
30,2022/07/27,Wed,Australia,Small Long Black McCafe,5.00,3.47,McCafe Drinks,Breakfast Menu
31,2022/07/27,Wed,Australia,Small Hot Chocolate McCafé,4.90,3.40,McCafe Drinks,Breakfast Menu
32,2022/07/27,Wed,Australia,Small Latté McCafe,5.00,3.47,McCafe Drinks,Breakfast Menu
33,2022/07/27,Wed,Australia,Small Mocha McCafe,5.25,3.64,McCafe Drinks,Breakfast Menu
34,2022/07/27,Wed,Australia,Espresso McCafé,3.95,2.74,McCafe Drinks,Breakfast Menu
35,2022/07/27,Wed,Australia,Macchiato McCafé,3.95,2.74,McCafe Drinks,Breakfast Menu
36,2022/07/27,Wed,Australia,Piccolo Latte,3.95,2.74,McCafe Drinks,Breakfast Menu
37,2022/07/27,Wed,Australia,Small Chai Latte McCafé,4.90,3.40,McCafe Drinks,Breakfast Menu
38,2022/07/27,Wed,Australia,Small Iced Australiano Chai Coffee McCafé,6.40,4.44,McCafe Drinks,Breakfast Menu
39,2022/07/27,Wed,Australia,Small McCafé Deluxe Iced Coffee,6.35,4.40,McCafe Drinks,Breakfast Menu
40,2022/07/27,Wed,Australia,Small Iced Chocolate McCafé,5.20,3.61,McCafe Drinks,Breakfast Menu
41,2022/07/27,Wed,Australia,Small Iced Mocha McCafé,5.50,3.81,McCafe Drinks,Breakfast Menu
42,2022/07/27,Wed,Australia,Small Iced Chai Latte McCafé,5.00,3.47,McCafe Drinks,Breakfast Menu
43,2022/07/27,Wed,Australia,Small Iced Latté McCafé,5.20,3.61,McCafe Drinks,Breakfast Menu
44,2022/07/27,Wed,Australia,Zoetic Green Tea,4.25,2.95,McCafe Drinks,Breakfast Menu
45,2022/07/27,Wed,Australia,Zoetic English Breakfast Tea,4.25,2.95,McCafe Drinks,Breakfast Menu
46,2022/07/27,Wed,Australia,Zoetic Peppermint Tea,4.25,2.95,McCafe Drinks,Breakfast Menu
47,2022/07/27,Wed,Australia,Small Orange Juice,4.60,3.19,Juice & Bottled Drinks,Breakfast Menu
48,2022/07/27,Wed,Australia,Apple Juice 250mL,4.30,2.98,Juice & Bottled Drinks,Breakfast Menu
49,2022/07/27,Wed,Australia,Bottled Water 250mL,3.80,2.64,Juice & Bottled Drinks,Breakfast Menu
50,2022/07/27,Wed,Australia,CalciYum™ Chocolate Flavoured Milk,4.60,3.19,Juice & Bottled Drinks,Breakfast Menu
51,2022/07/27,Wed,Australia,Bottled Water 600mL,4.70,3.26,Juice & Bottled Drinks,Breakfast Menu
52,2022/07/27,Wed,Australia,Medium Chocolate Frappé,5.95,4.13,"Shakes, Frappes & Smoothies",Breakfast Menu
53,2022/07/27,Wed,Australia,Medium Coffee Frappé,5.95,4.13,"Shakes, Frappes & Smoothies",Breakfast Menu
54,2022/07/27,Wed,Australia,Medium Salted Caramel Frappé,5.95,4.13,"Shakes, Frappes & Smoothies",Breakfast Menu
55,2022/07/27,Wed,Australia,Small Coke®,3.95,2.74,Soft Drinks,Breakfast Menu
56,2022/07/27,Wed,Australia,Small Diet Coke®,3.95,2.74,Soft Drinks,Breakfast Menu
57,2022/07/27,Wed,Australia,Small Sprite®,3.95,2.74,Soft Drinks,Breakfast Menu
58,2022/07/27,Wed,Australia,Small Fanta®,3.95,2.74,Soft Drinks,Breakfast Menu
59,2022/07/27,Wed,Australia,Small Coke® No Sugar,3.95,2.74,Soft Drinks,Breakfast Menu
