,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/10/04,Tue,Australia,Mighty McMuffin,8.00,5.17,Most Popular,Breakfast Menu
2,2022/10/04,Tue,Australia,Bacon & Egg McMuffin,5.65,3.65,Most Popular,Breakfast Menu
3,2022/10/04,Tue,Australia,Sausage & Egg McMuffin,5.90,3.82,Most Popular,Breakfast Menu
4,2022/10/04,Tue,Australia,Brekkie Bundle,29.95,19.37,Most Popular,Breakfast Menu
5,2022/10/04,Tue,Australia,Hotcakes with Butter & Syrup,6.90,4.46,Most Popular,Breakfast Menu
6,2022/10/04,Tue,Australia,Hash Brown,3.20,2.07,Most Popular,Breakfast Menu
7,2022/10/04,Tue,Australia,Monopoly Hotcakes Bundle,12.60,8.15,Monopoly Bundles,Breakfast Menu
8,2022/10/04,Tue,Australia,Monopoly 10pc Chicken McNuggets Bundle,20.60,13.32,Monopoly Bundles,Breakfast Menu
9,2022/10/04,Tue,Australia,Monopoly 20pc Chicken McNugget Shared Bundle,41.20,26.64,Monopoly Bundles,Breakfast Menu
10,2022/10/04,Tue,Australia,Big Mac,7.45,4.82,All Day Menu,Breakfast Menu
11,2022/10/04,Tue,Australia,Cheeseburger,4.45,2.88,All Day Menu,Breakfast Menu
12,2022/10/04,Tue,Australia,Double Cheeseburger,6.15,3.98,All Day Menu,Breakfast Menu
13,2022/10/04,Tue,Australia,Small Fries,3.15,2.04,All Day Menu,Breakfast Menu
14,2022/10/04,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.49,All Day Menu,Breakfast Menu
15,2022/10/04,Tue,Australia,Chicken McNuggets - 6pc,7.90,5.11,All Day Menu,Breakfast Menu
16,2022/10/04,Tue,Australia,Chicken McNuggets - 20pc,15.00,9.70,All Day Menu,Breakfast Menu
17,2022/10/04,Tue,Australia,Chicken McNuggets - 40pc,29.45,19.05,All Day Menu,Breakfast Menu
18,2022/10/04,Tue,Australia,Mighty McMuffin,8.00,5.17,McMuffins,Breakfast Menu
19,2022/10/04,Tue,Australia,Double Bacon & Egg McMuffin,6.60,4.27,McMuffins,Breakfast Menu
20,2022/10/04,Tue,Australia,Bacon & Egg McMuffin,5.65,3.65,McMuffins,Breakfast Menu
21,2022/10/04,Tue,Australia,Double Sausage & Egg McMuffin,7.00,4.53,McMuffins,Breakfast Menu
22,2022/10/04,Tue,Australia,Sausage & Egg McMuffin,5.90,3.82,McMuffins,Breakfast Menu
23,2022/10/04,Tue,Australia,Sausage McMuffin,5.45,3.52,McMuffins,Breakfast Menu
24,2022/10/04,Tue,Australia,Double Sausage McMuffin,6.75,4.37,McMuffins,Breakfast Menu
25,2022/10/04,Tue,Australia,Big Brekkie Burger,9.00,5.82,McMuffins,Breakfast Menu
26,2022/10/04,Tue,Australia,Brekkie Bundle,29.95,19.37,McMuffins,Breakfast Menu
27,2022/10/04,Tue,Australia,Big Brekkie Burger,9.00,5.82,More Brekkie Favourites,Breakfast Menu
28,2022/10/04,Tue,Australia,Hotcakes with Butter & Syrup,6.90,4.46,More Brekkie Favourites,Breakfast Menu
29,2022/10/04,Tue,Australia,Hash Brown,3.20,2.07,More Brekkie Favourites,Breakfast Menu
30,2022/10/04,Tue,Australia,Small Cappuccino McCafe,5.00,3.23,McCafe Drinks,Breakfast Menu
31,2022/10/04,Tue,Australia,Small Flat White McCafe,5.00,3.23,McCafe Drinks,Breakfast Menu
32,2022/10/04,Tue,Australia,Small Long Black McCafe,5.00,3.23,McCafe Drinks,Breakfast Menu
33,2022/10/04,Tue,Australia,Small Hot Chocolate McCafé,4.90,3.17,McCafe Drinks,Breakfast Menu
