,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/09/06,Tue,Australia,Mighty McMuffin,8.00,5.44,Most Popular,Breakfast Menu
2,2022/09/06,Tue,Australia,Bacon & Egg McMuffin,5.65,3.84,Most Popular,Breakfast Menu
3,2022/09/06,Tue,Australia,Sausage & Egg McMuffin,5.90,4.01,Most Popular,Breakfast Menu
4,2022/09/06,Tue,Australia,Brekkie Bundle,29.95,20.35,Most Popular,Breakfast Menu
5,2022/09/06,Tue,Australia,Hotcakes with Butter & Syrup,6.90,4.69,Most Popular,Breakfast Menu
6,2022/09/06,Tue,Australia,Hash Brown,3.20,2.17,Most Popular,Breakfast Menu
7,2022/09/06,Tue,Australia,Monopoly Hotcakes Bundle,12.60,8.56,Monopoly Bundles,Breakfast Menu
8,2022/09/06,Tue,Australia,Monopoly 10pc Chicken McNuggets Bundle,20.60,14.00,Monopoly Bundles,Breakfast Menu
9,2022/09/06,Tue,Australia,Monopoly 20pc Chicken McNugget Shared Bundle,41.20,27.99,Monopoly Bundles,Breakfast Menu
10,2022/09/06,Tue,Australia,Big Mac,7.45,5.06,All Day Menu,Breakfast Menu
11,2022/09/06,Tue,Australia,Cheeseburger,4.45,3.02,All Day Menu,Breakfast Menu
12,2022/09/06,Tue,Australia,Double Cheeseburger,6.15,4.18,All Day Menu,Breakfast Menu
13,2022/09/06,Tue,Australia,Small Fries,3.15,2.14,All Day Menu,Breakfast Menu
14,2022/09/06,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.67,All Day Menu,Breakfast Menu
15,2022/09/06,Tue,Australia,Chicken McNuggets - 6pc,7.90,5.37,All Day Menu,Breakfast Menu
16,2022/09/06,Tue,Australia,Chicken McNuggets - 20pc,15.00,10.19,All Day Menu,Breakfast Menu
17,2022/09/06,Tue,Australia,Chicken McNuggets - 40pc,29.45,20.01,All Day Menu,Breakfast Menu
18,2022/09/06,Tue,Australia,Mighty McMuffin,8.00,5.44,McMuffins,Breakfast Menu
