,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/09/23,Fri,Australia,Spicy Chicken McNuggets - 10pc,9.80,6.54,Most Popular,Breakfast Menu
2,2022/09/23,Fri,Australia,Mighty McMuffin,8.00,5.34,Most Popular,Breakfast Menu
3,2022/09/23,Fri,Australia,Bacon & Egg McMuffin,5.65,3.77,Most Popular,Breakfast Menu
4,2022/09/23,Fri,Australia,Sausage & Egg McMuffin,5.90,3.93,Most Popular,Breakfast Menu
5,2022/09/23,Fri,Australia,Brekkie Bundle,29.95,19.97,Most Popular,Breakfast Menu
6,2022/09/23,Fri,Australia,Hotcakes with Butter & Syrup,6.90,4.60,Most Popular,Breakfast Menu
7,2022/09/23,Fri,Australia,Hash Brown,3.20,2.13,Most Popular,Breakfast Menu
8,2022/09/23,Fri,Australia,Monopoly Hotcakes Bundle,12.60,8.40,Monopoly Bundles,Breakfast Menu
9,2022/09/23,Fri,Australia,Big Mac,7.45,4.97,All Day Menu,Breakfast Menu
10,2022/09/23,Fri,Australia,Cheeseburger,4.45,2.97,All Day Menu,Breakfast Menu
11,2022/09/23,Fri,Australia,Double Cheeseburger,6.15,4.10,All Day Menu,Breakfast Menu
12,2022/09/23,Fri,Australia,Small Fries,3.15,2.10,All Day Menu,Breakfast Menu
13,2022/09/23,Fri,Australia,Spicy Chicken McNuggets - 3pc,5.40,3.60,All Day Menu,Breakfast Menu
14,2022/09/23,Fri,Australia,Spicy Chicken McNuggets - 6pc,7.90,5.27,All Day Menu,Breakfast Menu
15,2022/09/23,Fri,Australia,Spicy Chicken McNuggets - 10pc,9.80,6.54,All Day Menu,Breakfast Menu
16,2022/09/23,Fri,Australia,Spicy Chicken McNuggets - 20pc,15.00,10.00,All Day Menu,Breakfast Menu
17,2022/09/23,Fri,Australia,Spicy Chicken McNuggets - 40pc,29.45,19.64,All Day Menu,Breakfast Menu
18,2022/09/23,Fri,Australia,Chicken McNuggets - 3pc,5.40,3.60,All Day Menu,Breakfast Menu
19,2022/09/23,Fri,Australia,Chicken McNuggets - 6pc,7.90,5.27,All Day Menu,Breakfast Menu
20,2022/09/23,Fri,Australia,Chicken McNuggets - 20pc,15.00,10.00,All Day Menu,Breakfast Menu
21,2022/09/23,Fri,Australia,Chicken McNuggets - 40pc,29.45,19.64,All Day Menu,Breakfast Menu
22,2022/09/23,Fri,Australia,Half and Half Chicken McNuggets - 6pc,7.90,5.27,All Day Menu,Breakfast Menu
