,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/01/10,Tue,Australia,Mighty McMuffin,8.25,5.72,Most Popular,Breakfast Menu
2,2023/01/10,Tue,Australia,Bacon & Egg McMuffin,5.95,4.13,Most Popular,Breakfast Menu
3,2023/01/10,Tue,Australia,Sausage & Egg McMuffin,6.30,4.37,Most Popular,Breakfast Menu
4,2023/01/10,Tue,Australia,Brekkie Bundle,29.95,20.77,Most Popular,Breakfast Menu
5,2023/01/10,Tue,Australia,Hotcakes with Butter & Syrup,7.20,4.99,Most Popular,Breakfast Menu
6,2023/01/10,Tue,Australia,Hash Brown,3.35,2.32,Most Popular,Breakfast Menu
7,2023/01/10,Tue,Australia,Big Mac,7.85,5.44,All Day Menu,Breakfast Menu
8,2023/01/10,Tue,Australia,Double Cheeseburger,6.20,4.30,All Day Menu,Breakfast Menu
9,2023/01/10,Tue,Australia,Cheeseburger,4.70,3.26,All Day Menu,Breakfast Menu
10,2023/01/10,Tue,Australia,Small Fries,3.40,2.36,All Day Menu,Breakfast Menu
11,2023/01/10,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.74,All Day Menu,Breakfast Menu
12,2023/01/10,Tue,Australia,Chicken McNuggets - 6pc,8.10,5.62,All Day Menu,Breakfast Menu
13,2023/01/10,Tue,Australia,Chicken McNuggets - 20pc,15.25,10.58,All Day Menu,Breakfast Menu
14,2023/01/10,Tue,Australia,Chicken McNuggets - 40pc,29.45,20.42,All Day Menu,Breakfast Menu
15,2023/01/10,Tue,Australia,Mighty McMuffin,8.25,5.72,McMuffins,Breakfast Menu
16,2023/01/10,Tue,Australia,Double Bacon & Egg McMuffin,6.95,4.82,McMuffins,Breakfast Menu
17,2023/01/10,Tue,Australia,Double Sausage & Egg McMuffin,7.35,5.10,McMuffins,Breakfast Menu
18,2023/01/10,Tue,Australia,Bacon & Egg McMuffin,5.95,4.13,McMuffins,Breakfast Menu
19,2023/01/10,Tue,Australia,Sausage & Egg McMuffin,6.30,4.37,McMuffins,Breakfast Menu
20,2023/01/10,Tue,Australia,Sausage McMuffin,5.75,3.99,McMuffins,Breakfast Menu
21,2023/01/10,Tue,Australia,Double Sausage McMuffin,7.15,4.96,McMuffins,Breakfast Menu
22,2023/01/10,Tue,Australia,Big Brekkie Burger,9.35,6.48,McMuffins,Breakfast Menu
23,2023/01/10,Tue,Australia,Brekkie Bundle,29.95,20.77,McMuffins,Breakfast Menu
24,2023/01/10,Tue,Australia,Medium Chocolate Frappé,6.10,4.23,Shakes & Frappes,Breakfast Menu
25,2023/01/10,Tue,Australia,Medium Coffee Frappé,6.10,4.23,Shakes & Frappes,Breakfast Menu
26,2023/01/10,Tue,Australia,Medium Salted Caramel Frappé,6.10,4.23,Shakes & Frappes,Breakfast Menu
27,2023/01/10,Tue,Australia,Small Coke®,4.20,2.91,Soft Drinks,Breakfast Menu
28,2023/01/10,Tue,Australia,Small Sprite® Zero Sugar,4.20,2.91,Soft Drinks,Breakfast Menu
29,2023/01/10,Tue,Australia,Small Fanta®,4.20,2.91,Soft Drinks,Breakfast Menu
30,2023/01/10,Tue,Australia,Small Coke® No Sugar,4.20,2.91,Soft Drinks,Breakfast Menu
31,2023/01/10,Tue,Australia,Small Vanilla Coke®,4.20,2.91,Soft Drinks,Breakfast Menu
32,2023/01/10,Tue,Australia,Small Sparkling Water,4.20,2.91,Soft Drinks,Breakfast Menu
33,2023/01/10,Tue,Australia,Small Frozen Coke®,4.20,2.91,Soft Drinks,Breakfast Menu
34,2023/01/10,Tue,Australia,Chocolate Mud Muffin,4.50,3.12,Desserts,Breakfast Menu
35,2023/01/10,Tue,Australia,Hot Apple Pie,3.45,2.39,Desserts,Breakfast Menu
36,2023/01/10,Tue,Australia,Blueberry Muffin,4.50,3.12,Desserts,Breakfast Menu
37,2023/01/10,Tue,Australia,McDonaldland Cookies,1.90,1.32,Desserts,Breakfast Menu
38,2023/01/10,Tue,Australia,Big Brekkie Burger,9.35,6.48,More Brekkie Favourites,Breakfast Menu
39,2023/01/10,Tue,Australia,Hotcakes with Butter & Syrup,7.20,4.99,More Brekkie Favourites,Breakfast Menu
40,2023/01/10,Tue,Australia,Hash Brown,3.35,2.32,More Brekkie Favourites,Breakfast Menu
41,2023/01/10,Tue,Australia,Chocolate Mud Muffin,4.50,3.12,More Brekkie Favourites,Breakfast Menu
42,2023/01/10,Tue,Australia,Blueberry Muffin,4.50,3.12,More Brekkie Favourites,Breakfast Menu
43,2023/01/10,Tue,Australia,Hot Cake Syrup,1.00,0.69,Breakfast Condiments,Breakfast Menu
44,2023/01/10,Tue,Australia,Sweet 'n Sour Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
45,2023/01/10,Tue,Australia,Barbecue Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
46,2023/01/10,Tue,Australia,McChicken Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
47,2023/01/10,Tue,Australia,Mustard Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
48,2023/01/10,Tue,Australia,Ketchup,0.30,0.21,Breakfast Condiments,Breakfast Menu
49,2023/01/10,Tue,Australia,Small Iced Latté McCafé,5.20,3.61,McCafe Drinks,Breakfast Menu
50,2023/01/10,Tue,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.88,McCafe Drinks,Breakfast Menu
51,2023/01/10,Tue,Australia,Small Cappuccino McCafe,5.00,3.47,McCafe Drinks,Breakfast Menu
52,2023/01/10,Tue,Australia,Small Flat White McCafe,5.00,3.47,McCafe Drinks,Breakfast Menu
53,2023/01/10,Tue,Australia,Small Long Black McCafe,5.00,3.47,McCafe Drinks,Breakfast Menu
54,2023/01/10,Tue,Australia,Small Hot Chocolate McCafé,4.90,3.40,McCafe Drinks,Breakfast Menu
55,2023/01/10,Tue,Australia,Small Latté McCafe,5.00,3.47,McCafe Drinks,Breakfast Menu
56,2023/01/10,Tue,Australia,Small Mocha McCafe,5.25,3.64,McCafe Drinks,Breakfast Menu
57,2023/01/10,Tue,Australia,Espresso McCafé,3.95,2.74,McCafe Drinks,Breakfast Menu
58,2023/01/10,Tue,Australia,Macchiato McCafé,3.95,2.74,McCafe Drinks,Breakfast Menu
59,2023/01/10,Tue,Australia,Piccolo Latte,3.95,2.74,McCafe Drinks,Breakfast Menu
60,2023/01/10,Tue,Australia,Small Chai Latte McCafé,4.90,3.40,McCafe Drinks,Breakfast Menu
61,2023/01/10,Tue,Australia,Small Iced Australiano Chai Coffee McCafé,6.40,4.44,McCafe Drinks,Breakfast Menu
62,2023/01/10,Tue,Australia,Small McCafé Deluxe Iced Coffee,6.35,4.40,McCafe Drinks,Breakfast Menu
63,2023/01/10,Tue,Australia,Small Iced Chocolate McCafé,5.20,3.61,McCafe Drinks,Breakfast Menu
64,2023/01/10,Tue,Australia,Small Iced Mocha McCafé,5.50,3.81,McCafe Drinks,Breakfast Menu
65,2023/01/10,Tue,Australia,Small Iced Chai Latte McCafé,5.00,3.47,McCafe Drinks,Breakfast Menu
66,2023/01/10,Tue,Australia,Zoetic Green Tea,4.25,2.95,McCafe Drinks,Breakfast Menu
67,2023/01/10,Tue,Australia,Zoetic English Breakfast Tea,4.25,2.95,McCafe Drinks,Breakfast Menu
68,2023/01/10,Tue,Australia,Zoetic Peppermint Tea,4.25,2.95,McCafe Drinks,Breakfast Menu
69,2023/01/10,Tue,Australia,Small Orange Juice,4.85,3.36,Juice & Bottled Drinks,Breakfast Menu
70,2023/01/10,Tue,Australia,Apple Juice 250mL,4.60,3.19,Juice & Bottled Drinks,Breakfast Menu
71,2023/01/10,Tue,Australia,Bottled Water 250mL,4.15,2.88,Juice & Bottled Drinks,Breakfast Menu
72,2023/01/10,Tue,Australia,CalciYum™ Chocolate Flavoured Milk,4.90,3.40,Juice & Bottled Drinks,Breakfast Menu
73,2023/01/10,Tue,Australia,Bottled Water 600mL,5.00,3.47,Juice & Bottled Drinks,Breakfast Menu
74,2023/01/10,Tue,Australia,Bottled Water 600mL,5.00,3.47,RMHC Support,Breakfast Menu
75,2023/01/10,Tue,Australia,Meal For 2,29.95,20.77,Family & Sharing,Overnight Menu
76,2023/01/10,Tue,Australia,McValue Box,29.95,20.77,Family & Sharing,Overnight Menu
77,2023/01/10,Tue,Australia,McFavourites Box,47.95,33.25,Family & Sharing,Overnight Menu
78,2023/01/10,Tue,Australia,McFamily Box,57.95,40.19,Family & Sharing,Overnight Menu
79,2023/01/10,Tue,Australia,Chicken McNuggets - 20pc,15.25,10.58,Family & Sharing,Overnight Menu
