,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/02/07,Tue,Australia,Mighty McMuffin,8.25,5.67,Most Popular,Breakfast Menu
2,2023/02/07,Tue,Australia,Bacon & Egg McMuffin,5.95,4.09,Most Popular,Breakfast Menu
3,2023/02/07,Tue,Australia,Sausage & Egg McMuffin,6.30,4.33,Most Popular,Breakfast Menu
4,2023/02/07,Tue,Australia,Brekkie Bundle,29.95,20.57,Most Popular,Breakfast Menu
5,2023/02/07,Tue,Australia,Hotcakes with Butter & Syrup,7.20,4.94,Most Popular,Breakfast Menu
6,2023/02/07,Tue,Australia,Hash Brown,3.35,2.30,Most Popular,Breakfast Menu
7,2023/02/07,Tue,Australia,Big Mac,7.85,5.39,All Day Menu,Breakfast Menu
8,2023/02/07,Tue,Australia,Cheeseburger,4.70,3.23,All Day Menu,Breakfast Menu
9,2023/02/07,Tue,Australia,Double Cheeseburger,6.20,4.26,All Day Menu,Breakfast Menu
10,2023/02/07,Tue,Australia,Small Fries,3.40,2.33,All Day Menu,Breakfast Menu
11,2023/02/07,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.71,All Day Menu,Breakfast Menu
12,2023/02/07,Tue,Australia,Chicken McNuggets - 6pc,8.10,5.56,All Day Menu,Breakfast Menu
13,2023/02/07,Tue,Australia,Chicken McNuggets - 20pc,15.25,10.47,All Day Menu,Breakfast Menu
14,2023/02/07,Tue,Australia,Chicken McNuggets - 40pc,29.45,20.22,All Day Menu,Breakfast Menu
15,2023/02/07,Tue,Australia,10pc Chicken McNuggets,10.00,6.87,All Day Menu,Breakfast Menu
16,2023/02/07,Tue,Australia,Mighty McMuffin,8.25,5.67,McMuffins,Breakfast Menu
17,2023/02/07,Tue,Australia,Double Bacon & Egg McMuffin,6.95,4.77,McMuffins,Breakfast Menu
18,2023/02/07,Tue,Australia,Bacon & Egg McMuffin,5.95,4.09,McMuffins,Breakfast Menu
19,2023/02/07,Tue,Australia,Double Sausage & Egg McMuffin,7.35,5.05,McMuffins,Breakfast Menu
20,2023/02/07,Tue,Australia,Sausage & Egg McMuffin,6.30,4.33,McMuffins,Breakfast Menu
21,2023/02/07,Tue,Australia,Sausage McMuffin,5.75,3.95,McMuffins,Breakfast Menu
22,2023/02/07,Tue,Australia,Double Sausage McMuffin,7.15,4.91,McMuffins,Breakfast Menu
23,2023/02/07,Tue,Australia,Big Brekkie Burger,9.35,6.42,McMuffins,Breakfast Menu
24,2023/02/07,Tue,Australia,Brekkie Bundle,29.95,20.57,McMuffins,Breakfast Menu
25,2023/02/07,Tue,Australia,Medium Chocolate Frappé,6.10,4.19,Shakes & Frappes,Breakfast Menu
26,2023/02/07,Tue,Australia,Medium Coffee Frappé,6.10,4.19,Shakes & Frappes,Breakfast Menu
27,2023/02/07,Tue,Australia,Medium Salted Caramel Frappé,6.10,4.19,Shakes & Frappes,Breakfast Menu
28,2023/02/07,Tue,Australia,Small Coke®,4.20,2.88,Soft Drinks,Breakfast Menu
29,2023/02/07,Tue,Australia,Small Sprite® Zero Sugar,4.20,2.88,Soft Drinks,Breakfast Menu
30,2023/02/07,Tue,Australia,Small Fanta®,4.20,2.88,Soft Drinks,Breakfast Menu
31,2023/02/07,Tue,Australia,Small Coke® No Sugar,4.20,2.88,Soft Drinks,Breakfast Menu
32,2023/02/07,Tue,Australia,Small Vanilla Coke®,4.20,2.88,Soft Drinks,Breakfast Menu
33,2023/02/07,Tue,Australia,Small Sparkling Water,4.20,2.88,Soft Drinks,Breakfast Menu
34,2023/02/07,Tue,Australia,Small Frozen Coke®,4.20,2.88,Soft Drinks,Breakfast Menu
35,2023/02/07,Tue,Australia,Hot Apple Pie,3.45,2.37,Desserts,Breakfast Menu
36,2023/02/07,Tue,Australia,Chocolate Mud Muffin,4.50,3.09,Desserts,Breakfast Menu
37,2023/02/07,Tue,Australia,McDonaldland Cookies,1.90,1.30,Desserts,Breakfast Menu
38,2023/02/07,Tue,Australia,Big Brekkie Burger,9.35,6.42,More Brekkie Favourites,Breakfast Menu
39,2023/02/07,Tue,Australia,Hotcakes with Butter & Syrup,7.20,4.94,More Brekkie Favourites,Breakfast Menu
40,2023/02/07,Tue,Australia,Hash Brown,3.35,2.30,More Brekkie Favourites,Breakfast Menu
41,2023/02/07,Tue,Australia,Chocolate Mud Muffin,4.50,3.09,More Brekkie Favourites,Breakfast Menu
42,2023/02/07,Tue,Australia,Hot Cake Syrup,1.00,0.69,Breakfast Condiments,Breakfast Menu
43,2023/02/07,Tue,Australia,Sweet 'n Sour Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
44,2023/02/07,Tue,Australia,Barbecue Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
45,2023/02/07,Tue,Australia,McChicken Sauce,0.75,0.52,Breakfast Condiments,Breakfast Menu
