,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/07/05,Tue,Australia,Mighty McMuffin,7.70,5.28,Most Popular,Breakfast Menu
2,2022/07/05,Tue,Australia,Brekkie Bundle,29.95,20.55,Most Popular,Breakfast Menu
3,2022/07/05,Tue,Australia,Bacon & Egg McMuffin,5.50,3.77,Most Popular,Breakfast Menu
4,2022/07/05,Tue,Australia,Sausage & Egg McMuffin,5.70,3.91,Most Popular,Breakfast Menu
5,2022/07/05,Tue,Australia,Hotcakes with Butter & Syrup,6.70,4.60,Most Popular,Breakfast Menu
6,2022/07/05,Tue,Australia,Hash Brown,2.95,2.02,Most Popular,Breakfast Menu
7,2022/07/05,Tue,Australia,Mighty McMuffin,7.70,5.28,McMuffins,Breakfast Menu
8,2022/07/05,Tue,Australia,Brekkie Bundle,29.95,20.55,McMuffins,Breakfast Menu
9,2022/07/05,Tue,Australia,Bacon & Egg McMuffin,5.50,3.77,McMuffins,Breakfast Menu
10,2022/07/05,Tue,Australia,Double Bacon & Egg McMuffin,6.40,4.39,McMuffins,Breakfast Menu
11,2022/07/05,Tue,Australia,Sausage & Egg McMuffin,5.70,3.91,McMuffins,Breakfast Menu
12,2022/07/05,Tue,Australia,Double Sausage & Egg McMuffin,6.80,4.67,McMuffins,Breakfast Menu
13,2022/07/05,Tue,Australia,Sausage McMuffin,5.20,3.57,McMuffins,Breakfast Menu
14,2022/07/05,Tue,Australia,Double Sausage McMuffin,6.30,4.32,McMuffins,Breakfast Menu
15,2022/07/05,Tue,Australia,Big Brekkie Burger,8.75,6.00,McMuffins,Breakfast Menu
16,2022/07/05,Tue,Australia,Hotcakes with Butter & Syrup,6.70,4.60,More Brekkie Favourites,Breakfast Menu
17,2022/07/05,Tue,Australia,Hash Brown,2.95,2.02,More Brekkie Favourites,Breakfast Menu
18,2022/07/05,Tue,Australia,Big Brekkie Burger,8.75,6.00,More Brekkie Favourites,Breakfast Menu
19,2022/07/05,Tue,Australia,Small Fries,2.95,2.02,All Day Menu,Breakfast Menu
20,2022/07/05,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.71,All Day Menu,Breakfast Menu
21,2022/07/05,Tue,Australia,Chicken McNuggets - 6pc,7.65,5.25,All Day Menu,Breakfast Menu
22,2022/07/05,Tue,Australia,Chicken McNuggets - 20pc,14.85,10.19,All Day Menu,Breakfast Menu
23,2022/07/05,Tue,Australia,Cheeseburger,4.25,2.92,All Day Menu,Breakfast Menu
24,2022/07/05,Tue,Australia,Double Cheeseburger,6.00,4.12,All Day Menu,Breakfast Menu
25,2022/07/05,Tue,Australia,Big Mac,7.25,4.98,All Day Menu,Breakfast Menu
26,2022/07/05,Tue,Australia,Chicken McNuggets - 40pc,29.45,20.21,All Day Menu,Breakfast Menu
27,2022/07/05,Tue,Australia,Small Australiano Chai Coffee  McCafé,5.35,3.67,McCafe Drinks,Breakfast Menu
28,2022/07/05,Tue,Australia,Small Cappuccino McCafe,4.75,3.26,McCafe Drinks,Breakfast Menu
29,2022/07/05,Tue,Australia,Small Flat White McCafe,4.75,3.26,McCafe Drinks,Breakfast Menu
30,2022/07/05,Tue,Australia,Small Long Black McCafe,4.75,3.26,McCafe Drinks,Breakfast Menu
31,2022/07/05,Tue,Australia,Small Hot Chocolate McCafé,4.90,3.36,McCafe Drinks,Breakfast Menu
