,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/01/27,Fri,Australia,Mighty McMuffin,8.25,5.85,Most Popular,Breakfast Menu
2,2023/01/27,Fri,Australia,Bacon & Egg McMuffin,5.95,4.22,Most Popular,Breakfast Menu
3,2023/01/27,Fri,Australia,Sausage & Egg McMuffin,6.30,4.47,Most Popular,Breakfast Menu
4,2023/01/27,Fri,Australia,Brekkie Bundle,29.95,21.24,Most Popular,Breakfast Menu
5,2023/01/27,Fri,Australia,Hotcakes with Butter & Syrup,7.20,5.11,Most Popular,Breakfast Menu
6,2023/01/27,Fri,Australia,Hash Brown,3.35,2.38,Most Popular,Breakfast Menu
7,2023/01/27,Fri,Australia,Big Mac,7.85,5.57,All Day Menu,Breakfast Menu
8,2023/01/27,Fri,Australia,Cheeseburger,4.70,3.33,All Day Menu,Breakfast Menu
9,2023/01/27,Fri,Australia,Double Cheeseburger,6.20,4.40,All Day Menu,Breakfast Menu
10,2023/01/27,Fri,Australia,Small Fries,3.40,2.41,All Day Menu,Breakfast Menu
11,2023/01/27,Fri,Australia,Chicken McNuggets - 3pc,5.40,3.83,All Day Menu,Breakfast Menu
12,2023/01/27,Fri,Australia,Chicken McNuggets - 6pc,8.10,5.74,All Day Menu,Breakfast Menu
13,2023/01/27,Fri,Australia,Chicken McNuggets - 20pc,15.25,10.82,All Day Menu,Breakfast Menu
14,2023/01/27,Fri,Australia,Chicken McNuggets - 40pc,29.45,20.89,All Day Menu,Breakfast Menu
15,2023/01/27,Fri,Australia,Mighty McMuffin,8.25,5.85,McMuffins,Breakfast Menu
16,2023/01/27,Fri,Australia,Double Bacon & Egg McMuffin,6.95,4.93,McMuffins,Breakfast Menu
17,2023/01/27,Fri,Australia,Bacon & Egg McMuffin,5.95,4.22,McMuffins,Breakfast Menu
18,2023/01/27,Fri,Australia,Double Sausage & Egg McMuffin,7.35,5.21,McMuffins,Breakfast Menu
19,2023/01/27,Fri,Australia,Sausage & Egg McMuffin,6.30,4.47,McMuffins,Breakfast Menu
20,2023/01/27,Fri,Australia,Sausage McMuffin,5.75,4.08,McMuffins,Breakfast Menu
21,2023/01/27,Fri,Australia,Double Sausage McMuffin,7.15,5.07,McMuffins,Breakfast Menu
22,2023/01/27,Fri,Australia,Big Brekkie Burger,9.35,6.63,McMuffins,Breakfast Menu
