,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2023/05/15,Mon,Australia,Hash Brown,3.40,2.26,Most Popular,Breakfast Menu
2,2023/05/15,Mon,Australia,Bacon & Egg McMuffin,6.15,4.10,Most Popular,Breakfast Menu
3,2023/05/15,Mon,Australia,Mighty McMuffin,8.45,5.63,Most Popular,Breakfast Menu
4,2023/05/15,Mon,Australia,Sausage & Egg McMuffin,6.45,4.30,Most Popular,Breakfast Menu
5,2023/05/15,Mon,Australia,Hotcakes with Butter & Syrup,7.40,4.93,Most Popular,Breakfast Menu
6,2023/05/15,Mon,Australia,Brekkie Bundle,29.95,19.94,Most Popular,Breakfast Menu
7,2023/05/15,Mon,Australia,Double Cheeseburger,6.35,4.23,All Day Menu,Breakfast Menu
8,2023/05/15,Mon,Australia,Chicken McNuggets - 6pc,8.35,5.56,All Day Menu,Breakfast Menu
9,2023/05/15,Mon,Australia,Cheeseburger,4.80,3.20,All Day Menu,Breakfast Menu
10,2023/05/15,Mon,Australia,Big Mac,8.00,5.33,All Day Menu,Breakfast Menu
11,2023/05/15,Mon,Australia,Small Fries,3.40,2.26,All Day Menu,Breakfast Menu
12,2023/05/15,Mon,Australia,Chicken McNuggets - 20pc,15.45,10.29,All Day Menu,Breakfast Menu
13,2023/05/15,Mon,Australia,Chicken McNuggets - 3pc,5.40,3.60,All Day Menu,Breakfast Menu
14,2023/05/15,Mon,Australia,Chicken McNuggets - 40pc,29.45,19.61,All Day Menu,Breakfast Menu
15,2023/05/15,Mon,Australia,Bacon & Egg McMuffin,6.15,4.10,McMuffins,Breakfast Menu
16,2023/05/15,Mon,Australia,Sausage & Egg McMuffin,6.45,4.30,McMuffins,Breakfast Menu
17,2023/05/15,Mon,Australia,Mighty McMuffin,8.45,5.63,McMuffins,Breakfast Menu
18,2023/05/15,Mon,Australia,Brekkie Bundle,29.95,19.94,McMuffins,Breakfast Menu
19,2023/05/15,Mon,Australia,Sausage McMuffin,6.00,4.00,McMuffins,Breakfast Menu
20,2023/05/15,Mon,Australia,Big Brekkie Burger,9.35,6.23,McMuffins,Breakfast Menu
21,2023/05/15,Mon,Australia,Double Sausage & Egg McMuffin,7.50,4.99,McMuffins,Breakfast Menu
22,2023/05/15,Mon,Australia,Double Bacon & Egg McMuffin,7.20,4.79,McMuffins,Breakfast Menu
23,2023/05/15,Mon,Australia,Double Sausage McMuffin,7.40,4.93,McMuffins,Breakfast Menu
24,2023/05/15,Mon,Australia,Small Chocolate Shake,5.65,3.76,Shakes & Frappes,Breakfast Menu
25,2023/05/15,Mon,Australia,Medium Coffee Frappé,6.10,4.06,Shakes & Frappes,Breakfast Menu
26,2023/05/15,Mon,Australia,Small Strawberry Shake,5.65,3.76,Shakes & Frappes,Breakfast Menu
27,2023/05/15,Mon,Australia,Medium Chocolate Frappé,6.10,4.06,Shakes & Frappes,Breakfast Menu
28,2023/05/15,Mon,Australia,Medium Salted Caramel Frappé,6.10,4.06,Shakes & Frappes,Breakfast Menu
29,2023/05/15,Mon,Australia,Small Vanilla Shake,5.65,3.76,Shakes & Frappes,Breakfast Menu
30,2023/05/15,Mon,Australia,Small Coke® No Sugar,4.30,2.86,Soft Drinks,Breakfast Menu
31,2023/05/15,Mon,Australia,Small Coke®,4.30,2.86,Soft Drinks,Breakfast Menu
32,2023/05/15,Mon,Australia,Small Sprite® Zero Sugar,4.30,2.86,Soft Drinks,Breakfast Menu
33,2023/05/15,Mon,Australia,Small Frozen Coke®,4.30,2.86,Soft Drinks,Breakfast Menu
34,2023/05/15,Mon,Australia,Small Vanilla Coke®,4.30,2.86,Soft Drinks,Breakfast Menu
35,2023/05/15,Mon,Australia,Small Fanta®,4.30,2.86,Soft Drinks,Breakfast Menu
36,2023/05/15,Mon,Australia,Small Frozen Fanta® Flavours,4.30,2.86,Soft Drinks,Breakfast Menu
37,2023/05/15,Mon,Australia,Small Sparkling Water,4.30,2.86,Soft Drinks,Breakfast Menu
38,2023/05/15,Mon,Australia,Hot Fudge Sundae,5.20,3.46,Desserts,Breakfast Menu
39,2023/05/15,Mon,Australia,Hot Apple Pie,3.65,2.43,Desserts,Breakfast Menu
40,2023/05/15,Mon,Australia,Maltesers® McFlurry®,6.75,4.49,Desserts,Breakfast Menu
41,2023/05/15,Mon,Australia,OREO® McFlurry,6.75,4.49,Desserts,Breakfast Menu
42,2023/05/15,Mon,Australia,M&M'S® MINIS McFlurry,6.75,4.49,Desserts,Breakfast Menu
43,2023/05/15,Mon,Australia,Caramel Sundae,5.20,3.46,Desserts,Breakfast Menu
44,2023/05/15,Mon,Australia,McDonaldland Cookies,1.90,1.27,Desserts,Breakfast Menu
45,2023/05/15,Mon,Australia,Strawberry Sundae,5.20,3.46,Desserts,Breakfast Menu
46,2023/05/15,Mon,Australia,Apple Crumble Muffin,5.00,3.33,Desserts,Breakfast Menu
47,2023/05/15,Mon,Australia,Double Choc Muffin,5.00,3.33,Desserts,Breakfast Menu
48,2023/05/15,Mon,Australia,Hotcakes with Butter & Syrup,7.40,4.93,More Brekkie Favourites,Breakfast Menu
49,2023/05/15,Mon,Australia,Hash Brown,3.40,2.26,More Brekkie Favourites,Breakfast Menu
50,2023/05/15,Mon,Australia,Big Brekkie Burger,9.35,6.23,More Brekkie Favourites,Breakfast Menu
51,2023/05/15,Mon,Australia,Apple Crumble Muffin,5.00,3.33,More Brekkie Favourites,Breakfast Menu
52,2023/05/15,Mon,Australia,Double Choc Muffin,5.00,3.33,More Brekkie Favourites,Breakfast Menu
53,2023/05/15,Mon,Australia,AFL Captain Cards,2.00,1.33,More Brekkie Favourites,Breakfast Menu
54,2023/05/15,Mon,Australia,McChicken Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
55,2023/05/15,Mon,Australia,Sweet 'n Sour Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
56,2023/05/15,Mon,Australia,Ketchup,0.30,0.20,Breakfast Condiments,Breakfast Menu
57,2023/05/15,Mon,Australia,Barbecue Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
58,2023/05/15,Mon,Australia,Mustard Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
59,2023/05/15,Mon,Australia,Hot Cake Syrup,1.00,0.67,Breakfast Condiments,Breakfast Menu
60,2023/05/15,Mon,Australia,AFL Captain Cards,2.00,1.33,Breakfast Condiments,Breakfast Menu
61,2023/05/15,Mon,Australia,Cajun Sauce,0.50,0.33,Breakfast Condiments,Breakfast Menu
62,2023/05/15,Mon,Australia,Small Latté McCafe,5.00,3.33,McCafe Drinks,Breakfast Menu
63,2023/05/15,Mon,Australia,Small Iced Latté McCafé,5.20,3.46,McCafe Drinks,Breakfast Menu
64,2023/05/15,Mon,Australia,Small McCafé Deluxe Iced Coffee,7.60,5.06,McCafe Drinks,Breakfast Menu
65,2023/05/15,Mon,Australia,Small Hot Chocolate McCafé,4.90,3.26,McCafe Drinks,Breakfast Menu
66,2023/05/15,Mon,Australia,Small Flat White McCafe,5.00,3.33,McCafe Drinks,Breakfast Menu
67,2023/05/15,Mon,Australia,Small Iced Chocolate McCafé,5.20,3.46,McCafe Drinks,Breakfast Menu
68,2023/05/15,Mon,Australia,Small Cappuccino McCafe,5.00,3.33,McCafe Drinks,Breakfast Menu
69,2023/05/15,Mon,Australia,Small Chai Latte McCafé,4.90,3.26,McCafe Drinks,Breakfast Menu
70,2023/05/15,Mon,Australia,Small Iced Chai Latte McCafé,5.00,3.33,McCafe Drinks,Breakfast Menu
71,2023/05/15,Mon,Australia,Small Flavoured Iced Latte McCafé,6.40,4.26,McCafe Drinks,Breakfast Menu
72,2023/05/15,Mon,Australia,Small Iced Mocha McCafé,5.50,3.66,McCafe Drinks,Breakfast Menu
73,2023/05/15,Mon,Australia,Small Long Black McCafe,5.00,3.33,McCafe Drinks,Breakfast Menu
74,2023/05/15,Mon,Australia,Small Mocha McCafe,5.25,3.50,McCafe Drinks,Breakfast Menu
75,2023/05/15,Mon,Australia,Piccolo Latte,3.95,2.63,McCafe Drinks,Breakfast Menu
