,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/07/04,Mon,Australia,Mighty McMuffin,7.70,5.26,Most Popular,Breakfast Menu
2,2022/07/04,Mon,Australia,Brekkie Bundle,29.95,20.45,Most Popular,Breakfast Menu
3,2022/07/04,Mon,Australia,Bacon & Egg McMuffin,5.50,3.76,Most Popular,Breakfast Menu
4,2022/07/04,Mon,Australia,Sausage & Egg McMuffin,5.70,3.89,Most Popular,Breakfast Menu
5,2022/07/04,Mon,Australia,Hotcakes with Butter & Syrup,6.70,4.57,Most Popular,Breakfast Menu
6,2022/07/04,Mon,Australia,Hash Brown,2.95,2.01,Most Popular,Breakfast Menu
7,2022/07/04,Mon,Australia,Mighty McMuffin,7.70,5.26,McMuffins,Breakfast Menu
8,2022/07/04,Mon,Australia,Brekkie Bundle,29.95,20.45,McMuffins,Breakfast Menu
9,2022/07/04,Mon,Australia,Bacon & Egg McMuffin,5.50,3.76,McMuffins,Breakfast Menu
10,2022/07/04,Mon,Australia,Double Bacon & Egg McMuffin,6.40,4.37,McMuffins,Breakfast Menu
11,2022/07/04,Mon,Australia,Sausage & Egg McMuffin,5.70,3.89,McMuffins,Breakfast Menu
12,2022/07/04,Mon,Australia,Double Sausage & Egg McMuffin,6.80,4.64,McMuffins,Breakfast Menu
13,2022/07/04,Mon,Australia,Sausage McMuffin,5.20,3.55,McMuffins,Breakfast Menu
14,2022/07/04,Mon,Australia,Double Sausage McMuffin,6.30,4.30,McMuffins,Breakfast Menu
15,2022/07/04,Mon,Australia,Big Brekkie Burger,8.75,5.97,McMuffins,Breakfast Menu
16,2022/07/04,Mon,Australia,Hotcakes with Butter & Syrup,6.70,4.57,More Brekkie Favourites,Breakfast Menu
17,2022/07/04,Mon,Australia,Hash Brown,2.95,2.01,More Brekkie Favourites,Breakfast Menu
18,2022/07/04,Mon,Australia,Big Brekkie Burger,8.75,5.97,More Brekkie Favourites,Breakfast Menu
19,2022/07/04,Mon,Australia,Small Fries,2.95,2.01,All Day Menu,Breakfast Menu
20,2022/07/04,Mon,Australia,Chicken McNuggets - 3pc,5.40,3.69,All Day Menu,Breakfast Menu
21,2022/07/04,Mon,Australia,Chicken McNuggets - 6pc,7.65,5.22,All Day Menu,Breakfast Menu
22,2022/07/04,Mon,Australia,Chicken McNuggets - 20pc,14.85,10.14,All Day Menu,Breakfast Menu
23,2022/07/04,Mon,Australia,Cheeseburger,4.25,2.90,All Day Menu,Breakfast Menu
24,2022/07/04,Mon,Australia,Double Cheeseburger,6.00,4.10,All Day Menu,Breakfast Menu
25,2022/07/04,Mon,Australia,Big Mac,7.25,4.95,All Day Menu,Breakfast Menu
26,2022/07/04,Mon,Australia,Chicken McNuggets - 40pc,29.45,20.11,All Day Menu,Breakfast Menu
27,2022/07/04,Mon,Australia,Small Australiano Chai Coffee  McCafé,5.35,3.65,McCafe Drinks,Breakfast Menu
28,2022/07/04,Mon,Australia,Small Cappuccino McCafe,4.75,3.24,McCafe Drinks,Breakfast Menu
29,2022/07/04,Mon,Australia,Small Flat White McCafe,4.75,3.24,McCafe Drinks,Breakfast Menu
30,2022/07/04,Mon,Australia,Small Long Black McCafe,4.75,3.24,McCafe Drinks,Breakfast Menu
31,2022/07/04,Mon,Australia,Small Hot Chocolate McCafé,4.90,3.35,McCafe Drinks,Breakfast Menu
