,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/06/16,Thu,Australia,Mighty McMuffin,7.70,5.36,Most Popular,Breakfast Menu
2,2022/06/16,Thu,Australia,Brekkie Bundle,29.95,20.84,Most Popular,Breakfast Menu
3,2022/06/16,Thu,Australia,Bacon & Egg McMuffin,5.50,3.83,Most Popular,Breakfast Menu
4,2022/06/16,Thu,Australia,Sausage & Egg McMuffin,5.70,3.97,Most Popular,Breakfast Menu
5,2022/06/16,Thu,Australia,Hotcakes with Butter & Syrup,6.70,4.66,Most Popular,Breakfast Menu
6,2022/06/16,Thu,Australia,Hash Brown,2.95,2.05,Most Popular,Breakfast Menu
7,2022/06/16,Thu,Australia,McFlurry® with Cadbury® Dairy Milk®,5.90,4.10,Most Popular,Breakfast Menu
8,2022/06/16,Thu,Australia,Mighty McMuffin,7.70,5.36,McMuffins,Breakfast Menu
9,2022/06/16,Thu,Australia,Brekkie Bundle,29.95,20.84,McMuffins,Breakfast Menu
10,2022/06/16,Thu,Australia,Bacon & Egg McMuffin,5.50,3.83,McMuffins,Breakfast Menu
11,2022/06/16,Thu,Australia,Double Bacon & Egg McMuffin,6.40,4.45,McMuffins,Breakfast Menu
12,2022/06/16,Thu,Australia,Sausage & Egg McMuffin,5.70,3.97,McMuffins,Breakfast Menu
13,2022/06/16,Thu,Australia,Double Sausage & Egg McMuffin,6.80,4.73,McMuffins,Breakfast Menu
14,2022/06/16,Thu,Australia,Sausage McMuffin,5.20,3.62,McMuffins,Breakfast Menu
15,2022/06/16,Thu,Australia,Double Sausage McMuffin,6.30,4.38,McMuffins,Breakfast Menu
16,2022/06/16,Thu,Australia,Big Brekkie Burger,8.75,6.09,McMuffins,Breakfast Menu
17,2022/06/16,Thu,Australia,Hotcakes with Butter & Syrup,6.70,4.66,More Brekkie Favourites,Breakfast Menu
18,2022/06/16,Thu,Australia,Hash Brown,2.95,2.05,More Brekkie Favourites,Breakfast Menu
19,2022/06/16,Thu,Australia,Big Brekkie Burger,8.75,6.09,More Brekkie Favourites,Breakfast Menu
20,2022/06/16,Thu,Australia,Chicken McNuggets - 40pc,29.45,20.49,All Day Menu,Breakfast Menu
21,2022/06/16,Thu,Australia,Cheeseburger,4.25,2.96,All Day Menu,Breakfast Menu
22,2022/06/16,Thu,Australia,Big Mac,7.25,5.04,All Day Menu,Breakfast Menu
23,2022/06/16,Thu,Australia,Chicken McNuggets - 3pc,5.40,3.76,All Day Menu,Breakfast Menu
24,2022/06/16,Thu,Australia,Chicken McNuggets - 6pc,7.65,5.32,All Day Menu,Breakfast Menu
25,2022/06/16,Thu,Australia,Chicken McNuggets - 20pc,14.85,10.33,All Day Menu,Breakfast Menu
26,2022/06/16,Thu,Australia,Small Fries,2.95,2.05,All Day Menu,Breakfast Menu
27,2022/06/16,Thu,Australia,Double Cheeseburger,6.00,4.17,All Day Menu,Breakfast Menu
28,2022/06/16,Thu,Australia,Small Australiano Chai Coffee  McCafé,5.35,3.72,McCafe Drinks,Breakfast Menu
