,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/09/29,Thu,Australia,Spicy Chicken McNuggets - 10pc,9.80,6.39,Most Popular,Breakfast Menu
2,2022/09/29,Thu,Australia,Mighty McMuffin,8.00,5.22,Most Popular,Breakfast Menu
3,2022/09/29,Thu,Australia,Bacon & Egg McMuffin,5.65,3.69,Most Popular,Breakfast Menu
4,2022/09/29,Thu,Australia,Sausage & Egg McMuffin,5.90,3.85,Most Popular,Breakfast Menu
5,2022/09/29,Thu,Australia,Brekkie Bundle,29.95,19.54,Most Popular,Breakfast Menu
6,2022/09/29,Thu,Australia,Hotcakes with Butter & Syrup,6.90,4.50,Most Popular,Breakfast Menu
7,2022/09/29,Thu,Australia,Hash Brown,3.20,2.09,Most Popular,Breakfast Menu
8,2022/09/29,Thu,Australia,Monopoly Hotcakes Bundle,12.60,8.22,Monopoly Bundles,Breakfast Menu
9,2022/09/29,Thu,Australia,Monopoly 10pc Chicken McNuggets Bundle,20.60,13.44,Monopoly Bundles,Breakfast Menu
10,2022/09/29,Thu,Australia,Monopoly 20pc Chicken McNugget Shared Bundle,41.20,26.87,Monopoly Bundles,Breakfast Menu
11,2022/09/29,Thu,Australia,Big Mac,7.45,4.86,All Day Menu,Breakfast Menu
12,2022/09/29,Thu,Australia,Cheeseburger,4.45,2.90,All Day Menu,Breakfast Menu
13,2022/09/29,Thu,Australia,Double Cheeseburger,6.15,4.01,All Day Menu,Breakfast Menu
14,2022/09/29,Thu,Australia,Small Fries,3.15,2.05,All Day Menu,Breakfast Menu
15,2022/09/29,Thu,Australia,Spicy Chicken McNuggets - 3pc,5.40,3.52,All Day Menu,Breakfast Menu
16,2022/09/29,Thu,Australia,Spicy Chicken McNuggets - 6pc,7.90,5.15,All Day Menu,Breakfast Menu
17,2022/09/29,Thu,Australia,Spicy Chicken McNuggets - 10pc,9.80,6.39,All Day Menu,Breakfast Menu
18,2022/09/29,Thu,Australia,Spicy Chicken McNuggets - 20pc,15.00,9.78,All Day Menu,Breakfast Menu
19,2022/09/29,Thu,Australia,Spicy Chicken McNuggets - 40pc,29.45,19.21,All Day Menu,Breakfast Menu
20,2022/09/29,Thu,Australia,Chicken McNuggets - 3pc,5.40,3.52,All Day Menu,Breakfast Menu
21,2022/09/29,Thu,Australia,Chicken McNuggets - 6pc,7.90,5.15,All Day Menu,Breakfast Menu
22,2022/09/29,Thu,Australia,Chicken McNuggets - 20pc,15.00,9.78,All Day Menu,Breakfast Menu
23,2022/09/29,Thu,Australia,Chicken McNuggets - 40pc,29.45,19.21,All Day Menu,Breakfast Menu
24,2022/09/29,Thu,Australia,Half and Half Chicken McNuggets - 6pc,7.90,5.15,All Day Menu,Breakfast Menu
25,2022/09/29,Thu,Australia,Half and Half Chicken McNuggets - 10pc,9.80,6.39,All Day Menu,Breakfast Menu
