,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2022/05/27,Fri,Sri Lanka,Crispy Chicken 02 PC,730.00,2.02,Ala Carte & Value Meals,Regular
2,2022/05/27,Fri,Sri Lanka,Crispy Chicken 05 PC,1670.00,4.61,Ala Carte & Value Meals,Regular
3,2022/05/27,Fri,Sri Lanka,Spicy chicken footlong,660.00,1.82,Ala Carte & Value Meals,Regular
4,2022/05/27,Fri,Sri Lanka,Crispy Chicken Wrap,460.00,1.27,Ala Carte & Value Meals,Regular
5,2022/05/27,Fri,Sri Lanka,Tandoori Chicken Wrap,380.00,1.05,Ala Carte & Value Meals,Regular
6,2022/05/27,Fri,Sri Lanka,McSpicy Chicken Wrap,920.00,2.54,Ala Carte & Value Meals,Regular
7,2022/05/27,Fri,Sri Lanka,Crispy Chicken Burger,320.00,0.88,Ala Carte & Value Meals,Regular
8,2022/05/27,Fri,Sri Lanka,Chicken Junior,420.00,1.16,Ala Carte & Value Meals,Regular
9,2022/05/27,Fri,Sri Lanka,Beefburger,560.00,1.55,Ala Carte & Value Meals,Regular
10,2022/05/27,Fri,Sri Lanka,Cheeseburger,640.00,1.77,Ala Carte & Value Meals,Regular
11,2022/05/27,Fri,Sri Lanka,Double Cheeseburger,1020.00,2.82,Ala Carte & Value Meals,Regular
12,2022/05/27,Fri,Sri Lanka,Big Mac,1020.00,2.82,Ala Carte & Value Meals,Regular
13,2022/05/27,Fri,Sri Lanka,McChicken Burger,920.00,2.54,Ala Carte & Value Meals,Regular
14,2022/05/27,Fri,Sri Lanka,McSpicy Chicken Burger,680.00,1.88,Ala Carte & Value Meals,Regular
15,2022/05/27,Fri,Sri Lanka,Chicken Big Mac,920.00,2.54,Ala Carte & Value Meals,Regular
16,2022/05/27,Fri,Sri Lanka,Chicken McNuggets 6 PC,800.00,2.21,Ala Carte & Value Meals,Regular
17,2022/05/27,Fri,Sri Lanka,Chicken McNuggets 9 PC,1140.00,3.15,Ala Carte & Value Meals,Regular
18,2022/05/27,Fri,Sri Lanka,McSpicy Chicken Fillet,670.00,1.85,Ala Carte & Value Meals,Regular
19,2022/05/27,Fri,Sri Lanka,McSpicy Wings 3 PC,310.00,0.86,Ala Carte & Value Meals,Regular
20,2022/05/27,Fri,Sri Lanka,McSpicy Wings 6 PC,580.00,1.60,Ala Carte & Value Meals,Regular
21,2022/05/27,Fri,Sri Lanka,Filet-O-Fish,750.00,2.07,Ala Carte & Value Meals,Regular
22,2022/05/27,Fri,Sri Lanka,Veggie Burger,600.00,1.66,Ala Carte & Value Meals,Regular
23,2022/05/27,Fri,Sri Lanka,Sausage & Egg Burger,320.00,0.88,Breakfast & Value Meals,Breakfast
24,2022/05/27,Fri,Sri Lanka,Egg Burger,240.00,0.66,Breakfast & Value Meals,Breakfast
25,2022/05/27,Fri,Sri Lanka,Omelette Burger,240.00,0.66,Breakfast & Value Meals,Breakfast
26,2022/05/27,Fri,Sri Lanka,Seeni Sambol Burger,300.00,0.83,Breakfast & Value Meals,Breakfast
27,2022/05/27,Fri,Sri Lanka,Hash Brown,190.00,0.52,Breakfast & Value Meals,Breakfast
28,2022/05/27,Fri,Sri Lanka,Crispy Chicken Wrap,460.00,1.27,Breakfast & Value Meals,Breakfast
29,2022/05/27,Fri,Sri Lanka,Crispy Chicken Burger,320.00,0.88,Breakfast & Value Meals,Breakfast
30,2022/05/27,Fri,Sri Lanka,Chicken Junior,420.00,1.16,Breakfast & Value Meals,Breakfast
31,2022/05/27,Fri,Sri Lanka,McSpicy Chicken Burger,680.00,1.88,Breakfast & Value Meals,Breakfast
32,2022/05/27,Fri,Sri Lanka,Double Chicken Rice meal,610.00,1.68,Rice,Regular
33,2022/05/27,Fri,Sri Lanka,Curry N Rice,300.00,0.83,Rice,Regular
34,2022/05/27,Fri,Sri Lanka,McRice,580.00,1.60,Rice,Regular
35,2022/05/27,Fri,Sri Lanka,McRice - Fish,580.00,1.60,Rice,Regular
36,2022/05/27,Fri,Sri Lanka,McRice - Vegetable,580.00,1.60,Rice,Regular
37,2022/05/27,Fri,Sri Lanka,Fries,300.00,0.83,Salads/Sides,Regular
38,2022/05/27,Fri,Sri Lanka,Choco Chip McFlurry,430.00,1.19,Desserts,Regular
39,2022/05/27,Fri,Sri Lanka,OREO McFLURRY,500.00,1.38,Desserts,Regular
40,2022/05/27,Fri,Sri Lanka,Chocolate Sundae,340.00,0.94,Desserts,Regular
41,2022/05/27,Fri,Sri Lanka,Strawberry Sundae,360.00,0.99,Desserts,Regular
42,2022/05/27,Fri,Sri Lanka,Plain Sundae,310.00,0.86,Desserts,Regular
43,2022/05/27,Fri,Sri Lanka,Chocolate flavoured milk,120.00,0.33,Beverages,Regular
44,2022/05/27,Fri,Sri Lanka,Coke zero,160.00,0.44,Beverages,Regular
45,2022/05/27,Fri,Sri Lanka,Coke,200.00,0.55,Beverages,Regular
46,2022/05/27,Fri,Sri Lanka,Fanta,200.00,0.55,Beverages,Regular
47,2022/05/27,Fri,Sri Lanka,Sprite,200.00,0.55,Beverages,Regular
48,2022/05/27,Fri,Sri Lanka,Water,35.00,0.10,Beverages,Regular
49,2022/05/27,Fri,Sri Lanka,Happy Crispy Burger Meal,730.00,2.02,Happy Meals,Regular
50,2022/05/27,Fri,Sri Lanka,Happy Meal Rice - Chicken,580.00,1.60,Happy Meals,Regular
51,2022/05/27,Fri,Sri Lanka,Happy Meal Beef,730.00,2.02,Happy Meals,Regular
52,2022/05/27,Fri,Sri Lanka,Happy Meal Chicken Junior,730.00,2.02,Happy Meals,Regular
53,2022/05/27,Fri,Sri Lanka,Happy Meal Cheeseburger,790.00,2.18,Happy Meals,Regular
54,2022/05/27,Fri,Sri Lanka,Happy Meal 4 Nugget,730.00,2.02,Happy Meals,Regular
55,2022/05/27,Fri,Sri Lanka,2 Crispy chicken burgers and 2 Hash brown bundle,1000.00,2.76,Promotion & Bundle Meals,Regular
56,2022/05/27,Fri,Sri Lanka,Share box Rice Bundles,4190.00,11.57,Promotion & Bundle Meals,Regular
57,2022/05/27,Fri,Sri Lanka,Share box Chicken Bundles,4180.00,11.54,Promotion & Bundle Meals,Regular
58,2022/05/27,Fri,Sri Lanka,Share box Beef Bundles,4920.00,13.58,Promotion & Bundle Meals,Regular
59,2022/05/27,Fri,Sri Lanka,Fries,300.00,0.83,Salads/Sides,Breakfast
60,2022/05/27,Fri,Sri Lanka,Choco Chip McFlurry,430.00,1.19,Desserts,Breakfast
61,2022/05/27,Fri,Sri Lanka,OREO McFLURRY,500.00,1.38,Desserts,Breakfast
62,2022/05/27,Fri,Sri Lanka,Chocolate Sundae,340.00,0.94,Desserts,Breakfast
63,2022/05/27,Fri,Sri Lanka,Strawberry Sundae,360.00,0.99,Desserts,Breakfast
64,2022/05/27,Fri,Sri Lanka,Plain Sundae,310.00,0.86,Desserts,Breakfast
65,2022/05/27,Fri,Sri Lanka,Chocolate flavoured milk,120.00,0.33,Beverages,Breakfast
66,2022/05/27,Fri,Sri Lanka,Coke zero,160.00,0.44,Beverages,Breakfast
67,2022/05/27,Fri,Sri Lanka,Coke,200.00,0.55,Beverages,Breakfast
68,2022/05/27,Fri,Sri Lanka,Fanta,200.00,0.55,Beverages,Breakfast
69,2022/05/27,Fri,Sri Lanka,Sprite,200.00,0.55,Beverages,Breakfast
70,2022/05/27,Fri,Sri Lanka,Water,35.00,0.10,Beverages,Breakfast
71,2022/05/27,Fri,Sri Lanka,Happy Crispy Burger Meal,730.00,2.02,Happy Meals,Breakfast
72,2022/05/27,Fri,Sri Lanka,Happy Meal Chicken Junior,730.00,2.02,Happy Meals,Breakfast
