,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
0,2022/03/22,Tue,Sri Lanka,Crispy Chicken 02 PC,730.00,2.61,Ala Carte & Value Meals,Regular
1,2022/03/22,Tue,Sri Lanka,Crispy Chicken 05 PC,1670.00,5.96,Ala Carte & Value Meals,Regular
2,2022/03/22,Tue,Sri Lanka,Spicy chicken footlong,660.00,2.36,Ala Carte & Value Meals,Regular
3,2022/03/22,Tue,Sri Lanka,Crispy Chicken Wrap,460.00,1.64,Ala Carte & Value Meals,Regular
4,2022/03/22,Tue,Sri Lanka,Tandoori Chicken Wrap,380.00,1.36,Ala Carte & Value Meals,Regular
5,2022/03/22,Tue,Sri Lanka,McSpicy Chicken Wrap,920.00,3.29,Ala Carte & Value Meals,Regular
6,2022/03/22,Tue,Sri Lanka,Crispy Chicken Burger,320.00,1.14,Ala Carte & Value Meals,Regular
7,2022/03/22,Tue,Sri Lanka,Chicken Junior,420.00,1.50,Ala Carte & Value Meals,Regular
8,2022/03/22,Tue,Sri Lanka,Beefburger,560.00,2.00,Ala Carte & Value Meals,Regular
9,2022/03/22,Tue,Sri Lanka,Cheeseburger,640.00,2.29,Ala Carte & Value Meals,Regular
10,2022/03/22,Tue,Sri Lanka,Double Cheeseburger,1020.00,3.64,Ala Carte & Value Meals,Regular
11,2022/03/22,Tue,Sri Lanka,Big Mac,1020.00,3.64,Ala Carte & Value Meals,Regular
12,2022/03/22,Tue,Sri Lanka,McChicken Burger,920.00,3.29,Ala Carte & Value Meals,Regular
13,2022/03/22,Tue,Sri Lanka,McSpicy Chicken Burger,680.00,2.43,Ala Carte & Value Meals,Regular
14,2022/03/22,Tue,Sri Lanka,Chicken Big Mac,920.00,3.29,Ala Carte & Value Meals,Regular
15,2022/03/22,Tue,Sri Lanka,Chicken McNuggets 6 PC,800.00,2.86,Ala Carte & Value Meals,Regular
16,2022/03/22,Tue,Sri Lanka,Chicken McNuggets 9 PC,1140.00,4.07,Ala Carte & Value Meals,Regular
17,2022/03/22,Tue,Sri Lanka,McSpicy Chicken Fillet,670.00,2.39,Ala Carte & Value Meals,Regular
18,2022/03/22,Tue,Sri Lanka,McSpicy Wings 3 PC,310.00,1.11,Ala Carte & Value Meals,Regular
19,2022/03/22,Tue,Sri Lanka,McSpicy Wings 6 PC,580.00,2.07,Ala Carte & Value Meals,Regular
20,2022/03/22,Tue,Sri Lanka,Filet-O-Fish,750.00,2.68,Ala Carte & Value Meals,Regular
21,2022/03/22,Tue,Sri Lanka,Veggie Burger,600.00,2.14,Ala Carte & Value Meals,Regular
22,2022/03/22,Tue,Sri Lanka,Sausage & Egg Burger,320.00,1.14,Breakfast & Value Meals,Breakfast
23,2022/03/22,Tue,Sri Lanka,Egg Burger,240.00,0.86,Breakfast & Value Meals,Breakfast
24,2022/03/22,Tue,Sri Lanka,Omelette Burger,240.00,0.86,Breakfast & Value Meals,Breakfast
25,2022/03/22,Tue,Sri Lanka,Seeni Sambol Burger,300.00,1.07,Breakfast & Value Meals,Breakfast
26,2022/03/22,Tue,Sri Lanka,Hash Brown,190.00,0.68,Breakfast & Value Meals,Breakfast
27,2022/03/22,Tue,Sri Lanka,Crispy Chicken Wrap,460.00,1.64,Breakfast & Value Meals,Breakfast
28,2022/03/22,Tue,Sri Lanka,Crispy Chicken Burger,320.00,1.14,Breakfast & Value Meals,Breakfast
29,2022/03/22,Tue,Sri Lanka,Chicken Junior,420.00,1.50,Breakfast & Value Meals,Breakfast
30,2022/03/22,Tue,Sri Lanka,McSpicy Chicken Burger,680.00,2.43,Breakfast & Value Meals,Breakfast
31,2022/03/22,Tue,Sri Lanka,Double Chicken Rice meal,610.00,2.18,Rice,Regular
32,2022/03/22,Tue,Sri Lanka,Curry N Rice,300.00,1.07,Rice,Regular
33,2022/03/22,Tue,Sri Lanka,McRice,580.00,2.07,Rice,Regular
34,2022/03/22,Tue,Sri Lanka,McRice - Fish,580.00,2.07,Rice,Regular
35,2022/03/22,Tue,Sri Lanka,McRice - Vegetable,580.00,2.07,Rice,Regular
36,2022/03/22,Tue,Sri Lanka,Fries,300.00,1.07,Salads/Sides,Regular
37,2022/03/22,Tue,Sri Lanka,Choco Chip McFlurry,430.00,1.54,Desserts,Regular
38,2022/03/22,Tue,Sri Lanka,OREO McFLURRY,500.00,1.79,Desserts,Regular
39,2022/03/22,Tue,Sri Lanka,Chocolate Sundae,340.00,1.21,Desserts,Regular
40,2022/03/22,Tue,Sri Lanka,Strawberry Sundae,360.00,1.29,Desserts,Regular
41,2022/03/22,Tue,Sri Lanka,Plain Sundae,310.00,1.11,Desserts,Regular
42,2022/03/22,Tue,Sri Lanka,Chocolate flavoured milk,120.00,0.43,Beverages,Regular
43,2022/03/22,Tue,Sri Lanka,Coke zero,160.00,0.57,Beverages,Regular
44,2022/03/22,Tue,Sri Lanka,Coke,200.00,0.71,Beverages,Regular
45,2022/03/22,Tue,Sri Lanka,Fanta,200.00,0.71,Beverages,Regular
46,2022/03/22,Tue,Sri Lanka,Sprite,200.00,0.71,Beverages,Regular
47,2022/03/22,Tue,Sri Lanka,Water,35.00,0.13,Beverages,Regular
