,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
20,2022/05/05,Thu,Sri Lanka,Filet-O-Fish,750.00,2.13,Ala Carte & Value Meals,Regular
21,2022/05/05,Thu,Sri Lanka,Veggie Burger,600.00,1.70,Ala Carte & Value Meals,Regular
22,2022/05/05,Thu,Sri Lanka,Sausage & Egg Burger,320.00,0.91,Breakfast & Value Meals,Breakfast
23,2022/05/05,Thu,Sri Lanka,Egg Burger,240.00,0.68,Breakfast & Value Meals,Breakfast
24,2022/05/05,Thu,Sri Lanka,Omelette Burger,240.00,0.68,Breakfast & Value Meals,Breakfast
25,2022/05/05,Thu,Sri Lanka,Seeni Sambol Burger,300.00,0.85,Breakfast & Value Meals,Breakfast
26,2022/05/05,Thu,Sri Lanka,Hash Brown,190.00,0.54,Breakfast & Value Meals,Breakfast
27,2022/05/05,Thu,Sri Lanka,Crispy Chicken Wrap,460.00,1.31,Breakfast & Value Meals,Breakfast
28,2022/05/05,Thu,Sri Lanka,Crispy Chicken Burger,320.00,0.91,Breakfast & Value Meals,Breakfast
29,2022/05/05,Thu,Sri Lanka,Chicken Junior,420.00,1.19,Breakfast & Value Meals,Breakfast
30,2022/05/05,Thu,Sri Lanka,McSpicy Chicken Burger,680.00,1.93,Breakfast & Value Meals,Breakfast
31,2022/05/05,Thu,Sri Lanka,Double Chicken Rice meal,610.00,1.73,Rice,Regular
32,2022/05/05,Thu,Sri Lanka,Curry N Rice,300.00,0.85,Rice,Regular
33,2022/05/05,Thu,Sri Lanka,McRice,580.00,1.65,Rice,Regular
34,2022/05/05,Thu,Sri Lanka,McRice - Fish,580.00,1.65,Rice,Regular
35,2022/05/05,Thu,Sri Lanka,McRice - Vegetable,580.00,1.65,Rice,Regular
36,2022/05/05,Thu,Sri Lanka,Fries,300.00,0.85,Salads/Sides,Regular
37,2022/05/05,Thu,Sri Lanka,Choco Chip McFlurry,430.00,1.22,Desserts,Regular
38,2022/05/05,Thu,Sri Lanka,OREO McFLURRY,500.00,1.42,Desserts,Regular
39,2022/05/05,Thu,Sri Lanka,Chocolate Sundae,340.00,0.96,Desserts,Regular
40,2022/05/05,Thu,Sri Lanka,Strawberry Sundae,360.00,1.02,Desserts,Regular
41,2022/05/05,Thu,Sri Lanka,Plain Sundae,310.00,0.88,Desserts,Regular
42,2022/05/05,Thu,Sri Lanka,Chocolate flavoured milk,120.00,0.34,Beverages,Regular
43,2022/05/05,Thu,Sri Lanka,Coke zero,160.00,0.45,Beverages,Regular
44,2022/05/05,Thu,Sri Lanka,Coke,200.00,0.57,Beverages,Regular
45,2022/05/05,Thu,Sri Lanka,Fanta,200.00,0.57,Beverages,Regular
46,2022/05/05,Thu,Sri Lanka,Sprite,200.00,0.57,Beverages,Regular
47,2022/05/05,Thu,Sri Lanka,Water,35.00,0.10,Beverages,Regular
48,2022/05/05,Thu,Sri Lanka,Happy Crispy Burger Meal,730.00,2.07,Happy Meals,Regular
49,2022/05/05,Thu,Sri Lanka,Happy Meal Rice - Chicken,580.00,1.65,Happy Meals,Regular
50,2022/05/05,Thu,Sri Lanka,Happy Meal Beef,730.00,2.07,Happy Meals,Regular
51,2022/05/05,Thu,Sri Lanka,Happy Meal Chicken Junior,730.00,2.07,Happy Meals,Regular
52,2022/05/05,Thu,Sri Lanka,Happy Meal Cheeseburger,790.00,2.24,Happy Meals,Regular
53,2022/05/05,Thu,Sri Lanka,Happy Meal 4 Nugget,730.00,2.07,Happy Meals,Regular
54,2022/05/05,Thu,Sri Lanka,Share box Rice Bundles,4190.00,11.89,Promotion & Bundle Meals,Regular
55,2022/05/05,Thu,Sri Lanka,Share box Chicken Bundles,4180.00,11.86,Promotion & Bundle Meals,Regular
56,2022/05/05,Thu,Sri Lanka,Share box Beef Bundles,4920.00,13.96,Promotion & Bundle Meals,Regular
57,2022/05/05,Thu,Sri Lanka,Fries,300.00,0.85,Salads/Sides,Breakfast
58,2022/05/05,Thu,Sri Lanka,Choco Chip McFlurry,430.00,1.22,Desserts,Breakfast
59,2022/05/05,Thu,Sri Lanka,OREO McFLURRY,500.00,1.42,Desserts,Breakfast
60,2022/05/05,Thu,Sri Lanka,Chocolate Sundae,340.00,0.96,Desserts,Breakfast
61,2022/05/05,Thu,Sri Lanka,Strawberry Sundae,360.00,1.02,Desserts,Breakfast
62,2022/05/05,Thu,Sri Lanka,Plain Sundae,310.00,0.88,Desserts,Breakfast
63,2022/05/05,Thu,Sri Lanka,Chocolate flavoured milk,120.00,0.34,Beverages,Breakfast
64,2022/05/05,Thu,Sri Lanka,Coke zero,160.00,0.45,Beverages,Breakfast
65,2022/05/05,Thu,Sri Lanka,Coke,200.00,0.57,Beverages,Breakfast
66,2022/05/05,Thu,Sri Lanka,Fanta,200.00,0.57,Beverages,Breakfast
67,2022/05/05,Thu,Sri Lanka,Sprite,200.00,0.57,Beverages,Breakfast
68,2022/05/05,Thu,Sri Lanka,Water,35.00,0.10,Beverages,Breakfast
69,2022/05/05,Thu,Sri Lanka,Happy Crispy Burger Meal,730.00,2.07,Happy Meals,Breakfast
70,2022/05/05,Thu,Sri Lanka,Happy Meal Chicken Junior,730.00,2.07,Happy Meals,Breakfast
