,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
52,2022/09/11,Sun,Sri Lanka,Spicy Treat for Rs2000,2000.00,5.58,Promotion & Bundle Meals,Regular
53,2022/09/11,Sun,Sri Lanka,Share box Rice Bundles,6380.00,17.81,Promotion & Bundle Meals,Regular
54,2022/09/11,Sun,Sri Lanka,Share box Chicken Bundles,6380.00,17.81,Promotion & Bundle Meals,Regular
55,2022/09/11,Sun,Sri Lanka,Share box Beef Bundles,7500.00,20.94,Promotion & Bundle Meals,Regular
56,2022/09/11,Sun,Sri Lanka,Fries,470.00,1.31,Salads/Sides,Breakfast
57,2022/09/11,Sun,Sri Lanka,Choco Chip McFlurry,770.00,2.15,Desserts,Breakfast
58,2022/09/11,Sun,Sri Lanka,OREO McFLURRY,770.00,2.15,Desserts,Breakfast
59,2022/09/11,Sun,Sri Lanka,Chocolate Sundae,530.00,1.48,Desserts,Breakfast
60,2022/09/11,Sun,Sri Lanka,Strawberry Sundae,550.00,1.54,Desserts,Breakfast
61,2022/09/11,Sun,Sri Lanka,Plain Sundae,480.00,1.34,Desserts,Breakfast
62,2022/09/11,Sun,Sri Lanka,Chocolate flavoured milk,370.00,1.03,Beverages,Breakfast
63,2022/09/11,Sun,Sri Lanka,Coke zero,250.00,0.70,Beverages,Breakfast
64,2022/09/11,Sun,Sri Lanka,Coke,310.00,0.87,Beverages,Breakfast
65,2022/09/11,Sun,Sri Lanka,Fanta,310.00,0.87,Beverages,Breakfast
66,2022/09/11,Sun,Sri Lanka,Sprite,310.00,0.87,Beverages,Breakfast
67,2022/09/11,Sun,Sri Lanka,Water,80.00,0.22,Beverages,Breakfast
68,2022/09/11,Sun,Sri Lanka,Happy Crispy Burger Meal,1230.00,3.43,Happy Meals,Breakfast
