,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2022/11/27,Sun,Sri Lanka,Spicy Mix,750.00,2.04,Ala Carte & Value Meals,Regular
2,2022/11/27,Sun,Sri Lanka,Crispy Chicken 02 PC,1110.00,3.02,Ala Carte & Value Meals,Regular
3,2022/11/27,Sun,Sri Lanka,Crispy Chicken 05 PC,2800.00,7.63,Ala Carte & Value Meals,Regular
4,2022/11/27,Sun,Sri Lanka,Spicy chicken footlong,840.00,2.29,Ala Carte & Value Meals,Regular
5,2022/11/27,Sun,Sri Lanka,Crispy Chicken Wrap,760.00,2.07,Ala Carte & Value Meals,Regular
6,2022/11/27,Sun,Sri Lanka,McSpicy Chicken Wrap,1540.00,4.20,Ala Carte & Value Meals,Regular
7,2022/11/27,Sun,Sri Lanka,Crispy Chicken Burger,530.00,1.44,Ala Carte & Value Meals,Regular
8,2022/11/27,Sun,Sri Lanka,Chicken Junior,710.00,1.93,Ala Carte & Value Meals,Regular
9,2022/11/27,Sun,Sri Lanka,Beefburger,950.00,2.59,Ala Carte & Value Meals,Regular
10,2022/11/27,Sun,Sri Lanka,Cheeseburger,1090.00,2.97,Ala Carte & Value Meals,Regular
11,2022/11/27,Sun,Sri Lanka,Double Cheeseburger,1710.00,4.66,Ala Carte & Value Meals,Regular
12,2022/11/27,Sun,Sri Lanka,Big Mac,1650.00,4.50,Ala Carte & Value Meals,Regular
13,2022/11/27,Sun,Sri Lanka,McChicken Burger,1540.00,4.20,Ala Carte & Value Meals,Regular
14,2022/11/27,Sun,Sri Lanka,McSpicy Chicken Burger,1100.00,3.00,Ala Carte & Value Meals,Regular
15,2022/11/27,Sun,Sri Lanka,Chicken Big Mac,1540.00,4.20,Ala Carte & Value Meals,Regular
16,2022/11/27,Sun,Sri Lanka,Chicken McNuggets 6 PC,1360.00,3.71,Ala Carte & Value Meals,Regular
17,2022/11/27,Sun,Sri Lanka,Chicken McNuggets 9 PC,1900.00,5.18,Ala Carte & Value Meals,Regular
18,2022/11/27,Sun,Sri Lanka,McSpicy Chicken Fillet,1120.00,3.05,Ala Carte & Value Meals,Regular
19,2022/11/27,Sun,Sri Lanka,McSpicy Wings 3 PC,520.00,1.42,Ala Carte & Value Meals,Regular
