,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
0,2022/02/03,Thu,Sri Lanka,Crispy Chicken 02 PC,660.00,3.26,Ala Carte & Value Meals,Regular
1,2022/02/03,Thu,Sri Lanka,Crispy Chicken 05 PC,1380.00,6.81,Ala Carte & Value Meals,Regular
2,2022/02/03,Thu,Sri Lanka,Spicy chicken footlong,660.00,3.26,Ala Carte & Value Meals,Regular
3,2022/02/03,Thu,Sri Lanka,Crispy Chicken Wrap,380.00,1.87,Ala Carte & Value Meals,Regular
4,2022/02/03,Thu,Sri Lanka,Tandoori Chicken Wrap,380.00,1.87,Ala Carte & Value Meals,Regular
5,2022/02/03,Thu,Sri Lanka,McSpicy Chicken Wrap,760.00,3.75,Ala Carte & Value Meals,Regular
6,2022/02/03,Thu,Sri Lanka,Crispy Chicken Burger,260.00,1.28,Ala Carte & Value Meals,Regular
7,2022/02/03,Thu,Sri Lanka,Chicken Junior,340.00,1.68,Ala Carte & Value Meals,Regular
8,2022/02/03,Thu,Sri Lanka,Beefburger,460.00,2.27,Ala Carte & Value Meals,Regular
9,2022/02/03,Thu,Sri Lanka,Cheeseburger,520.00,2.56,Ala Carte & Value Meals,Regular
10,2022/02/03,Thu,Sri Lanka,Double Cheeseburger,840.00,4.14,Ala Carte & Value Meals,Regular
11,2022/02/03,Thu,Sri Lanka,Big Mac,840.00,4.14,Ala Carte & Value Meals,Regular
12,2022/02/03,Thu,Sri Lanka,McChicken Burger,760.00,3.75,Ala Carte & Value Meals,Regular
13,2022/02/03,Thu,Sri Lanka,McSpicy Chicken Burger,400.00,1.97,Ala Carte & Value Meals,Regular
14,2022/02/03,Thu,Sri Lanka,Chicken Big Mac,760.00,3.75,Ala Carte & Value Meals,Regular
15,2022/02/03,Thu,Sri Lanka,Chicken McNuggets 6 PC,660.00,3.26,Ala Carte & Value Meals,Regular
16,2022/02/03,Thu,Sri Lanka,Chicken McNuggets 9 PC,940.00,4.64,Ala Carte & Value Meals,Regular
17,2022/02/03,Thu,Sri Lanka,McSpicy Chicken Fillet,550.00,2.71,Ala Carte & Value Meals,Regular
18,2022/02/03,Thu,Sri Lanka,McSpicy Wings 3 PC,250.00,1.23,Ala Carte & Value Meals,Regular
19,2022/02/03,Thu,Sri Lanka,McSpicy Wings 6 PC,480.00,2.37,Ala Carte & Value Meals,Regular
20,2022/02/03,Thu,Sri Lanka,Filet-O-Fish,610.00,3.01,Ala Carte & Value Meals,Regular
21,2022/02/03,Thu,Sri Lanka,Veggie Burger,500.00,2.47,Ala Carte & Value Meals,Regular
22,2022/02/03,Thu,Sri Lanka,Sausage & Egg Burger,260.00,1.28,Breakfast & Value Meals,Breakfast
23,2022/02/03,Thu,Sri Lanka,Egg Burger,200.00,0.99,Breakfast & Value Meals,Breakfast
24,2022/02/03,Thu,Sri Lanka,Omelette Burger,200.00,0.99,Breakfast & Value Meals,Breakfast
25,2022/02/03,Thu,Sri Lanka,Seeni Sambol Burger,240.00,1.18,Breakfast & Value Meals,Breakfast
