,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2022/12/21,Wed,Sri Lanka,Spicy Mix,750.00,2.05,Ala Carte & Value Meals,Regular
2,2022/12/21,Wed,Sri Lanka,Crispy Chicken 02 PC,1220.00,3.34,Ala Carte & Value Meals,Regular
3,2022/12/21,Wed,Sri Lanka,Crispy Chicken 05 PC,3080.00,8.43,Ala Carte & Value Meals,Regular
4,2022/12/21,Wed,Sri Lanka,Spicy chicken footlong,840.00,2.30,Ala Carte & Value Meals,Regular
5,2022/12/21,Wed,Sri Lanka,Crispy Chicken Wrap,840.00,2.30,Ala Carte & Value Meals,Regular
6,2022/12/21,Wed,Sri Lanka,McSpicy Chicken Wrap,1700.00,4.65,Ala Carte & Value Meals,Regular
7,2022/12/21,Wed,Sri Lanka,Crispy Chicken Burger,580.00,1.59,Ala Carte & Value Meals,Regular
8,2022/12/21,Wed,Sri Lanka,Chicken Junior,780.00,2.13,Ala Carte & Value Meals,Regular
9,2022/12/21,Wed,Sri Lanka,Beefburger,1050.00,2.87,Ala Carte & Value Meals,Regular
10,2022/12/21,Wed,Sri Lanka,Cheeseburger,1200.00,3.28,Ala Carte & Value Meals,Regular
11,2022/12/21,Wed,Sri Lanka,Double Cheeseburger,1880.00,5.14,Ala Carte & Value Meals,Regular
12,2022/12/21,Wed,Sri Lanka,Big Mac,1820.00,4.98,Ala Carte & Value Meals,Regular
13,2022/12/21,Wed,Sri Lanka,McChicken Burger,1700.00,4.65,Ala Carte & Value Meals,Regular
14,2022/12/21,Wed,Sri Lanka,McSpicy Chicken Burger,1100.00,3.01,Ala Carte & Value Meals,Regular
15,2022/12/21,Wed,Sri Lanka,Chicken Big Mac,1700.00,4.65,Ala Carte & Value Meals,Regular
16,2022/12/21,Wed,Sri Lanka,Chicken McNuggets 6 PC,1500.00,4.10,Ala Carte & Value Meals,Regular
17,2022/12/21,Wed,Sri Lanka,Chicken McNuggets 9 PC,2090.00,5.72,Ala Carte & Value Meals,Regular
18,2022/12/21,Wed,Sri Lanka,McSpicy Chicken Fillet,1320.00,3.61,Ala Carte & Value Meals,Regular
19,2022/12/21,Wed,Sri Lanka,McSpicy Wings 3 PC,570.00,1.56,Ala Carte & Value Meals,Regular
20,2022/12/21,Wed,Sri Lanka,McSpicy Wings 6 PC,1070.00,2.93,Ala Carte & Value Meals,Regular
21,2022/12/21,Wed,Sri Lanka,Filet-O-Fish,1380.00,3.78,Ala Carte & Value Meals,Regular
22,2022/12/21,Wed,Sri Lanka,Veggie Burger,1100.00,3.01,Ala Carte & Value Meals,Regular
23,2022/12/21,Wed,Sri Lanka,Sausage & Egg Burger,580.00,1.59,Breakfast & Value Meals,Breakfast
24,2022/12/21,Wed,Sri Lanka,Egg Burger,440.00,1.20,Breakfast & Value Meals,Breakfast
25,2022/12/21,Wed,Sri Lanka,Omelette Burger,460.00,1.26,Breakfast & Value Meals,Breakfast
26,2022/12/21,Wed,Sri Lanka,Hash Brown,340.00,0.93,Breakfast & Value Meals,Breakfast
