,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2025/10/10,Fri,Pakistan,Spicy Chicken Burger,319.00,1.12,Happy Menu,Regular
2,2025/10/10,Fri,Pakistan,Hot n Crispy Burger,362.00,1.28,Happy Menu,Regular
3,2025/10/10,Fri,Pakistan,Mini McArabia,362.00,1.28,Happy Menu,Regular
4,2025/10/10,Fri,Pakistan,Chicken Tenders 3 pcs,379.00,1.34,Happy Menu,Regular
5,2025/10/10,Fri,Pakistan,BBQ - Chicken Tenders Wrap,405.00,1.43,Happy Menu,Regular
6,2025/10/10,Fri,Pakistan,CHIPOTLE - Chicken Tenders Wrap,405.00,1.43,Happy Menu,Regular
7,2025/10/10,Fri,Pakistan,GARLIC MAYO - Chicken Tenders Wrap,405.00,1.43,Happy Menu,Regular
8,2025/10/10,Fri,Pakistan,Regular Grimace Shake,461.00,1.62,★What's New★,Breakfast
9,2025/10/10,Fri,Pakistan,McFlurry Oreo Fudge,552.00,1.95,★What's New★,Breakfast
10,2025/10/10,Fri,Pakistan,Strawberry Custard Pie,422.00,1.49,★What's New★,Regular
11,2025/10/10,Fri,Pakistan,McFizz Blueberry Regular,289.00,1.02,★What's New★,Regular
12,2025/10/10,Fri,Pakistan,Strawberry Sundae - Limited Time Offer,336.00,1.18,★What's New★,Regular
13,2025/10/10,Fri,Pakistan,Big Mac Regular Meal - Limited Time Offer,892.00,3.14,★What's New★,Regular
14,2025/10/10,Fri,Pakistan,Crispy Chicken 1pc,250.00,0.88,Crispy Chicken,Regular
15,2025/10/10,Fri,Pakistan,Spicy Crispy Chicken 1pc,250.00,0.88,Crispy Chicken,Regular
16,2025/10/10,Fri,Pakistan,Crispy Chicken 2pcs,465.00,1.64,Crispy Chicken,Regular
17,2025/10/10,Fri,Pakistan,Spicy Crispy Chicken 2pcs,465.00,1.64,Crispy Chicken,Regular
18,2025/10/10,Fri,Pakistan,Crispy Chicken 3pcs,681.00,2.40,Crispy Chicken,Regular
19,2025/10/10,Fri,Pakistan,Spicy Crispy Chicken 3pcs,681.00,2.40,Crispy Chicken,Regular
20,2025/10/10,Fri,Pakistan,Crispy Chicken 9pcs,1819.00,6.41,Crispy Chicken,Regular
21,2025/10/10,Fri,Pakistan,Spicy Crispy Chicken 9pcs,1820.00,6.41,Crispy Chicken,Regular
22,2025/10/10,Fri,Pakistan,Mix Crispy and Spicy Chicken 9pcs Bucket Meal,2164.00,7.63,Crispy Chicken,Regular
23,2025/10/10,Fri,Pakistan,Grand Chicken Special,966.00,3.40,Chicken & Fish,Regular
24,2025/10/10,Fri,Pakistan,Spicy McCrispy,638.00,2.25,Chicken & Fish,Regular
25,2025/10/10,Fri,Pakistan,Chicken Mac,638.00,2.25,Chicken & Fish,Regular
26,2025/10/10,Fri,Pakistan,McChicken ,509.00,1.79,Chicken & Fish,Regular
27,2025/10/10,Fri,Pakistan,Grand Chicken Spicy,940.00,3.31,Chicken & Fish,Regular
28,2025/10/10,Fri,Pakistan,McArabia,638.00,2.25,Chicken & Fish,Regular
29,2025/10/10,Fri,Pakistan,Filet-O-Fish ,707.00,2.49,Chicken & Fish,Regular
30,2025/10/10,Fri,Pakistan,Chicken McNuggets 6 pcs,552.00,1.95,Chicken & Fish,Regular
31,2025/10/10,Fri,Pakistan,Chicken McNuggets 9 pcs,810.00,2.85,Chicken & Fish,Regular
32,2025/10/10,Fri,Pakistan,Chicken McNuggets 20 pcs,1500.00,5.29,Chicken & Fish,Regular
33,2025/10/10,Fri,Pakistan,Chicken Tenders 3 pcs,379.00,1.34,Chicken & Fish,Regular
34,2025/10/10,Fri,Pakistan,Chicken Tenders 5 pcs,595.00,2.10,Chicken & Fish,Regular
35,2025/10/10,Fri,Pakistan,CHIPOTLE - Chicken Tenders Wrap,405.00,1.43,Chicken & Fish,Regular
36,2025/10/10,Fri,Pakistan,BBQ - Chicken Tenders Wrap,405.00,1.43,Chicken & Fish,Regular
37,2025/10/10,Fri,Pakistan,GARLIC MAYO - Chicken Tenders Wrap,405.00,1.43,Chicken & Fish,Regular
38,2025/10/10,Fri,Pakistan,Big Mac,720.00,2.54,Beef,Regular
39,2025/10/10,Fri,Pakistan,Quarter Pounder,966.00,3.40,Beef,Regular
40,2025/10/10,Fri,Pakistan,McRoyale ,966.00,3.40,Beef,Regular
41,2025/10/10,Fri,Pakistan,Double Cheese Burger,853.00,3.01,Beef,Regular
42,2025/10/10,Fri,Pakistan,Beef Burger,422.00,1.49,Beef,Regular
43,2025/10/10,Fri,Pakistan,Beef Cheese Burger,483.00,1.70,Beef,Regular
44,2025/10/10,Fri,Pakistan,Spicy McCrispy Double,957.00,3.37,Double Patty Burgers,Regular
45,2025/10/10,Fri,Pakistan,Hot n Crispy Double,543.00,1.91,Double Patty Burgers,Regular
46,2025/10/10,Fri,Pakistan,McChicken Double,741.00,2.61,Double Patty Burgers,Regular
47,2025/10/10,Fri,Pakistan,Quarter Pounder Double,1457.00,5.13,Double Patty Burgers,Regular
48,2025/10/10,Fri,Pakistan,Filet-O-Fish Double,1052.00,3.71,Double Patty Burgers,Regular
49,2025/10/10,Fri,Pakistan,Budget Share Bag,1888.00,6.65,Share Bag,Regular
50,2025/10/10,Fri,Pakistan,Jumbo Share Bag,2621.00,9.24,Share Bag,Regular
51,2025/10/10,Fri,Pakistan,9pcs Spicy Chicken Bucket Meal,2164.00,7.63,Share Bag,Regular
52,2025/10/10,Fri,Pakistan,9pcs Crispy Chicken Bucket Meal,2164.00,7.63,Share Bag,Regular
53,2025/10/10,Fri,Pakistan,Happy Meal 4pcs Chicken McNuggets,724.00,2.55,Happy Meals,Regular
54,2025/10/10,Fri,Pakistan,Happy Meal Chicken Burger ,724.00,2.55,Happy Meals,Regular
55,2025/10/10,Fri,Pakistan,Happy Meal Cheese Burger,763.00,2.69,Happy Meals,Regular
56,2025/10/10,Fri,Pakistan,Happy Meal Beef Burger ,707.00,2.49,Happy Meals,Regular
57,2025/10/10,Fri,Pakistan,McFlurry Oreo,534.00,1.88,Desserts,Regular
58,2025/10/10,Fri,Pakistan,McFlurry Oreo Fudge,552.00,1.95,Desserts,Regular
59,2025/10/10,Fri,Pakistan,Strawberry Sundae - Limited Time Offer,336.00,1.18,Desserts,Regular
60,2025/10/10,Fri,Pakistan,McFlurry Lotus,638.00,2.25,Desserts,Regular
61,2025/10/10,Fri,Pakistan,Chocolate Sundae,448.00,1.58,Desserts,Regular
62,2025/10/10,Fri,Pakistan,Strawberry Custard Pie,422.00,1.49,Desserts,Regular
63,2025/10/10,Fri,Pakistan,Apple Pie,422.00,1.49,Desserts,Regular
64,2025/10/10,Fri,Pakistan,Regular Grimace Shake,461.00,1.62,Beverages,Regular
65,2025/10/10,Fri,Pakistan,McFizz Blueberry Regular,289.00,1.02,Beverages,Regular
66,2025/10/10,Fri,Pakistan,Fanta McFloat 16 Oz,289.00,1.02,Beverages,Regular
67,2025/10/10,Fri,Pakistan,Sprite McFloat 16 Oz,289.00,1.02,Beverages,Regular
68,2025/10/10,Fri,Pakistan,Coke McFloat 16 Oz,289.00,1.02,Beverages,Regular
69,2025/10/10,Fri,Pakistan,Karak Chai,336.00,1.18,Beverages,Regular
70,2025/10/10,Fri,Pakistan,Regular Vanila Shake,431.00,1.52,Beverages,Regular
71,2025/10/10,Fri,Pakistan,Regular Chocolate Shake,431.00,1.52,Beverages,Regular
72,2025/10/10,Fri,Pakistan,Regular Strawberry Shake,431.00,1.52,Beverages,Regular
73,2025/10/10,Fri,Pakistan,Cardamom Tea,345.00,1.22,Beverages,Regular
74,2025/10/10,Fri,Pakistan,Regular Tea,310.00,1.09,Beverages,Regular
75,2025/10/10,Fri,Pakistan,Green Tea,250.00,0.88,Beverages,Regular
76,2025/10/10,Fri,Pakistan,Orange Juice 10 Oz,466.00,1.64,Beverages,Regular
77,2025/10/10,Fri,Pakistan,Apple Juice 10 Oz,466.00,1.64,Beverages,Regular
78,2025/10/10,Fri,Pakistan,McFizz Strawberry,289.00,1.02,Beverages,Regular
79,2025/10/10,Fri,Pakistan,Coke,250.00,0.88,Beverages,Regular
80,2025/10/10,Fri,Pakistan,Sprite,250.00,0.88,Beverages,Regular
81,2025/10/10,Fri,Pakistan,Fanta,250.00,0.88,Beverages,Regular
82,2025/10/10,Fri,Pakistan,Coke Zero,250.00,0.88,Beverages,Regular
83,2025/10/10,Fri,Pakistan,Bottled Water,78.00,0.27,Beverages,Regular
84,2025/10/10,Fri,Pakistan,Chicken Tenders 3 pcs,379.00,1.34,Fries & Sides,Regular
85,2025/10/10,Fri,Pakistan,Chicken Tenders 5 pcs,595.00,2.10,Fries & Sides,Regular
86,2025/10/10,Fri,Pakistan,Regular Fries,293.00,1.03,Fries & Sides,Regular
87,2025/10/10,Fri,Pakistan,Chicken McNuggets 6 pcs,552.00,1.95,Fries & Sides,Regular
88,2025/10/10,Fri,Pakistan,Chicken McNuggets 9 pcs,810.00,2.85,Fries & Sides,Regular
89,2025/10/10,Fri,Pakistan,Chicken McNuggets 20 pcs,1500.00,5.29,Fries & Sides,Regular
90,2025/10/10,Fri,Pakistan,McPops Chocolate - 1pc,129.00,0.45,McCafé Treats,Regular
91,2025/10/10,Fri,Pakistan,McPops Chocolate - 3pcs,332.00,1.17,McCafé Treats,Regular
92,2025/10/10,Fri,Pakistan,McPops Chocolate - 5pcs,517.00,1.82,McCafé Treats,Regular
93,2025/10/10,Fri,Pakistan,Chocolate Chip Muffin,517.00,1.82,McCafé Treats,Regular
94,2025/10/10,Fri,Pakistan,McPops Blue Berry - 1pc,129.00,0.45,McCafé Treats,Regular
95,2025/10/10,Fri,Pakistan,McPops Blue Berry - 3pcs,332.00,1.17,McCafé Treats,Regular
96,2025/10/10,Fri,Pakistan,McPops Blue Berry - 5pcs,517.00,1.82,McCafé Treats,Regular
97,2025/10/10,Fri,Pakistan,Triple Chocolate Muffin,517.00,1.82,McCafé Treats,Regular
98,2025/10/10,Fri,Pakistan,Chocolate Lava Cake,345.00,1.22,McCafé Treats,Regular
99,2025/10/10,Fri,Pakistan,Red Velvet Lava Cake,345.00,1.22,McCafé Treats,Regular
100,2025/10/10,Fri,Pakistan,Chunk Brownie,448.00,1.58,McCafé Treats,Regular
101,2025/10/10,Fri,Pakistan,Fudge Brownie,448.00,1.58,McCafé Treats,Regular
102,2025/10/10,Fri,Pakistan,Caramel Cake,517.00,1.82,McCafé Treats,Regular
103,2025/10/10,Fri,Pakistan,Red Velvet Cheese Cake,595.00,2.10,McCafé Treats,Regular
104,2025/10/10,Fri,Pakistan,Chocolate Fudge Cake,638.00,2.25,McCafé Treats,Regular
105,2025/10/10,Fri,Pakistan,6pcs Donuts,1586.00,5.59,McCafé Treats,Regular
106,2025/10/10,Fri,Pakistan,Boston Cream,319.00,1.12,McCafé Treats,Regular
107,2025/10/10,Fri,Pakistan,Chocolate Fudge,319.00,1.12,McCafé Treats,Regular
108,2025/10/10,Fri,Pakistan,Caramel Cream,319.00,1.12,McCafé Treats,Regular
109,2025/10/10,Fri,Pakistan,Vanilla Sprinkle,319.00,1.12,McCafé Treats,Regular
110,2025/10/10,Fri,Pakistan,Chocolate Sprinkle,319.00,1.12,McCafé Treats,Regular
111,2025/10/10,Fri,Pakistan,Butter Croissant,483.00,1.70,McCafé Treats,Regular
112,2025/10/10,Fri,Pakistan,Milk Chocolate Cookie,319.00,1.12,McCafé Treats,Regular
113,2025/10/10,Fri,Pakistan,Double Chocolate Cookie,319.00,1.12,McCafé Treats,Regular
114,2025/10/10,Fri,Pakistan,Shakespresso 16 OZ,530.00,1.87,McCafé Drinks,Regular
115,2025/10/10,Fri,Pakistan,Babyccino,310.00,1.09,McCafé Drinks,Regular
116,2025/10/10,Fri,Pakistan,Espresso - Single Shot,293.00,1.03,McCafé Drinks,Regular
117,2025/10/10,Fri,Pakistan,Espresso - Double Shot,336.00,1.18,McCafé Drinks,Regular
118,2025/10/10,Fri,Pakistan,Macchiato,293.00,1.03,McCafé Drinks,Regular
119,2025/10/10,Fri,Pakistan,Cappuccino,552.00,1.95,McCafé Drinks,Regular
120,2025/10/10,Fri,Pakistan,Latte,552.00,1.95,McCafé Drinks,Regular
121,2025/10/10,Fri,Pakistan,Mochaccino,638.00,2.25,McCafé Drinks,Regular
122,2025/10/10,Fri,Pakistan,Hot Chocolate,638.00,2.25,McCafé Drinks,Regular
123,2025/10/10,Fri,Pakistan,Americano,336.00,1.18,McCafé Drinks,Regular
124,2025/10/10,Fri,Pakistan,Iced Americano 16oz,422.00,1.49,McCafé Drinks,Regular
125,2025/10/10,Fri,Pakistan,Vanilla Frappe,828.00,2.92,McCafé Drinks,Regular
126,2025/10/10,Fri,Pakistan,Caramel Frappe,1086.00,3.83,McCafé Drinks,Regular
127,2025/10/10,Fri,Pakistan,Iced Mocha 16oz,595.00,2.10,McCafé Drinks,Regular
128,2025/10/10,Fri,Pakistan,Chocolate Frappe,828.00,2.92,McCafé Drinks,Regular
129,2025/10/10,Fri,Pakistan,Iced Chocolate 16oz,595.00,2.10,McCafé Drinks,Regular
130,2025/10/10,Fri,Pakistan,Vanilla Oreo Frappe 16oz,828.00,2.92,McCafé Drinks,Regular
131,2025/10/10,Fri,Pakistan,Chocolate Oreo Frappe,828.00,2.92,McCafé Drinks,Regular
132,2025/10/10,Fri,Pakistan,Mocha Frappe,1000.00,3.52,McCafé Drinks,Regular
133,2025/10/10,Fri,Pakistan,Iced Latte,655.00,2.31,McCafé Drinks,Regular
134,2025/10/10,Fri,Pakistan,Caramel Iced Latte,655.00,2.31,McCafé Drinks,Regular
135,2025/10/10,Fri,Pakistan,Hazelnut Iced Latte,655.00,2.31,McCafé Drinks,Regular
136,2025/10/10,Fri,Pakistan,Vanilla Iced Latte (16 Oz),655.00,2.31,McCafé Drinks,Regular
137,2025/10/10,Fri,Pakistan,Raspberry Iced Tea,552.00,1.95,McCafé Drinks,Regular
138,2025/10/10,Fri,Pakistan,Peach Iced Tea,552.00,1.95,McCafé Drinks,Regular
139,2025/10/10,Fri,Pakistan,Lemon Iced Tea,552.00,1.95,McCafé Drinks,Regular
140,2025/10/10,Fri,Pakistan,Mango Iced Tea,552.00,1.95,McCafé Drinks,Regular
141,2025/10/10,Fri,Pakistan,Sparkling Carbonated Water,159.00,0.56,McCafé Drinks,Regular
142,2025/10/10,Fri,Pakistan,Garlic Mayo Sauce,43.00,0.15,Condiments,Regular
143,2025/10/10,Fri,Pakistan,Chilli Mayo Sauce,43.00,0.15,Condiments,Regular
144,2025/10/10,Fri,Pakistan,BBQ Sauce,43.00,0.15,Condiments,Regular
145,2025/10/10,Fri,Pakistan,Hot Mustard Sauce,43.00,0.15,Condiments,Regular
146,2025/10/10,Fri,Pakistan,Toasted Pita Bread,30.00,0.11,Condiments,Regular
147,2025/10/10,Fri,Pakistan,Chicken Sausage Muffin with Egg,466.00,1.64,Breakfast Meals,Breakfast
148,2025/10/10,Fri,Pakistan,Egg Muffin,448.00,1.58,Breakfast Meals,Breakfast
149,2025/10/10,Fri,Pakistan,Chicken Sausage Muffin,379.00,1.34,Breakfast Meals,Breakfast
150,2025/10/10,Fri,Pakistan,Chicken Muffin,379.00,1.34,Breakfast Meals,Breakfast
151,2025/10/10,Fri,Pakistan,Omelette Muffin,422.00,1.49,Breakfast Meals,Breakfast
152,2025/10/10,Fri,Pakistan,Egg & Cheese Muffin,362.00,1.28,Breakfast Meals,Breakfast
153,2025/10/10,Fri,Pakistan,Omelette N’ Tomato Wrap,293.00,1.03,Breakfast Wraps,Breakfast
154,2025/10/10,Fri,Pakistan,Egg N’ Hashbrown Wrap,509.00,1.79,Breakfast Wraps,Breakfast
155,2025/10/10,Fri,Pakistan,Egg N’ Sausage Wrap,552.00,1.95,Breakfast Wraps,Breakfast
156,2025/10/10,Fri,Pakistan,McFlurry Oreo,534.00,1.88,Desserts,Breakfast
157,2025/10/10,Fri,Pakistan,McFlurry Oreo Fudge,552.00,1.95,Desserts,Breakfast
158,2025/10/10,Fri,Pakistan,Strawberry Sundae - Limited Time Offer,336.00,1.18,Desserts,Breakfast
159,2025/10/10,Fri,Pakistan,McFlurry Lotus,638.00,2.25,Desserts,Breakfast
160,2025/10/10,Fri,Pakistan,Chocolate Sundae,448.00,1.58,Desserts,Breakfast
161,2025/10/10,Fri,Pakistan,Strawberry Custard Pie,422.00,1.49,Desserts,Breakfast
162,2025/10/10,Fri,Pakistan,Apple Pie,422.00,1.49,Desserts,Breakfast
163,2025/10/10,Fri,Pakistan,Regular Grimace Shake,461.00,1.62,Beverages,Breakfast
164,2025/10/10,Fri,Pakistan,McFizz Blueberry Regular,289.00,1.02,Beverages,Breakfast
165,2025/10/10,Fri,Pakistan,Fanta McFloat 16 Oz,289.00,1.02,Beverages,Breakfast
166,2025/10/10,Fri,Pakistan,Sprite McFloat 16 Oz,289.00,1.02,Beverages,Breakfast
167,2025/10/10,Fri,Pakistan,Coke McFloat 16 Oz,289.00,1.02,Beverages,Breakfast
168,2025/10/10,Fri,Pakistan,Karak Chai,336.00,1.18,Beverages,Breakfast
169,2025/10/10,Fri,Pakistan,Regular Vanila Shake,431.00,1.52,Beverages,Breakfast
170,2025/10/10,Fri,Pakistan,Regular Chocolate Shake,431.00,1.52,Beverages,Breakfast
171,2025/10/10,Fri,Pakistan,Regular Strawberry Shake,431.00,1.52,Beverages,Breakfast
172,2025/10/10,Fri,Pakistan,Cardamom Tea,345.00,1.22,Beverages,Breakfast
173,2025/10/10,Fri,Pakistan,Regular Tea,310.00,1.09,Beverages,Breakfast
174,2025/10/10,Fri,Pakistan,Green Tea,250.00,0.88,Beverages,Breakfast
175,2025/10/10,Fri,Pakistan,Orange Juice 10 Oz,466.00,1.64,Beverages,Breakfast
176,2025/10/10,Fri,Pakistan,Apple Juice 10 Oz,466.00,1.64,Beverages,Breakfast
177,2025/10/10,Fri,Pakistan,McFizz Strawberry,289.00,1.02,Beverages,Breakfast
178,2025/10/10,Fri,Pakistan,Coke,250.00,0.88,Beverages,Breakfast
179,2025/10/10,Fri,Pakistan,Sprite,250.00,0.88,Beverages,Breakfast
180,2025/10/10,Fri,Pakistan,Fanta,250.00,0.88,Beverages,Breakfast
181,2025/10/10,Fri,Pakistan,Coke Zero,250.00,0.88,Beverages,Breakfast
182,2025/10/10,Fri,Pakistan,Bottled Water,78.00,0.27,Beverages,Breakfast
183,2025/10/10,Fri,Pakistan,Hash Brown,250.00,0.88,Sides,Breakfast
184,2025/10/10,Fri,Pakistan,McPops Chocolate - 1pc,129.00,0.45,McCafé Treats,Breakfast
185,2025/10/10,Fri,Pakistan,McPops Chocolate - 3pcs,332.00,1.17,McCafé Treats,Breakfast
186,2025/10/10,Fri,Pakistan,McPops Chocolate - 5pcs,517.00,1.82,McCafé Treats,Breakfast
187,2025/10/10,Fri,Pakistan,Chocolate Chip Muffin,517.00,1.82,McCafé Treats,Breakfast
188,2025/10/10,Fri,Pakistan,McPops Blue Berry - 1pc,129.00,0.45,McCafé Treats,Breakfast
189,2025/10/10,Fri,Pakistan,McPops Blue Berry - 3pcs,332.00,1.17,McCafé Treats,Breakfast
190,2025/10/10,Fri,Pakistan,McPops Blue Berry - 5pcs,517.00,1.82,McCafé Treats,Breakfast
191,2025/10/10,Fri,Pakistan,Triple Chocolate Muffin,517.00,1.82,McCafé Treats,Breakfast
192,2025/10/10,Fri,Pakistan,Chocolate Lava Cake,345.00,1.22,McCafé Treats,Breakfast
193,2025/10/10,Fri,Pakistan,Red Velvet Lava Cake,345.00,1.22,McCafé Treats,Breakfast
194,2025/10/10,Fri,Pakistan,Chunk Brownie,448.00,1.58,McCafé Treats,Breakfast
195,2025/10/10,Fri,Pakistan,Fudge Brownie,448.00,1.58,McCafé Treats,Breakfast
196,2025/10/10,Fri,Pakistan,Caramel Cake,517.00,1.82,McCafé Treats,Breakfast
197,2025/10/10,Fri,Pakistan,Red Velvet Cheese Cake,595.00,2.10,McCafé Treats,Breakfast
