,Date,Day,Territory,Menu Item,Price (PKR),Price (USD),Category,Menu
1,2025/06/15,Sun,Pakistan,Spicy Chicken Burger,315.00,1.11,Happy Menu,Regular
2,2025/06/15,Sun,Pakistan,Hot n Crispy Burger,358.00,1.27,Happy Menu,Regular
3,2025/06/15,Sun,Pakistan,Mini McArabia,358.00,1.27,Happy Menu,Regular
4,2025/06/15,Sun,Pakistan,Chicken Tenders 3 pcs,375.00,1.33,Happy Menu,Regular
5,2025/06/15,Sun,Pakistan,BBQ - Chicken Tenders Wrap,397.00,1.40,Happy Menu,Regular
6,2025/06/15,Sun,Pakistan,CHIPOTLE - Chicken Tenders Wrap,397.00,1.40,Happy Menu,Regular
7,2025/06/15,Sun,Pakistan,GARLIC MAYO - Chicken Tenders Wrap,397.00,1.40,Happy Menu,Regular
8,2025/06/15,Sun,Pakistan,McFlurry Oreo Fudge,547.00,1.93,★What's New★,Breakfast
9,2025/06/15,Sun,Pakistan,Spicy McCrispy & Reg. Drink,530.00,1.87,★What's New★,Regular
10,2025/06/15,Sun,Pakistan,Grand Chicken Special with Reg. Drink,892.00,3.15,★What's New★,Regular
11,2025/06/15,Sun,Pakistan,McPops Chocolate - 1pc,129.00,0.46,★What's New★,Regular
12,2025/06/15,Sun,Pakistan,McPops Chocolate - 3pcs,332.00,1.17,★What's New★,Regular
13,2025/06/15,Sun,Pakistan,McPops Chocolate - 5pcs,517.00,1.83,★What's New★,Regular
14,2025/06/15,Sun,Pakistan,McPops Blue Berry - 1pc,129.00,0.46,★What's New★,Regular
15,2025/06/15,Sun,Pakistan,McPops Blue Berry - 3pcs,332.00,1.17,★What's New★,Regular
16,2025/06/15,Sun,Pakistan,McPops Blue Berry - 5pcs,517.00,1.83,★What's New★,Regular
17,2025/06/15,Sun,Pakistan,Grand Chicken Special,961.00,3.40,Chicken & Fish,Regular
18,2025/06/15,Sun,Pakistan,Spicy McCrispy,612.00,2.16,Chicken & Fish,Regular
19,2025/06/15,Sun,Pakistan,Chicken Mac,638.00,2.26,Chicken & Fish,Regular
20,2025/06/15,Sun,Pakistan,McChicken ,509.00,1.80,Chicken & Fish,Regular
21,2025/06/15,Sun,Pakistan,Grand Chicken Spicy,940.00,3.32,Chicken & Fish,Regular
22,2025/06/15,Sun,Pakistan,McArabia,638.00,2.26,Chicken & Fish,Regular
23,2025/06/15,Sun,Pakistan,Filet-O-Fish ,707.00,2.50,Chicken & Fish,Regular
24,2025/06/15,Sun,Pakistan,Chicken McNuggets 6 pcs,595.00,2.10,Chicken & Fish,Regular
25,2025/06/15,Sun,Pakistan,Chicken McNuggets 9 pcs,810.00,2.86,Chicken & Fish,Regular
26,2025/06/15,Sun,Pakistan,Chicken McNuggets 20 pcs,1500.00,5.30,Chicken & Fish,Regular
27,2025/06/15,Sun,Pakistan,Chicken Tenders 3 pcs,375.00,1.33,Chicken & Fish,Regular
28,2025/06/15,Sun,Pakistan,Chicken Tenders 5 pcs,595.00,2.10,Chicken & Fish,Regular
29,2025/06/15,Sun,Pakistan,CHIPOTLE - Chicken Tenders Wrap,397.00,1.40,Chicken & Fish,Regular
30,2025/06/15,Sun,Pakistan,BBQ - Chicken Tenders Wrap,397.00,1.40,Chicken & Fish,Regular
31,2025/06/15,Sun,Pakistan,GARLIC MAYO - Chicken Tenders Wrap,397.00,1.40,Chicken & Fish,Regular
32,2025/06/15,Sun,Pakistan,Big Mac,966.00,3.42,Beef,Regular
33,2025/06/15,Sun,Pakistan,Quarter Pounder,966.00,3.42,Beef,Regular
34,2025/06/15,Sun,Pakistan,McRoyale ,966.00,3.42,Beef,Regular
35,2025/06/15,Sun,Pakistan,Double Cheese Burger,853.00,3.02,Beef,Regular
36,2025/06/15,Sun,Pakistan,Beef Burger,422.00,1.49,Beef,Regular
37,2025/06/15,Sun,Pakistan,Beef Cheese Burger,483.00,1.71,Beef,Regular
38,2025/06/15,Sun,Pakistan,Spicy McCrispy Double,940.00,3.32,Double Patty Burgers,Regular
39,2025/06/15,Sun,Pakistan,Hot n Crispy Double,543.00,1.92,Double Patty Burgers,Regular
40,2025/06/15,Sun,Pakistan,McChicken Double,741.00,2.62,Double Patty Burgers,Regular
41,2025/06/15,Sun,Pakistan,Quarter Pounder Double,1457.00,5.15,Double Patty Burgers,Regular
42,2025/06/15,Sun,Pakistan,Filet-O-Fish Double,1052.00,3.72,Double Patty Burgers,Regular
43,2025/06/15,Sun,Pakistan,1pc Crispy Chicken,509.00,1.80,Crispy Chicken,Regular
44,2025/06/15,Sun,Pakistan,1pc Crispy Chicken - Spicy,509.00,1.80,Crispy Chicken,Regular
45,2025/06/15,Sun,Pakistan,2pcs Crispy Chicken with Fries & Drink,1052.00,3.72,Crispy Chicken,Regular
46,2025/06/15,Sun,Pakistan,2pcs Crispy Chicken with Fries & Drink - Spicy,1052.00,3.72,Crispy Chicken,Regular
47,2025/06/15,Sun,Pakistan,3pcs Crispy Chicken with Fries & Drink,1414.00,5.00,Crispy Chicken,Regular
48,2025/06/15,Sun,Pakistan,3pcs Crispy Chicken with Fries & Drink - Spicy,1414.00,5.00,Crispy Chicken,Regular
49,2025/06/15,Sun,Pakistan,Mix Crispy and Spicy Chicken 9pcs Bucket Meal,3440.00,12.16,Crispy Chicken,Regular
50,2025/06/15,Sun,Pakistan,9pcs Spicy Chicken Bucket Meal,3440.00,12.16,Crispy Chicken,Regular
51,2025/06/15,Sun,Pakistan,9pcs Crispy Chicken Bucket Meal,3440.00,12.16,Crispy Chicken,Regular
52,2025/06/15,Sun,Pakistan,Budget Share Bag,1888.00,6.68,Share Bag,Regular
53,2025/06/15,Sun,Pakistan,Jumbo Share Bag,2534.00,8.96,Share Bag,Regular
54,2025/06/15,Sun,Pakistan,9pcs Spicy Chicken Bucket Meal,3440.00,12.16,Share Bag,Regular
55,2025/06/15,Sun,Pakistan,9pcs Crispy Chicken Bucket Meal,3440.00,12.16,Share Bag,Regular
56,2025/06/15,Sun,Pakistan,Happy Meal 4pcs Chicken McNuggets,703.00,2.49,Happy Meals,Regular
57,2025/06/15,Sun,Pakistan,Happy Meal Chicken Burger ,703.00,2.49,Happy Meals,Regular
58,2025/06/15,Sun,Pakistan,Happy Meal Cheese Burger,741.00,2.62,Happy Meals,Regular
59,2025/06/15,Sun,Pakistan,Happy Meal Beef Burger ,681.00,2.41,Happy Meals,Regular
60,2025/06/15,Sun,Pakistan,McFlurry Oreo Fudge,547.00,1.93,Desserts,Regular
61,2025/06/15,Sun,Pakistan,McFlurry Lotus,634.00,2.24,Desserts,Regular
62,2025/06/15,Sun,Pakistan,Chocolate Sundae,440.00,1.56,Desserts,Regular
63,2025/06/15,Sun,Pakistan,Strawberry Sundae,440.00,1.56,Desserts,Regular
64,2025/06/15,Sun,Pakistan,Apple Pie,422.00,1.49,Desserts,Regular
65,2025/06/15,Sun,Pakistan,Karak Chai,336.00,1.19,Beverages,Regular
66,2025/06/15,Sun,Pakistan,Regular Vanila Shake,440.00,1.56,Beverages,Regular
67,2025/06/15,Sun,Pakistan,Regular Chocolate Shake,440.00,1.56,Beverages,Regular
68,2025/06/15,Sun,Pakistan,Regular Strawberry Shake,440.00,1.56,Beverages,Regular
69,2025/06/15,Sun,Pakistan,Cardamom Tea,353.00,1.25,Beverages,Regular
70,2025/06/15,Sun,Pakistan,Regular Tea,310.00,1.10,Beverages,Regular
71,2025/06/15,Sun,Pakistan,Green Tea,267.00,0.94,Beverages,Regular
72,2025/06/15,Sun,Pakistan,Orange Juice,466.00,1.65,Beverages,Regular
73,2025/06/15,Sun,Pakistan,Apple Juice 10 Oz,466.00,1.65,Beverages,Regular
74,2025/06/15,Sun,Pakistan,McFizz Strawberry,289.00,1.02,Beverages,Regular
75,2025/06/15,Sun,Pakistan,Coke,250.00,0.88,Beverages,Regular
76,2025/06/15,Sun,Pakistan,Sprite,250.00,0.88,Beverages,Regular
77,2025/06/15,Sun,Pakistan,Fanta,250.00,0.88,Beverages,Regular
78,2025/06/15,Sun,Pakistan,Coke Zero,250.00,0.88,Beverages,Regular
79,2025/06/15,Sun,Pakistan,Bottled Water,78.00,0.28,Beverages,Regular
80,2025/06/15,Sun,Pakistan,Chicken Tenders 3 pcs,375.00,1.33,Fries & Sides,Regular
81,2025/06/15,Sun,Pakistan,Chicken Tenders 5 pcs,595.00,2.10,Fries & Sides,Regular
82,2025/06/15,Sun,Pakistan,Regular Fries,293.00,1.04,Fries & Sides,Regular
83,2025/06/15,Sun,Pakistan,Chicken McNuggets 6 pcs,595.00,2.10,Fries & Sides,Regular
84,2025/06/15,Sun,Pakistan,Chicken McNuggets 9 pcs,810.00,2.86,Fries & Sides,Regular
85,2025/06/15,Sun,Pakistan,Chicken McNuggets 20 pcs,1500.00,5.30,Fries & Sides,Regular
86,2025/06/15,Sun,Pakistan,McPops Chocolate - 1pc,129.00,0.46,McCafé Treats,Regular
87,2025/06/15,Sun,Pakistan,McPops Chocolate - 3pcs,332.00,1.17,McCafé Treats,Regular
88,2025/06/15,Sun,Pakistan,McPops Chocolate - 5pcs,517.00,1.83,McCafé Treats,Regular
89,2025/06/15,Sun,Pakistan,Chocolate Chip Muffin,530.00,1.87,McCafé Treats,Regular
90,2025/06/15,Sun,Pakistan,McPops Blue Berry - 1pc,129.00,0.46,McCafé Treats,Regular
91,2025/06/15,Sun,Pakistan,McPops Blue Berry - 3pcs,332.00,1.17,McCafé Treats,Regular
92,2025/06/15,Sun,Pakistan,McPops Blue Berry - 5pcs,517.00,1.83,McCafé Treats,Regular
93,2025/06/15,Sun,Pakistan,Triple Chocolate Muffin,530.00,1.87,McCafé Treats,Regular
94,2025/06/15,Sun,Pakistan,Chocolate Lava Cake,353.00,1.25,McCafé Treats,Regular
95,2025/06/15,Sun,Pakistan,Red Velvet Lava Cake,353.00,1.25,McCafé Treats,Regular
96,2025/06/15,Sun,Pakistan,Chunk Brownie,448.00,1.58,McCafé Treats,Regular
97,2025/06/15,Sun,Pakistan,Fudge Brownie,448.00,1.58,McCafé Treats,Regular
98,2025/06/15,Sun,Pakistan,Caramel Cake,526.00,1.86,McCafé Treats,Regular
99,2025/06/15,Sun,Pakistan,Red Velvet Cheese Cake,595.00,2.10,McCafé Treats,Regular
100,2025/06/15,Sun,Pakistan,Chocolate Fudge Cake,638.00,2.26,McCafé Treats,Regular
101,2025/06/15,Sun,Pakistan,6pcs Donuts,1586.00,5.61,McCafé Treats,Regular
102,2025/06/15,Sun,Pakistan,Boston Cream,315.00,1.11,McCafé Treats,Regular
103,2025/06/15,Sun,Pakistan,Chocolate Fudge,315.00,1.11,McCafé Treats,Regular
104,2025/06/15,Sun,Pakistan,Caramel Cream,315.00,1.11,McCafé Treats,Regular
105,2025/06/15,Sun,Pakistan,Vanilla Sprinkle,315.00,1.11,McCafé Treats,Regular
106,2025/06/15,Sun,Pakistan,Chocolate Sprinkle,315.00,1.11,McCafé Treats,Regular
107,2025/06/15,Sun,Pakistan,Butter Croissant,483.00,1.71,McCafé Treats,Regular
108,2025/06/15,Sun,Pakistan,Milk Chocolate Cookie,319.00,1.13,McCafé Treats,Regular
109,2025/06/15,Sun,Pakistan,Double Chocolate Cookie,319.00,1.13,McCafé Treats,Regular
110,2025/06/15,Sun,Pakistan,Fanta McFloat 16 Oz,289.00,1.02,McCafé Drinks,Regular
111,2025/06/15,Sun,Pakistan,Coke McFloat 16 Oz,289.00,1.02,McCafé Drinks,Regular
112,2025/06/15,Sun,Pakistan,Sprite McFloat 16 Oz,289.00,1.02,McCafé Drinks,Regular
113,2025/06/15,Sun,Pakistan,Shakespresso 16 OZ,530.00,1.87,McCafé Drinks,Regular
114,2025/06/15,Sun,Pakistan,Babyccino,310.00,1.10,McCafé Drinks,Regular
115,2025/06/15,Sun,Pakistan,Espresso - Single Shot,293.00,1.04,McCafé Drinks,Regular
116,2025/06/15,Sun,Pakistan,Espresso - Double Shot,336.00,1.19,McCafé Drinks,Regular
117,2025/06/15,Sun,Pakistan,Macchiato,293.00,1.04,McCafé Drinks,Regular
118,2025/06/15,Sun,Pakistan,Cappuccino,552.00,1.95,McCafé Drinks,Regular
119,2025/06/15,Sun,Pakistan,Latte,552.00,1.95,McCafé Drinks,Regular
120,2025/06/15,Sun,Pakistan,Mochaccino,638.00,2.26,McCafé Drinks,Regular
121,2025/06/15,Sun,Pakistan,Hot Chocolate,638.00,2.26,McCafé Drinks,Regular
122,2025/06/15,Sun,Pakistan,Americano,336.00,1.19,McCafé Drinks,Regular
123,2025/06/15,Sun,Pakistan,Iced Americano 16oz,422.00,1.49,McCafé Drinks,Regular
124,2025/06/15,Sun,Pakistan,Vanilla Frappe,828.00,2.93,McCafé Drinks,Regular
125,2025/06/15,Sun,Pakistan,Caramel Frappe,1086.00,3.84,McCafé Drinks,Regular
126,2025/06/15,Sun,Pakistan,Iced Mocha 16oz,595.00,2.10,McCafé Drinks,Regular
