,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/12/04,Wed,Taiwan,2 Burger Combo Meal,319.00,9.79,Promotion,Regular
2,2024/12/04,Wed,Taiwan,Coke(M) Buy 1 get 1 free,38.00,1.17,Promotion,Regular
3,2024/12/04,Wed,Taiwan,Sprite (M) Buy 1 get 1 free,38.00,1.17,Promotion,Regular
4,2024/12/04,Wed,Taiwan,Lemon Tea(M) Buy 1 get 1 free,38.00,1.17,Promotion,Regular
5,2024/12/04,Wed,Taiwan,Sugar-free Iced Green Tea (M) Buy 1 get 1 free,44.00,1.35,Promotion,Regular
6,2024/12/04,Wed,Taiwan,Coke Zero(M) Buy 1 get 1 free,38.00,1.17,Promotion,Regular
7,2024/12/04,Wed,Taiwan,MDS ES Double Meal  (Drumsticks & thighs are distributed randomly),409.00,12.55,Promotion,Regular
8,2024/12/04,Wed,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.41,Promotion,Breakfast
9,2024/12/04,Wed,Taiwan,Coke(M) Buy 1 get 1 free,38.00,1.17,Promotion,Breakfast
10,2024/12/04,Wed,Taiwan,Sprite (M) Buy 1 get 1 free,38.00,1.17,Promotion,Breakfast
11,2024/12/04,Wed,Taiwan,Lemon Tea(M) Buy 1 get 1 free,38.00,1.17,Promotion,Breakfast
12,2024/12/04,Wed,Taiwan,Sugar-free Iced Green Tea (M) Buy 1 get 1 free,44.00,1.35,Promotion,Breakfast
13,2024/12/04,Wed,Taiwan,Coke Zero(M) Buy 1 get 1 free,38.00,1.17,Promotion,Breakfast
14,2024/12/04,Wed,Taiwan,Spicy McNuggets mala flavormala flavor (6pcs) Meal,111.00,3.41,Promotion,Breakfast
15,2024/12/04,Wed,Taiwan,Spicy McNuggets mala flavormala flavor (10pcs) Meal,152.00,4.67,Promotion,Breakfast
16,2024/12/04,Wed,Taiwan,Spicy mala Grand Breakfast Meal,157.00,4.82,Promotion,Breakfast
17,2024/12/04,Wed,Taiwan,2 Burger Combo Meal,319.00,9.79,Happy Sharing Meal,Regular
18,2024/12/04,Wed,Taiwan,Spicy McNuggets mala flavormala flavor & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,18.45,Happy Sharing Meal,Regular
19,2024/12/04,Wed,Taiwan,30pcs Mala McNuggets Happy Sharing Meal,368.00,11.29,Happy Sharing Meal,Regular
20,2024/12/04,Wed,Taiwan,20pcs Mala McNuggets Happy Sharing Meal,275.00,8.44,Happy Sharing Meal,Regular
21,2024/12/04,Wed,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,18.45,Happy Sharing Meal,Regular
22,2024/12/04,Wed,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),508.00,15.59,Happy Sharing Meal,Regular
23,2024/12/04,Wed,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,368.00,11.29,Happy Sharing Meal,Regular
24,2024/12/04,Wed,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.79,Happy Sharing Meal,Regular
25,2024/12/04,Wed,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,275.00,8.44,Happy Sharing Meal,Regular
26,2024/12/04,Wed,Taiwan,Mushroom Crispy Chicken Burger,135.00,4.14,Signature,Regular
27,2024/12/04,Wed,Taiwan,Parmesan Angus Beef Burger,130.00,3.99,Signature,Regular
28,2024/12/04,Wed,Taiwan,Parmesan Crispy Chicken Burger,130.00,3.99,Signature,Regular
29,2024/12/04,Wed,Taiwan,BLT Angus Beef Burger,125.00,3.84,Signature,Regular
30,2024/12/04,Wed,Taiwan,BLT Grilled Chicken Burger,125.00,3.84,Signature,Regular
31,2024/12/04,Wed,Taiwan,Mushroom Angus Beef Burger,135.00,4.14,Signature,Regular
32,2024/12/04,Wed,Taiwan,Quinoa Salad,112.00,3.44,Signature,Regular
33,2024/12/04,Wed,Taiwan,Quinoa Salad w/Fish,142.00,4.36,Signature,Regular
34,2024/12/04,Wed,Taiwan,Quinoa Salad w/Grilled Chicken,142.00,4.36,Signature,Regular
35,2024/12/04,Wed,Taiwan,Quinoa Salad w/Spicy Fried Chicken,142.00,4.36,Signature,Regular
36,2024/12/04,Wed,Taiwan,Late Night Meal - Spicy McNuggets mala flavormala flavor (6pcs)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.77,late night item (22:00-03:00),Regular
37,2024/12/04,Wed,Taiwan,Late Night Meal - Chicken McNuggets (10pcs) + Chicken McCrispy (2pcs) (Original / Spicy)(Drumsticks & thighs are distributed randomly),294.00,9.02,late night item (22:00-03:00),Regular
38,2024/12/04,Wed,Taiwan,Late Night Meal - Chicken McNuggets (6pcs)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.77,late night item (22:00-03:00),Regular
39,2024/12/04,Wed,Taiwan,Late Night Meal –Chicken McNuggets (12pcs),188.00,5.77,late night item (22:00-03:00),Regular
40,2024/12/04,Wed,Taiwan,Spicy McNuggets mala flavormala flavor (6pcs),69.00,2.12,Ala Carte & Value Meals,Regular
41,2024/12/04,Wed,Taiwan,Spicy McNuggets mala flavormala flavor (10pcs),110.00,3.38,Ala Carte & Value Meals,Regular
42,2024/12/04,Wed,Taiwan,Double Classic Angus Beef Burger,135.00,4.14,Ala Carte & Value Meals,Regular
43,2024/12/04,Wed,Taiwan,Classic Angus Beef Burger,95.00,2.92,Ala Carte & Value Meals,Regular
44,2024/12/04,Wed,Taiwan,Big Mac,81.00,2.49,Ala Carte & Value Meals,Regular
45,2024/12/04,Wed,Taiwan,Double Cheeseburger,75.00,2.30,Ala Carte & Value Meals,Regular
46,2024/12/04,Wed,Taiwan,Grilled BBQ Chicken Burger,86.00,2.64,Ala Carte & Value Meals,Regular
47,2024/12/04,Wed,Taiwan,Original / Spicy Chicken McCrispy (2pcs) (Drumsticks &thighs are distributed randomly),129.00,3.96,Ala Carte & Value Meals,Regular
48,2024/12/04,Wed,Taiwan,Chicken McNuggets (10pcs),110.00,3.38,Ala Carte & Value Meals,Regular
49,2024/12/04,Wed,Taiwan,Chicken McNuggets (6pcs),69.00,2.12,Ala Carte & Value Meals,Regular
50,2024/12/04,Wed,Taiwan,Spicy Chicken Filet,81.00,2.49,Ala Carte & Value Meals,Regular
51,2024/12/04,Wed,Taiwan,Double McChicken Burger,81.00,2.49,Ala Carte & Value Meals,Regular
52,2024/12/04,Wed,Taiwan,McChicken,51.00,1.57,Ala Carte & Value Meals,Regular
53,2024/12/04,Wed,Taiwan,Filet-O-Fish,60.00,1.84,Ala Carte & Value Meals,Regular
54,2024/12/04,Wed,Taiwan,Colombia Single Origin (Hot),75.00,2.30,McCafé,Regular
55,2024/12/04,Wed,Taiwan,Colombia Single Origin Latte (Hot),95.00,2.92,McCafé,Regular
56,2024/12/04,Wed,Taiwan,Colombia Single Origin (Iced),75.00,2.30,McCafé,Regular
57,2024/12/04,Wed,Taiwan,Colombia Single Origin Latte (Iced),95.00,2.92,McCafé,Regular
58,2024/12/04,Wed,Taiwan,Caramel Milk Tea (Iced),69.00,2.12,McCafé,Regular
59,2024/12/04,Wed,Taiwan,Honey Milk Tea (Iced),69.00,2.12,McCafé,Regular
60,2024/12/04,Wed,Taiwan,Honey Black Tea (Iced),59.00,1.81,McCafé,Regular
61,2024/12/04,Wed,Taiwan,Honey Milk Tea (Hot),69.00,2.12,McCafé,Regular
62,2024/12/04,Wed,Taiwan,Latte (Iced) (No sugar),78.00,2.39,McCafé,Regular
63,2024/12/04,Wed,Taiwan,Americano (Iced)(No sugar),65.00,2.00,McCafé,Regular
64,2024/12/04,Wed,Taiwan,Latte (Hot),78.00,2.39,McCafé,Regular
65,2024/12/04,Wed,Taiwan,Americano (Hot),65.00,2.00,McCafé,Regular
66,2024/12/04,Wed,Taiwan,Chocolate (Hot),70.00,2.15,McCafé,Regular
67,2024/12/04,Wed,Taiwan,Evian Water,51.00,1.57,McCafé,Regular
68,2024/12/04,Wed,Taiwan,Coke(M) Buy 1 get 1 free,38.00,1.17,Beverage,Regular
69,2024/12/04,Wed,Taiwan,Sprite (M) Buy 1 get 1 free,38.00,1.17,Beverage,Regular
70,2024/12/04,Wed,Taiwan,Lemon Tea(M) Buy 1 get 1 free,38.00,1.17,Beverage,Regular
71,2024/12/04,Wed,Taiwan,Sugar-free Iced Green Tea (M) Buy 1 get 1 free,44.00,1.35,Beverage,Regular
72,2024/12/04,Wed,Taiwan,Coke Zero(M) Buy 1 get 1 free,38.00,1.17,Beverage,Regular
