,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/09/04,Wed,Taiwan,Spicy Double Angus Beef Burger Meal,216.00,6.73,Promotion,Regular
2,2024/09/04,Wed,Taiwan,Spicy Angus Beef Burger Meal,171.00,5.33,Promotion,Regular
3,2024/09/04,Wed,Taiwan,Double Classic Angus Beef Burger Meal,216.00,6.73,Promotion,Regular
4,2024/09/04,Wed,Taiwan,Classic Angus Beef Burger Meal,171.00,5.33,Promotion,Regular
5,2024/09/04,Wed,Taiwan,Double Angus Beef Sharing Box,520.00,16.20,Promotion,Regular
6,2024/09/04,Wed,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.51,Promotion,Breakfast
7,2024/09/04,Wed,Taiwan,Double Angus Beef Sharing Box,520.00,16.20,Happy Sharing Meal,Regular
8,2024/09/04,Wed,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,18.07,Happy Sharing Meal,Regular
9,2024/09/04,Wed,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),490.00,15.27,Happy Sharing Meal,Regular
10,2024/09/04,Wed,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,359.00,11.19,Happy Sharing Meal,Regular
11,2024/09/04,Wed,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.94,Happy Sharing Meal,Regular
12,2024/09/04,Wed,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,269.00,8.38,Happy Sharing Meal,Regular
13,2024/09/04,Wed,Taiwan,2 Burger Combo Meal,319.00,9.94,Happy Sharing Meal,Regular
14,2024/09/04,Wed,Taiwan,Mushroom Crispy Chicken Burger,130.00,4.05,Signature,Regular
15,2024/09/04,Wed,Taiwan,Parmesan Angus Beef Burger,125.00,3.89,Signature,Regular
16,2024/09/04,Wed,Taiwan,Parmesan Crispy Chicken Burger,125.00,3.89,Signature,Regular
17,2024/09/04,Wed,Taiwan,BLT Angus Beef Burger,120.00,3.74,Signature,Regular
18,2024/09/04,Wed,Taiwan,BLT Grilled Chicken Burger,120.00,3.74,Signature,Regular
19,2024/09/04,Wed,Taiwan,Mushroom Angus Beef Burger,130.00,4.05,Signature,Regular
