,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/06/02,Sun,Taiwan,Spicy McNugget (6) Meal,150.00,4.61,Promotion,Regular
2,2024/06/02,Sun,Taiwan,Spicy McNugget(10)  Meal,190.00,5.84,Promotion,Regular
3,2024/06/02,Sun,Taiwan,4pcs Spicy Nuggets,49.00,1.51,Promotion,Regular
4,2024/06/02,Sun,Taiwan,Double Filet-O-Fish,100.00,3.08,Promotion,Regular
5,2024/06/02,Sun,Taiwan,Double Filet-O-Fish Meal,181.00,5.57,Promotion,Regular
6,2024/06/02,Sun,Taiwan,20 Pcs Spicy McNuggets Happy Sharing Meal,269.00,8.27,Promotion,Regular
7,2024/06/02,Sun,Taiwan,30 Pcs Spicy McNuggets Happy Sharing Meal,359.00,11.04,Promotion,Regular
8,2024/06/02,Sun,Taiwan,Chicken McNuggets (Spicy) & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,17.84,Promotion,Regular
9,2024/06/02,Sun,Taiwan,R&F Eco Bag (Ronald/Birdie),59.00,1.81,Promotion,Regular
10,2024/06/02,Sun,Taiwan,R&F Eco Bag (Hamburglar/Grimace),59.00,1.81,Promotion,Regular
11,2024/06/02,Sun,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.43,Promotion,Breakfast
12,2024/06/02,Sun,Taiwan,Double Filet-O-Fish Meal,142.00,4.37,Promotion,Breakfast
13,2024/06/02,Sun,Taiwan,Spicy McNugget(6) Meal,111.00,3.41,Promotion,Breakfast
14,2024/06/02,Sun,Taiwan,Spicy McNugget(10) Meal,151.00,4.64,Promotion,Breakfast
15,2024/06/02,Sun,Taiwan,Spicy McNugget (4),49.00,1.51,Promotion,Breakfast
16,2024/06/02,Sun,Taiwan,R&F Eco Bag (Ronald/Birdie),59.00,1.81,Promotion,Breakfast
17,2024/06/02,Sun,Taiwan,R&F Eco Bag (Hamburglar/Grimace),59.00,1.81,Promotion,Breakfast
18,2024/06/02,Sun,Taiwan,Chicken McNuggets (Spicy) & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,17.84,Happy Sharing Meal,Regular
19,2024/06/02,Sun,Taiwan,30 Pcs Spicy McNuggets Happy Sharing Meal,359.00,11.04,Happy Sharing Meal,Regular
20,2024/06/02,Sun,Taiwan,20 Pcs Spicy McNuggets Happy Sharing Meal,269.00,8.27,Happy Sharing Meal,Regular
21,2024/06/02,Sun,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,17.84,Happy Sharing Meal,Regular
22,2024/06/02,Sun,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),490.00,15.07,Happy Sharing Meal,Regular
23,2024/06/02,Sun,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,359.00,11.04,Happy Sharing Meal,Regular
24,2024/06/02,Sun,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.81,Happy Sharing Meal,Regular
25,2024/06/02,Sun,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,269.00,8.27,Happy Sharing Meal,Regular
26,2024/06/02,Sun,Taiwan,2 Burger Combo Meal,319.00,9.81,Happy Sharing Meal,Regular
27,2024/06/02,Sun,Taiwan,Mushroom Crispy Chicken Burger,130.00,4.00,Signature,Regular
28,2024/06/02,Sun,Taiwan,Parmesan Angus Beef Burger,125.00,3.84,Signature,Regular
29,2024/06/02,Sun,Taiwan,Parmesan Crispy Chicken Burger,125.00,3.84,Signature,Regular
30,2024/06/02,Sun,Taiwan,BLT Angus Beef Burger,120.00,3.69,Signature,Regular
31,2024/06/02,Sun,Taiwan,BLT Grilled Chicken Burger,120.00,3.69,Signature,Regular
32,2024/06/02,Sun,Taiwan,Mushroom Angus Beef Burger,130.00,4.00,Signature,Regular
33,2024/06/02,Sun,Taiwan,Caesar Salad w/Spicy Chicken Filet,110.00,3.38,Signature,Regular
34,2024/06/02,Sun,Taiwan,Italian Grilled Chicken Salad,110.00,3.38,Signature,Regular
35,2024/06/02,Sun,Taiwan,Late Night Meal - Chicken McNuggets (10pcs) (Original / Spicy)+ Chicken McCrispy (2pcs) (Original / Spicy)(Drumsticks & thighs are distributed randomly),288.00,8.86,late night item (22:00-03:00),Regular
36,2024/06/02,Sun,Taiwan,Late Night Meal - Chicken McNuggets (6pcs)(Original / Spicy)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.78,late night item (22:00-03:00),Regular
37,2024/06/02,Sun,Taiwan,Late Night Meal –Chicken McNuggets(12pcs)(Original / Spicy),188.00,5.78,late night item (22:00-03:00),Regular
38,2024/06/02,Sun,Taiwan,6pcs Spicy Nuggets,69.00,2.12,Ala Carte & Value Meals,Regular
39,2024/06/02,Sun,Taiwan,Spicy McNugget (10),109.00,3.35,Ala Carte & Value Meals,Regular
40,2024/06/02,Sun,Taiwan,Double Filet-O-Fish,100.00,3.08,Ala Carte & Value Meals,Regular
41,2024/06/02,Sun,Taiwan,Double Classic Angus Beef Burger,135.00,4.15,Ala Carte & Value Meals,Regular
42,2024/06/02,Sun,Taiwan,Classic Angus Beef Burger,90.00,2.77,Ala Carte & Value Meals,Regular
43,2024/06/02,Sun,Taiwan,Big Mac,80.00,2.46,Ala Carte & Value Meals,Regular
