,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2024/12/08,Sun,Fiji,Big Mac (S/R) -Beef,14.75,6.46,Classic McValue Meals,Regular
2,2024/12/08,Sun,Fiji,Cheeseburger (S/R) - Beef,10.95,4.79,Classic McValue Meals,Regular
3,2024/12/08,Sun,Fiji,Quarter Pounder (S/R) - Beef,14.95,6.54,Classic McValue Meals,Regular
4,2024/12/08,Sun,Fiji,Filet-O-Fish (S/R),12.55,5.49,Classic McValue Meals,Regular
5,2024/12/08,Sun,Fiji,McFeast (S/R) - Beef,16.55,7.24,Classic McValue Meals,Regular
6,2024/12/08,Sun,Fiji,Double Cheeseburger (S/R) - Beef,13.95,6.11,Classic McValue Meals,Regular
7,2024/12/08,Sun,Fiji,Vege McWrap (S/R),13.45,5.89,Classic McValue Meals,Regular
8,2024/12/08,Sun,Fiji,Filet McWrap (S/R),13.95,6.11,Classic McValue Meals,Regular
9,2024/12/08,Sun,Fiji,McChicken (S/R),14.35,6.28,Chicken Mcvalue Meals,Regular
10,2024/12/08,Sun,Fiji,6pk McNuggets (S/R),13.50,5.91,Chicken Mcvalue Meals,Regular
11,2024/12/08,Sun,Fiji,10pk McNuggets (S/R),16.35,7.16,Chicken Mcvalue Meals,Regular
12,2024/12/08,Sun,Fiji,Chicken Aioli McWrap (S/R),13.95,6.11,Chicken Mcvalue Meals,Regular
13,2024/12/08,Sun,Fiji,Cheeseburger Happy Meal (Beef),12.95,5.67,Happy Meals,Regular
14,2024/12/08,Sun,Fiji,Junior Burger Happy Meal (Beef),12.95,5.67,Happy Meals,Regular
15,2024/12/08,Sun,Fiji,4pk Chicken McNuggets Happy Meal,12.95,5.67,Happy Meals,Regular
16,2024/12/08,Sun,Fiji,Big Mac (Beef),10.25,4.49,Classic Favourites,Regular
17,2024/12/08,Sun,Fiji,Cheeseburger (Beef),6.65,2.91,Classic Favourites,Regular
18,2024/12/08,Sun,Fiji,Quarter Pounder (Beef),10.95,4.79,Classic Favourites,Regular
19,2024/12/08,Sun,Fiji,Filet-O-Fish,8.45,3.70,Classic Favourites,Regular
20,2024/12/08,Sun,Fiji,McFeast (Beef),12.95,5.67,Classic Favourites,Regular
21,2024/12/08,Sun,Fiji,Double Cheeseburger (Beef),10.45,4.57,Classic Favourites,Regular
22,2024/12/08,Sun,Fiji,Salad Burger,7.95,3.48,Classic Favourites,Regular
23,2024/12/08,Sun,Fiji,Vege McWrap,9.85,4.31,Classic Favourites,Regular
24,2024/12/08,Sun,Fiji,Filet McWrap,10.75,4.71,Classic Favourites,Regular
25,2024/12/08,Sun,Fiji,6pk McNuggets,7.95,3.48,Chicken Favourites,Regular
26,2024/12/08,Sun,Fiji,10pk McNuggets,11.95,5.23,Chicken Favourites,Regular
27,2024/12/08,Sun,Fiji,Chicken Aioli McWrap,10.95,4.79,Chicken Favourites,Regular
28,2024/12/08,Sun,Fiji,McChicken,9.85,4.31,Chicken Favourites,Regular
29,2024/12/08,Sun,Fiji,Apple Pie,6.15,2.69,Sides And Condiments,Regular
30,2024/12/08,Sun,Fiji,Sweet And Sour Sauce,0.50,0.22,Sides And Condiments,Regular
31,2024/12/08,Sun,Fiji,Ketchup Packet,0.25,0.11,Sides And Condiments,Regular
32,2024/12/08,Sun,Fiji,BBQ Sauce,0.50,0.22,Sides And Condiments,Regular
33,2024/12/08,Sun,Fiji,Mayonnaise Packet,0.50,0.22,Sides And Condiments,Regular
34,2024/12/08,Sun,Fiji,Fries (S/R),4.15,1.82,Sides And Condiments,Regular
35,2024/12/08,Sun,Fiji,McCafe Iced Lemon Tea,7.75,3.39,McCafe Drinks,Regular
36,2024/12/08,Sun,Fiji,McCafe Iced Mango Tea,7.75,3.39,McCafe Drinks,Regular
37,2024/12/08,Sun,Fiji,McCafe Iced Peach Tea,7.75,3.39,McCafe Drinks,Regular
38,2024/12/08,Sun,Fiji,6pk No Chicken Nuggets,9.95,4.36,Promotions,Regular
39,2024/12/08,Sun,Fiji,10pk No Chicken Nuggets,14.95,6.54,Promotions,Regular
40,2024/12/08,Sun,Fiji,2pc Hot And Spicy (S/R),13.95,6.11,Chicken Mcvalue Meals,Regular
41,2024/12/08,Sun,Fiji,3pc Hot And Spicy (S/R),18.95,8.30,Chicken Mcvalue Meals,Regular
42,2024/12/08,Sun,Fiji,5pc Hot And Spicy (S/R),27.75,12.15,Chicken Mcvalue Meals,Regular
43,2024/12/08,Sun,Fiji,3pc Hot And Spicy Chicken,15.95,6.98,Chicken Favourites,Regular
44,2024/12/08,Sun,Fiji,5pc Hot And Spicy Chicken,24.55,10.75,Chicken Favourites,Regular
45,2024/12/08,Sun,Fiji,Chicken Sharebox,54.95,24.05,Promotions,Regular
46,2024/12/08,Sun,Fiji,Beef Sharebox,54.95,24.05,Promotions,Regular
