,Date,Day,Territory,Menu Item,Price (FJD),Price (USD),Category,Menu
1,2024/07/20,Sat,Fiji,Filet-O-Fish (S/R),12.55,5.61,Classic McValue Meals,Regular
2,2024/07/20,Sat,Fiji,Vege McWrap (S/R),13.45,6.02,Classic McValue Meals,Regular
3,2024/07/20,Sat,Fiji,Filet McWrap (S/R),13.95,6.24,Classic McValue Meals,Regular
4,2024/07/20,Sat,Fiji,McChicken (S/R),14.35,6.42,Chicken Mcvalue Meals,Regular
5,2024/07/20,Sat,Fiji,2pc Hot And Spicy (S/R),13.95,6.24,Chicken Mcvalue Meals,Regular
6,2024/07/20,Sat,Fiji,3pc Hot And Spicy (S/R),18.95,8.48,Chicken Mcvalue Meals,Regular
7,2024/07/20,Sat,Fiji,5pc Hot And Spicy (S/R),27.75,12.41,Chicken Mcvalue Meals,Regular
8,2024/07/20,Sat,Fiji,6pk McNuggets (S/R),13.50,6.04,Chicken Mcvalue Meals,Regular
9,2024/07/20,Sat,Fiji,10pk McNuggets (S/R),16.35,7.31,Chicken Mcvalue Meals,Regular
10,2024/07/20,Sat,Fiji,Chicken Aioli McWrap (S/R),13.95,6.24,Chicken Mcvalue Meals,Regular
11,2024/07/20,Sat,Fiji,4pk Chicken McNuggets Happy Meal,12.95,5.79,Happy Meals,Regular
12,2024/07/20,Sat,Fiji,Filet-O-Fish,8.45,3.78,Classic Favourites,Regular
13,2024/07/20,Sat,Fiji,Salad Burger,7.95,3.56,Classic Favourites,Regular
14,2024/07/20,Sat,Fiji,Vege McWrap,9.85,4.41,Classic Favourites,Regular
15,2024/07/20,Sat,Fiji,Filet McWrap,10.75,4.81,Classic Favourites,Regular
16,2024/07/20,Sat,Fiji,3pc Hot And Spicy Chicken,15.95,7.13,Chicken Favourites,Regular
17,2024/07/20,Sat,Fiji,5pc Hot And Spicy Chicken,24.55,10.98,Chicken Favourites,Regular
18,2024/07/20,Sat,Fiji,6pk McNuggets,7.95,3.56,Chicken Favourites,Regular
19,2024/07/20,Sat,Fiji,10pk McNuggets,11.95,5.35,Chicken Favourites,Regular
20,2024/07/20,Sat,Fiji,Chicken Aioli McWrap,10.95,4.90,Chicken Favourites,Regular
21,2024/07/20,Sat,Fiji,McChicken,9.85,4.41,Chicken Favourites,Regular
22,2024/07/20,Sat,Fiji,Apple Pie,6.15,2.75,Sides And Condiments,Regular
23,2024/07/20,Sat,Fiji,Sweet And Sour Sauce,0.50,0.22,Sides And Condiments,Regular
24,2024/07/20,Sat,Fiji,Ketchup Packet,0.25,0.11,Sides And Condiments,Regular
25,2024/07/20,Sat,Fiji,Fries (S/R),4.15,1.86,Sides And Condiments,Regular
26,2024/07/20,Sat,Fiji,McCafe Iced Lemon Tea,7.75,3.47,McCafe Drinks,Regular
27,2024/07/20,Sat,Fiji,McCafe Iced Mango Tea,7.75,3.47,McCafe Drinks,Regular
28,2024/07/20,Sat,Fiji,McCafe Iced Peach Tea,7.75,3.47,McCafe Drinks,Regular
29,2024/07/20,Sat,Fiji,6pk No Chicken Nuggets,9.95,4.45,Promotions,Regular
30,2024/07/20,Sat,Fiji,10pk No Chicken Nuggets,14.95,6.69,Promotions,Regular
31,2024/07/20,Sat,Fiji,Sweet Thai Chili Sauce,1.00,0.45,Promotions,Regular
