,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2024/09/04,Wed,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.62,3.35,Promotion,Regular
2,2024/09/04,Wed,Malaysia,5pcs Ayam Goreng McD™ + 6pcs Chicken McNuggets®,29.25,6.70,Promotion,Regular
3,2024/09/04,Wed,Malaysia,Spicy Chicken McDeluxe™ (M) + 2pcs Ayam Goreng McD™ (M),29.25,6.70,Promotion,Regular
4,2024/09/04,Wed,Malaysia,Ayam Goreng McD™ Regular (2pcs) ,14.62,3.35,Promotion,Regular
5,2024/09/04,Wed,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.62,3.35,Promotion,Regular
6,2024/09/04,Wed,Malaysia,Ayam Goreng McD™ Spicy (3pcs),18.40,4.21,Promotion,Regular
7,2024/09/04,Wed,Malaysia,Ayam Goreng McD™ Regular (3pcs),18.40,4.21,Promotion,Regular
8,2024/09/04,Wed,Malaysia,Ayam Goreng McD™ Mixed (3pcs),18.40,4.21,Promotion,Regular
9,2024/09/04,Wed,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.89,Promotion,Regular
10,2024/09/04,Wed,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.89,Promotion,Regular
11,2024/09/04,Wed,Malaysia,Strawberry Chocolate Pie,6.04,1.38,Promotion,Regular
12,2024/09/04,Wed,Malaysia,Orange McFizz™,6.70,1.53,Promotion,Regular
13,2024/09/04,Wed,Malaysia,OREO® McFlurry™,7.78,1.78,Promotion,Regular
14,2024/09/04,Wed,Malaysia,Chocolate Sundae & Chocolate,6.04,1.38,Promotion,Regular
15,2024/09/04,Wed,Malaysia,Chocolate Sundae & Strawberry,6.04,1.38,Promotion,Regular
16,2024/09/04,Wed,Malaysia,Ice Blended Mango Peach,10.28,2.35,Promotion,Regular
17,2024/09/04,Wed,Malaysia,Iced Mango Peach,5.66,1.30,Promotion,Regular
18,2024/09/04,Wed,Malaysia,Mekdi Lunch Box,25.00,5.72,Promotion,Regular
19,2024/09/04,Wed,Malaysia,Omelette Wrap with Hash Browns & Chicken Sausage,10.33,2.37,Promotion,Breakfast
20,2024/09/04,Wed,Malaysia,Omelette Wrap with Hash Browns & Crispy Chicken,10.33,2.37,Promotion,Breakfast
21,2024/09/04,Wed,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.89,Promotion,Breakfast
22,2024/09/04,Wed,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.89,Promotion,Breakfast
