,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2024/10/05,Sat,Malaysia,Sweet Chilli Fish Burger,13.16,3.12,Promotion,Regular
2,2024/10/05,Sat,Malaysia,2x Sweet Chilli Fish Burger (M),22.64,5.36,Promotion,Regular
3,2024/10/05,Sat,Malaysia,2x Sweet Chilli Fish Wrap (M),22.64,5.36,Promotion,Regular
4,2024/10/05,Sat,Malaysia,Sweet Chilli Fish Burger (M) + Sweet Chilli Fish Wrap (M),22.64,5.36,Promotion,Regular
5,2024/10/05,Sat,Malaysia,Double Sweet Chilli Fish Burger,17.41,4.12,Promotion,Regular
6,2024/10/05,Sat,Malaysia,Filet-O-Fish™,9.95,2.36,Promotion,Regular
7,2024/10/05,Sat,Malaysia,Double Filet-O-Fish™,14.20,3.36,Promotion,Regular
8,2024/10/05,Sat,Malaysia,Sweet Chilli Fish Wrap,13.68,3.24,Promotion,Regular
9,2024/10/05,Sat,Malaysia,Sweet Chilli Fish Wrap with Hash Browns,14.62,3.46,Promotion,Regular
10,2024/10/05,Sat,Malaysia,Strawberry Chocolate Pie,6.04,1.43,Promotion,Regular
11,2024/10/05,Sat,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.95,Promotion,Regular
12,2024/10/05,Sat,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.95,Promotion,Regular
13,2024/10/05,Sat,Malaysia,Orange McFizz™,6.70,1.59,Promotion,Regular
14,2024/10/05,Sat,Malaysia,OREO® McFlurry™,7.78,1.84,Promotion,Regular
15,2024/10/05,Sat,Malaysia,Chocolate Sundae & Chocolate,6.04,1.43,Promotion,Regular
16,2024/10/05,Sat,Malaysia,Chocolate Sundae & Strawberry,6.04,1.43,Promotion,Regular
17,2024/10/05,Sat,Malaysia,Ice Blended Mango Peach,10.28,2.44,Promotion,Regular
18,2024/10/05,Sat,Malaysia,Iced Mango Peach,5.66,1.34,Promotion,Regular
19,2024/10/05,Sat,Malaysia,Mekdi Lunch Box,25.00,5.92,Promotion,Regular
20,2024/10/05,Sat,Malaysia,Omelette Wrap with Hash Browns & Chicken Sausage,10.33,2.45,Promotion,Breakfast
21,2024/10/05,Sat,Malaysia,Omelette Wrap with Hash Browns & Crispy Chicken,10.33,2.45,Promotion,Breakfast
22,2024/10/05,Sat,Malaysia,Strawberry Chocolate Pie,6.04,1.43,Promotion,Breakfast
23,2024/10/05,Sat,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.95,Promotion,Breakfast
24,2024/10/05,Sat,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.95,Promotion,Breakfast
25,2024/10/05,Sat,Malaysia,Orange McFizz™,6.70,1.59,Promotion,Breakfast
26,2024/10/05,Sat,Malaysia,OREO® McFlurry™,7.78,1.84,Promotion,Breakfast
