,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2024/10/16,Wed,Malaysia,Sweet Chilli Fish Burger,13.16,3.05,Promotion,Regular
2,2024/10/16,Wed,Malaysia,Double Sweet Chilli Fish Burger,17.41,4.04,Promotion,Regular
3,2024/10/16,Wed,Malaysia,Filet-O-Fish™,9.95,2.31,Promotion,Regular
4,2024/10/16,Wed,Malaysia,Double Filet-O-Fish™,14.20,3.29,Promotion,Regular
5,2024/10/16,Wed,Malaysia,Sweet Chilli Fish Wrap,13.68,3.17,Promotion,Regular
6,2024/10/16,Wed,Malaysia,Sweet Chilli Fish Wrap with Hash Browns,14.62,3.39,Promotion,Regular
7,2024/10/16,Wed,Malaysia,Strawberry Chocolate Pie,6.04,1.40,Promotion,Regular
8,2024/10/16,Wed,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.91,Promotion,Regular
9,2024/10/16,Wed,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.91,Promotion,Regular
10,2024/10/16,Wed,Malaysia,Orange McFizz™,6.70,1.55,Promotion,Regular
11,2024/10/16,Wed,Malaysia,OREO® McFlurry™,7.78,1.81,Promotion,Regular
12,2024/10/16,Wed,Malaysia,Chocolate Sundae & Chocolate,6.04,1.40,Promotion,Regular
13,2024/10/16,Wed,Malaysia,Chocolate Sundae & Strawberry,6.04,1.40,Promotion,Regular
14,2024/10/16,Wed,Malaysia,Ice Blended Mango Peach,10.28,2.39,Promotion,Regular
15,2024/10/16,Wed,Malaysia,Iced Mango Peach,5.66,1.31,Promotion,Regular
16,2024/10/16,Wed,Malaysia,Mekdi Lunch Box,25.00,5.80,Promotion,Regular
17,2024/10/16,Wed,Malaysia,Omelette Wrap with Hash Browns & Chicken Sausage,10.33,2.40,Promotion,Breakfast
18,2024/10/16,Wed,Malaysia,Omelette Wrap with Hash Browns & Crispy Chicken,10.33,2.40,Promotion,Breakfast
19,2024/10/16,Wed,Malaysia,Strawberry Chocolate Pie,6.04,1.40,Promotion,Breakfast
20,2024/10/16,Wed,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.91,Promotion,Breakfast
21,2024/10/16,Wed,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.91,Promotion,Breakfast
22,2024/10/16,Wed,Malaysia,Orange McFizz™,6.70,1.55,Promotion,Breakfast
23,2024/10/16,Wed,Malaysia,OREO® McFlurry™,7.78,1.81,Promotion,Breakfast
