,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.62,3.34,Promotion,Regular
2,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Regular (2pcs) ,14.62,3.34,Promotion,Regular
3,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.62,3.34,Promotion,Regular
4,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Spicy (3pcs),18.40,4.21,Promotion,Regular
5,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Regular (3pcs),18.40,4.21,Promotion,Regular
6,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Mixed (3pcs),18.40,4.21,Promotion,Regular
7,2024/08/24,Sat,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.89,Promotion,Regular
8,2024/08/24,Sat,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.89,Promotion,Regular
9,2024/08/24,Sat,Malaysia,Strawberry Chocolate Pie,6.04,1.38,Promotion,Regular
10,2024/08/24,Sat,Malaysia,Orange McFizz™,6.70,1.53,Promotion,Regular
11,2024/08/24,Sat,Malaysia,OREO® McFlurry™,7.78,1.78,Promotion,Regular
12,2024/08/24,Sat,Malaysia,Chocolate Sundae & Chocolate,6.04,1.38,Promotion,Regular
13,2024/08/24,Sat,Malaysia,Chocolate Sundae & Strawberry,6.04,1.38,Promotion,Regular
14,2024/08/24,Sat,Malaysia,Ice Blended Mango Peach,10.28,2.35,Promotion,Regular
15,2024/08/24,Sat,Malaysia,Iced Mango Peach,5.66,1.29,Promotion,Regular
16,2024/08/24,Sat,Malaysia,Mekdi Lunch Box,25.00,5.71,Promotion,Regular
17,2024/08/24,Sat,Malaysia,Omelette Wrap with Hash Browns & Chicken Sausage,10.33,2.36,Promotion,Breakfast
18,2024/08/24,Sat,Malaysia,Omelette Wrap with Hash Browns & Crispy Chicken,10.33,2.36,Promotion,Breakfast
19,2024/08/24,Sat,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.89,Promotion,Breakfast
20,2024/08/24,Sat,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.89,Promotion,Breakfast
21,2024/08/24,Sat,Malaysia,Strawberry Chocolate Pie,6.04,1.38,Promotion,Breakfast
22,2024/08/24,Sat,Malaysia,Orange McFizz™,6.70,1.53,Promotion,Breakfast
23,2024/08/24,Sat,Malaysia,OREO® McFlurry™,7.78,1.78,Promotion,Breakfast
24,2024/08/24,Sat,Malaysia,Chocolate Sundae & Chocolate,6.04,1.38,Promotion,Breakfast
25,2024/08/24,Sat,Malaysia,Chocolate Sundae & Strawberry,6.04,1.38,Promotion,Breakfast
26,2024/08/24,Sat,Malaysia,Ice Blended Mango Peach,10.28,2.35,Promotion,Breakfast
27,2024/08/24,Sat,Malaysia,Iced Mango Peach,5.66,1.29,Promotion,Breakfast
28,2024/08/24,Sat,Malaysia,Mekdi Lunch Box,25.00,5.71,Promotion,Breakfast
29,2024/08/24,Sat,Malaysia,Spicy Tomato Chicken Wrap,12.22,2.79,McSaver Small Meals,Regular
30,2024/08/24,Sat,Malaysia,Chicken Burger,10.33,2.36,McSaver Small Meals,Regular
31,2024/08/24,Sat,Malaysia,Double Spicy Chicken with Cheese,12.22,2.79,McSaver Small Meals,Regular
32,2024/08/24,Sat,Malaysia,Spicy Beef Burger,11.27,2.58,McSaver Small Meals,Regular
33,2024/08/24,Sat,Malaysia,Spicy Beef Burger Special,12.22,2.79,McSaver Small Meals,Regular
34,2024/08/24,Sat,Malaysia,Spicy Beef Burger Special with Cheese,13.16,3.01,McSaver Small Meals,Regular
35,2024/08/24,Sat,Malaysia,Spicy Tomato Chicken Wrap,10.33,2.36,Burgers,Regular
36,2024/08/24,Sat,Malaysia,Spicy Beef Burger,9.39,2.15,Burgers,Regular
37,2024/08/24,Sat,Malaysia,Spicy Beef Burger Special,10.33,2.36,Burgers,Regular
38,2024/08/24,Sat,Malaysia,Spicy Beef Burger Special with Cheese,11.27,2.58,Burgers,Regular
39,2024/08/24,Sat,Malaysia,Double Cheeseburger,11.93,2.73,Burgers,Regular
40,2024/08/24,Sat,Malaysia,Spicy Double Cheese,12.88,2.94,Burgers,Regular
41,2024/08/24,Sat,Malaysia,Big Mac™,13.40,3.06,Burgers,Regular
42,2024/08/24,Sat,Malaysia,Double Spicy Chicken with Cheese,10.33,2.36,Burgers,Regular
43,2024/08/24,Sat,Malaysia,McChicken®,9.43,2.16,Burgers,Regular
44,2024/08/24,Sat,Malaysia,Spicy Chicken McDeluxe™,13.54,3.09,Burgers,Regular
45,2024/08/24,Sat,Malaysia,Spicy Crispy Chicken,12.17,2.78,Burgers,Regular
46,2024/08/24,Sat,Malaysia,GCB™,13.63,3.11,Burgers,Regular
47,2024/08/24,Sat,Malaysia,Chicken Burger,8.44,1.93,Burgers,Regular
48,2024/08/24,Sat,Malaysia,Filet-O-Fish™,9.95,2.27,Burgers,Regular
49,2024/08/24,Sat,Malaysia,6pcs Chicken McNuggets®,10.61,2.42,McNuggets,Regular
50,2024/08/24,Sat,Malaysia,9pcs Chicken McNuggets® ,14.10,3.22,McNuggets,Regular
51,2024/08/24,Sat,Malaysia,20pcs Chicken McNuggets®,26.70,6.10,McNuggets,Regular
52,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.62,3.34,Ayam Goreng McD,Regular
53,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Regular (2pcs) ,14.62,3.34,Ayam Goreng McD,Regular
54,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.62,3.34,Ayam Goreng McD,Regular
55,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Spicy (3pcs),18.40,4.21,Ayam Goreng McD,Regular
56,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Regular (3pcs),18.40,4.21,Ayam Goreng McD,Regular
57,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ Mixed (3pcs),18.40,4.21,Ayam Goreng McD,Regular
58,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ (5pcs),33.02,7.55,Ayam Goreng McD,Regular
59,2024/08/24,Sat,Malaysia,Ayam Goreng McD™ (10pcs),60.38,13.80,Ayam Goreng McD,Regular
60,2024/08/24,Sat,Malaysia,Nasi Lemak McD™,8.02,1.83,Nasi Lemak & Bubur,Regular
61,2024/08/24,Sat,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (1pc),13.77,3.15,Nasi Lemak & Bubur,Regular
62,2024/08/24,Sat,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (2pcs),16.60,3.79,Nasi Lemak & Bubur,Regular
