,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2024/01/02,Tue,Malaysia,Beef Prosperity Burger™,14.34,3.12,Promotion,Regular
2,2024/01/02,Tue,Malaysia,Double Beef Prosperity Burger™,18.11,3.94,Promotion,Regular
3,2024/01/02,Tue,Malaysia,Chicken Prosperity Burger™,14.34,3.12,Promotion,Regular
4,2024/01/02,Tue,Malaysia,Double Chicken Prosperity Burger™,18.11,3.94,Promotion,Regular
5,2024/01/02,Tue,Malaysia,Curly Fries,7.45,1.62,Promotion,Regular
6,2024/01/02,Tue,Malaysia,Banana Caramel Pie,5.57,1.21,Promotion,Regular
7,2024/01/02,Tue,Malaysia,Salted Caramel Chocolate McFlurry™,8.40,1.83,Promotion,Regular
8,2024/01/02,Tue,Malaysia,Ice Blended Chocolate with Hershey’s,15.09,3.28,Promotion,Regular
9,2024/01/02,Tue,Malaysia,Iced Chocolate with Hershey's,13.21,2.87,Promotion,Regular
10,2024/01/02,Tue,Malaysia,Orange McFizz™,6.32,1.38,Promotion,Regular
11,2024/01/02,Tue,Malaysia,Filet-O-Fish™,10.33,2.25,Promotion,Regular
12,2024/01/02,Tue,Malaysia,6pcs Chicken McNuggets®,10.33,2.25,Promotion,Regular
13,2024/01/02,Tue,Malaysia,Ayam Goreng McD™ (2pcs),13.16,2.86,Promotion,Regular
14,2024/01/02,Tue,Malaysia,Mexicana Chicken Burger,13.16,2.86,Promotion,Regular
15,2024/01/02,Tue,Malaysia,Raspberry Cheese Pie,2.83,0.62,Promotion,Regular
16,2024/01/02,Tue,Malaysia,Big Breakfast™,12.64,2.75,Promotion,Breakfast
17,2024/01/02,Tue,Malaysia,Big Breakfast™ Muffin,11.75,2.56,Promotion,Breakfast
18,2024/01/02,Tue,Malaysia,2 pcs Hotcakes™,11.27,2.45,Promotion,Breakfast
19,2024/01/02,Tue,Malaysia,2 pcs Hotcakes™ with Plain Sundae,13.16,2.86,Promotion,Breakfast
20,2024/01/02,Tue,Malaysia,Banana Caramel Pie,5.57,1.21,Promotion,Breakfast
21,2024/01/02,Tue,Malaysia,Salted Caramel Chocolate McFlurry™,8.40,1.83,Promotion,Breakfast
22,2024/01/02,Tue,Malaysia,Ice Blended Chocolate with Hershey’s,15.09,3.28,Promotion,Breakfast
23,2024/01/02,Tue,Malaysia,Iced Chocolate with Hershey's,13.21,2.87,Promotion,Breakfast
24,2024/01/02,Tue,Malaysia,Orange McFizz™,6.32,1.38,Promotion,Breakfast
25,2024/01/02,Tue,Malaysia,Raspberry Cheese Pie,2.83,0.62,Promotion,Breakfast
26,2024/01/02,Tue,Malaysia,2x Spicy Chicken McDeluxe (M),28.21,6.14,All Day Special,Regular
27,2024/01/02,Tue,Malaysia,5pcs Ayam Goreng McD™ Spicy,28.21,6.14,All Day Special,Regular
28,2024/01/02,Tue,Malaysia,5pcs Ayam Goreng McD™ Regular,28.21,6.14,All Day Special,Regular
29,2024/01/02,Tue,Malaysia,5pcs Ayam Goreng McD™ Mixed,28.21,6.14,All Day Special,Regular
30,2024/01/02,Tue,Malaysia,Chicken Burger Super Value Meal,15.52,3.38,Super Value Meals,Regular
31,2024/01/02,Tue,Malaysia,Spicy Crispy Chicken Super Value Meal,19.53,4.25,Super Value Meals,Regular
32,2024/01/02,Tue,Malaysia,McChicken® Super Value Meal,17.41,3.79,Super Value Meals,Regular
33,2024/01/02,Tue,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.61,Super Value Meals,Regular
34,2024/01/02,Tue,Malaysia,GCB™ Super Value Meal,19.72,4.29,Super Value Meals,Regular
35,2024/01/02,Tue,Malaysia,Spicy Cheese Super Value Meal,14.53,3.16,Super Value Meals,Regular
36,2024/01/02,Tue,Malaysia,Spicy Double Cheese Super Value Meal,19.39,4.22,Super Value Meals,Regular
