,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2024/11/28,Thu,Malaysia,Spicy Chicken McDeluxe™,13.54,3.05,Promotion,Regular
2,2024/11/28,Thu,Malaysia,Spicy Chicken Wrap,13.54,3.05,Promotion,Regular
3,2024/11/28,Thu,Malaysia,Strawberry Chocolate Pie,6.04,1.36,Promotion,Regular
4,2024/11/28,Thu,Malaysia,OREO® McFlurry™,7.78,1.75,Promotion,Regular
5,2024/11/28,Thu,Malaysia,Chocolate Sundae & Chocolate,6.04,1.36,Promotion,Regular
6,2024/11/28,Thu,Malaysia,Chocolate Sundae & Strawberry,6.04,1.36,Promotion,Regular
7,2024/11/28,Thu,Malaysia,Mekdi Lunch Box,25.00,5.63,Promotion,Regular
8,2024/11/28,Thu,Malaysia,Omelette Wrap with Hash Browns & Chicken Sausage,10.33,2.33,Promotion,Breakfast
9,2024/11/28,Thu,Malaysia,Omelette Wrap with Hash Browns & Crispy Chicken,10.33,2.33,Promotion,Breakfast
10,2024/11/28,Thu,Malaysia,Strawberry Chocolate Pie,6.04,1.36,Promotion,Breakfast
11,2024/11/28,Thu,Malaysia,OREO® McFlurry™,7.78,1.75,Promotion,Breakfast
12,2024/11/28,Thu,Malaysia,Chocolate Sundae & Chocolate,6.04,1.36,Promotion,Breakfast
13,2024/11/28,Thu,Malaysia,Chocolate Sundae & Strawberry,6.04,1.36,Promotion,Breakfast
14,2024/11/28,Thu,Malaysia,Mekdi Lunch Box,25.00,5.63,Promotion,Breakfast
15,2024/11/28,Thu,Malaysia,1pc Ayam Goreng McD™,11.27,2.54,McSaver Small Meals,Regular
16,2024/11/28,Thu,Malaysia,Spicy Tomato Chicken Wrap,12.22,2.75,McSaver Small Meals,Regular
17,2024/11/28,Thu,Malaysia,Chicken Burger,10.33,2.33,McSaver Small Meals,Regular
18,2024/11/28,Thu,Malaysia,Double Spicy Chicken with Cheese,12.22,2.75,McSaver Small Meals,Regular
19,2024/11/28,Thu,Malaysia,Spicy Beef Burger,11.27,2.54,McSaver Small Meals,Regular
20,2024/11/28,Thu,Malaysia,Spicy Beef Burger Special,12.22,2.75,McSaver Small Meals,Regular
21,2024/11/28,Thu,Malaysia,Spicy Beef Burger Special with Cheese,13.16,2.96,McSaver Small Meals,Regular
22,2024/11/28,Thu,Malaysia,Spicy Chicken McDeluxe™,13.54,3.05,Burgers,Regular
23,2024/11/28,Thu,Malaysia,Spicy Chicken Wrap,13.54,3.05,Burgers,Regular
24,2024/11/28,Thu,Malaysia,Spicy Tomato Chicken Wrap,10.33,2.33,Burgers,Regular
25,2024/11/28,Thu,Malaysia,Spicy Beef Burger,9.39,2.11,Burgers,Regular
26,2024/11/28,Thu,Malaysia,Spicy Beef Burger Special,10.33,2.33,Burgers,Regular
27,2024/11/28,Thu,Malaysia,Spicy Beef Burger Special with Cheese,11.27,2.54,Burgers,Regular
28,2024/11/28,Thu,Malaysia,Double Cheeseburger,11.93,2.69,Burgers,Regular
29,2024/11/28,Thu,Malaysia,Spicy Double Cheese,12.88,2.90,Burgers,Regular
30,2024/11/28,Thu,Malaysia,Big Mac™,13.40,3.02,Burgers,Regular
31,2024/11/28,Thu,Malaysia,Double Spicy Chicken with Cheese,10.33,2.33,Burgers,Regular
32,2024/11/28,Thu,Malaysia,McChicken®,9.43,2.12,Burgers,Regular
33,2024/11/28,Thu,Malaysia,Spicy Crispy Chicken,12.17,2.74,Burgers,Regular
34,2024/11/28,Thu,Malaysia,GCB™,13.63,3.07,Burgers,Regular
35,2024/11/28,Thu,Malaysia,Chicken Burger,8.44,1.90,Burgers,Regular
36,2024/11/28,Thu,Malaysia,Filet-O-Fish™,9.95,2.24,Burgers,Regular
37,2024/11/28,Thu,Malaysia,6pcs Chicken McNuggets®,10.61,2.39,McNuggets,Regular
38,2024/11/28,Thu,Malaysia,9pcs Chicken McNuggets® ,14.10,3.17,McNuggets,Regular
39,2024/11/28,Thu,Malaysia,20pcs Chicken McNuggets®,26.70,6.01,McNuggets,Regular
40,2024/11/28,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.62,3.29,Ayam Goreng McD,Regular
41,2024/11/28,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs),18.40,4.14,Ayam Goreng McD,Regular
42,2024/11/28,Thu,Malaysia,Ayam Goreng McD™ (5pcs),33.02,7.43,Ayam Goreng McD,Regular
43,2024/11/28,Thu,Malaysia,Ayam Goreng McD™ (10pcs),60.38,13.59,Ayam Goreng McD,Regular
44,2024/11/28,Thu,Malaysia,Nasi McD + 1pc Ayam Goreng McD™,10.94,2.46,Nasi Lemak & Bubur,Regular
45,2024/11/28,Thu,Malaysia,Nasi Lemak McD™,8.02,1.81,Nasi Lemak & Bubur,Regular
46,2024/11/28,Thu,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (1pc),13.77,3.10,Nasi Lemak & Bubur,Regular
47,2024/11/28,Thu,Malaysia,Nasi Lemak McD™ + Ayam Goreng Spicy (2pcs),16.60,3.74,Nasi Lemak & Bubur,Regular
48,2024/11/28,Thu,Malaysia,Bubur Ayam McD™,7.26,1.63,Nasi Lemak & Bubur,Regular
49,2024/11/28,Thu,Malaysia,Parties@Home Package A,117.92,26.54,Parties@Home,Regular
50,2024/11/28,Thu,Malaysia,Parties@Home Package B,141.51,31.85,Parties@Home,Regular
51,2024/11/28,Thu,Malaysia,Parties@Home Package C,165.09,37.16,Parties@Home,Regular
52,2024/11/28,Thu,Malaysia,Mekdi Lunch Box,25.00,5.63,Parties@Home,Regular
53,2024/11/28,Thu,Malaysia,Chicken Burger,11.13,2.51,Happy Meals,Regular
54,2024/11/28,Thu,Malaysia,4pcs Chicken McNuggets®,11.42,2.57,Happy Meals,Regular
55,2024/11/28,Thu,Malaysia,Cheeseburger,11.32,2.55,Happy Meals,Regular
56,2024/11/28,Thu,Malaysia,Ayam Goreng McD™ Spicy (1pc),11.13,2.51,Happy Meals,Regular
57,2024/11/28,Thu,Malaysia,Bubur Ayam McD™,11.13,2.51,Happy Meals,Regular
58,2024/11/28,Thu,Malaysia,Iced Mango Peach,5.66,1.27,McCafe Drinks,Regular
59,2024/11/28,Thu,Malaysia,Ice Blended Mango Peach,10.28,2.31,McCafe Drinks,Regular
60,2024/11/28,Thu,Malaysia,Iced Latte,8.40,1.89,McCafe Drinks,Regular
61,2024/11/28,Thu,Malaysia,Latte,7.45,1.68,McCafe Drinks,Regular
62,2024/11/28,Thu,Malaysia,Cappuccino,7.45,1.68,McCafe Drinks,Regular
63,2024/11/28,Thu,Malaysia,Americano,6.51,1.47,McCafe Drinks,Regular
64,2024/11/28,Thu,Malaysia,Iced Americano,7.45,1.68,McCafe Drinks,Regular
65,2024/11/28,Thu,Malaysia,Iced Chocolate,10.85,2.44,McCafe Drinks,Regular
66,2024/11/28,Thu,Malaysia,Ice Blended Chocolate,13.68,3.08,McCafe Drinks,Regular
67,2024/11/28,Thu,Malaysia,Ice Blended Milo,13.68,3.08,McCafe Drinks,Regular
68,2024/11/28,Thu,Malaysia,Iced Mocha,10.85,2.44,McCafe Drinks,Regular
69,2024/11/28,Thu,Malaysia,Ice Blended Mocha,13.68,3.08,McCafe Drinks,Regular
70,2024/11/28,Thu,Malaysia,Belgium Chocolate + McCafé Drink,15.08,3.39,McCafe Drinks,Regular
71,2024/11/28,Thu,Malaysia,Red Velvet Cake + McCafé Drink,15.08,3.39,McCafe Drinks,Regular
72,2024/11/28,Thu,Malaysia,Classic Cheesecake + McCafé Drink,16.03,3.61,McCafe Drinks,Regular
73,2024/11/28,Thu,Malaysia,Belgium Chocolate Cake,13.11,2.95,McCafe Cakes,Regular
74,2024/11/28,Thu,Malaysia,Red Velvet Cake,13.11,2.95,McCafe Cakes,Regular
75,2024/11/28,Thu,Malaysia,Classic Cheesecake,13.11,2.95,McCafe Cakes,Regular
76,2024/11/28,Thu,Malaysia,Belgium Chocolate + McCafé Drink,15.08,3.39,McCafe Cakes,Regular
77,2024/11/28,Thu,Malaysia,Red Velvet Cake + McCafé Drink,15.08,3.39,McCafe Cakes,Regular
78,2024/11/28,Thu,Malaysia,Classic Cheesecake + McCafé Drink,16.03,3.61,McCafe Cakes,Regular
79,2024/11/28,Thu,Malaysia,Chocolate Sundae & Chocolate,6.04,1.36,Desserts & Sides,Regular
80,2024/11/28,Thu,Malaysia,Chocolate Sundae & Strawberry,6.04,1.36,Desserts & Sides,Regular
81,2024/11/28,Thu,Malaysia,Strawberry Chocolate Pie,6.04,1.36,Desserts & Sides,Regular
82,2024/11/28,Thu,Malaysia,Apple Pie,4.95,1.11,Desserts & Sides,Regular
83,2024/11/28,Thu,Malaysia,OREO® McFlurry™,7.78,1.75,Desserts & Sides,Regular
84,2024/11/28,Thu,Malaysia,Chocolate Sundae,5.90,1.33,Desserts & Sides,Regular
85,2024/11/28,Thu,Malaysia,Strawberry Sundae,5.90,1.33,Desserts & Sides,Regular
86,2024/11/28,Thu,Malaysia,French Fries,6.32,1.42,Desserts & Sides,Regular
87,2024/11/28,Thu,Malaysia,Corn,5.38,1.21,Desserts & Sides,Regular
88,2024/11/28,Thu,Malaysia,Hot MILO®,5.66,1.27,Drinks,Regular
89,2024/11/28,Thu,Malaysia,Hot Tea,5.47,1.23,Drinks,Regular
90,2024/11/28,Thu,Malaysia,MILO®,7.83,1.76,Drinks,Regular
91,2024/11/28,Thu,Malaysia,Hot Teh Tarik,5.47,1.23,Drinks,Regular
92,2024/11/28,Thu,Malaysia,Coca-Cola®,5.47,1.23,Drinks,Regular
93,2024/11/28,Thu,Malaysia,100 Plus,5.47,1.23,Drinks,Regular
94,2024/11/28,Thu,Malaysia,Sprite®,5.47,1.23,Drinks,Regular
95,2024/11/28,Thu,Malaysia,Iced Lemon Tea,6.89,1.55,Drinks,Regular
96,2024/11/28,Thu,Malaysia,Minute Maid® Orange Juice,7.83,1.76,Drinks,Regular
97,2024/11/28,Thu,Malaysia,Drinking water,4.72,1.06,Drinks,Regular
98,2024/11/28,Thu,Malaysia,Creamy Lobster Flavoured Sauce,1.89,0.43,Condiments,Regular
99,2024/11/28,Thu,Malaysia,Barbecue Sauce,1.42,0.32,Condiments,Regular
100,2024/11/28,Thu,Malaysia,Sweet&Sour Sauce,1.42,0.32,Condiments,Regular
101,2024/11/28,Thu,Malaysia,McChicken® Sauce,0.94,0.21,Condiments,Regular
