,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2024/07/29,Mon,Malaysia,6pcs Chicken McNuggets®,10.61,2.28,Promotion,Regular
2,2024/07/29,Mon,Malaysia,9pcs Chicken McNuggets® ,14.10,3.03,Promotion,Regular
3,2024/07/29,Mon,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.77,Promotion,Regular
4,2024/07/29,Mon,Malaysia,20pcs Chicken McNuggets®,26.70,5.73,Promotion,Regular
5,2024/07/29,Mon,Malaysia,Spicy Korean Beef Burger,14.10,3.03,Promotion,Regular
6,2024/07/29,Mon,Malaysia,Spicy Korean Beef Burger,14.10,3.03,Promotion,Regular
7,2024/07/29,Mon,Malaysia,Double Spicy Korean Beef Burger,17.88,3.84,Promotion,Regular
8,2024/07/29,Mon,Malaysia,Spicy Korean Chicken Burger,14.10,3.03,Promotion,Regular
9,2024/07/29,Mon,Malaysia,Double Spicy Korean Chicken Burger,17.88,3.84,Promotion,Regular
10,2024/07/29,Mon,Malaysia,Gula Melaka OREO® McFlurry™,8.40,1.80,Promotion,Regular
11,2024/07/29,Mon,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.77,Promotion,Regular
12,2024/07/29,Mon,Malaysia,Strawberry Chocolate Pie,6.04,1.30,Promotion,Regular
13,2024/07/29,Mon,Malaysia,Orange McFizz™,6.70,1.44,Promotion,Regular
14,2024/07/29,Mon,Malaysia,Banana Pie,5.57,1.20,Promotion,Regular
15,2024/07/29,Mon,Malaysia,OREO® McFlurry™,7.78,1.67,Promotion,Regular
16,2024/07/29,Mon,Malaysia,Chocolate Sundae & Chocolate,6.04,1.30,Promotion,Regular
17,2024/07/29,Mon,Malaysia,Chocolate Sundae & Strawberry,6.04,1.30,Promotion,Regular
18,2024/07/29,Mon,Malaysia,Ice Blended Mango Peach,10.28,2.21,Promotion,Regular
19,2024/07/29,Mon,Malaysia,Mekdi Lunch Box,25.00,5.37,Promotion,Regular
20,2024/07/29,Mon,Malaysia,Omelette Wrap with Hash Browns & Chicken Sausage,10.33,2.22,Promotion,Breakfast
21,2024/07/29,Mon,Malaysia,Omelette Wrap with Hash Browns & Crispy Chicken,10.33,2.22,Promotion,Breakfast
22,2024/07/29,Mon,Malaysia,Chocolate Oreo® McFlurry™,8.25,1.77,Promotion,Breakfast
23,2024/07/29,Mon,Malaysia,Gula Melaka OREO® McFlurry™,8.40,1.80,Promotion,Breakfast
24,2024/07/29,Mon,Malaysia,Strawberry Oreo® McFlurry™,8.25,1.77,Promotion,Breakfast
25,2024/07/29,Mon,Malaysia,Strawberry Chocolate Pie,6.04,1.30,Promotion,Breakfast
26,2024/07/29,Mon,Malaysia,Orange McFizz™,6.70,1.44,Promotion,Breakfast
27,2024/07/29,Mon,Malaysia,Banana Pie,5.57,1.20,Promotion,Breakfast
28,2024/07/29,Mon,Malaysia,OREO® McFlurry™,7.78,1.67,Promotion,Breakfast
29,2024/07/29,Mon,Malaysia,Chocolate Sundae & Chocolate,6.04,1.30,Promotion,Breakfast
30,2024/07/29,Mon,Malaysia,Chocolate Sundae & Strawberry,6.04,1.30,Promotion,Breakfast
31,2024/07/29,Mon,Malaysia,Ice Blended Mango Peach,10.28,2.21,Promotion,Breakfast
32,2024/07/29,Mon,Malaysia,Mekdi Lunch Box,25.00,5.37,Promotion,Breakfast
33,2024/07/29,Mon,Malaysia,Spicy Tomato Chicken Wrap,12.22,2.62,McSaver Small Meals,Regular
34,2024/07/29,Mon,Malaysia,Chicken Burger,10.33,2.22,McSaver Small Meals,Regular
35,2024/07/29,Mon,Malaysia,Double Spicy Chicken with Cheese,12.22,2.62,McSaver Small Meals,Regular
36,2024/07/29,Mon,Malaysia,Spicy Beef Burger,11.27,2.42,McSaver Small Meals,Regular
37,2024/07/29,Mon,Malaysia,Spicy Beef Burger Special,12.22,2.62,McSaver Small Meals,Regular
38,2024/07/29,Mon,Malaysia,Spicy Beef Burger Special with Cheese,13.16,2.83,McSaver Small Meals,Regular
39,2024/07/29,Mon,Malaysia,Spicy Korean Beef Burger,14.10,3.03,Burgers,Regular
40,2024/07/29,Mon,Malaysia,Spicy Korean Beef Burger,14.10,3.03,Burgers,Regular
41,2024/07/29,Mon,Malaysia,Double Spicy Korean Beef Burger,17.88,3.84,Burgers,Regular
