,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2025/04/10,Thu,India,Sausage McMuffin + Hashbrown,167.00,1.94,McBreakfast
2,2025/04/10,Thu,India,Veg McMuffin + Hashbrown,153.00,1.77,McBreakfast
3,2025/04/10,Thu,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.76,McBreakfast
4,2025/04/10,Thu,India,Chicken Surprise Burger + Hashbrown,112.00,1.30,McBreakfast
5,2025/04/10,Thu,India,McAloo Tikki Burger + Hashbrown,106.00,1.23,McBreakfast
6,2025/04/10,Thu,India,Hashbrown + Iced Coffee,233.00,2.70,McBreakfast
7,2025/04/10,Thu,India,Hashbrown + Cappuccino,202.00,2.34,McBreakfast
8,2025/04/10,Thu,India,Hashbrown + Cold Coffee,244.00,2.83,McBreakfast
9,2025/04/10,Thu,India,Veg McMuffin 3 Pc Meal,268.00,3.11,McBreakfast
10,2025/04/10,Thu,India,Sausage McMuffin 3 Pc Meal,277.00,3.21,McBreakfast
11,2025/04/10,Thu,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.46,McBreakfast
12,2025/04/10,Thu,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.84,McBreakfast
13,2025/04/10,Thu,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.84,McBreakfast
14,2025/04/10,Thu,India,Spicy Egg McMuffin 3 Pc Meal,256.00,2.97,McBreakfast
15,2025/04/10,Thu,India,Hot Cake 3 Pc Meal,284.00,3.29,McBreakfast
16,2025/04/10,Thu,India,Egg & Cheese McMuffin - Sandwich,103.00,1.19,McBreakfast
17,2025/04/10,Thu,India,Sausage & Egg McMuffin - Sandwich,156.00,1.81,McBreakfast
18,2025/04/10,Thu,India,Spicy Egg McMuffin - Sandwich,109.00,1.26,McBreakfast
19,2025/04/10,Thu,India,Sausage McMuffin - Sandwich,134.00,1.55,McBreakfast
20,2025/04/10,Thu,India,Veg McMuffin - Sandwich,119.00,1.38,McBreakfast
21,2025/04/10,Thu,India,Hashbrown,54.00,0.63,McBreakfast
22,2025/04/10,Thu,India,Hot Cakes With Maple Syrup,149.00,1.73,McBreakfast
23,2025/04/10,Thu,India,Double Cheese McMuffin- Sandwich,103.00,1.19,McBreakfast
24,2025/04/10,Thu,India,Hot Cake 2 Pc Meal,267.00,3.09,McBreakfast
25,2025/04/10,Thu,India,Egg & Cheese McMuffin - sandwich Combo,154.00,1.78,McBreakfast
26,2025/04/10,Thu,India,Spicy Egg McMuffin - sandwich combo,154.00,1.78,McBreakfast
27,2025/04/10,Thu,India,Double Cheese McMuffin Sandwich Combo,154.00,1.78,McBreakfast
28,2025/04/10,Thu,India,Sausage McMuffin Sandwich Combo,256.00,2.97,McBreakfast
29,2025/04/10,Thu,India,Sausage & Egg McMuffin Sandwich Combo,273.00,3.16,McBreakfast
30,2025/04/10,Thu,India,Veg McMuffin Sandwich Combo,247.00,2.86,McBreakfast
31,2025/04/10,Thu,India,Minecraft Movie Meal - 9 Pc Chicken Nuggets,349.00,4.04,Korean Range & New Offerings
32,2025/04/10,Thu,India,Minecraft Movie Meal - Pizza McPuff,259.00,3.00,Korean Range & New Offerings
33,2025/04/10,Thu,India,Korean Mc Spicy Premium Paneer Burger Combo (M),430.00,4.98,Korean Range & New Offerings
34,2025/04/10,Thu,India,Korean Mc Spicy Premium Chicken Burger Combo (M),440.00,5.10,Korean Range & New Offerings
35,2025/04/10,Thu,India,Korean Mc Spicy Paneer Burger Combo (M),362.00,4.19,Korean Range & New Offerings
36,2025/04/10,Thu,India,Korean Mc Spicy Chicken Burger Combo (M),372.00,4.31,Korean Range & New Offerings
37,2025/04/10,Thu,India,Korean Mc Egg Burger Combo (M),240.00,2.78,Korean Range & New Offerings
38,2025/04/10,Thu,India,Korean Chicken Surprise Burger Combo (M),253.00,2.93,Korean Range & New Offerings
39,2025/04/10,Thu,India,Korean Mc Aloo Tikki Burger Combo (M),220.00,2.55,Korean Range & New Offerings
40,2025/04/10,Thu,India,Korean Mc Spicy Premium Paneer Burger,313.00,3.63,Korean Range & New Offerings
41,2025/04/10,Thu,India,Korean Mc Spicy Premium Chicken Burger,313.00,3.63,Korean Range & New Offerings
42,2025/04/10,Thu,India,Korean Mc Spicy Paneer Burger,235.00,2.72,Korean Range & New Offerings
43,2025/04/10,Thu,India,Korean Mc Spicy Chicken Burger,244.00,2.83,Korean Range & New Offerings
44,2025/04/10,Thu,India,Korean Mc Egg Burger,87.00,1.01,Korean Range & New Offerings
45,2025/04/10,Thu,India,Korean Chicken Surprise Burger,91.00,1.05,Korean Range & New Offerings
46,2025/04/10,Thu,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),430.00,4.98,Korean Range & New Offerings
47,2025/04/10,Thu,India,Korean Mc Aloo Tikki Burger,90.00,1.04,Korean Range & New Offerings
48,2025/04/10,Thu,India,Korean Yuzu-Pop Sprite,105.00,1.22,Korean Range & New Offerings
49,2025/04/10,Thu,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),425.00,4.92,Korean Range & New Offerings
50,2025/04/10,Thu,India,Crispy Veggie Burger,200.00,2.32,Korean Range & New Offerings
51,2025/04/10,Thu,India,Mc Crispy Chicken Burger,224.00,2.60,Korean Range & New Offerings
52,2025/04/10,Thu,India,Crispy Veggie Burger Meal (M),327.00,3.79,Korean Range & New Offerings
53,2025/04/10,Thu,India,Mc Crispy Chicken Burger Meal (M),367.00,4.25,Korean Range & New Offerings
54,2025/04/10,Thu,India,McSaver Korean Mc Aloo Tikki Burger,119.00,1.38,Korean Range & New Offerings
55,2025/04/10,Thu,India,McSaver Korean Chicken Surprise Burger,119.00,1.38,Korean Range & New Offerings
56,2025/04/10,Thu,India,McSaver Korean Mc Egg Burger,119.00,1.38,Korean Range & New Offerings
57,2025/04/10,Thu,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),430.00,4.98,Group Sharing Combos
58,2025/04/10,Thu,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),425.00,4.92,Group Sharing Combos
59,2025/04/10,Thu,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,605.00,7.01,Group Sharing Combos
60,2025/04/10,Thu,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,685.00,7.94,Group Sharing Combos
61,2025/04/10,Thu,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,635.00,7.36,Group Sharing Combos
62,2025/04/10,Thu,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,725.00,8.40,Group Sharing Combos
63,2025/04/10,Thu,India,Burger Combo for 2: McChicken Burger,465.00,5.39,Group Sharing Combos
64,2025/04/10,Thu,India,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,425.00,4.92,Group Sharing Combos
65,2025/04/10,Thu,India,Burger Combo for 2: McSpicy Chicken + McChicken,465.00,5.39,Group Sharing Combos
66,2025/04/10,Thu,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,600.00,6.95,Group Sharing Combos
67,2025/04/10,Thu,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,565.00,6.55,Group Sharing Combos
68,2025/04/10,Thu,India,Burger Combo for 2: McCheese Burger Veg,645.00,7.47,Group Sharing Combos
69,2025/04/10,Thu,India,Burger Combo for 2: McCheese Burger Chicken,675.00,7.82,Group Sharing Combos
70,2025/04/10,Thu,India,Burger Combo for 2: Corn & Cheese Burger,465.00,5.39,Group Sharing Combos
71,2025/04/10,Thu,India,Burger Combo for 2: Grilled Chicken & Cheese,495.00,5.74,Group Sharing Combos
72,2025/04/10,Thu,India,Burger Combo for 2: McSpicy Chicken Burger,549.00,6.36,Group Sharing Combos
73,2025/04/10,Thu,India,Burger Combo for 2: McVeggie Burger,425.00,4.92,Group Sharing Combos
74,2025/04/10,Thu,India,Burger Combo for 2: Corn & Cheese + McVeggie,405.00,4.69,Group Sharing Combos
75,2025/04/10,Thu,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,535.00,6.20,Group Sharing Combos
76,2025/04/10,Thu,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,445.00,5.16,Group Sharing Combos
77,2025/04/10,Thu,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Coke,415.00,4.81,Group Sharing Combos
78,2025/04/10,Thu,India,Burger Combo for 2: McVeggie + McAloo Tikki with Coke,365.00,4.23,Group Sharing Combos
79,2025/04/10,Thu,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,485.00,5.62,Group Sharing Combos
80,2025/04/10,Thu,India,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),670.00,7.76,Group Sharing Combos
81,2025/04/10,Thu,India,Burger Combo for 2: McAloo Tikki,365.00,4.23,Group Sharing Combos
82,2025/04/10,Thu,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Pizza McPuff,409.00,4.74,Group Sharing Combos
83,2025/04/10,Thu,India,6 Pc Chicken Nuggets + McChicken Burger + Coke,375.00,4.35,Group Sharing Combos
84,2025/04/10,Thu,India,Korean Mc Spicy Paneer Burger + Korean Shake Shake Fries (M),354.00,4.10,McSaver Combos (2 Pc Meals)
85,2025/04/10,Thu,India,Korean Mc Spicy Chicken Burger + Korean Shake Shake Fries (M),363.00,4.21,McSaver Combos (2 Pc Meals)
86,2025/04/10,Thu,India,Korean Chicken Surprise + Korean Shake Shake Fries (M),210.00,2.43,McSaver Combos (2 Pc Meals)
