,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2025/04/12,Sat,India,Sausage McMuffin + Hashbrown,167.00,1.94,McBreakfast
2,2025/04/12,Sat,India,Veg McMuffin + Hashbrown,153.00,1.78,McBreakfast
3,2025/04/12,Sat,India,Egg & Cheese McMuffin + Hashbrown,152.00,1.76,McBreakfast
4,2025/04/12,Sat,India,Chicken Surprise Burger + Hashbrown,112.00,1.30,McBreakfast
5,2025/04/12,Sat,India,McAloo Tikki Burger + Hashbrown,106.00,1.23,McBreakfast
6,2025/04/12,Sat,India,Hashbrown + Iced Coffee,233.00,2.70,McBreakfast
7,2025/04/12,Sat,India,Hashbrown + Cappuccino,202.00,2.35,McBreakfast
8,2025/04/12,Sat,India,Hashbrown + Cold Coffee,244.00,2.83,McBreakfast
9,2025/04/12,Sat,India,Veg McMuffin 3 Pc Meal,268.00,3.11,McBreakfast
10,2025/04/12,Sat,India,Sausage McMuffin 3 Pc Meal,277.00,3.22,McBreakfast
11,2025/04/12,Sat,India,Sausage with Egg McMuffin 3 Pc Meal,299.00,3.47,McBreakfast
12,2025/04/12,Sat,India,Double Cheese McMuffin 3 Pc Meal,245.00,2.84,McBreakfast
13,2025/04/12,Sat,India,Egg & Cheese McMuffin 3 Pc Meal,245.00,2.84,McBreakfast
14,2025/04/12,Sat,India,Spicy Egg McMuffin 3 Pc Meal,256.00,2.97,McBreakfast
15,2025/04/12,Sat,India,Hot Cake 3 Pc Meal,284.00,3.30,McBreakfast
16,2025/04/12,Sat,India,Egg & Cheese McMuffin - Sandwich,103.00,1.20,McBreakfast
17,2025/04/12,Sat,India,Sausage & Egg McMuffin - Sandwich,156.00,1.81,McBreakfast
18,2025/04/12,Sat,India,Spicy Egg McMuffin - Sandwich,109.00,1.27,McBreakfast
19,2025/04/12,Sat,India,Sausage McMuffin - Sandwich,134.00,1.56,McBreakfast
20,2025/04/12,Sat,India,Veg McMuffin - Sandwich,119.00,1.38,McBreakfast
21,2025/04/12,Sat,India,Hashbrown,54.00,0.63,McBreakfast
22,2025/04/12,Sat,India,Hot Cakes With Maple Syrup,149.00,1.73,McBreakfast
23,2025/04/12,Sat,India,Double Cheese McMuffin- Sandwich,103.00,1.20,McBreakfast
24,2025/04/12,Sat,India,Hot Cake 2 Pc Meal,267.00,3.10,McBreakfast
25,2025/04/12,Sat,India,Egg & Cheese McMuffin - sandwich Combo,154.00,1.79,McBreakfast
26,2025/04/12,Sat,India,Spicy Egg McMuffin - sandwich combo,154.00,1.79,McBreakfast
27,2025/04/12,Sat,India,Double Cheese McMuffin Sandwich Combo,154.00,1.79,McBreakfast
28,2025/04/12,Sat,India,Sausage McMuffin Sandwich Combo,256.00,2.97,McBreakfast
29,2025/04/12,Sat,India,Sausage & Egg McMuffin Sandwich Combo,273.00,3.17,McBreakfast
30,2025/04/12,Sat,India,Veg McMuffin Sandwich Combo,247.00,2.87,McBreakfast
31,2025/04/12,Sat,India,Minecraft Movie Meal - 9 Pc Chicken Nuggets,349.00,4.05,Korean Range & New Offerings
32,2025/04/12,Sat,India,Minecraft Movie Meal - Pizza McPuff,259.00,3.01,Korean Range & New Offerings
33,2025/04/12,Sat,India,Korean Mc Spicy Premium Paneer Burger Combo (M),430.00,4.99,Korean Range & New Offerings
34,2025/04/12,Sat,India,Korean Mc Spicy Premium Chicken Burger Combo (M),440.00,5.11,Korean Range & New Offerings
35,2025/04/12,Sat,India,Korean Mc Spicy Paneer Burger Combo (M),362.00,4.20,Korean Range & New Offerings
36,2025/04/12,Sat,India,Korean Mc Spicy Chicken Burger Combo (M),372.00,4.32,Korean Range & New Offerings
37,2025/04/12,Sat,India,Korean Mc Egg Burger Combo (M),240.00,2.79,Korean Range & New Offerings
38,2025/04/12,Sat,India,Korean Chicken Surprise Burger Combo (M),253.00,2.94,Korean Range & New Offerings
39,2025/04/12,Sat,India,Korean Mc Aloo Tikki Burger Combo (M),220.00,2.55,Korean Range & New Offerings
40,2025/04/12,Sat,India,Korean Mc Spicy Premium Paneer Burger,313.00,3.63,Korean Range & New Offerings
41,2025/04/12,Sat,India,Korean Mc Spicy Premium Chicken Burger,313.00,3.63,Korean Range & New Offerings
42,2025/04/12,Sat,India,Korean Mc Spicy Paneer Burger,235.00,2.73,Korean Range & New Offerings
43,2025/04/12,Sat,India,Korean Mc Spicy Chicken Burger,244.00,2.83,Korean Range & New Offerings
44,2025/04/12,Sat,India,Korean Mc Egg Burger,87.00,1.01,Korean Range & New Offerings
45,2025/04/12,Sat,India,Korean Chicken Surprise Burger,91.00,1.06,Korean Range & New Offerings
46,2025/04/12,Sat,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),430.00,4.99,Korean Range & New Offerings
47,2025/04/12,Sat,India,Korean Mc Aloo Tikki Burger,90.00,1.04,Korean Range & New Offerings
48,2025/04/12,Sat,India,Korean Yuzu-Pop Sprite,105.00,1.22,Korean Range & New Offerings
49,2025/04/12,Sat,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),425.00,4.93,Korean Range & New Offerings
50,2025/04/12,Sat,India,Crispy Veggie Burger,200.00,2.32,Korean Range & New Offerings
51,2025/04/12,Sat,India,Mc Crispy Chicken Burger,224.00,2.60,Korean Range & New Offerings
52,2025/04/12,Sat,India,Crispy Veggie Burger Meal (M),327.00,3.80,Korean Range & New Offerings
53,2025/04/12,Sat,India,Mc Crispy Chicken Burger Meal (M),367.00,4.26,Korean Range & New Offerings
54,2025/04/12,Sat,India,McSaver Korean Mc Aloo Tikki Burger,119.00,1.38,Korean Range & New Offerings
55,2025/04/12,Sat,India,McSaver Korean Chicken Surprise Burger,119.00,1.38,Korean Range & New Offerings
56,2025/04/12,Sat,India,McSaver Korean Mc Egg Burger,119.00,1.38,Korean Range & New Offerings
57,2025/04/12,Sat,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),430.00,4.99,Group Sharing Combos
58,2025/04/12,Sat,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),425.00,4.93,Group Sharing Combos
59,2025/04/12,Sat,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,605.00,7.02,Group Sharing Combos
60,2025/04/12,Sat,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,685.00,7.95,Group Sharing Combos
61,2025/04/12,Sat,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,635.00,7.37,Group Sharing Combos
62,2025/04/12,Sat,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,725.00,8.42,Group Sharing Combos
63,2025/04/12,Sat,India,Burger Combo for 2: McChicken Burger,465.00,5.40,Group Sharing Combos
64,2025/04/12,Sat,India,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,425.00,4.93,Group Sharing Combos
65,2025/04/12,Sat,India,Burger Combo for 2: McSpicy Chicken + McChicken,465.00,5.40,Group Sharing Combos
66,2025/04/12,Sat,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,600.00,6.97,Group Sharing Combos
67,2025/04/12,Sat,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,565.00,6.56,Group Sharing Combos
68,2025/04/12,Sat,India,Burger Combo for 2: McCheese Burger Veg,645.00,7.49,Group Sharing Combos
69,2025/04/12,Sat,India,Burger Combo for 2: McCheese Burger Chicken,675.00,7.84,Group Sharing Combos
70,2025/04/12,Sat,India,Burger Combo for 2: Corn & Cheese Burger,465.00,5.40,Group Sharing Combos
71,2025/04/12,Sat,India,Burger Combo for 2: Grilled Chicken & Cheese,495.00,5.75,Group Sharing Combos
72,2025/04/12,Sat,India,Burger Combo for 2: McSpicy Chicken Burger,549.00,6.37,Group Sharing Combos
73,2025/04/12,Sat,India,Burger Combo for 2: McVeggie Burger,425.00,4.93,Group Sharing Combos
74,2025/04/12,Sat,India,Burger Combo for 2: Corn & Cheese + McVeggie,405.00,4.70,Group Sharing Combos
75,2025/04/12,Sat,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,535.00,6.21,Group Sharing Combos
76,2025/04/12,Sat,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,445.00,5.17,Group Sharing Combos
77,2025/04/12,Sat,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Coke,415.00,4.82,Group Sharing Combos
78,2025/04/12,Sat,India,Burger Combo for 2: McVeggie + McAloo Tikki with Coke,365.00,4.24,Group Sharing Combos
79,2025/04/12,Sat,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,485.00,5.63,Group Sharing Combos
80,2025/04/12,Sat,India,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),670.00,7.78,Group Sharing Combos
81,2025/04/12,Sat,India,Burger Combo for 2: McAloo Tikki,365.00,4.24,Group Sharing Combos
82,2025/04/12,Sat,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Pizza McPuff,409.00,4.75,Group Sharing Combos
83,2025/04/12,Sat,India,6 Pc Chicken Nuggets + McChicken Burger + Coke,375.00,4.35,Group Sharing Combos
84,2025/04/12,Sat,India,Korean Mc Spicy Paneer Burger + Korean Shake Shake Fries (M),354.00,4.11,McSaver Combos (2 Pc Meals)
85,2025/04/12,Sat,India,Korean Mc Spicy Chicken Burger + Korean Shake Shake Fries (M),363.00,4.21,McSaver Combos (2 Pc Meals)
86,2025/04/12,Sat,India,Korean Chicken Surprise + Korean Shake Shake Fries (M),210.00,2.44,McSaver Combos (2 Pc Meals)
87,2025/04/12,Sat,India,Korean Mc Aloo Tikki Burger+ Korean Shake Shake Fries (M),210.00,2.44,McSaver Combos (2 Pc Meals)
88,2025/04/12,Sat,India,Korean Chicken Surprise Burger + Korean Yuzu-Pop Sprite,187.00,2.17,McSaver Combos (2 Pc Meals)
89,2025/04/12,Sat,India,Korean Mc Aloo Tikki Burger+ Korean Yuzu-Pop Sprite,186.00,2.16,McSaver Combos (2 Pc Meals)
90,2025/04/12,Sat,India,Korean Mc Aloo Tikki Burger + Korean Mc Spicy Paneer Burger,316.00,3.67,McSaver Combos (2 Pc Meals)
91,2025/04/12,Sat,India,Korean Chicken Surprise Burger + Korean Mc Spicy Chicken Burger,326.00,3.78,McSaver Combos (2 Pc Meals)
92,2025/04/12,Sat,India,2 Korean Mc Spicy Chicken Burger,478.00,5.55,McSaver Combos (2 Pc Meals)
93,2025/04/12,Sat,India,2 Korean Mc Spicy Paneer Burger,461.00,5.35,McSaver Combos (2 Pc Meals)
94,2025/04/12,Sat,India,Korean Shake Shake Chicken Nuggets 6 pc,200.00,2.32,McSaver Combos (2 Pc Meals)
95,2025/04/12,Sat,India,Korean Mc Spicy Paneer Burger +Korean Yuzu- Pop Sprite Combo,330.00,3.83,McSaver Combos (2 Pc Meals)
96,2025/04/12,Sat,India,Lemon Ice Tea + Choco Crunch Cookie,237.00,2.75,McSaver Combos (2 Pc Meals)
97,2025/04/12,Sat,India,Korean Mc Spicy Chicken Burger +Korean Yuzu- Pop Sprite Combo,339.00,3.94,McSaver Combos (2 Pc Meals)
98,2025/04/12,Sat,India,Korean Shake Shake Fries (M),129.00,1.50,McSaver Combos (2 Pc Meals)
99,2025/04/12,Sat,India,Veg Pizza McPuff + Choco Crunch Cookie,139.00,1.61,McSaver Combos (2 Pc Meals)
100,2025/04/12,Sat,India,McSaver Korean Mc Aloo Tikki Burger,119.00,1.38,McSaver Combos (2 Pc Meals)
101,2025/04/12,Sat,India,McSaver Korean Chicken Surprise Burger,119.00,1.38,McSaver Combos (2 Pc Meals)
102,2025/04/12,Sat,India,Choco Crunch Cookie + McVeggie Burger,224.00,2.60,McSaver Combos (2 Pc Meals)
103,2025/04/12,Sat,India,McSaver Korean Mc Egg Burger,119.00,1.38,McSaver Combos (2 Pc Meals)
104,2025/04/12,Sat,India,Choco Crunch Cookie + McAloo Tikki Burger,145.00,1.68,McSaver Combos (2 Pc Meals)
105,2025/04/12,Sat,India,Chicken Surprise Burger + Cold Coffee,267.00,3.10,McSaver Combos (2 Pc Meals)
106,2025/04/12,Sat,India,Chicken Surprise Burger + Iced Coffee,256.00,2.97,McSaver Combos (2 Pc Meals)
107,2025/04/12,Sat,India,Chicken Surprise Burger + Cappuccino,225.00,2.61,McSaver Combos (2 Pc Meals)
108,2025/04/12,Sat,India,McAloo Tikki Burger + Cold Coffee,251.00,2.91,McSaver Combos (2 Pc Meals)
109,2025/04/12,Sat,India,McAloo Tikki Burger + Iced Coffee,250.00,2.90,McSaver Combos (2 Pc Meals)
