,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2025/01/10,Fri,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),415.00,4.83,Newly Launched
2,2025/01/10,Fri,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),409.00,4.76,Newly Launched
3,2025/01/10,Fri,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,589.00,6.86,Newly Launched
4,2025/01/10,Fri,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,669.00,7.79,Newly Launched
5,2025/01/10,Fri,India,Crispy Veggie Burger,200.00,2.33,Newly Launched
6,2025/01/10,Fri,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,619.00,7.21,Newly Launched
7,2025/01/10,Fri,India,Crispy Veggie Burger + McAloo Tikki,245.00,2.85,Newly Launched
8,2025/01/10,Fri,India,Mc Crispy Chicken Burger,224.00,2.61,Newly Launched
9,2025/01/10,Fri,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,709.00,8.25,Newly Launched
10,2025/01/10,Fri,India,Mc Crispy Chicken Burger + McAloo Tikki,295.00,3.43,Newly Launched
11,2025/01/10,Fri,India,Crispy Veggie Burger + Classic Cheese Fries,309.00,3.60,Newly Launched
12,2025/01/10,Fri,India,Mc Crispy Chicken Burger + Classic Cheese Fries,369.00,4.30,Newly Launched
13,2025/01/10,Fri,India,Crispy Veggie Burger + Piri Piri Fries (M),309.00,3.60,Newly Launched
14,2025/01/10,Fri,India,Crispy Veggie Burger Meal (M),327.00,3.81,Newly Launched
15,2025/01/10,Fri,India,Mc Crispy Chicken Burger + Piri Piri Fries (M),359.00,4.18,Newly Launched
16,2025/01/10,Fri,India,Mc Crispy Chicken Burger Meal (M),367.00,4.27,Newly Launched
17,2025/01/10,Fri,India,Iced Coffee with Cinammon Spice,229.00,2.67,Newly Launched
18,2025/01/10,Fri,India,Classic Coffee Regular with Cinammon Spice,237.00,2.76,Newly Launched
19,2025/01/10,Fri,India,Cappuccino Small with Cinammon Spice,195.00,2.27,Newly Launched
20,2025/01/10,Fri,India,Iced Coffee with French Vanilla,229.00,2.67,Newly Launched
21,2025/01/10,Fri,India,Classic Coffee Regular with French Vanilla,237.00,2.76,Newly Launched
22,2025/01/10,Fri,India,Cappuccino Small with French Vanilla,195.00,2.27,Newly Launched
23,2025/01/10,Fri,India,Iced Coffee with Hazelnut,229.00,2.67,Newly Launched
24,2025/01/10,Fri,India,Cappuccino Small with Hazelnut,195.00,2.27,Newly Launched
25,2025/01/10,Fri,India,Classic Coffee Regular with Hazelnut,237.00,2.76,Newly Launched
26,2025/01/10,Fri,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),415.00,4.83,Group Sharing Combos
27,2025/01/10,Fri,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),409.00,4.76,Group Sharing Combos
28,2025/01/10,Fri,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,589.00,6.86,Group Sharing Combos
29,2025/01/10,Fri,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,669.00,7.79,Group Sharing Combos
30,2025/01/10,Fri,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,619.00,7.21,Group Sharing Combos
31,2025/01/10,Fri,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,709.00,8.25,Group Sharing Combos
32,2025/01/10,Fri,India,Burger Combo for 2: McChicken Burger,449.00,5.23,Group Sharing Combos
33,2025/01/10,Fri,India,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,409.00,4.76,Group Sharing Combos
34,2025/01/10,Fri,India,Burger Combo for 2: McSpicy Chicken + McChicken,449.00,5.23,Group Sharing Combos
35,2025/01/10,Fri,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,579.00,6.74,Group Sharing Combos
36,2025/01/10,Fri,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,550.00,6.40,Group Sharing Combos
37,2025/01/10,Fri,India,Burger Combo for 2: McCheese Burger Veg,629.00,7.32,Group Sharing Combos
38,2025/01/10,Fri,India,Burger Combo for 2: McCheese Burger Chicken,659.00,7.67,Group Sharing Combos
39,2025/01/10,Fri,India,Burger Combo for 2: Corn & Cheese Burger,449.00,5.23,Group Sharing Combos
40,2025/01/10,Fri,India,Burger Combo for 2: Grilled Chicken & Cheese,479.00,5.58,Group Sharing Combos
41,2025/01/10,Fri,India,Burger Combo for 2: McSpicy Chicken Burger,529.00,6.16,Group Sharing Combos
42,2025/01/10,Fri,India,Burger Combo for 2: McVeggie Burger,409.00,4.76,Group Sharing Combos
