,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2025/02/25,Tue,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),430.00,4.96,Newly Launched
2,2025/02/25,Tue,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),425.00,4.90,Newly Launched
3,2025/02/25,Tue,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,605.00,6.97,Newly Launched
4,2025/02/25,Tue,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,685.00,7.90,Newly Launched
5,2025/02/25,Tue,India,Crispy Veggie Burger,200.00,2.31,Newly Launched
6,2025/02/25,Tue,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,635.00,7.32,Newly Launched
7,2025/02/25,Tue,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,725.00,8.36,Newly Launched
8,2025/02/25,Tue,India,Mc Crispy Chicken Burger,224.00,2.58,Newly Launched
9,2025/02/25,Tue,India,Crispy Veggie Burger + McAloo Tikki,255.00,2.94,Newly Launched
10,2025/02/25,Tue,India,Mc Crispy Chicken Burger + McAloo Tikki,290.00,3.34,Newly Launched
11,2025/02/25,Tue,India,Crispy Veggie Burger + Classic Cheese Fries,320.00,3.69,Newly Launched
12,2025/02/25,Tue,India,Mc Crispy Chicken Burger + Classic Cheese Fries,370.00,4.27,Newly Launched
13,2025/02/25,Tue,India,Crispy Veggie Burger + Piri Piri Fries (M),320.00,3.69,Newly Launched
14,2025/02/25,Tue,India,Crispy Veggie Burger Meal (M),327.00,3.77,Newly Launched
15,2025/02/25,Tue,India,Mc Crispy Chicken Burger + Piri Piri Fries (M),360.00,4.15,Newly Launched
16,2025/02/25,Tue,India,Mc Crispy Chicken Burger Meal (M),367.00,4.23,Newly Launched
17,2025/02/25,Tue,India,Iced Coffee with Cinammon Spice,229.00,2.64,Newly Launched
18,2025/02/25,Tue,India,Classic Coffee Regular with Cinammon Spice,237.00,2.73,Newly Launched
19,2025/02/25,Tue,India,Cappuccino Small with Cinammon Spice,195.00,2.25,Newly Launched
20,2025/02/25,Tue,India,Iced Coffee with French Vanilla,229.00,2.64,Newly Launched
21,2025/02/25,Tue,India,Classic Coffee Regular with French Vanilla,237.00,2.73,Newly Launched
22,2025/02/25,Tue,India,Cappuccino Small with French Vanilla,195.00,2.25,Newly Launched
23,2025/02/25,Tue,India,Iced Coffee with Hazelnut,229.00,2.64,Newly Launched
24,2025/02/25,Tue,India,Cappuccino Small with Hazelnut,195.00,2.25,Newly Launched
25,2025/02/25,Tue,India,Classic Coffee Regular with Hazelnut,237.00,2.73,Newly Launched
26,2025/02/25,Tue,India,Mc Crispy Chicken Burger + McChicken Burger + Fries (M),430.00,4.96,Group Sharing Combos
27,2025/02/25,Tue,India,Crispy Veggie Burger + McVeggie Burger + Fries (M),425.00,4.90,Group Sharing Combos
28,2025/02/25,Tue,India,2 Crispy Veggie Burger + 2 Fries (M) + Veg Pizza McPuff,605.00,6.97,Group Sharing Combos
29,2025/02/25,Tue,India,2 Mc Crispy Chicken Burger + 2 Fries (M) + Veg Pizza McPuff,685.00,7.90,Group Sharing Combos
30,2025/02/25,Tue,India,2 Crispy Veggie Burger + Fries (L) + 2 Coke,635.00,7.32,Group Sharing Combos
31,2025/02/25,Tue,India,2 Mc Crispy Chicken Burger + Fries (L) + 2 Coke,725.00,8.36,Group Sharing Combos
32,2025/02/25,Tue,India,Burger Combo for 2: McChicken Burger,465.00,5.36,Group Sharing Combos
33,2025/02/25,Tue,India,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,425.00,4.90,Group Sharing Combos
34,2025/02/25,Tue,India,Burger Combo for 2: McSpicy Chicken + McChicken,465.00,5.36,Group Sharing Combos
35,2025/02/25,Tue,India,Burger Combo for 2: McSpicy Deluxe Paneer Burger,600.00,6.92,Group Sharing Combos
36,2025/02/25,Tue,India,Burger Combo for 2: McSpicy Deluxe Chicken Burger,565.00,6.51,Group Sharing Combos
37,2025/02/25,Tue,India,Burger Combo for 2: McCheese Burger Veg,645.00,7.44,Group Sharing Combos
38,2025/02/25,Tue,India,Burger Combo for 2: McCheese Burger Chicken,675.00,7.78,Group Sharing Combos
39,2025/02/25,Tue,India,Burger Combo for 2: Corn & Cheese Burger,465.00,5.36,Group Sharing Combos
40,2025/02/25,Tue,India,Burger Combo for 2: Grilled Chicken & Cheese,495.00,5.71,Group Sharing Combos
41,2025/02/25,Tue,India,Burger Combo for 2: McSpicy Chicken Burger,549.00,6.33,Group Sharing Combos
42,2025/02/25,Tue,India,Burger Combo for 2: McVeggie Burger,425.00,4.90,Group Sharing Combos
43,2025/02/25,Tue,India,Burger Combo for 2: Corn & Cheese + McVeggie,405.00,4.67,Group Sharing Combos
44,2025/02/25,Tue,India,Burger Combo for 2: McSpicy Chicken Burger with Pizza McPuff,535.00,6.17,Group Sharing Combos
45,2025/02/25,Tue,India,Burger Combo for 2: McChicken Burger with Pizza McPuff,445.00,5.13,Group Sharing Combos
46,2025/02/25,Tue,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Coke,415.00,4.78,Group Sharing Combos
47,2025/02/25,Tue,India,Burger Combo for 2: McVeggie + McAloo Tikki with Coke,365.00,4.21,Group Sharing Combos
48,2025/02/25,Tue,India,Burger Combo for 2: McVeggie Burger with Pizza McPuff,485.00,5.59,Group Sharing Combos
49,2025/02/25,Tue,India,2 Chicken Maharaja Mac Burger + 2 Coke + Fries (L) + McFlurry Oreo (M),670.00,7.72,Group Sharing Combos
50,2025/02/25,Tue,India,Burger Combo for 2: McAloo Tikki,365.00,4.21,Group Sharing Combos
51,2025/02/25,Tue,India,Burger Combo for 2: McSpicy Paneer + McAloo Tikki with Pizza McPuff,409.00,4.71,Group Sharing Combos
52,2025/02/25,Tue,India,6 Pc Chicken Nuggets + McChicken Burger + Coke,375.00,4.32,Group Sharing Combos
53,2025/02/25,Tue,India,Lemon Ice Tea + Choco Crunch Cookie,237.00,2.73,McSaver Combos (2 Pc Meals)
54,2025/02/25,Tue,India,Veg Pizza McPuff + Choco Crunch Cookie,139.00,1.60,McSaver Combos (2 Pc Meals)
55,2025/02/25,Tue,India,Choco Crunch Cookie + McVeggie Burger,224.00,2.58,McSaver Combos (2 Pc Meals)
56,2025/02/25,Tue,India,Choco Crunch Cookie + McAloo Tikki Burger,145.00,1.67,McSaver Combos (2 Pc Meals)
57,2025/02/25,Tue,India,McSaver Peppery McAloo Tikki Burger,119.00,1.37,McSaver Combos (2 Pc Meals)
58,2025/02/25,Tue,India,Chicken Surprise Burger + Cold Coffee,267.00,3.08,McSaver Combos (2 Pc Meals)
59,2025/02/25,Tue,India,McSaver Peppery Chicken Surprise Burger,119.00,1.37,McSaver Combos (2 Pc Meals)
60,2025/02/25,Tue,India,Chicken Surprise Burger + Iced Coffee,256.00,2.95,McSaver Combos (2 Pc Meals)
61,2025/02/25,Tue,India,Chicken Surprise Burger + Cappuccino,225.00,2.59,McSaver Combos (2 Pc Meals)
62,2025/02/25,Tue,India,McAloo Tikki Burger + Cold Coffee,251.00,2.89,McSaver Combos (2 Pc Meals)
63,2025/02/25,Tue,India,McAloo Tikki Burger + Iced Coffee,250.00,2.88,McSaver Combos (2 Pc Meals)
64,2025/02/25,Tue,India,McAloo Tikki Burger + Cappuccino,219.00,2.52,McSaver Combos (2 Pc Meals)
65,2025/02/25,Tue,India,Crispy Veggie Burger + McAloo Tikki,255.00,2.94,McSaver Combos (2 Pc Meals)
66,2025/02/25,Tue,India,Mc Crispy Chicken Burger + McAloo Tikki,290.00,3.34,McSaver Combos (2 Pc Meals)
67,2025/02/25,Tue,India,Crispy Veggie Burger + Classic Cheese Fries,320.00,3.69,McSaver Combos (2 Pc Meals)
68,2025/02/25,Tue,India,Mc Crispy Chicken Burger + Classic Cheese Fries,370.00,4.27,McSaver Combos (2 Pc Meals)
69,2025/02/25,Tue,India,Crispy Veggie Burger + Piri Piri Fries (M),320.00,3.69,McSaver Combos (2 Pc Meals)
70,2025/02/25,Tue,India,Mc Crispy Chicken Burger + Piri Piri Fries (M),360.00,4.15,McSaver Combos (2 Pc Meals)
71,2025/02/25,Tue,India,New McSaver Mexican McAloo Tikki NONG,119.00,1.37,McSaver Combos (2 Pc Meals)
72,2025/02/25,Tue,India,Chicken Surprise Burger + Chocolate Shake,215.00,2.48,McSaver Combos (2 Pc Meals)
73,2025/02/25,Tue,India,Chicken Surprise Burger + Fries (M),170.00,1.96,McSaver Combos (2 Pc Meals)
74,2025/02/25,Tue,India,New McSaver McAloo Tikki NONG,119.00,1.37,McSaver Combos (2 Pc Meals)
